START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: S50W
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2015-08-02 0702 S50W          59  1 JN76WK   9A1N          59  6 JN85LI  
QSO: 144300 PH 2015-08-02 0703 S50W          59  2 JN76WK   OE6KME/P      59  2 JN76UV  
QSO: 144300 PH 2015-08-02 0708 S50W          59  3 JN76WK   I4VOS         59  11 JN54PF 
QSO: 144300 PH 2015-08-02 0708 S50W          59  4 JN76WK   HA5KDQ        59  19 JN97LN 
QSO: 144300 PH 2015-08-02 0711 S50W          59  5 JN76WK   OM3RM         59  8 JN87WV  
QSO: 144300 PH 2015-08-02 0712 S50W          59  6 JN76WK   OE/OL1P       59  16 JN77UQ 
QSO: 144300 PH 2015-08-02 0714 S50W          59  7 JN76WK   S53D          59  21 JN76BD 
QSO: 144300 PH 2015-08-02 0717 S50W          59  8 JN76WK   HG1Z          59  30 JN86KU 
QSO: 144300 PH 2015-08-02 0718 S50W          59  9 JN76WK   S59DEM        59  42 JN75DS 
QSO: 144300 PH 2015-08-02 0720 S50W          59  10 JN76WK  HA2R          59  30 JN87UE 
QSO: 144300 PH 2015-08-02 0721 S50W          59  11 JN76WK  S57O          59  8 JN86DT  
QSO: 144300 PH 2015-08-02 0721 S50W          59  12 JN76WK  S53V          59  15 JN76UH 
QSO: 144300 PH 2015-08-02 0723 S50W          59  13 JN76WK  S51A          59  21 JN75GV 
QSO: 144300 PH 2015-08-02 0723 S50W          59  14 JN76WK  S56P          59  17 JN76PO 
QSO: 144300 PH 2015-08-02 0725 S50W          59  15 JN76WK  9A1I          59  17 JN85FS 
QSO: 144300 PH 2015-08-02 0729 S50W          59  16 JN76WK  9A5G          59  24 JN75GK 
QSO: 144300 PH 2015-08-02 0730 S50W          59  17 JN76WK  SN9D          59  118 JO90PP
QSO: 144300 PH 2015-08-02 0732 S50W          59  18 JN76WK  S57RT         59  13 JN66WB 
QSO: 144300 PH 2015-08-02 0735 S50W          59  19 JN76WK  S53SO         59  15 JN76II 
QSO: 144300 PH 2015-08-02 0736 S50W          59  20 JN76WK  9A1KDE        59  28 JN95FQ 
