START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10-GHZ
CALLSIGN: KB1QV
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KB1QV
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10-GHZ ARRL/arrl_10_ghz_and_up_contest/2023.
QSO:   10G PH 2023-08-19 1518 KB1QV         FN43BJ W1FKF         FN43GI
QSO:   10G PH 2023-08-19 1551 KB1QV         FN43BJ AF1T          FN41EE
QSO:   10G PH 2023-08-19 1556 KB1QV         FN43BJ W1MKY         FN41EE
QSO:   10G PH 2023-08-19 1602 KB1QV         FN43BJ K3WHC         FN41EE
QSO:   10G PH 2023-08-19 1605 KB1QV         FN43BJ K1RZ          FN41EE
QSO:   10G CW 2023-08-19 1723 KB1QV         FN43BJ N1DPM         FN42AD
QSO:   10G PH 2023-08-19 1729 KB1QV         FN43BJ WZ1V          FN42AD
QSO:   10G PH 2023-08-19 1731 KB1QV         FN43BJ AA1I          FN42AD
QSO:   10G PH 2023-08-19 1737 KB1QV         FN43BJ KC1V          FN42AD
QSO:   10G PH 2023-08-19 1923 KB1QV         FN43BJ K1CA          FN53FU
QSO:   10G CW 2023-08-19 1924 KB1QV         FN43BJ K1OR          FN53FU
QSO:   10G PH 2023-08-20 2043 KB1QV         FN43GC AF1T          FN41EE
QSO:   10G PH 2023-08-20 2043 KB1QV         FN43GC W1MKY         FN41EE
QSO:   10G CW 2023-08-20 2045 KB1QV         FN43GC K1RZ          FN41EE
QSO:   10G PH 2023-08-20 2045 KB1QV         FN43GC K3WHC         FN41EE
QSO:   10G PH 2023-09-17 1757 KB1QV         FN43BJ AF1T          FN41NI
QSO:   10G PH 2023-09-17 1800 KB1QV         FN43BJ W1MKY         FN41NI
QSO:   10G PH 2023-09-17 1914 KB1QV         FN43BJ W1GHZ         FN41EE
END-OF-LOG:
