START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JAN
CALLSIGN: AC1GF
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: AC1GF
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JAN ARRL/arrl_january_vhf_contest/2021.
QSO:    50 CW 2021-01-16 1954 AC1GF         FN42 WA1T          FN43
QSO:    50 CW 2021-01-17 1344 AC1GF         FN42 AK1P          FN42
QSO:    50 CW 2021-01-17 1400 AC1GF         FN42 W1CEK         FN43
QSO:    50 CW 2021-01-17 1504 AC1GF         FN42 W1TR          FN31
QSO:    50 CW 2021-01-17 1507 AC1GF         FN42 K1GX          FN31
QSO:    50 CW 2021-01-17 1514 AC1GF         FN42 K1SM          FN42
QSO:    50 CW 2021-01-17 1848 AC1GF         FN42 WA1YZN        FN32
QSO:    50 CW 2021-01-17 1853 AC1GF         FN42 W1FM          FN42
QSO:    50 PH 2021-01-17 1855 AC1GF         FN42 WA1VKO        FN42
QSO:    50 PH 2021-01-17 1858 AC1GF         FN42 AF1T          FN43
QSO:    50 PH 2021-01-17 1908 AC1GF         FN42 N1BC          FN42
QSO:    50 PH 2021-01-17 1912 AC1GF         FN42 N1JHJ         FN43
QSO:    50 PH 2021-01-17 1914 AC1GF         FN43 KA1SU         FN43
QSO:    50 PH 2021-01-17 1917 AC1GF         FN42 KA1SU         FN43
QSO:    50 PH 2021-01-17 1946 AC1GF         FN42 W1DYJ         FN42
QSO:    50 CW 2021-01-17 2113 AC1GF         FN42 W1FV          FN42
QSO:    50 PH 2021-01-17 2123 AC1GF         FN42 K1VO          FN43
QSO:    50 PH 2021-01-17 2215 AC1GF         FN42 AC1J          FN42
QSO:    50 PH 2021-01-17 2218 AC1GF         FN42 AG1A          FN42
END-OF-LOG:
