START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JAN
CALLSIGN: AA5C
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: AA5C
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JAN ARRL/arrl_january_vhf_contest/2021.
QSO:   144 DG 2021-01-16 1923 AA5C          EM13 K5ND/R        EM03
QSO:   144 RY 2021-01-16 1926 AA5C          EM13 KC5MVZ        DM93
QSO:   144 PH 2021-01-16 1928 AA5C          EM13 K5QE          EM31
QSO:   144 DG 2021-01-16 1929 AA5C          EM13 WA5TKU        EM13
QSO:   144 DG 2021-01-16 1932 AA5C          EM13 W5EME         EM32
QSO:   222 DG 2021-01-16 2006 AA5C          EM13 W5LUA         EM13
QSO:   222 PH 2021-01-16 2009 AA5C          EM13 K5QE          EM31
QSO:   222 DG 2021-01-16 2021 AA5C          EM13 K5ND/R        EM13
QSO:   144 DG 2021-01-16 2040 AA5C          EM13 W5LUA         EM13
QSO:   144 DG 2021-01-16 2048 AA5C          EM13 W5ZN          EM45
QSO:   144 DG 2021-01-16 2053 AA5C          EM13 AA5AM         EM13
QSO:   144 DG 2021-01-16 2201 AA5C          EM13 K0TPP         EM48
QSO:   144 DG 2021-01-16 2203 AA5C          EM13 WR5AY         EM12
QSO:   144 DG 2021-01-16 2239 AA5C          EM13 K5ND/R        EM02
QSO:   144 DG 2021-01-16 2316 AA5C          EM13 KA5D/R        EM01
QSO:   144 DG 2021-01-17 1732 AA5C          EM13 KD2LGX        FN13
QSO:    50 DG 2021-01-17 2203 AA5C          EM13 NN5T          EM12
QSO:    50 DG 2021-01-17 2203 AA5C          EM13 WA8ZBT        EM12
QSO:    50 DG 2021-01-17 2304 AA5C          EM13 AA5AM         EM13
END-OF-LOG:
