START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: ZV5O
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: PY5AB PY5FB PY5AMF PY5SAT PY5AKW PY5MM PY5DJ PY5IN PY5ZD PY5QW
QSO: 21267 PH 2018-07-14 1407 ZV5O 59 15 EF4HQ 59 URE
QSO: 21267 PH 2018-07-14 1408 ZV5O 59 15 DL1RIO/P 59 28
QSO: 21267 PH 2018-07-14 1409 ZV5O 59 15 Y82F 59 28
QSO: 21267 PH 2018-07-14 1409 ZV5O 59 15 S59D 59 28
QSO: 21267 PH 2018-07-14 1410 ZV5O 59 15 DM2BR 59 28
QSO: 21267 PH 2018-07-14 1412 ZV5O 59 15 DK5OS 59 28
QSO: 21267 PH 2018-07-14 1415 ZV5O 59 15 UT5LO 59 29
QSO: 21267 PH 2018-07-14 1418 ZV5O 59 15 PY5DC 59 15
QSO: 21267 PH 2018-07-14 1418 ZV5O 59 15 TA4RC 59 39
QSO: 21267 PH 2018-07-14 1422 ZV5O 59 15 OK5T 59 28
QSO: 21267 PH 2018-07-14 1425 ZV5O 59 15 IB9A 59 28
QSO: 21267 PH 2018-07-14 1427 ZV5O 59 15 OK2BRX 59 28
QSO: 21267 PH 2018-07-14 1428 ZV5O 59 15 OE0HQ 59 OVSV
QSO: 21277 PH 2018-07-14 1433 ZV5O 59 15 PA6HQ 59 VERON
QSO: 21267 PH 2018-07-14 1438 ZV5O 59 15 OK5AB 59 28
QSO: 21267 PH 2018-07-14 1439 ZV5O 59 15 GW5D 59 27
QSO: 21267 PH 2018-07-14 1440 ZV5O 59 15 YL4HQ 59 LRAL
QSO: 21267 PH 2018-07-14 1440 ZV5O 59 15 OM7RU 59 28
QSO: 21267 PH 2018-07-14 1441 ZV5O 59 15 F1AGR 59 27
QSO: 21267 PH 2018-07-14 1441 ZV5O 59 15 PC2F 59 27
QSO: 21267 PH 2018-07-14 1442 ZV5O 59 15 EI7T 59 27
QSO: 21267 PH 2018-07-14 1442 ZV5O 59 15 PI4AMF 59 27
QSO: 21267 PH 2018-07-14 1443 ZV5O 59 15 PB2A 59 27
QSO: 21267 PH 2018-07-14 1443 ZV5O 59 15 DF9OO 59 28
QSO: 21267 PH 2018-07-14 1444 ZV5O 59 15 UA1D 59 29
QSO: 21000 CW 2018-07-14 1453 ZV5O 599 15 SN0HQ 599 PZK
QSO: 21000 CW 2018-07-14 1454 ZV5O 599 15 UN9GN 599 31
QSO: 21000 CW 2018-07-14 1456 ZV5O 599 15 OZ4SOP 599 18
QSO: 21000 CW 2018-07-14 1457 ZV5O 599 15 4X5MZ 599 39
QSO: 21000 CW 2018-07-14 1458 ZV5O 599 15 9A0HQ 599 HRS
QSO: 21000 CW 2018-07-14 1500 ZV5O 599 15 EA1TG 599 37
QSO: 21000 CW 2018-07-14 1502 ZV5O 599 15 K1MK 599 08
QSO: 21000 CW 2018-07-14 1507 ZV5O 599 15 LA2AB 599 18
QSO: 21000 CW 2018-07-14 1508 ZV5O 599 15 LY5W 599 29
QSO: 21000 CW 2018-07-14 1511 ZV5O 599 15 SH0HQ 599 SRS
QSO: 21000 CW 2018-07-14 1512 ZV5O 599 15 RL4A 599 29
QSO: 21000 CW 2018-07-14 1514 ZV5O 599 15 OP0HQ 599 UBA
QSO: 21000 CW 2018-07-14 1516 ZV5O 599 15 M0IHT 599 27
QSO: 21000 CW 2018-07-14 1519 ZV5O 599 15 I3FIY 599 28
QSO: 21000 CW 2018-07-14 1519 ZV5O 599 15 M3I 599 27
QSO: 21000 CW 2018-07-14 1521 ZV5O 599 15 DJ0IF 599 28
QSO: 21000 CW 2018-07-14 1521 ZV5O 599 15 DJ0IF 599 28
QSO: 21000 CW 2018-07-14 1522 ZV5O 599 15 R1DX 599 29
QSO: 21000 CW 2018-07-14 1530 ZV5O 599 15 DL3DTH 599 28
QSO: 21000 CW 2018-07-14 1531 ZV5O 599 15 LZ9E 599 28
QSO: 21000 CW 2018-07-14 1533 ZV5O 599 15 DJ1AA 599 28
QSO: 21000 CW 2018-07-14 1538 ZV5O 599 15 YR0HQ 599 FRR
QSO: 21000 CW 2018-07-14 1538 ZV5O 599 15 YR0HQ 599 FRR
QSO: 21000 CW 2018-07-14 1540 ZV5O 599 15 IK2AOO 599 28
QSO: 21000 CW 2018-07-14 1540 ZV5O 599 15 RG6G 599 29
QSO: 21000 CW 2018-07-14 1541 ZV5O 599 15 DL4WA 599 28
QSO: 21000 CW 2018-07-14 1542 ZV5O 599 15 I2IFT 599 28
QSO: 21000 CW 2018-07-14 1543 ZV5O 599 15 VE2BWL 599 04
QSO: 21000 CW 2018-07-14 1543 ZV5O 599 15 DO1CTL 599 28
QSO: 21000 CW 2018-07-14 1546 ZV5O 599 15 EA4CWN 599 37
QSO: 21000 CW 2018-07-14 1547 ZV5O 599 15 DK3AX 599 28
QSO: 21000 CW 2018-07-14 1549 ZV5O 599 15 SV2BXA 599 28
QSO: 21000 CW 2018-07-14 1549 ZV5O 599 15 DL1NKS 599 28
QSO: 21000 CW 2018-07-14 1550 ZV5O 599 15 EA5GX 599 37
QSO: 21000 CW 2018-07-14 1551 ZV5O 599 15 YO3FRI 599 28
QSO: 21000 CW 2018-07-14 1551 ZV5O 599 15 N1MD 599 08
QSO: 21000 CW 2018-07-14 1553 ZV5O 599 15 DJ8QP 599 28
QSO: 21000 CW 2018-07-14 1555 ZV5O 599 15 Y81D 599 28
QSO: 21000 CW 2018-07-14 1555 ZV5O 599 15 YT0SQ 599 SRI
QSO: 21000 CW 2018-07-14 1556 ZV5O 599 15 DL1OD 599 28
QSO: 21000 CW 2018-07-14 1556 ZV5O 599 15 YR33A 599 28
QSO: 21000 CW 2018-07-14 1557 ZV5O 599 15 Y8VW 599 28
QSO: 21000 CW 2018-07-14 1559 ZV5O 599 15 LZ1QV 599 28
QSO: 21000 CW 2018-07-14 1600 ZV5O 599 15 R7MM 599 29
QSO: 21000 CW 2018-07-14 1600 ZV5O 599 15 EA3KE 599 37
QSO: 21000 CW 2018-07-14 1601 ZV5O 599 15 DR4K 599 28
QSO: 21000 CW 2018-07-14 1603 ZV5O 599 15 SP1JQJ 599 28
QSO: 21000 CW 2018-07-14 1603 ZV5O 599 15 IR4M 599 28
QSO: 21000 CW 2018-07-14 1603 ZV5O 599 15 IR4M 599 28
QSO: 21000 CW 2018-07-14 1604 ZV5O 599 15 DF2GW 599 28
QSO: 21000 CW 2018-07-14 1604 ZV5O 599 15 DM3PKK 599 28
QSO: 21000 CW 2018-07-14 1605 ZV5O 599 15 RW0AJ 599 32
QSO: 21000 CW 2018-07-14 1606 ZV5O 599 15 RT9S 599 30
QSO: 21000 CW 2018-07-14 1606 ZV5O 599 15 UA6HFI 599 29
QSO: 21000 CW 2018-07-14 1607 ZV5O 599 15 DM3A 599 28
QSO: 21000 CW 2018-07-14 1608 ZV5O 599 15 F6HBR 599 27
QSO: 21000 CW 2018-07-14 1609 ZV5O 599 15 HA6P 599 28
QSO: 21000 CW 2018-07-14 1609 ZV5O 599 15 EV1R 599 29
QSO: 21000 CW 2018-07-14 1610 ZV5O 599 15 DM3CW 599 28
QSO: 21000 CW 2018-07-14 1611 ZV5O 599 15 P33W 599 39
QSO: 21000 CW 2018-07-14 1611 ZV5O 599 15 DL5JS 599 28
QSO: 21000 CW 2018-07-14 1612 ZV5O 599 15 UA6CC 599 29
QSO: 21000 CW 2018-07-14 1612 ZV5O 599 15 Y81K 599 28
QSO: 21000 CW 2018-07-14 1613 ZV5O 599 15 HA8DT 599 28
QSO: 21000 CW 2018-07-14 1614 ZV5O 599 15 PA5WT 599 27
QSO: 21000 CW 2018-07-14 1615 ZV5O 599 15 DL0BX 599 28
QSO: 21000 CW 2018-07-14 1615 ZV5O 599 15 TM5T 599 27
QSO: 21000 CW 2018-07-14 1616 ZV5O 599 15 SP5TT 599 28
QSO: 21000 CW 2018-07-14 1617 ZV5O 599 15 HG6N 599 28
QSO: 21000 CW 2018-07-14 1618 ZV5O 599 15 OK1AWH 599 28
QSO: 21000 CW 2018-07-14 1619 ZV5O 599 15 N2NT 599 08
QSO: 21000 CW 2018-07-14 1620 ZV5O 599 15 Y82W 599 28
QSO: 21000 CW 2018-07-14 1621 ZV5O 599 15 HA7GN 599 28
QSO: 21000 CW 2018-07-14 1623 ZV5O 599 15 HA8BE 599 28
QSO: 21000 CW 2018-07-14 1623 ZV5O 599 15 F6BHK 599 27
QSO: 21000 CW 2018-07-14 1624 ZV5O 599 15 LY2KA 599 29
QSO: 21000 CW 2018-07-14 1625 ZV5O 599 15 UX9FF 599 29
QSO: 21000 CW 2018-07-14 1626 ZV5O 599 15 Y87K 599 28
QSO: 21000 CW 2018-07-14 1627 ZV5O 599 15 F5ICC 599 27
QSO: 21000 CW 2018-07-14 1628 ZV5O 599 15 DL7ARJ 599 28
QSO: 21000 CW 2018-07-14 1628 ZV5O 599 15 IB3N 599 28
QSO: 21000 CW 2018-07-14 1629 ZV5O 599 15 RZ4AG 599 29
QSO: 21000 CW 2018-07-14 1630 ZV5O 599 15 YL3GAZ 599 29
QSO: 21000 CW 2018-07-14 1632 ZV5O 599 15 IZ4JMA 599 28
QSO: 21000 CW 2018-07-14 1632 ZV5O 599 15 OK2QA 599 28
QSO: 21000 CW 2018-07-14 1634 ZV5O 599 15 SP1NY 599 28
QSO: 21000 CW 2018-07-14 1634 ZV5O 599 15 PY7BC 599 13
QSO: 21000 CW 2018-07-14 1636 ZV5O 599 15 Y82A 599 28
QSO: 21000 CW 2018-07-14 1636 ZV5O 599 15 OM7RU 599 28
QSO: 21000 CW 2018-07-14 1637 ZV5O 599 15 R6AF 599 29
QSO: 21000 CW 2018-07-14 1637 ZV5O 599 15 LY9Y 599 29
QSO: 21000 CW 2018-07-14 1638 ZV5O 599 15 CT7AJL 599 37
QSO: 21000 CW 2018-07-14 1638 ZV5O 599 15 CT7AJL 599 37
QSO: 21000 CW 2018-07-14 1639 ZV5O 599 15 R9SS 599 30
QSO: 21000 CW 2018-07-14 1640 ZV5O 599 15 Y82V 599 28
QSO: 21000 CW 2018-07-14 1641 ZV5O 599 15 DO2MS 599 28
QSO: 21000 CW 2018-07-14 1641 ZV5O 599 15 S53V 599 28
QSO: 21000 CW 2018-07-14 1643 ZV5O 599 15 DB1BAC 599 28
QSO: 21000 CW 2018-07-14 1644 ZV5O 599 15 LU6UO 599 14
QSO: 21000 CW 2018-07-14 1646 ZV5O 599 15 DL7JAN 599 28
QSO: 21000 CW 2018-07-14 1647 ZV5O 599 15 IZ6BXQ 599 28
QSO: 21000 CW 2018-07-14 1648 ZV5O 599 15 Y81N 599 28
QSO: 21000 CW 2018-07-14 1649 ZV5O 599 15 Y81M 599 28
QSO: 21000 CW 2018-07-14 1650 ZV5O 599 15 UA4W 599 30
QSO: 21000 CW 2018-07-14 1653 ZV5O 599 15 DJ5AA 599 28
QSO: 21000 CW 2018-07-14 1653 ZV5O 599 15 RK4W 599 30
QSO: 21000 CW 2018-07-14 1655 ZV5O 599 15 RT4P 599 29
QSO: 21000 CW 2018-07-14 1700 ZV5O 599 15 Y87G 599 28
QSO: 21000 CW 2018-07-14 1703 ZV5O 599 15 DL9JON 599 28
QSO: 21000 CW 2018-07-14 1704 ZV5O 599 15 DJ6GI 599 28
QSO: 21000 CW 2018-07-14 1704 ZV5O 599 15 EF4HQ 599 URE
QSO: 21000 CW 2018-07-14 1705 ZV5O 599 15 Y84Z 599 28
QSO: 21000 CW 2018-07-14 1706 ZV5O 599 15 DL1ALN 599 28
QSO: 21000 CW 2018-07-14 1707 ZV5O 599 15 N3RI 599 08
QSO: 21000 CW 2018-07-14 1709 ZV5O 599 15 CT1BOH 599 37
QSO: 21257 PH 2018-07-14 1722 ZV5O 59 15 EE1Y 59 37
QSO: 21257 PH 2018-07-14 1724 ZV5O 59 15 SP3KQV 59 28
QSO: 21257 PH 2018-07-14 1725 ZV5O 59 15 CB6F 59 16
QSO: 21257 PH 2018-07-14 1725 ZV5O 59 15 Y89D 59 28
QSO: 21257 PH 2018-07-14 1725 ZV5O 59 15 OH1TD 59 18
QSO: 21257 PH 2018-07-14 1727 ZV5O 59 15 EA3PT 59 37
QSO: 21257 PH 2018-07-14 1732 ZV5O 59 15 LU5VV 59 16
QSO: 21257 PH 2018-07-14 1743 ZV5O 59 15 IW5EKR 59 28
QSO: 21257 PH 2018-07-14 1743 ZV5O 59 15 W4KW 59 08
QSO: 21257 PH 2018-07-14 1747 ZV5O 59 15 K4TG 59 08
QSO: 21257 PH 2018-07-14 1747 ZV5O 59 15 N2ESP 59 08
QSO: 21257 PH 2018-07-14 1748 ZV5O 59 15 WA1YZN 59 08
QSO: 21257 PH 2018-07-14 1748 ZV5O 59 15 N7DED 59 06
QSO: 21257 PH 2018-07-14 1749 ZV5O 59 15 K9LOF 59 01
QSO: 21257 PH 2018-07-14 1749 ZV5O 59 15 KD3GC 59 08
QSO: 21257 PH 2018-07-14 1750 ZV5O 59 15 WD4KTF 59 08
QSO: 21257 PH 2018-07-14 1750 ZV5O 59 15 KN4BDC 59 08
QSO: 21257 PH 2018-07-14 1751 ZV5O 59 15 AC4GW 59 08
QSO: 21257 PH 2018-07-14 1752 ZV5O 59 15 KQ4KK 59 08
QSO: 21257 PH 2018-07-14 1752 ZV5O 59 15 KC4TNQ 59 08
QSO: 21257 PH 2018-07-14 1752 ZV5O 59 15 WD5CSK 59 07
QSO: 21257 PH 2018-07-14 1753 ZV5O 59 15 AK4AT 59 08
QSO: 21257 PH 2018-07-14 1753 ZV5O 59 15 AE7VA 59 06
QSO: 21257 PH 2018-07-14 1754 ZV5O 59 15 WV4P 59 08
QSO: 21257 PH 2018-07-14 1754 ZV5O 59 15 KB0VGA 59 07
QSO: 21257 PH 2018-07-14 1754 ZV5O 59 15 KI5MM 59 07
QSO: 21257 PH 2018-07-14 1754 ZV5O 59 15 N6ED 59 06
QSO: 21257 PH 2018-07-14 1755 ZV5O 59 15 W7VO 59 06
QSO: 21257 PH 2018-07-14 1755 ZV5O 59 15 N9GQA 59 08
QSO: 21257 PH 2018-07-14 1755 ZV5O 59 15 N4BCD 59 08
QSO: 21257 PH 2018-07-14 1755 ZV5O 59 15 N5UKZ 59 07
QSO: 21257 PH 2018-07-14 1756 ZV5O 59 15 KA2KON 59 08
QSO: 21257 PH 2018-07-14 1756 ZV5O 59 15 W9RA 59 08
QSO: 21257 PH 2018-07-14 1757 ZV5O 59 15 KG5WZD 59 07
QSO: 21257 PH 2018-07-14 1757 ZV5O 59 15 AB4EJ 59 08
QSO: 21257 PH 2018-07-14 1757 ZV5O 59 15 K3FLY 59 08
QSO: 21257 PH 2018-07-14 1758 ZV5O 59 15 W5GFI 59 07
QSO: 21257 PH 2018-07-14 1758 ZV5O 59 15 K4YJ 59 08
QSO: 21257 PH 2018-07-14 1758 ZV5O 59 15 N6PAW 59 06
QSO: 21257 PH 2018-07-14 1759 ZV5O 59 15 N3YPJ 59 08
QSO: 21257 PH 2018-07-14 1759 ZV5O 59 15 KK6QMS 59 06
QSO: 21257 PH 2018-07-14 1800 ZV5O 59 15 N3FJP 59 08
QSO: 21257 PH 2018-07-14 1800 ZV5O 59 15 WU0B 59 08
QSO: 21257 PH 2018-07-14 1801 ZV5O 59 15 K7MOE 59 07
QSO: 21257 PH 2018-07-14 1802 ZV5O 59 15 W1PR 59 06
QSO: 21257 PH 2018-07-14 1803 ZV5O 59 15 N8JAX 59 08
QSO: 21257 PH 2018-07-14 1803 ZV5O 59 15 KD2JOE 59 08
QSO: 21257 PH 2018-07-14 1805 ZV5O 59 15 VE1BB 59 09
QSO: 21257 PH 2018-07-14 1806 ZV5O 59 15 N9UT 59 08
QSO: 21257 PH 2018-07-14 1807 ZV5O 59 15 K4TXX 59 08
QSO: 21257 PH 2018-07-14 1807 ZV5O 59 15 K4FX 59 08
QSO: 21257 PH 2018-07-14 1807 ZV5O 59 15 KI6SYM 59 06
QSO: 21257 PH 2018-07-14 1807 ZV5O 59 15 W3LL 59 08
QSO: 21257 PH 2018-07-14 1808 ZV5O 59 15 N8YXR 59 08
QSO: 21257 PH 2018-07-14 1809 ZV5O 59 15 K6RO 59 06
QSO: 21257 PH 2018-07-14 1810 ZV5O 59 15 W7SU 59 06
QSO: 21257 PH 2018-07-14 1810 ZV5O 59 15 NF1L 59 08
QSO: 21257 PH 2018-07-14 1811 ZV5O 59 15 N0MPM 59 07
QSO: 21257 PH 2018-07-14 1811 ZV5O 59 15 VA3TIC 59 04
QSO: 21257 PH 2018-07-14 1812 ZV5O 59 15 VE3AT 59 04
QSO: 21257 PH 2018-07-14 1812 ZV5O 59 15 N1RM 59 08
QSO: 21257 PH 2018-07-14 1813 ZV5O 59 15 YV4NR 59 12
QSO: 21257 PH 2018-07-14 1813 ZV5O 59 15 N8EGZ 59 08
QSO: 21257 PH 2018-07-14 1813 ZV5O 59 15 K0SCO 59 07
QSO: 21257 PH 2018-07-14 1814 ZV5O 59 15 K3TW 59 08
QSO: 21257 PH 2018-07-14 1814 ZV5O 59 15 NW5Q 59 07
QSO: 21257 PH 2018-07-14 1815 ZV5O 59 15 KB5MD 59 07
QSO: 21257 PH 2018-07-14 1815 ZV5O 59 15 K4BC 59 08
QSO: 21257 PH 2018-07-14 1816 ZV5O 59 15 W2FMB 59 08
QSO: 21257 PH 2018-07-14 1816 ZV5O 59 15 YV5AJ 59 12
QSO: 21257 PH 2018-07-14 1816 ZV5O 59 15 W9DZ 59 08
QSO: 21257 PH 2018-07-14 1817 ZV5O 59 15 N5IT 59 07
QSO: 21257 PH 2018-07-14 1817 ZV5O 59 15 K7STO 59 06
QSO: 21257 PH 2018-07-14 1818 ZV5O 59 15 AA1LS 59 08
QSO: 21257 PH 2018-07-14 1820 ZV5O 59 15 VE3RZ 59 04
QSO: 21257 PH 2018-07-14 1821 ZV5O 59 15 K4HUD 59 08
QSO: 21257 PH 2018-07-14 1821 ZV5O 59 15 WO4O 59 08
QSO: 21257 PH 2018-07-14 1821 ZV5O 59 15 W7GYM 59 06
QSO: 21257 PH 2018-07-14 1822 ZV5O 59 15 N6RQW 59 06
QSO: 21257 PH 2018-07-14 1822 ZV5O 59 15 WD8RUW 59 08
QSO: 21257 PH 2018-07-14 1823 ZV5O 59 15 K7AR 59 06
QSO: 21257 PH 2018-07-14 1823 ZV5O 59 15 N1XL 59 08
QSO: 21257 PH 2018-07-14 1824 ZV5O 59 15 HI8PAP 59 11
QSO: 21257 PH 2018-07-14 1824 ZV5O 59 15 AC2BI 59 08
QSO: 14253 PH 2018-07-14 1831 ZV5O 59 15 EF4HQ 59 URE
QSO: 14166 PH 2018-07-14 1834 ZV5O 59 15 TA1HZ 59 39
QSO: 14209 PH 2018-07-14 1835 ZV5O 59 15 HG0HQ 59 MRASZ
QSO: 14194 PH 2018-07-14 1836 ZV5O 59 15 Y81N 59 28
QSO: 14158 PH 2018-07-14 1836 ZV5O 59 15 EA3IBV 59 37
QSO: 14288 PH 2018-07-14 1839 ZV5O 59 15 TF3HQ 59 IRE
QSO: 14278 PH 2018-07-14 1840 ZV5O 59 15 YL4HQ 59 LRAL
QSO: 14286 PH 2018-07-14 1843 ZV5O 59 15 ZW8T 59 13
QSO: 14286 PH 2018-07-14 1844 ZV5O 59 15 CB6F 59 16
QSO: 14286 PH 2018-07-14 1845 ZV5O 59 15 CN8MAA 59 37
QSO: 14286 PH 2018-07-14 1846 ZV5O 59 15 SN0HQ 59 PZK
QSO: 14286 PH 2018-07-14 1846 ZV5O 59 15 CE6UFF 59 14
QSO: 14286 PH 2018-07-14 1846 ZV5O 59 15 Z30HQ 59 RSM
QSO: 14286 PH 2018-07-14 1849 ZV5O 59 15 PP7DX 59 13
QSO: 14286 PH 2018-07-14 1849 ZV5O 59 15 M0PXY 59 27
QSO: 14286 PH 2018-07-14 1850 ZV5O 59 15 R2AD 59 29
QSO: 14286 PH 2018-07-14 1850 ZV5O 59 15 RZ3DOT 59 29
QSO: 14286 PH 2018-07-14 1852 ZV5O 59 15 US3LX 59 29
QSO: 14286 PH 2018-07-14 1853 ZV5O 59 15 R8UT 59 31
QSO: 14286 PH 2018-07-14 1854 ZV5O 59 15 M0TWB 59 27
QSO: 14286 PH 2018-07-14 1855 ZV5O 59 15 6W1SU 59 46
QSO: 14286 PH 2018-07-14 1855 ZV5O 59 15 DL6DQW 59 28
QSO: 14205 PH 2018-07-14 1857 ZV5O 59 15 9A0HQ 59 HRS
QSO: 14189 PH 2018-07-14 1858 ZV5O 59 15 RW0AR 59 32
QSO: 14237 PH 2018-07-14 1859 ZV5O 59 15 YR0HQ 59 FRR
QSO: 14233 PH 2018-07-14 1901 ZV5O 59 15 PA6HQ 59 VERON
QSO: 14151 PH 2018-07-14 1902 ZV5O 59 15 Y81A 59 28
QSO: 14183 PH 2018-07-14 1903 ZV5O 59 15 Y82F 59 28
QSO: 14282 PH 2018-07-14 1905 ZV5O 59 15 UX0RR 59 29
QSO: 14282 PH 2018-07-14 1906 ZV5O 59 15 YO3BY 59 28
QSO: 14282 PH 2018-07-14 1906 ZV5O 59 15 IZ8GUQ 59 28
QSO: 14282 PH 2018-07-14 1907 ZV5O 59 15 OK2TS 59 28
QSO: 14282 PH 2018-07-14 1907 ZV5O 59 15 8S0C 59 18
QSO: 14282 PH 2018-07-14 1908 ZV5O 59 15 DM2BR 59 28
QSO: 14282 PH 2018-07-14 1908 ZV5O 59 15 F4VSE 59 27
QSO: 14282 PH 2018-07-14 1909 ZV5O 59 15 DL4VAI 59 28
QSO: 14282 PH 2018-07-14 1909 ZV5O 59 15 HA5BI 59 28
QSO: 14282 PH 2018-07-14 1909 ZV5O 59 15 SO9C 59 28
QSO: 14282 PH 2018-07-14 1910 ZV5O 59 15 IN3DOV 59 28
QSO: 14282 PH 2018-07-14 1911 ZV5O 59 15 HB9ZZ 59 28
QSO: 14282 PH 2018-07-14 1911 ZV5O 59 15 OK1PBU 59 28
QSO: 14282 PH 2018-07-14 1912 ZV5O 59 15 I3ZSX 59 28
QSO: 14282 PH 2018-07-14 1913 ZV5O 59 15 CT1JOH 59 22
