START-OF-LOG: 3.0
CONTEST: IARU-HF
CALLSIGN: PR1T
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
OPERATORS: PY1PL PY1ZV PY1FI PY1RI PY1LU PY1MNC PY1DK PY1MK PY1KV ARTUR
CREATED-BY: N1MM LOGGER+ 1.0.10338.0
HQ-CATEGORY: Multioperator, Single Transmitter, High Power
HQ-GRID-LOCATOR: GG87JS
QSO: 28001 CW 2024-07-13 1200 PR1T 599 15 PZ5DX 599 12
QSO: 28492 PH 2024-07-13 1201 PR1T 59 15 R3RZ 59 29
QSO: 28001 CW 2024-07-13 1201 PR1T 599 15 OK2ZV 599 28
QSO: 28001 CW 2024-07-13 1202 PR1T 599 15 UY5LW 599 29
QSO: 28001 CW 2024-07-13 1202 PR1T 599 15 R3ZZ 599 29
QSO: 28001 CW 2024-07-13 1203 PR1T 599 15 RX6FJ 599 29
QSO: 28001 CW 2024-07-13 1204 PR1T 599 15 UD8A 599 30
QSO: 28001 CW 2024-07-13 1204 PR1T 599 15 LZ2RS 599 28
QSO: 28001 CW 2024-07-13 1204 PR1T 599 15 RA3DI 599 29
QSO: 28001 CW 2024-07-13 1205 PR1T 599 15 YR0HQ 599 FRR
QSO: 28001 CW 2024-07-13 1205 PR1T 599 15 9A1P 599 28
QSO: 28001 CW 2024-07-13 1206 PR1T 599 15 EW8AX 599 29
QSO: 28001 CW 2024-07-13 1206 PR1T 599 15 OL5Y 599 28
QSO: 28001 CW 2024-07-13 1207 PR1T 599 15 S54X 599 28
QSO: 28001 CW 2024-07-13 1207 PR1T 599 15 K1MK 599 08
QSO: 28001 CW 2024-07-13 1207 PR1T 599 15 DK3GI 599 28
QSO: 28001 CW 2024-07-13 1208 PR1T 599 15 KQ4R 599 08
QSO: 28001 CW 2024-07-13 1208 PR1T 599 15 W5ZN 599 AC
QSO: 28001 CW 2024-07-13 1209 PR1T 599 15 9A1DR 599 28
QSO: 28477 PH 2024-07-13 1209 PR1T 59 15 LZ0HQ 59 BFRA
QSO: 28001 CW 2024-07-13 1211 PR1T 599 15 OK2BRJ 599 28
QSO: 28001 CW 2024-07-13 1212 PR1T 599 15 OH6OS 599 18
QSO: 28001 CW 2024-07-13 1213 PR1T 599 15 R4BZ 599 29
QSO: 28001 CW 2024-07-13 1213 PR1T 599 15 RK3AW 599 29
QSO: 28001 CW 2024-07-13 1214 PR1T 599 15 UA3RBR 599 29
QSO: 28001 CW 2024-07-13 1214 PR1T 599 15 DF4XG 599 28
QSO: 28001 CW 2024-07-13 1214 PR1T 599 15 RT5P 599 29
QSO: 28001 CW 2024-07-13 1215 PR1T 599 15 UR4L 599 29
QSO: 28001 CW 2024-07-13 1215 PR1T 599 15 UA3AP 599 29
QSO: 28001 CW 2024-07-13 1216 PR1T 599 15 UD2F 599 29
QSO: 28001 CW 2024-07-13 1217 PR1T 599 15 OM0RX 599 28
QSO: 28001 CW 2024-07-13 1218 PR1T 599 15 OK2PDT/P 599 28
QSO: 28001 CW 2024-07-13 1220 PR1T 599 15 DK1FY 599 28
QSO: 28001 CW 2024-07-13 1220 PR1T 599 15 DM7EE 599 28
QSO: 28001 CW 2024-07-13 1221 PR1T 599 15 R7MM 599 29
QSO: 28001 CW 2024-07-13 1223 PR1T 599 15 VA2IW 599 04
QSO: 28001 CW 2024-07-13 1223 PR1T 599 15 AG3I 599 08
QSO: 28001 CW 2024-07-13 1224 PR1T 599 15 IZ4DYX 599 28
QSO: 28001 CW 2024-07-13 1225 PR1T 599 15 G4GA 599 27
QSO: 28001 CW 2024-07-13 1225 PR1T 599 15 CT7BJG 599 37
QSO: 28001 CW 2024-07-13 1226 PR1T 599 15 IK1PMR 599 28
QSO: 28001 CW 2024-07-13 1226 PR1T 599 15 EW8R 599 29
QSO: 28001 CW 2024-07-13 1227 PR1T 599 15 RM4R 599 29
QSO: 28001 CW 2024-07-13 1227 PR1T 599 15 PY2XC 599 15
QSO: 28001 CW 2024-07-13 1228 PR1T 599 15 MM1E 599 27
QSO: 28001 CW 2024-07-13 1229 PR1T 599 15 UZ1WW 599 29
QSO: 28001 CW 2024-07-13 1230 PR1T 599 15 SV1JFL 599 28
QSO: 28001 CW 2024-07-13 1230 PR1T 599 15 EA7BEG 599 37
QSO: 28001 CW 2024-07-13 1231 PR1T 599 15 RK3ER 599 29
QSO: 28001 CW 2024-07-13 1231 PR1T 599 15 DL2OM 599 28
QSO: 28009 CW 2024-07-13 1234 PR1T 599 15 PQ8RS 599 13
QSO: 28012 CW 2024-07-13 1235 PR1T 599 15 S50HQ 599 ZRS
QSO: 28020 CW 2024-07-13 1237 PR1T 599 15 GR2HQ 599 RSGB
QSO: 28422 PH 2024-07-13 1238 PR1T 59 15 EF4HQ 59 URE
QSO: 28040 CW 2024-07-13 1239 PR1T 599 15 8P5A 599 11
QSO: 28025 CW 2024-07-13 1240 PR1T 599 15 CR6K 599 37
QSO: 28026 CW 2024-07-13 1240 PR1T 599 15 RT4G 599 29
QSO: 28001 CW 2024-07-13 1243 PR1T 599 15 VY2TT 599 09
QSO: 28001 CW 2024-07-13 1244 PR1T 599 15 HB9HQ 599 USKA
QSO: 28001 CW 2024-07-13 1244 PR1T 599 15 R2AA 599 29
QSO: 28001 CW 2024-07-13 1247 PR1T 599 15 MM4D 599 27
QSO: 28001 CW 2024-07-13 1248 PR1T 599 15 K1VUT 599 08
QSO: 28001 CW 2024-07-13 1248 PR1T 599 15 VE3GSI 599 04
QSO: 28001 CW 2024-07-13 1251 PR1T 599 15 P44W 599 11
QSO: 28001 CW 2024-07-13 1251 PR1T 599 15 WB4TDS 599 08
QSO: 28463 PH 2024-07-13 1252 PR1T 59 15 W1AW/4 59 ARRL
QSO: 28001 CW 2024-07-13 1252 PR1T 599 15 CB3A 599 14
QSO: 28001 CW 2024-07-13 1254 PR1T 599 15 NN7CW 599 08
QSO: 28001 CW 2024-07-13 1255 PR1T 599 15 W3GM 599 08
QSO: 28001 CW 2024-07-13 1255 PR1T 599 15 K8AZ 599 08
QSO: 28001 CW 2024-07-13 1256 PR1T 599 15 N9NB 599 08
QSO: 28001 CW 2024-07-13 1257 PR1T 599 15 K3MM 599 08
QSO: 28494 PH 2024-07-13 1258 PR1T 59 15 LT4RCA 59 RCA
QSO: 28001 CW 2024-07-13 1259 PR1T 599 15 N3FCP 599 08
QSO: 28001 CW 2024-07-13 1259 PR1T 599 15 NU1AW/0 599 IARU
QSO: 28001 CW 2024-07-13 1300 PR1T 599 15 W4AN 599 08
QSO: 28001 CW 2024-07-13 1306 PR1T 599 15 W0AAE 599 07
QSO: 28001 CW 2024-07-13 1307 PR1T 599 15 R4WDX 599 30
QSO: 28001 CW 2024-07-13 1308 PR1T 599 15 S52WD 599 28
QSO: 28001 CW 2024-07-13 1309 PR1T 599 15 LZ5EE 599 28
QSO: 28001 CW 2024-07-13 1310 PR1T 599 15 YR8D 599 28
QSO: 28001 CW 2024-07-13 1310 PR1T 599 15 NF4A 599 08
QSO: 28001 CW 2024-07-13 1311 PR1T 599 15 SN7O 599 28
QSO: 28001 CW 2024-07-13 1312 PR1T 599 15 IO0A 599 28
QSO: 28001 CW 2024-07-13 1313 PR1T 599 15 W3AJL 599 08
QSO: 28001 CW 2024-07-13 1314 PR1T 599 15 NN3W 599 08
QSO: 28001 CW 2024-07-13 1314 PR1T 599 15 TF3W 599 17
QSO: 28001 CW 2024-07-13 1314 PR1T 599 15 AB1J 599 08
QSO: 28001 CW 2024-07-13 1317 PR1T 599 15 AA4GA 599 08
QSO: 28001 CW 2024-07-13 1317 PR1T 599 15 EA4R 599 37
QSO: 28001 CW 2024-07-13 1318 PR1T 599 15 9A5JU 599 28
QSO: 28001 CW 2024-07-13 1318 PR1T 599 15 W2QL 599 08
QSO: 28001 CW 2024-07-13 1319 PR1T 599 15 DL3NEY 599 28
QSO: 28001 CW 2024-07-13 1321 PR1T 599 15 UR3GP 599 29
QSO: 28001 CW 2024-07-13 1321 PR1T 599 15 RG2Y 599 29
QSO: 28001 CW 2024-07-13 1322 PR1T 599 15 UZ3U 599 29
QSO: 28001 CW 2024-07-13 1322 PR1T 599 15 LY2K 599 29
QSO: 28001 CW 2024-07-13 1323 PR1T 599 15 SP2BMX 599 28
QSO: 28001 CW 2024-07-13 1324 PR1T 599 15 K9JWI 599 08
QSO: 28001 CW 2024-07-13 1326 PR1T 599 15 ES9C 599 29
QSO: 28001 CW 2024-07-13 1327 PR1T 599 15 DL6WT 599 28
QSO: 28001 CW 2024-07-13 1327 PR1T 599 15 UW1M 599 29
QSO: 28001 CW 2024-07-13 1328 PR1T 599 15 RC6U 599 29
QSO: 28001 CW 2024-07-13 1328 PR1T 599 15 D1M 599 29
QSO: 28001 CW 2024-07-13 1328 PR1T 599 15 EA7A 599 37
QSO: 28001 CW 2024-07-13 1329 PR1T 599 15 K1ZE 599 08
QSO: 28001 CW 2024-07-13 1330 PR1T 599 15 DC4A 599 28
QSO: 28001 CW 2024-07-13 1330 PR1T 599 15 OH2KI 599 18
QSO: 28001 CW 2024-07-13 1331 PR1T 599 15 K5ZN 599 07
QSO: 28001 CW 2024-07-13 1331 PR1T 599 15 E71A 599 28
QSO: 28001 CW 2024-07-13 1332 PR1T 599 15 G3VMW 599 27
QSO: 28001 CW 2024-07-13 1332 PR1T 599 15 RT3K 599 29
QSO: 28001 CW 2024-07-13 1333 PR1T 599 15 G3WW 599 27
QSO: 28001 CW 2024-07-13 1333 PR1T 599 15 K3TN 599 08
QSO: 28001 CW 2024-07-13 1334 PR1T 599 15 HG7T 599 28
QSO: 28001 CW 2024-07-13 1334 PR1T 599 15 K0ZR 599 08
QSO: 28001 CW 2024-07-13 1334 PR1T 599 15 SP9XCN 599 28
QSO: 28001 CW 2024-07-13 1335 PR1T 599 15 SP2EWQ 599 28
QSO: 28008 CW 2024-07-13 1339 PR1T 599 15 A2AA 599 57
QSO: 28001 CW 2024-07-13 1340 PR1T 599 15 YO3GCL 599 28
QSO: 28445 PH 2024-07-13 1343 PR1T 59 15 SN0HQ 59 PZK
QSO: 28440 PH 2024-07-13 1344 PR1T 59 15 NA4DA 59 08
QSO: 28440 PH 2024-07-13 1345 PR1T 59 15 M1T 59 27
QSO: 28440 PH 2024-07-13 1345 PR1T 59 15 F4DPW 59 27
QSO: 28440 PH 2024-07-13 1345 PR1T 59 15 OT1A 59 27
QSO: 28440 PH 2024-07-13 1346 PR1T 59 15 IU4FKE 59 28
QSO: 28440 PH 2024-07-13 1346 PR1T 59 15 KD2JOE 59 08
QSO: 28440 PH 2024-07-13 1346 PR1T 59 15 K4QQG 59 08
QSO: 28440 PH 2024-07-13 1346 PR1T 59 15 N9NB 59 08
QSO: 28440 PH 2024-07-13 1347 PR1T 59 15 N0VYU 59 07
QSO: 28440 PH 2024-07-13 1347 PR1T 59 15 PU1TWF 59 15
QSO: 28440 PH 2024-07-13 1347 PR1T 59 15 B7HQ 59 CRAC
QSO: 28440 PH 2024-07-13 1348 PR1T 59 15 WA8YUZ 59 08
QSO: 28440 PH 2024-07-13 1348 PR1T 59 15 K4BBH 59 08
QSO: 28440 PH 2024-07-13 1348 PR1T 59 15 N0MCV 59 07
QSO: 28440 PH 2024-07-13 1349 PR1T 59 15 NQ9N 59 08
QSO: 28440 PH 2024-07-13 1349 PR1T 59 15 2E0LMI 59 27
QSO: 28440 PH 2024-07-13 1349 PR1T 59 15 2E0NCD 59 27
QSO: 28440 PH 2024-07-13 1350 PR1T 59 15 KE8NUL 59 08
QSO: 28440 PH 2024-07-13 1350 PR1T 59 15 2E0IZK 59 27
QSO: 28440 PH 2024-07-13 1350 PR1T 59 15 PD4EV 59 27
QSO: 28440 PH 2024-07-13 1351 PR1T 59 15 CS7BGZ 59 37
QSO: 28440 PH 2024-07-13 1351 PR1T 59 15 KB4LOA 59 08
QSO: 28440 PH 2024-07-13 1351 PR1T 59 15 KO4GAR 59 08
QSO: 28440 PH 2024-07-13 1352 PR1T 59 15 G4K 59 27
QSO: 28440 PH 2024-07-13 1352 PR1T 59 15 SP9N 59 28
QSO: 28440 PH 2024-07-13 1352 PR1T 59 15 G0VWL 59 27
QSO: 28440 PH 2024-07-13 1352 PR1T 59 15 PY1NS 59 15
QSO: 28440 PH 2024-07-13 1353 PR1T 59 15 II2Q 59 28
QSO: 28440 PH 2024-07-13 1353 PR1T 59 15 KB9LQA 59 08
QSO: 28440 PH 2024-07-13 1353 PR1T 59 15 K5DHY 59 07
QSO: 28440 PH 2024-07-13 1354 PR1T 59 15 KC3GGO 59 08
QSO: 28440 PH 2024-07-13 1354 PR1T 59 15 KC1QEM 59 08
QSO: 28440 PH 2024-07-13 1355 PR1T 59 15 SQ9ITH 59 28
QSO: 28440 PH 2024-07-13 1355 PR1T 59 15 WB2KLD 59 08
QSO: 28440 PH 2024-07-13 1355 PR1T 59 15 WA4GQJ 59 08
QSO: 28440 PH 2024-07-13 1356 PR1T 59 15 KO4BWN 59 08
QSO: 28440 PH 2024-07-13 1356 PR1T 59 15 OM8A 59 28
QSO: 28440 PH 2024-07-13 1356 PR1T 59 15 PA6HQ 59 VERON
QSO: 28440 PH 2024-07-13 1356 PR1T 59 15 AB2FN 59 08
QSO: 28440 PH 2024-07-13 1357 PR1T 59 15 R2AD 59 29
QSO: 28440 PH 2024-07-13 1357 PR1T 59 15 HG0HQ 59 MRASZ
QSO: 28440 PH 2024-07-13 1357 PR1T 59 15 NU1AW/O 59 IARU
QSO: 28440 PH 2024-07-13 1358 PR1T 59 15 K1PLL 59 08
QSO: 28440 PH 2024-07-13 1358 PR1T 59 15 KQ4EZN 59 08
QSO: 28440 PH 2024-07-13 1358 PR1T 59 15 VA3DRQ 59 01
QSO: 28440 PH 2024-07-13 1359 PR1T 59 15 IQ2DN 59 28
QSO: 28440 PH 2024-07-13 1359 PR1T 59 15 M3P 59 27
QSO: 28440 PH 2024-07-13 1359 PR1T 59 15 F1DHF 59 27
QSO: 28440 PH 2024-07-13 1400 PR1T 59 15 9A7JCY 59 28
QSO: 28440 PH 2024-07-13 1400 PR1T 59 15 KB5UTS 59 07
QSO: 28440 PH 2024-07-13 1401 PR1T 59 15 LU9WT 59 16
QSO: 28440 PH 2024-07-13 1401 PR1T 59 15 HB9HQ 59 USKA
QSO: 28440 PH 2024-07-13 1402 PR1T 59 15 PW2F 59 15
QSO: 28440 PH 2024-07-13 1402 PR1T 59 15 W2ASX 59 08
QSO: 28440 PH 2024-07-13 1402 PR1T 59 15 HP1XV 59 11
QSO: 28440 PH 2024-07-13 1402 PR1T 59 15 W1GD 59 08
QSO: 28440 PH 2024-07-13 1403 PR1T 59 15 YR0HQ 59 FRR
QSO: 28440 PH 2024-07-13 1403 PR1T 59 15 LU1WCL 59 16
QSO: 28440 PH 2024-07-13 1403 PR1T 59 15 EE7R 59 37
QSO: 28440 PH 2024-07-13 1404 PR1T 59 15 IV3WMS 59 28
QSO: 28440 PH 2024-07-13 1404 PR1T 59 15 N4MM 59 08
QSO: 28440 PH 2024-07-13 1404 PR1T 59 15 N4VHF/M 59 08
QSO: 28440 PH 2024-07-13 1404 PR1T 59 15 ON5GQ 59 27
QSO: 28461 PH 2024-07-13 1408 PR1T 59 15 M6EAM 59 27
QSO: 28461 PH 2024-07-13 1409 PR1T 59 15 KY4JRY 59 08
QSO: 28461 PH 2024-07-13 1411 PR1T 59 15 HB9EGA 59 28
QSO: 28461 PH 2024-07-13 1411 PR1T 59 15 N4DBR 59 08
QSO: 28461 PH 2024-07-13 1411 PR1T 59 15 KD2ZOT 59 08
QSO: 28461 PH 2024-07-13 1412 PR1T 59 15 G4AFA 59 27
QSO: 28461 PH 2024-07-13 1413 PR1T 59 15 EI7HBB 59 27
QSO: 21352 PH 2024-07-13 1416 PR1T 59 15 CX1AA 59 RCU
QSO: 21370 PH 2024-07-13 1417 PR1T 59 15 NP4VM 59 11
QSO: 21308 PH 2024-07-13 1420 PR1T 59 15 KI5GTR 59 07
QSO: 21226 PH 2024-07-13 1421 PR1T 59 15 LT4RCA 59 RCA
QSO: 21254 PH 2024-07-13 1421 PR1T 59 15 TI5VMJ 59 11
QSO: 21380 PH 2024-07-13 1423 PR1T 59 15 KP4PUA 59 11
QSO: 21324 PH 2024-07-13 1427 PR1T 59 15 RU1A 59 29
QSO: 21245 PH 2024-07-13 1428 PR1T 59 15 YT0HQ 59 SRS
QSO: 21287 PH 2024-07-13 1433 PR1T 59 15 R4GM 59 29
QSO: 21399 PH 2024-07-13 1434 PR1T 59 15 UI5R 59 29
QSO: 21010 CW 2024-07-13 1438 PR1T 599 15 LT4A 599 14
QSO: 21010 CW 2024-07-13 1440 PR1T 599 15 LU5FZ 599 14
QSO: 21367 PH 2024-07-13 1441 PR1T 59 15 ED7O 59 37
QSO: 21280 PH 2024-07-13 1445 PR1T 59 15 DA0HQ 59 DARC
QSO: 28422 PH 2024-07-13 1451 PR1T 59 15 II0F 59 28
QSO: 28468 PH 2024-07-13 1454 PR1T 59 15 F1GKS 59 27
QSO: 28468 PH 2024-07-13 1454 PR1T 59 15 N1UR 59 08
QSO: 28468 PH 2024-07-13 1455 PR1T 59 15 W8WY 59 08
QSO: 28468 PH 2024-07-13 1456 PR1T 59 15 N4UU 59 08
QSO: 28408 PH 2024-07-13 1456 PR1T 59 15 9Z4BM 59 11
QSO: 28468 PH 2024-07-13 1457 PR1T 59 15 CB3VS 59 14
QSO: 28468 PH 2024-07-13 1457 PR1T 59 15 N2OG 59 08
QSO: 28468 PH 2024-07-13 1457 PR1T 59 15 N2NT 59 08
QSO: 28458 PH 2024-07-13 1458 PR1T 59 15 CB1A 59 14
QSO: 28468 PH 2024-07-13 1458 PR1T 59 15 W4AN 59 08
QSO: 28470 PH 2024-07-13 1500 PR1T 59 15 DL3TU 59 28
QSO: 28470 PH 2024-07-13 1500 PR1T 59 15 KD0JLE 59 07
QSO: 28467 PH 2024-07-13 1501 PR1T 59 15 CQ9A 59 36
QSO: 28470 PH 2024-07-13 1501 PR1T 59 15 W5TMC 59 07
QSO: 28470 PH 2024-07-13 1502 PR1T 59 15 K3QH 59 08
QSO: 28470 PH 2024-07-13 1503 PR1T 59 15 K2TJP 59 08
QSO: 28453 PH 2024-07-13 1504 PR1T 59 15 GR2HQ 59 RSGB
QSO: 28471 PH 2024-07-13 1505 PR1T 59 15 KC2NGH 59 08
QSO: 28471 PH 2024-07-13 1505 PR1T 59 15 EA8AM 59 36
QSO: 28496 PH 2024-07-13 1505 PR1T 59 15 LU3WC 59 16
QSO: 28471 PH 2024-07-13 1505 PR1T 59 15 AA5AH 59 07
QSO: 28471 PH 2024-07-13 1506 PR1T 59 15 EA8AQV 59 36
QSO: 28471 PH 2024-07-13 1507 PR1T 59 15 AB4EJ 59 08
QSO: 28471 PH 2024-07-13 1507 PR1T 59 15 9Z4CT 59 11
QSO: 28471 PH 2024-07-13 1507 PR1T 59 15 G3Q 59 27
QSO: 28471 PH 2024-07-13 1509 PR1T 59 15 UZ7C 59 29
QSO: 28471 PH 2024-07-13 1509 PR1T 59 15 EA8BR 59 36
QSO: 28471 PH 2024-07-13 1510 PR1T 59 15 WA2QU 59 08
QSO: 28425 PH 2024-07-13 1510 PR1T 59 15 9A0HQ 59 HRS
QSO: 28471 PH 2024-07-13 1511 PR1T 59 15 K4AB 59 08
QSO: 28471 PH 2024-07-13 1511 PR1T 59 15 CE2OF 59 14
QSO: 28471 PH 2024-07-13 1512 PR1T 59 15 WA2UGE 59 08
QSO: 28471 PH 2024-07-13 1512 PR1T 59 15 N4MCC 59 08
QSO: 28471 PH 2024-07-13 1513 PR1T 59 15 KE8NBC 59 08
QSO: 28471 PH 2024-07-13 1513 PR1T 59 15 VE2IAA 59 04
QSO: 28471 PH 2024-07-13 1515 PR1T 59 15 W4DUQ 59 08
QSO: 28471 PH 2024-07-13 1515 PR1T 59 15 WS4AM 59 08
QSO: 28471 PH 2024-07-13 1515 PR1T 59 15 N4MCC 59 08
QSO: 28471 PH 2024-07-13 1515 PR1T 59 15 K4KB 59 08
QSO: 28471 PH 2024-07-13 1516 PR1T 59 15 KT4OO 59 08
QSO: 28471 PH 2024-07-13 1516 PR1T 59 15 NN3W 59 08
QSO: 28008 CW 2024-07-13 1517 PR1T 599 15 UE3EJ 599 29
QSO: 28471 PH 2024-07-13 1517 PR1T 59 15 N4HRC 59 08
QSO: 28471 PH 2024-07-13 1517 PR1T 59 15 KX4BI 59 08
QSO: 28471 PH 2024-07-13 1518 PR1T 59 15 K7WWR 59 08
QSO: 28471 PH 2024-07-13 1519 PR1T 59 15 W3HKK 59 08
QSO: 28471 PH 2024-07-13 1519 PR1T 59 15 W8JMV 59 08
QSO: 28471 PH 2024-07-13 1520 PR1T 59 15 N4FLX 59 08
QSO: 28471 PH 2024-07-13 1521 PR1T 59 15 KJ5BNI 59 07
QSO: 28039 CW 2024-07-13 1522 PR1T 599 15 CE2ML 599 14
QSO: 28039 CW 2024-07-13 1522 PR1T 599 15 CE2ML 599 14
QSO: 28471 PH 2024-07-13 1524 PR1T 59 15 CE2LR 59 14
QSO: 28471 PH 2024-07-13 1526 PR1T 59 15 ED4A 59 37
QSO: 28471 PH 2024-07-13 1526 PR1T 59 15 ED4K 59 37
QSO: 28471 PH 2024-07-13 1526 PR1T 59 15 K1UTI 59 08
QSO: 28471 PH 2024-07-13 1527 PR1T 59 15 VA2BS 59 04
QSO: 28471 PH 2024-07-13 1528 PR1T 59 15 KC1PCT 59 07
QSO: 28471 PH 2024-07-13 1529 PR1T 59 15 KE8TUU 59 08
QSO: 28471 PH 2024-07-13 1529 PR1T 59 15 KB1W 59 08
QSO: 28471 PH 2024-07-13 1529 PR1T 59 15 N3LOU 59 08
QSO: 28471 PH 2024-07-13 1530 PR1T 59 15 DW4GV 59 08
QSO: 28471 PH 2024-07-13 1530 PR1T 59 15 WB1V 59 08
QSO: 28471 PH 2024-07-13 1530 PR1T 59 15 N0JNM 59 07
QSO: 28471 PH 2024-07-13 1530 PR1T 59 15 AB2E 59 08
QSO: 28471 PH 2024-07-13 1531 PR1T 59 15 CE2YS 59 14
QSO: 28471 PH 2024-07-13 1531 PR1T 59 15 KC3IUJ 59 08
QSO: 28471 PH 2024-07-13 1532 PR1T 59 15 KI5GTR 59 07
QSO: 28471 PH 2024-07-13 1532 PR1T 59 15 KQ4JJM 59 08
QSO: 28471 PH 2024-07-13 1533 PR1T 59 15 W6QU 59 06
QSO: 28471 PH 2024-07-13 1533 PR1T 59 15 ND4E 59 03
QSO: 28471 PH 2024-07-13 1534 PR1T 59 15 CD2GJM 59 14
QSO: 28471 PH 2024-07-13 1535 PR1T 59 15 KK6JJZ 59 06
QSO: 28471 PH 2024-07-13 1535 PR1T 59 15 W5GUZ 59 07
QSO: 28471 PH 2024-07-13 1535 PR1T 59 15 K5TXJ 59 07
QSO: 28021 CW 2024-07-13 1536 PR1T 599 15 W1AW/4 599 ARRL
QSO: 28471 PH 2024-07-13 1536 PR1T 59 15 LU9WE 59 16
QSO: 28471 PH 2024-07-13 1537 PR1T 59 15 KI6BWO 59 06
QSO: 28471 PH 2024-07-13 1538 PR1T 59 15 KO4DOC 59 08
QSO: 28471 PH 2024-07-13 1539 PR1T 59 15 KE8WQE 59 08
QSO: 28471 PH 2024-07-13 1540 PR1T 59 15 KN4JGH 59 08
QSO: 28471 PH 2024-07-13 1540 PR1T 59 15 W9JH 59 06
QSO: 28471 PH 2024-07-13 1540 PR1T 59 15 WD6ERS 59 06
QSO: 28028 CW 2024-07-13 1541 PR1T 599 15 N4BP 599 08
QSO: 28471 PH 2024-07-13 1541 PR1T 59 15 KA3TJI 59 08
QSO: 28471 PH 2024-07-13 1541 PR1T 59 15 KS2G 59 08
QSO: 28471 PH 2024-07-13 1542 PR1T 59 15 N4ZXZ 59 08
QSO: 28471 PH 2024-07-13 1542 PR1T 59 15 W9NZ 59 08
QSO: 28471 PH 2024-07-13 1542 PR1T 59 15 K8ZT 59 08
QSO: 28471 PH 2024-07-13 1543 PR1T 59 15 FY/DO2BRB 59 12
QSO: 28030 CW 2024-07-13 1544 PR1T 599 15 KH5GN 599 07
QSO: 28471 PH 2024-07-13 1544 PR1T 59 15 WV4E 59 08
QSO: 28465 PH 2024-07-13 1546 PR1T 59 15 II9HQ 59 ARI
QSO: 28512 PH 2024-07-13 1547 PR1T 59 15 ED7O 59 37
QSO: 28015 CW 2024-07-13 1549 PR1T 599 15 S570CST 599 28
QSO: 28466 PH 2024-07-13 1550 PR1T 59 15 W1AW/P4 59 ARRL
QSO: 28005 CW 2024-07-13 1551 PR1T 599 15 W4AM 599 08
QSO: 28441 PH 2024-07-13 1551 PR1T 59 15 YT0HQ 59 SRS
QSO: 28420 PH 2024-07-13 1552 PR1T 59 15 SK9HQ 59 SSA
QSO: 28008 CW 2024-07-13 1552 PR1T 599 15 VE3EJ 599 04
QSO: 28430 PH 2024-07-13 1553 PR1T 59 15 TC3HQ 59 TRAC
QSO: 28485 PH 2024-07-13 1555 PR1T 59 15 DA0HQ 59 DARC
QSO: 28016 CW 2024-07-13 1555 PR1T 599 15 WA1S 599 08
QSO: 28435 PH 2024-07-13 1557 PR1T 59 15 S50HQ 59 ZRS
QSO: 28400 PH 2024-07-13 1558 PR1T 59 15 NU1AW/0 59 IARU
QSO: 28021 CW 2024-07-13 1600 PR1T 599 15 EC7R 599 37
QSO: 28023 CW 2024-07-13 1600 PR1T 599 15 LZ0HQ 599 BFRA
QSO: 28473 PH 2024-07-13 1603 PR1T 59 15 W6AFA 59 06
QSO: 28473 PH 2024-07-13 1604 PR1T 59 15 W7QHZ 59 06
QSO: 28473 PH 2024-07-13 1604 PR1T 59 15 N8BI 59 08
QSO: 28473 PH 2024-07-13 1605 PR1T 59 15 W9OD 59 08
QSO: 28473 PH 2024-07-13 1605 PR1T 59 15 W8PRO 59 08
QSO: 28473 PH 2024-07-13 1605 PR1T 59 15 N6AN 59 06
