START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ZRS septembrsko UKV tekmovanje - Official results - VHFManager
CALLSIGN: DL6OA
CATEGORY: 145 MHz - checklog
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2020-09-05 1403 DL6OA         59  1 JO30WU   DB3DY         59  1         
QSO: 144300 PH 2020-09-05 1404 DL6OA         59  2 JO30WU   DL4KCW        59  2 JO31UA  
QSO: 144300 PH 2020-09-05 1405 DL6OA         59  3 JO30WU   DL1GME        59  3 JN49EJ  
QSO: 144300 PH 2020-09-05 1407 DL6OA         59  4 JO30WU   DL0GM         59  11 JO31UB 
QSO: 144300 PH 2020-09-05 1408 DL6OA         59  5 JO30WU   DL3YCX        59  11 JO32PC 
QSO: 144300 PH 2020-09-05 1410 DL6OA         59  6 JO30WU   DA0FF         59  29 JO40XL 
QSO: 144300 PH 2020-09-05 1412 DL6OA         59  7 JO30WU   DJ6QS         59  9 JO40AQ  
QSO: 144300 PH 2020-09-05 1414 DL6OA         59  8 JO30WU   DG5YL         59  14 JO31UH 
QSO: 144300 PH 2020-09-05 1422 DL6OA         59  9 JO30WU   DK5PD         59  33 JN39VV 
QSO: 144300 PH 2020-09-05 1423 DL6OA         59  10 JO30WU  DL0EF         59  24 JO30IN 
QSO: 144300 PH 2020-09-05 1426 DL6OA         59  11 JO30WU  DK9TF         59  16 JO31NF 
QSO: 144300 PH 2020-09-05 1429 DL6OA         59  12 JO30WU  DK0MR/P       59  5 JO30WL  
QSO: 144300 PH 2020-09-05 1430 DL6OA         59  13 JO30WU  DO3BST        59  20 JO51KW 
QSO: 144300 PH 2020-09-05 1438 DL6OA         59  14 JO30WU  DG6SA         59  23 JO31LE 
QSO: 144300 PH 2020-09-05 1440 DL6OA         59  15 JO30WU  DK5DQ         59  37 JO31QH 
QSO: 144300 PH 2020-09-05 1441 DL6OA         59  16 JO30WU  DJ5KW/P       59  47 JO31IK 
QSO: 144300 PH 2020-09-05 1445 DL6OA         59  17 JO30WU  OL7C          59  71 JO60JJ 
QSO: 144300 PH 2020-09-05 1447 DL6OA         59  18 JO30WU  OL1C          59  65 JO60UQ 
QSO: 144300 PH 2020-09-05 1449 DL6OA         59  19 JO30WU  DM5M          59  35 JN39LO 
QSO: 144300 PH 2020-09-05 1451 DL6OA         59  20 JO30WU  DF4T          59  70 JN39NR 
QSO: 144300 PH 2020-09-05 1452 DL6OA         59  21 JO30WU  DD8EI         59  28 JO31NC 
QSO: 144300 PH 2020-09-05 1459 DL6OA         59  22 JO30WU  DF0WF         59  49 JO62XR 
QSO: 144300 PH 2020-09-05 1505 DL6OA         59  23 JO30WU  OR6T          59  67 JO20KV 
QSO: 144300 PH 2020-09-05 1511 DL6OA         59  24 JO30WU  DD8DW         59  51 JO31WO 
QSO: 144300 PH 2020-09-05 1512 DL6OA         59  25 JO30WU  DG1YKW        59  30 JO31PP 
QSO: 144300 PH 2020-09-05 1514 DL6OA         59  26 JO30WU  DL2AKT        59  38 JO50NV 
QSO: 144300 PH 2020-09-05 1524 DL6OA         59  27 JO30WU  F4FCW         59  25 JN38FO 
QSO: 144300 PH 2020-09-05 1529 DL6OA         59  28 JO30WU  DK0NA         59  109 JO50TI
QSO: 144300 PH 2020-09-05 1531 DL6OA         59  29 JO30WU  DR2B          59  108 JO50WB
QSO: 144300 PH 2020-09-05 1533 DL6OA         59  30 JO30WU  F8EMH         59  51 JN29VL 
QSO: 144300 PH 2020-09-05 1536 DL6OA         59  31 JO30WU  F6KFH         59  87 JN39OC 
QSO: 144300 PH 2020-09-05 1538 DL6OA         59  32 JO30WU  DL0VR         59  38 JO31MH 
QSO: 144300 PH 2020-09-05 1543 DL6OA         59  33 JO30WU  DL2KBX        59  81 JO30EM 
QSO: 144300 PH 2020-09-05 1545 DL6OA         59  34 JO30WU  DL5JS         59  51 JO31JF 
QSO: 144300 PH 2020-09-05 1548 DL6OA         59  35 JO30WU  DF7EE         59  74 JO50DO 
QSO: 144300 PH 2020-09-05 1548 DL6OA         59  36 JO30WU  DL2ARD        59  174 JO50RK
QSO: 144300 PH 2020-09-05 1556 DL6OA         59  37 JO30WU  DH1WM         59  72 JN49CD 
QSO: 144300 PH 2020-09-05 1601 DL6OA         59  38 JO30WU  DK1HKU        59  6 JO31TD  
QSO: 144300 PH 2020-09-05 1603 DL6OA         59  39 JO30WU  DF1PU         59  10 JO40AO 
QSO: 144300 PH 2020-09-05 1604 DL6OA         59  40 JO30WU  DG6LP         59  18 JO31UJ 
QSO: 144300 PH 2020-09-05 1605 DL6OA         59  41 JO30WU  DB2DY         59  7 JO40BX  
QSO: 144300 PH 2020-09-05 1607 DL6OA         59  42 JO30WU  DL8UV         59  5 JO30HI  
QSO: 144300 PH 2020-09-05 1608 DL6OA         59  43 JO30WU  DL1KLF        59  9 JO40EE  
QSO: 144300 PH 2020-09-05 1608 DL6OA         59  44 JO30WU  DL1DBR        59  30 JO41BN 
QSO: 144300 PH 2020-09-05 1609 DL6OA         59  45 JO30WU  DO1VK         59  8 JO30TP  
QSO: 144300 PH 2020-09-05 1610 DL6OA         59  46 JO30WU  DL2YDS        59  40 JO32RG 
QSO: 144300 PH 2020-09-05 1611 DL6OA         59  47 JO30WU  DL1FKB        59  20 JO30EK 
QSO: 144300 PH 2020-09-05 1612 DL6OA         59  48 JO30WU  DL2FQ         59  37 JN49EW 
QSO: 144300 PH 2020-09-05 1612 DL6OA         59  49 JO30WU  DJ2GMS        59  39 JN48RN 
QSO: 144300 PH 2020-09-05 1623 DL6OA         59  50 JO30WU  DM7A          59  145 JO60OM
QSO: 144300 PH 2020-09-05 1630 DL6OA         59  51 JO30WU  OK4C          59  187 JN79BU
QSO: 144300 PH 2020-09-05 1631 DL6OA         59  52 JO30WU  DR2X          59  237 JO40QL
