START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2022
CALLSIGN: ON6OB
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: ON6OB
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2022 OK_OM_DX_Contest/2022/SSB.
QSO: 14188 PH 2022-04-09 1244 ON6OB         59 001 OM5CX         59 NZA
QSO: 14210 PH 2022-04-09 1247 ON6OB         59 003 OM4MW         59 PAR
QSO: 14289 PH 2022-04-09 1250 ON6OB         59 004 OK2QA         59 HPR
QSO: 14280 PH 2022-04-09 1256 ON6OB         59 6 OK5Z          59 GTR
QSO: 14250 PH 2022-04-09 1257 ON6OB         59 7 SK2T          59 067
QSO: 14240 PH 2022-04-09 1259 ON6OB         59 008 EA5JDN        59 014
QSO: 14000 PH 2022-04-09 1304 ON6OB         59 10 OK2BRX        59 HOL
QSO:  7000 PH 2022-04-09 1313 ON6OB         59 011 IZ2BVC        59 0049
QSO:  7133 PH 2022-04-09 1320 ON6OB         59 012 S51CK         59 0056
QSO:  7105 PH 2022-04-09 1323 ON6OB         59 012 IZ2FOS        59 0040
QSO:  7148 PH 2022-04-09 1325 ON6OB         59 014 IX1HPN        59 0022
QSO: 14271 PH 2022-04-09 1338 ON6OB         59 015 EA7ATX        59 043
QSO: 14257 PH 2022-04-09 1343 ON6OB         59 017 OM3CW         59 DST
QSO: 14260 PH 2022-04-09 1344 ON6OB         59 18 LY9A          59 072
QSO: 14215 PH 2022-04-09 1350 ON6OB         59 020 LZ5Y          59 099
QSO: 14200 PH 2022-04-09 1353 ON6OB         59 021 LZ1DM         59 062
QSO: 14000 PH 2022-04-09 1402 ON6OB         59 22 ER1JA         59 031
QSO: 14252 PH 2022-04-09 1410 ON6OB         59 023 IT9FRX        59 0075
QSO: 14220 PH 2022-04-09 1750 ON6OB         59 25 EA3FP         59 111
QSO: 14213 PH 2022-04-09 1751 ON6OB         59 024 5B4WN         59 230
QSO:  7149 PH 2022-04-09 1838 ON6OB         59 027 DD2D          59 323
QSO:  7000 PH 2022-04-09 1840 ON6OB         59 029 TM9C          59 322
QSO:  3500 PH 2022-04-09 2002 ON6OB         59 032 OK3D          59 HOS
QSO:  3712 PH 2022-04-09 2003 ON6OB         59 033 DD2D          59 377
QSO:  3760 PH 2022-04-09 2005 ON6OB         59 034 OK1DOL        59 DPS
QSO:  3500 PH 2022-04-09 2009 ON6OB         59 035 IZ1DGG        59 0113
QSO:  7000 PH 2022-04-09 2012 ON6OB         59 036 OM5WW         59 LVC
QSO:  7000 PH 2022-04-09 2014 ON6OB         59 037 M0PLX/M       59 097
QSO:  7177 PH 2022-04-09 2016 ON6OB         59 038 IZ1SAI        59 0149
QSO:  7160 PH 2022-04-09 2019 ON6OB         59 39 LA1K          59 401
QSO:  7136 PH 2022-04-09 2020 ON6OB         59 040 OK6RP         59 DTA
QSO:  7122 PH 2022-04-09 2022 ON6OB         59 041 IU0OVB        59 0196
QSO:  7129 PH 2022-04-09 2023 ON6OB         59 042 OK1RCA        59 DKL
END-OF-LOG:
