START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX Contest 2017
CALLSIGN: OM5CD
OPERATORS: OM5CD
CATEGORY: SOAB highSOSB80 high
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 14200 PH 2017-04-08 1652 OM5CD         59  BAB        EA7KI         59  015       
QSO:  7120 PH 2017-04-08 1656 OM5CD         59  BAB        IZ2FOS        59  147       
QSO:  7124 PH 2017-04-08 1659 OM5CD         59  BAB        RN4HKH        59  052       
QSO:  7158 PH 2017-04-08 1702 OM5CD         59  BAB        YO9BCM        59  055       
QSO:  7164 PH 2017-04-08 1722 OM5CD         59  BAB        IZ7FLP        59  125       
QSO:  7179 PH 2017-04-08 1726 OM5CD         59  BAB        DK4EF         59  005       
QSO:  7179 PH 2017-04-08 1727 OM5CD         59  BAB        PE1ONW        59  025       
QSO:  7179 PH 2017-04-08 1729 OM5CD         59  BAB        I2CZQ         59  062       
QSO:  7179 PH 2017-04-08 1729 OM5CD         59  BAB        YL3AD         59  047       
QSO:  7179 PH 2017-04-08 1731 OM5CD         59  BAB        R3AAA         59  038       
QSO:  7179 PH 2017-04-08 1731 OM5CD         59  BAB        US8MS         59  013       
QSO:  7179 PH 2017-04-08 1733 OM5CD         59  BAB        U1BD          59  028       
QSO:  7179 PH 2017-04-08 1734 OM5CD         59  BAB        SM2S          59  012       
QSO:  7179 PH 2017-04-08 1735 OM5CD         59  BAB        RZ3Z          59  228       
QSO:  7179 PH 2017-04-08 1736 OM5CD         59  BAB        UX3IT         59  114       
QSO:  7179 PH 2017-04-08 1736 OM5CD         59  BAB        PG1R          59  034       
QSO:  7179 PH 2017-04-08 1737 OM5CD         59  BAB        4Z5UN         59  021       
QSO:  7179 PH 2017-04-08 1737 OM5CD         59  BAB        US5QUB        59  029       
QSO:  7187 PH 2017-04-08 1739 OM5CD         59  BAB        HB9EYP        59  182       
QSO:  7194 PH 2017-04-08 1742 OM5CD         59  BAB        OH6ECM        59  032       
QSO:  7172 PH 2017-04-08 1743 OM5CD         59  BAB        LZ9W          59  217       
QSO:  7156 PH 2017-04-08 1744 OM5CD         59  BAB        ES5QD         59  186       
QSO:  7132 PH 2017-04-08 1758 OM5CD         59  BAB        IK8UND        59  156       
QSO:  7119 PH 2017-04-08 1808 OM5CD         59  BAB        PE1EWR        59  025       
QSO:  7119 PH 2017-04-08 1808 OM5CD         59  BAB        9A1CPB        59  037       
QSO:  7119 PH 2017-04-08 1808 OM5CD         59  BAB        RF9C          59  184       
QSO:  7119 PH 2017-04-08 1809 OM5CD         59  BAB        YT4T          59  043       
QSO:  7119 PH 2017-04-08 1809 OM5CD         59  BAB        I2JSB         59  009       
QSO:  7119 PH 2017-04-08 1810 OM5CD         59  BAB        YO3LP         59  048       
QSO:  7119 PH 2017-04-08 1810 OM5CD         59  BAB        ON3ND         59  047       
QSO:  7119 PH 2017-04-08 1810 OM5CD         59  BAB        DG7JB         59  020       
QSO:  7119 PH 2017-04-08 1811 OM5CD         59  BAB        SO5MAX        59  024       
QSO:  7119 PH 2017-04-08 1811 OM5CD         59  BAB        TA4RC         59  065       
QSO:  7119 PH 2017-04-08 1812 OM5CD         59  BAB        G3PXT         59  088       
QSO:  7119 PH 2017-04-08 1813 OM5CD         59  BAB        PA0AWH        59  017       
QSO:  7119 PH 2017-04-08 1815 OM5CD         59  BAB        UT3EK         59  052       
QSO:  7119 PH 2017-04-08 1816 OM5CD         59  BAB        DB1VQ         59  015       
QSO:  7119 PH 2017-04-08 1817 OM5CD         59  BAB        ES8GP         59  032       
QSO:  7119 PH 2017-04-08 1818 OM5CD         59  BAB        ES1BH         59  026       
QSO:  7119 PH 2017-04-08 1819 OM5CD         59  BAB        9A3CJW        59  038       
QSO:  7119 PH 2017-04-08 1819 OM5CD         59  BAB        SE5L          59  013       
QSO:  3752 PH 2017-04-08 2026 OM5CD         59  BAB        LZ9W          59  119       
QSO:  3756 PH 2017-04-08 2028 OM5CD         59  BAB        OK3D          59  HOS       
QSO:  3768 PH 2017-04-08 2029 OM5CD         59  BAB        OK1CRM        59  DDO       
