START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: YO8RXP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: YO8RXP
QSO:  7025 CW 2024-04-13 1714 YO8RXP        599 28     UA4C          599 29    
QSO:  7025 CW 2024-04-13 1715 YO8RXP        599 28     UA4Q          599 30    
QSO:  7025 CW 2024-04-13 1715 YO8RXP        599 28     RX3VF         599 29    
QSO:  7025 CW 2024-04-13 1715 YO8RXP        599 28     RX7T          599 29    
QSO:  7025 CW 2024-04-13 1715 YO8RXP        599 28     UA9R          599 30    
QSO:  7025 CW 2024-04-13 1716 YO8RXP        599 28     HA4FY         599 28    
QSO:  7025 CW 2024-04-13 1717 YO8RXP        599 28     YL3FW         599 29    
QSO:  7025 CW 2024-04-13 1717 YO8RXP        599 28     EW8C          599 29    
QSO:  7025 CW 2024-04-13 1717 YO8RXP        599 28     R3ST          599 29    
QSO:  7025 CW 2024-04-13 1718 YO8RXP        599 28     RC9T          599 30    
QSO:  7025 CW 2024-04-13 1719 YO8RXP        599 28     EW8OM         599 29    
QSO:  7010 CW 2024-04-13 1720 YO8RXP        599 28     RN4SC         599 29    
QSO:  7010 CW 2024-04-13 1721 YO8RXP        599 28     UA3PP         599 29    
QSO:  7010 CW 2024-04-13 1721 YO8RXP        599 28     UA6CC         599 29    
QSO:  7010 CW 2024-04-13 1721 YO8RXP        599 28     RC7LS         599 29    
QSO:  7010 CW 2024-04-13 1722 YO8RXP        599 28     RV6HV         599 29    
QSO:  7010 CW 2024-04-13 1722 YO8RXP        599 28     R3LA          599 RG    
QSO:  7010 CW 2024-04-13 1722 YO8RXP        599 28     RA4HR         599 29    
QSO:  7010 CW 2024-04-13 1723 YO8RXP        599 28     R9MA          599 31    
QSO:  7010 CW 2024-04-13 1723 YO8RXP        599 28     UA6GO         599 29    
QSO:  7010 CW 2024-04-13 1723 YO8RXP        599 28     R2BZ          599 29    
QSO:  7010 CW 2024-04-13 1723 YO8RXP        599 28     RC6U          599 29    
QSO:  7010 CW 2024-04-13 1724 YO8RXP        599 28     DM100FK       599 28    
QSO:  7010 CW 2024-04-13 1725 YO8RXP        599 28     R1NI          599 19    
QSO:  7010 CW 2024-04-13 1725 YO8RXP        599 28     RK9F          599 30    
QSO:  7010 CW 2024-04-13 1725 YO8RXP        599 28     RN3HAB        599 30    
QSO:  7010 CW 2024-04-13 1726 YO8RXP        599 28     UA3QAM        599 29    
QSO:  7010 CW 2024-04-13 1726 YO8RXP        599 28     YP5A          599 28    
QSO:  7010 CW 2024-04-13 1726 YO8RXP        599 28     DF8V          599 28    
QSO:  7010 CW 2024-04-13 1727 YO8RXP        599 28     RT5P          599 29    
QSO:  7010 CW 2024-04-13 1727 YO8RXP        599 28     UA3RBR        599 29    
QSO:  7010 CW 2024-04-13 1727 YO8RXP        599 28     RD1T          599 29    
QSO:  7010 CW 2024-04-13 1730 YO8RXP        599 28     R2FZ          599 29    
QSO:  7010 CW 2024-04-13 1730 YO8RXP        599 28     UA6LCJ        599 29    
QSO:  7010 CW 2024-04-13 1731 YO8RXP        599 28     RC7KF         599 29    
QSO:  7010 CW 2024-04-13 1731 YO8RXP        599 28     R4II          599 29    
QSO:  7010 CW 2024-04-13 1732 YO8RXP        599 28     UC8U          599 31    
QSO:  7018 CW 2024-04-13 1737 YO8RXP        599 28     UC2K          599 29    
QSO:  7018 CW 2024-04-13 1738 YO8RXP        599 28     RD7KW         599 29    
QSO:  7018 CW 2024-04-13 1738 YO8RXP        599 28     RD4A          599 29    
QSO:  7018 CW 2024-04-13 1738 YO8RXP        599 28     R6C           599 29    
QSO:  7018 CW 2024-04-13 1738 YO8RXP        599 28     RB6CZ         599 29    
QSO:  7018 CW 2024-04-13 1739 YO8RXP        599 28     UA9MW         599 30    
QSO:  7018 CW 2024-04-13 1740 YO8RXP        599 28     UB2F          599 29    
QSO:  7018 CW 2024-04-13 1740 YO8RXP        599 28     EU1FQ         599 29    
QSO:  7018 CW 2024-04-13 1741 YO8RXP        599 28     F5JBR         599 27    
QSO:  7018 CW 2024-04-13 1742 YO8RXP        599 28     EW2ES         599 29    
QSO:  7018 CW 2024-04-13 1742 YO8RXP        599 28     R3EA          599 29    
QSO:  7018 CW 2024-04-13 1742 YO8RXP        599 28     SD4W          599 18    
QSO:  7018 CW 2024-04-13 1743 YO8RXP        599 28     UP0L          599 30    
QSO:  7018 CW 2024-04-13 1744 YO8RXP        599 28     R9XS          599 20    
QSO:  7018 CW 2024-04-13 1744 YO8RXP        599 28     RK7X          599 29    
QSO:  7018 CW 2024-04-13 1745 YO8RXP        599 28     RX6FJ         599 29    
QSO:  7018 CW 2024-04-13 1745 YO8RXP        599 28     RU8W          599 30    
QSO:  7018 CW 2024-04-13 1745 YO8RXP        599 28     R4BZ          599 29    
QSO:  7018 CW 2024-04-13 1746 YO8RXP        599 28     UA6HFI        599 29    
QSO:  7018 CW 2024-04-13 1747 YO8RXP        599 28     RV3DBK        599 29    
QSO:  7018 CW 2024-04-13 1748 YO8RXP        599 28     R7RF          599 29    
QSO:  7018 CW 2024-04-13 1749 YO8RXP        599 28     RA3LJ         599 29    
QSO:  7018 CW 2024-04-13 1749 YO8RXP        599 28     RM3G          599 29    
QSO:  7018 CW 2024-04-13 1749 YO8RXP        599 28     DL6DVU        599 28    
QSO:  7018 CW 2024-04-13 1749 YO8RXP        599 28     R6DM          599 29    
QSO:  7018 CW 2024-04-13 1750 YO8RXP        599 28     RO9L          599 30    
QSO:  7018 CW 2024-04-13 1750 YO8RXP        599 28     UA3XFO        599 29    
