START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: SD4W
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: SM6FPC
QSO: 21013 CW 2024-04-13 1227 SD4W          599 18     RK9CYA        599 30    
QSO: 21024 CW 2024-04-13 1326 SD4W          599 18     RX6FJ         599 29    
QSO: 21024 CW 2024-04-13 1330 SD4W          599 18     RC9J          599 21    
QSO: 21025 CW 2024-04-13 1331 SD4W          599 18     UC8U          599 31    
QSO: 21025 CW 2024-04-13 1333 SD4W          599 18     RO9L          599 30    
QSO: 21026 CW 2024-04-13 1335 SD4W          599 18     R0MZ          599 34    
QSO: 21028 CW 2024-04-13 1337 SD4W          599 18     KA1IS         599 08    
QSO: 21029 CW 2024-04-13 1338 SD4W          599 18     RG5A          599 29    
QSO: 21030 CW 2024-04-13 1340 SD4W          599 18     R7AT          599 29    
QSO: 21031 CW 2024-04-13 1341 SD4W          599 18     HA5JI         599 28    
QSO: 21031 CW 2024-04-13 1342 SD4W          599 18     UA0DAR        599 33    
QSO: 21034 CW 2024-04-13 1344 SD4W          599 18     UN7CN         599 30    
QSO: 21034 CW 2024-04-13 1346 SD4W          599 18     KA8JBK        599 08    
QSO: 21039 CW 2024-04-13 1347 SD4W          599 18     R9YC          599 31    
QSO: 21043 CW 2024-04-13 1349 SD4W          599 18     UA6Y          599 29    
QSO: 21045 CW 2024-04-13 1351 SD4W          599 18     RA9SF         599 30    
QSO: 21045 CW 2024-04-13 1352 SD4W          599 18     R6DM          599 29    
QSO: 21045 CW 2024-04-13 1353 SD4W          599 18     UA4C          599 29    
QSO: 21045 CW 2024-04-13 1353 SD4W          599 18     UA9AT         599 30    
QSO: 14007 CW 2024-04-13 1423 SD4W          599 18     R4RN          599 30    
QSO: 14010 CW 2024-04-13 1426 SD4W          599 18     UA0D          599 33    
QSO: 14010 CW 2024-04-13 1428 SD4W          599 18     R7TW          599 29    
QSO: 14011 CW 2024-04-13 1429 SD4W          599 18     RT0O          599 32    
QSO: 14011 CW 2024-04-13 1429 SD4W          599 18     RW3X          599 29    
QSO: 14011 CW 2024-04-13 1431 SD4W          599 18     RU9TN         599 30    
QSO: 14013 CW 2024-04-13 1432 SD4W          599 18     RT3F          599 CP    
QSO: 14014 CW 2024-04-13 1433 SD4W          599 18     EU8U          599 29    
QSO: 14014 CW 2024-04-13 1434 SD4W          599 18     UA9XX         599 20    
QSO: 14016 CW 2024-04-13 1436 SD4W          599 18     RU1AC         599 19    
QSO: 14017 CW 2024-04-13 1437 SD4W          599 18     RA9JM         599 21    
QSO: 14017 CW 2024-04-13 1438 SD4W          599 18     RA2F          599 29    
QSO: 14018 CW 2024-04-13 1439 SD4W          599 18     RA9MA         599 30    
QSO: 14019 CW 2024-04-13 1441 SD4W          599 18     RC9J          599 21    
QSO: 14019 CW 2024-04-13 1442 SD4W          599 18     UA9XL         599 20    
QSO: 14020 CW 2024-04-13 1444 SD4W          599 18     UA6KAC        599 29    
QSO: 14022 CW 2024-04-13 1445 SD4W          599 18     R5AG          599 AL    
QSO: 14024 CW 2024-04-13 1446 SD4W          599 18     R6CZ          599 29    
QSO: 14026 CW 2024-04-13 1447 SD4W          599 18     RX3Q          599 29    
QSO: 14027 CW 2024-04-13 1448 SD4W          599 18     R3MAI         599 29    
QSO: 14028 CW 2024-04-13 1450 SD4W          599 18     R0MZ          599 34    
QSO: 14034 CW 2024-04-13 1451 SD4W          599 18     YQ6A          599 28    
QSO: 14036 CW 2024-04-13 1452 SD4W          599 18     R7KW          599 29    
QSO: 14037 CW 2024-04-13 1453 SD4W          599 18     RW0A          599 SA    
QSO: 14038 CW 2024-04-13 1454 SD4W          599 18     RW9WW         599 30    
QSO: 14039 CW 2024-04-13 1455 SD4W          599 18     R3LA          599 RG    
QSO: 14042 CW 2024-04-13 1457 SD4W          599 18     YU3A          599 28    
QSO: 14043 CW 2024-04-13 1457 SD4W          599 18     RM9I          599 31    
QSO: 14046 CW 2024-04-13 1502 SD4W          599 18     RN4HAB        599 30    
QSO: 14047 CW 2024-04-13 1503 SD4W          599 18     RZ9L          599 30    
QSO: 14044 CW 2024-04-13 1503 SD4W          599 18     UP0L          599 30    
QSO: 14048 CW 2024-04-13 1504 SD4W          599 18     UA3DLD        599 29    
QSO: 14049 CW 2024-04-13 1505 SD4W          599 18     RM9X          599 20    
QSO: 14057 CW 2024-04-13 1506 SD4W          599 18     R8JAJ         599 20    
QSO: 14032 CW 2024-04-13 1508 SD4W          599 18     R3EA          599 29    
QSO: 14028 CW 2024-04-13 1508 SD4W          599 18     YU5R          599 28    
QSO: 14026 CW 2024-04-13 1509 SD4W          599 18     R4KO          599 29    
QSO: 14024 CW 2024-04-13 1510 SD4W          599 18     RW4YA         599 29    
QSO: 14023 CW 2024-04-13 1511 SD4W          599 18     UA3YFL        599 29    
QSO: 14023 CW 2024-04-13 1511 SD4W          599 18     LZ4A          599 28    
QSO: 14021 CW 2024-04-13 1512 SD4W          599 18     AA3B          599 08    
QSO: 14020 CW 2024-04-13 1515 SD4W          599 18     R2VA          599 PC    
QSO: 14019 CW 2024-04-13 1516 SD4W          599 18     RN4AO         599 29    
QSO: 14018 CW 2024-04-13 1517 SD4W          599 18     ER3KAZ        599 29    
QSO: 14017 CW 2024-04-13 1518 SD4W          599 18     UA5L          599 YG    
QSO: 14016 CW 2024-04-13 1519 SD4W          599 18     UA9AX         599 30    
QSO: 14014 CW 2024-04-13 1519 SD4W          599 18     R9LY          599 30    
QSO: 14012 CW 2024-04-13 1520 SD4W          599 18     UF5A          599 29    
QSO: 14007 CW 2024-04-13 1521 SD4W          599 18     LZ5R          599 28    
QSO: 14028 CW 2024-04-13 1541 SD4W          599 18     HA2KMR        599 28    
QSO: 14009 CW 2024-04-13 1542 SD4W          599 18     Z35W          599 28    
QSO: 14017 CW 2024-04-13 1544 SD4W          599 18     R2BZ          599 29    
QSO: 14019 CW 2024-04-13 1544 SD4W          599 18     KA1IS         599 08    
QSO: 14014 CW 2024-04-13 1545 SD4W          599 18     RW7F          599 29    
QSO: 14018 CW 2024-04-13 1546 SD4W          599 18     LA8HGA        599 18    
QSO: 14019 CW 2024-04-13 1547 SD4W          599 18     R9YC          599 31    
QSO: 14020 CW 2024-04-13 1549 SD4W          599 18     RK4FM         599 29    
QSO: 14026 CW 2024-04-13 1551 SD4W          599 18     SV1JG         599 28    
QSO: 14027 CW 2024-04-13 1551 SD4W          599 18     RW0AJ         599 32    
QSO: 14029 CW 2024-04-13 1552 SD4W          599 18     S58MU         599 28    
QSO: 14031 CW 2024-04-13 1554 SD4W          599 18     UA0OK         599 32    
QSO: 14035 CW 2024-04-13 1554 SD4W          599 18     LZ9R          599 28    
QSO: 14038 CW 2024-04-13 1556 SD4W          599 18     RA7C          599 29    
QSO: 14046 CW 2024-04-13 1557 SD4W          599 18     R3OM          599 29    
QSO: 14050 CW 2024-04-13 1558 SD4W          599 18     IW2OGY        599 28    
QSO: 14039 CW 2024-04-13 1601 SD4W          599 18     RT0W          599 32    
QSO: 14038 CW 2024-04-13 1602 SD4W          599 18     UC8U          599 31    
QSO: 14034 CW 2024-04-13 1602 SD4W          599 18     UA4LL         599 29    
QSO: 14023 CW 2024-04-13 1604 SD4W          599 18     R8TT          599 AU    
QSO: 14022 CW 2024-04-13 1605 SD4W          599 18     UA4FER        599 29    
QSO: 14022 CW 2024-04-13 1606 SD4W          599 18     IV3FPX        599 28    
QSO: 14021 CW 2024-04-13 1606 SD4W          599 18     IK5MEP        599 28    
QSO: 14021 CW 2024-04-13 1607 SD4W          599 18     RT2C          599 CU    
QSO: 14007 CW 2024-04-13 1638 SD4W          599 18     RU9AD         599 30    
QSO: 14012 CW 2024-04-13 1639 SD4W          599 18     R9MM          599 30    
QSO: 14015 CW 2024-04-13 1641 SD4W          599 18     UA6G          599 29    
QSO: 14017 CW 2024-04-13 1642 SD4W          599 18     RK3LC         599 29    
QSO: 14019 CW 2024-04-13 1644 SD4W          599 18     RN3TT         599 29    
QSO: 14020 CW 2024-04-13 1644 SD4W          599 18     YO4NF         599 28    
QSO: 14021 CW 2024-04-13 1645 SD4W          599 18     R0QC          599 23    
QSO: 14023 CW 2024-04-13 1647 SD4W          599 18     EC1RS         599 37    
QSO: 14024 CW 2024-04-13 1648 SD4W          599 18     UA3RF         599 29    
QSO: 14026 CW 2024-04-13 1649 SD4W          599 18     IK0YVV        599 28    
QSO: 14028 CW 2024-04-13 1651 SD4W          599 18     UP5B          599 30    
QSO: 14030 CW 2024-04-13 1652 SD4W          599 18     RT4D          599 MP    
QSO: 14034 CW 2024-04-13 1655 SD4W          599 18     YU7KW         599 28    
QSO: 14036 CW 2024-04-13 1655 SD4W          599 18     DL0SM         599 28    
QSO: 14037 CW 2024-04-13 1657 SD4W          599 18     DF8V          599 28    
QSO: 14040 CW 2024-04-13 1658 SD4W          599 18     HA5JI         599 28    
QSO: 14047 CW 2024-04-13 1659 SD4W          599 18     RU4SO         599 29    
QSO:  7006 CW 2024-04-13 1701 SD4W          599 18     RC9A          599 30    
QSO:  7007 CW 2024-04-13 1702 SD4W          599 18     RU9TN         599 30    
QSO:  7008 CW 2024-04-13 1703 SD4W          599 18     RW4YA         599 29    
QSO:  7011 CW 2024-04-13 1705 SD4W          599 18     RT2C          599 CU    
QSO:  7012 CW 2024-04-13 1706 SD4W          599 18     R7TW          599 29    
QSO:  7013 CW 2024-04-13 1707 SD4W          599 18     RT5P          599 29    
QSO:  7013 CW 2024-04-13 1708 SD4W          599 18     RC6U          599 29    
QSO:  7013 CW 2024-04-13 1709 SD4W          599 18     RX6FJ         599 29    
QSO:  7015 CW 2024-04-13 1709 SD4W          599 18     YO4NF         599 28    
QSO:  7016 CW 2024-04-13 1709 SD4W          599 18     UA5L          599 YG    
QSO:  7016 CW 2024-04-13 1710 SD4W          599 18     RA2F          599 29    
QSO:  7017 CW 2024-04-13 1711 SD4W          599 18     RT3F          599 CP    
QSO:  7018 CW 2024-04-13 1712 SD4W          599 18     R3ZJ          599 29    
QSO:  7018 CW 2024-04-13 1715 SD4W          599 18     R0AA          599 32    
QSO:  7019 CW 2024-04-13 1716 SD4W          599 18     RW0A          599 SA    
QSO:  7020 CW 2024-04-13 1719 SD4W          599 18     UA6HLN        599 29    
QSO:  7021 CW 2024-04-13 1720 SD4W          599 18     RM1T          599 29    
QSO:  7021 CW 2024-04-13 1721 SD4W          599 18     R7KX          599 29    
QSO:  7023 CW 2024-04-13 1722 SD4W          599 18     LZ9R          599 28    
QSO:  7023 CW 2024-04-13 1722 SD4W          599 18     R5FQ          599 29    
QSO:  7024 CW 2024-04-13 1723 SD4W          599 18     R3QA          599 29    
QSO:  7024 CW 2024-04-13 1723 SD4W          599 18     RM9X          599 20    
QSO:  7026 CW 2024-04-13 1724 SD4W          599 18     R4KO          599 29    
QSO:  7026 CW 2024-04-13 1725 SD4W          599 18     IV3FPX        599 28    
QSO:  7027 CW 2024-04-13 1725 SD4W          599 18     UC8U          599 31    
QSO:  7028 CW 2024-04-13 1726 SD4W          599 18     R3OM          599 29    
QSO:  7018 CW 2024-04-13 1727 SD4W          599 18     RU1AC         599 19    
QSO:  7015 CW 2024-04-13 1727 SD4W          599 18     F5IN          599 27    
QSO:  7028 CW 2024-04-13 1728 SD4W          599 18     9A3YT         599 28    
QSO:  7031 CW 2024-04-13 1729 SD4W          599 18     R8TT          599 AU    
QSO:  7036 CW 2024-04-13 1731 SD4W          599 18     UN7LAN        599 30    
QSO:  7037 CW 2024-04-13 1732 SD4W          599 18     RW1A          599 29    
QSO:  7029 CW 2024-04-13 1734 SD4W          599 18     S58MU         599 28    
QSO:  7027 CW 2024-04-13 1737 SD4W          599 18     RX9CC         599 20    
QSO:  7026 CW 2024-04-13 1737 SD4W          599 18     RM1F          599 29    
QSO:  7022 CW 2024-04-13 1740 SD4W          599 18     UG8F          599 30    
QSO:  7020 CW 2024-04-13 1741 SD4W          599 18     UB1Q          599 29    
QSO:  7018 CW 2024-04-13 1742 SD4W          599 18     YO8RXP        599 28    
QSO:  7017 CW 2024-04-13 1743 SD4W          599 18     LZ3ZZ         599 28    
QSO:  7016 CW 2024-04-13 1743 SD4W          599 18     UA9BA         599 30    
QSO:  7016 CW 2024-04-13 1744 SD4W          599 18     SP2R          599 28    
QSO:  7014 CW 2024-04-13 1745 SD4W          599 18     R2BZ          599 29    
QSO:  7013 CW 2024-04-13 1746 SD4W          599 18     EU8U          599 29    
QSO:  7013 CW 2024-04-13 1747 SD4W          599 18     DL3KWR        599 28    
QSO:  7012 CW 2024-04-13 1748 SD4W          599 18     RA5G          599 29    
QSO:  7012 CW 2024-04-13 1748 SD4W          599 18     RK4FM         599 29    
QSO:  7011 CW 2024-04-13 1749 SD4W          599 18     HA6NL         599 28    
QSO:  7037 CW 2024-04-13 1752 SD4W          599 18     R4II          599 29    
QSO:  7036 CW 2024-04-13 1752 SD4W          599 18     RC1W          599 29    
QSO:  7035 CW 2024-04-13 1752 SD4W          599 18     UN9L          599 30    
QSO:  7038 CW 2024-04-13 1754 SD4W          599 18     UC2K          599 29    
QSO:  7031 CW 2024-04-13 1755 SD4W          599 18     RD4A          599 29    
QSO:  7031 CW 2024-04-13 1757 SD4W          599 18     UA9AX         599 30    
QSO:  7029 CW 2024-04-13 1758 SD4W          599 18     HA3LN         599 28    
QSO:  7026 CW 2024-04-13 1758 SD4W          599 18     UI7D          599 29    
QSO:  7026 CW 2024-04-13 1759 SD4W          599 18     IT9RZU        599 28    
QSO:  7025 CW 2024-04-13 1759 SD4W          599 18     YT1A          599 28    
QSO:  7024 CW 2024-04-13 1801 SD4W          599 18     RN6AT         599 29    
QSO:  7024 CW 2024-04-13 1801 SD4W          599 18     R5AG          599 AL    
QSO:  7023 CW 2024-04-13 1803 SD4W          599 18     EV6Z          599 29    
QSO:  7022 CW 2024-04-13 1804 SD4W          599 18     DK2FG         599 28    
QSO:  7019 CW 2024-04-13 1805 SD4W          599 18     LA8HGA        599 18    
QSO:  7018 CW 2024-04-13 1805 SD4W          599 18     HA5JI         599 28    
QSO:  7017 CW 2024-04-13 1807 SD4W          599 18     RN3BL         599 29    
QSO:  7017 CW 2024-04-13 1808 SD4W          599 18     R9GM          599 29    
QSO:  7015 CW 2024-04-13 1809 SD4W          599 18     RN4HAB        599 30    
QSO:  7015 CW 2024-04-13 1809 SD4W          599 18     UA3QR         599 29    
QSO:  7013 CW 2024-04-13 1810 SD4W          599 18     HA2KMR        599 28    
QSO:  7010 CW 2024-04-13 1811 SD4W          599 18     UB2F          599 29    
QSO:  7008 CW 2024-04-13 1812 SD4W          599 18     R4BZ          599 29    
QSO:  7007 CW 2024-04-13 1812 SD4W          599 18     RN3TT         599 29    
QSO:  7006 CW 2024-04-13 1813 SD4W          599 18     UA1CUR        599 29    
QSO:  7010 CW 2024-04-13 1815 SD4W          599 18     R4WR          599 30    
QSO:  7012 CW 2024-04-13 1816 SD4W          599 18     R2BP          599 29    
QSO:  7012 CW 2024-04-13 1817 SD4W          599 18     DF5EN         599 28    
QSO:  7012 CW 2024-04-13 1818 SD4W          599 18     UA6Y          599 29    
QSO:  7012 CW 2024-04-13 1818 SD4W          599 18     UA0SU         599 32    
QSO:  7012 CW 2024-04-13 1819 SD4W          599 18     PC4H          599 27    
QSO:  7012 CW 2024-04-13 1819 SD4W          599 18     R7RF          599 29    
QSO:  7012 CW 2024-04-13 1820 SD4W          599 18     R6CZ          599 29    
QSO:  7012 CW 2024-04-13 1820 SD4W          599 18     DF7C          599 28    
QSO:  7012 CW 2024-04-13 1821 SD4W          599 18     RK9F          599 30    
QSO:  7012 CW 2024-04-13 1822 SD4W          599 18     RK7X          599 29    
QSO:  7012 CW 2024-04-13 1823 SD4W          599 18     YL3FW         599 29    
QSO:  7012 CW 2024-04-13 1823 SD4W          599 18     R6DM          599 29    
QSO:  7012 CW 2024-04-13 1824 SD4W          599 18     RG5A          599 29    
QSO:  7012 CW 2024-04-13 1824 SD4W          599 18     R3OR          599 29    
QSO:  7012 CW 2024-04-13 1825 SD4W          599 18     R3TE          599 29    
QSO:  7012 CW 2024-04-13 1825 SD4W          599 18     R3LA          599 RG    
QSO:  7012 CW 2024-04-13 1826 SD4W          599 18     RV3ML         599 29    
QSO:  7012 CW 2024-04-13 1827 SD4W          599 18     YO8AXP        599 28    
QSO:  7012 CW 2024-04-13 1827 SD4W          599 18     R4MA          599 29    
QSO:  7011 CW 2024-04-13 1830 SD4W          599 18     R9SS          599 30    
QSO:  7011 CW 2024-04-13 1830 SD4W          599 18     SV1JG         599 28    
QSO:  7007 CW 2024-04-13 1831 SD4W          599 18     LZ5R          599 28    
QSO:  7013 CW 2024-04-13 1832 SD4W          599 18     R7MM          599 29    
QSO:  7017 CW 2024-04-13 1833 SD4W          599 18     RW7F          599 29    
QSO:  7018 CW 2024-04-13 1833 SD4W          599 18     IZ8XXE        599 28    
QSO:  7018 CW 2024-04-13 1835 SD4W          599 18     UG4P          599 30    
QSO:  7021 CW 2024-04-13 1836 SD4W          599 18     RA9MA         599 30    
QSO:  7022 CW 2024-04-13 1837 SD4W          599 18     UA3RF         599 29    
QSO:  7026 CW 2024-04-13 1837 SD4W          599 18     OK2EA         599 28    
QSO:  7028 CW 2024-04-13 1838 SD4W          599 18     RW0AJ         599 32    
QSO:  7028 CW 2024-04-13 1839 SD4W          599 18     SP5LST        599 28    
QSO:  7029 CW 2024-04-13 1839 SD4W          599 18     UA3YFL        599 29    
QSO:  7029 CW 2024-04-13 1840 SD4W          599 18     IK0HBN        599 28    
QSO:  7029 CW 2024-04-13 1841 SD4W          599 18     YP3X          599 28    
QSO:  7011 CW 2024-04-13 1844 SD4W          599 18     RG2X          599 RK    
QSO:  7011 CW 2024-04-13 1847 SD4W          599 18     RJ1O          599 KP    
QSO:  7013 CW 2024-04-13 1848 SD4W          599 18     UA6CC         599 29    
QSO:  7013 CW 2024-04-13 1849 SD4W          599 18     DK8ZZ         599 28    
QSO:  7016 CW 2024-04-13 1850 SD4W          599 18     RZ9LF         599 30    
QSO:  7017 CW 2024-04-13 1851 SD4W          599 18     PA2A          599 27    
QSO:  7018 CW 2024-04-13 1851 SD4W          599 18     RV4F          599 29    
QSO:  7020 CW 2024-04-13 1852 SD4W          599 18     SV2SKD        599 28    
QSO:  7020 CW 2024-04-13 1853 SD4W          599 18     EW2ZC         599 29    
QSO:  7007 CW 2024-04-13 1907 SD4W          599 18     RU4PU         599 29    
QSO:  7008 CW 2024-04-13 1909 SD4W          599 18     RQ9O          599 31    
QSO:  7010 CW 2024-04-13 1909 SD4W          599 18     UA4S          599 29    
QSO:  7012 CW 2024-04-13 1910 SD4W          599 18     R3EA          599 29    
QSO:  7017 CW 2024-04-13 1911 SD4W          599 18     UA9XX         599 20    
QSO:  7014 CW 2024-04-13 1912 SD4W          599 18     RK3ER         599 29    
QSO:  7015 CW 2024-04-13 1912 SD4W          599 18     HG5E          599 28    
QSO:  7018 CW 2024-04-13 1913 SD4W          599 18     RL4A          599 29    
QSO:  7021 CW 2024-04-13 1915 SD4W          599 18     UA4CNJ        599 29    
QSO:  7021 CW 2024-04-13 1916 SD4W          599 18     RU4AA         599 29    
QSO:  7022 CW 2024-04-13 1917 SD4W          599 18     RC9J          599 21    
QSO:  7023 CW 2024-04-13 1918 SD4W          599 18     ER3KAZ        599 29    
QSO:  7024 CW 2024-04-13 1919 SD4W          599 18     DM2RN         599 28    
QSO:  7031 CW 2024-04-13 1921 SD4W          599 18     UA9R          599 30    
QSO:  7035 CW 2024-04-13 1922 SD4W          599 18     RC3U          599 29    
QSO:  7008 CW 2024-04-13 1923 SD4W          599 18     UA9AT         599 30    
QSO:  7008 CW 2024-04-13 1924 SD4W          599 18     R8JAJ         599 20    
QSO:  7011 CW 2024-04-13 1926 SD4W          599 18     SP2FAP        599 28    
QSO:  7013 CW 2024-04-13 1928 SD4W          599 18     I2WIJ         599 28    
QSO:  7018 CW 2024-04-13 1930 SD4W          599 18     UP5B          599 30    
QSO:  7020 CW 2024-04-13 1931 SD4W          599 18     UA4Q          599 30    
QSO:  7023 CW 2024-04-13 1932 SD4W          599 18     UC1A          599 29    
QSO:  7026 CW 2024-04-13 1933 SD4W          599 18     UA4LL         599 29    
QSO:  7027 CW 2024-04-13 1933 SD4W          599 18     RA3AN         599 29    
QSO:  7029 CW 2024-04-13 1934 SD4W          599 18     RD1T          599 29    
QSO:  7035 CW 2024-04-13 1935 SD4W          599 18     RV3AJ         599 29    
QSO:  7038 CW 2024-04-13 1935 SD4W          599 18     UA9XL         599 20    
QSO:  7022 CW 2024-04-13 1946 SD4W          599 18     SV1ME         599 28    
QSO:  7027 CW 2024-04-13 1948 SD4W          599 18     R2VA          599 PC    
QSO:  3511 CW 2024-04-13 2031 SD4W          599 18     RA5G          599 29    
QSO:  3519 CW 2024-04-13 2032 SD4W          599 18     R5FQ          599 29    
QSO:  3520 CW 2024-04-13 2033 SD4W          599 18     RW1A          599 29    
QSO:  3519 CW 2024-04-13 2034 SD4W          599 18     LA8HGA        599 18    
QSO:  3521 CW 2024-04-13 2035 SD4W          599 18     IU4JNR        599 28    
QSO:  3521 CW 2024-04-13 2036 SD4W          599 18     RM9X          599 20    
QSO:  3522 CW 2024-04-13 2037 SD4W          599 18     RT3F          599 CP    
QSO:  3524 CW 2024-04-13 2038 SD4W          599 18     RC6U          599 29    
QSO:  3527 CW 2024-04-13 2040 SD4W          599 18     R9MM          599 30    
QSO:  3528 CW 2024-04-13 2040 SD4W          599 18     EU8U          599 29    
QSO:  3530 CW 2024-04-13 2041 SD4W          599 18     UR7MZ         599 29    
QSO:  3531 CW 2024-04-13 2041 SD4W          599 18     UA5L          599 YG    
QSO:  3532 CW 2024-04-13 2042 SD4W          599 18     LZ9R          599 28    
QSO:  3532 CW 2024-04-13 2043 SD4W          599 18     UA1CUR        599 29    
QSO:  3534 CW 2024-04-13 2044 SD4W          599 18     RZ1OK         599 19    
QSO:  3535 CW 2024-04-13 2045 SD4W          599 18     RW3AI         599 29    
QSO:  3537 CW 2024-04-13 2046 SD4W          599 18     EW2ES         599 29    
QSO:  3538 CW 2024-04-13 2047 SD4W          599 18     UG5R          599 29    
QSO:  3539 CW 2024-04-13 2047 SD4W          599 18     RZ9L          599 30    
QSO:  3540 CW 2024-04-13 2048 SD4W          599 18     UA4LL         599 29    
QSO:  3533 CW 2024-04-13 2049 SD4W          599 18     UI4F          599 29    
QSO:  3533 CW 2024-04-13 2050 SD4W          599 18     RA3AN         599 29    
QSO:  3533 CW 2024-04-13 2051 SD4W          599 18     UA4Q          599 30    
QSO:  3533 CW 2024-04-13 2051 SD4W          599 18     R6DM          599 29    
QSO:  3533 CW 2024-04-13 2052 SD4W          599 18     LZ5R          599 28    
QSO:  3533 CW 2024-04-13 2052 SD4W          599 18     I2WIJ         599 28    
QSO:  3533 CW 2024-04-13 2052 SD4W          599 18     RA5G          599 29    
QSO:  3533 CW 2024-04-13 2053 SD4W          599 18     YO8AXP        599 28    
QSO:  3533 CW 2024-04-13 2053 SD4W          599 18     RD4A          599 29    
QSO:  3533 CW 2024-04-13 2054 SD4W          599 18     YL3FW         599 29    
QSO:  3533 CW 2024-04-13 2054 SD4W          599 18     OM3CDN        599 28    
QSO:  3533 CW 2024-04-13 2055 SD4W          599 18     R8TT          599 AU    
QSO:  3533 CW 2024-04-13 2057 SD4W          599 18     PA0MIR        599 27    
QSO:  3533 CW 2024-04-13 2057 SD4W          599 18     PC4H          599 27    
QSO:  3533 CW 2024-04-13 2057 SD4W          599 18     R3LA          599 RG    
QSO:  3529 CW 2024-04-13 2100 SD4W          599 18     RC9J          599 21    
QSO:  3512 CW 2024-04-13 2100 SD4W          599 18     RW0A          599 SA    
QSO:  3515 CW 2024-04-13 2103 SD4W          599 18     HA2KMR        599 28    
QSO:  3516 CW 2024-04-13 2103 SD4W          599 18     UC1A          599 29    
QSO:  3520 CW 2024-04-13 2104 SD4W          599 18     R2VA          599 PC    
QSO:  3521 CW 2024-04-13 2105 SD4W          599 18     R3EA          599 29    
