START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RU9TN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: RU9TN
QSO: 28009 CW 2024-04-13 1204 RU9TN         599 30     R0QC          599 23    
QSO: 28035 CW 2024-04-13 1206 RU9TN         599 30     RA0SMS        599 32    
QSO: 21031 CW 2024-04-13 1208 RU9TN         599 30     R5AG          599 AL    
QSO: 21028 CW 2024-04-13 1209 RU9TN         599 30     SJ6R          599 18    
QSO: 21020 CW 2024-04-13 1210 RU9TN         599 30     RT3F          599 CP    
QSO: 21019 CW 2024-04-13 1211 RU9TN         599 30     UC0A          599 32    
QSO: 21011 CW 2024-04-13 1213 RU9TN         599 30     IV3SKB        599 28    
QSO: 21010 CW 2024-04-13 1213 RU9TN         599 30     RW0A          599 SA    
QSO: 21027 CW 2024-04-13 1219 RU9TN         599 30     IZ8XXE        599 28    
QSO: 21025 CW 2024-04-13 1220 RU9TN         599 30     UA0D          599 33    
QSO: 21002 CW 2024-04-13 1221 RU9TN         599 30     JF3BFS        599 27    
QSO: 21013 CW 2024-04-13 1224 RU9TN         599 30     UA5L          599 YG    
QSO: 21025 CW 2024-04-13 1225 RU9TN         599 30     KA1IS         599 08    
QSO: 21025 CW 2024-04-13 1226 RU9TN         599 30     HA7RY         599 28    
QSO: 21025 CW 2024-04-13 1227 RU9TN         599 30     R5MA          599 29    
QSO: 21025 CW 2024-04-13 1227 RU9TN         599 30     9A3YT         599 28    
QSO: 21025 CW 2024-04-13 1228 RU9TN         599 30     HA5GF         599 28    
QSO: 21025 CW 2024-04-13 1230 RU9TN         599 30     UA3MIF        599 29    
QSO: 21025 CW 2024-04-13 1231 RU9TN         599 30     RG8U          599 31    
QSO: 21012 CW 2024-04-13 1234 RU9TN         599 30     RT0O          599 32    
QSO: 21017 CW 2024-04-13 1235 RU9TN         599 30     S59AA         599 28    
QSO: 21029 CW 2024-04-13 1237 RU9TN         599 30     UN9GD         599 31    
QSO: 21029 CW 2024-04-13 1237 RU9TN         599 30     RU0LL         599 34    
QSO: 21017 CW 2024-04-13 1240 RU9TN         599 30     DF1SD         599 28    
QSO: 21017 CW 2024-04-13 1243 RU9TN         599 30     RK3LC         599 29    
QSO: 21017 CW 2024-04-13 1244 RU9TN         599 30     JA6GCE        599 45    
QSO: 21017 CW 2024-04-13 1246 RU9TN         599 30     UA2FAK        599 29    
QSO: 21017 CW 2024-04-13 1246 RU9TN         599 30     K2TQC         599 08    
QSO: 21017 CW 2024-04-13 1246 RU9TN         599 30     RN2FQ         599 29    
QSO: 21017 CW 2024-04-13 1247 RU9TN         599 30     SM7RYR        599 18    
QSO: 21017 CW 2024-04-13 1248 RU9TN         599 30     UR5WX         599 29    
QSO: 21017 CW 2024-04-13 1249 RU9TN         599 30     UC8U          599 31    
QSO: 21017 CW 2024-04-13 1250 RU9TN         599 30     HA2EOU        599 28    
QSO: 21017 CW 2024-04-13 1252 RU9TN         599 30     S58MU         599 28    
QSO: 21017 CW 2024-04-13 1255 RU9TN         599 30     K1SM          599 08    
QSO: 21016 CW 2024-04-13 1256 RU9TN         599 30     RV6HV         599 29    
QSO: 21017 CW 2024-04-13 1257 RU9TN         599 30     W7LG          599 08    
QSO: 21017 CW 2024-04-13 1257 RU9TN         599 30     HA5JI         599 28    
QSO: 21017 CW 2024-04-13 1258 RU9TN         599 30     EU8U          599 29    
QSO: 21017 CW 2024-04-13 1301 RU9TN         599 30     K2NV          599 08    
QSO: 21017 CW 2024-04-13 1303 RU9TN         599 30     HA2KMR        599 28    
QSO: 21017 CW 2024-04-13 1304 RU9TN         599 30     DF8DU         599 28    
QSO: 21016 CW 2024-04-13 1306 RU9TN         599 30     DO2XU         599 28    
QSO: 21011 CW 2024-04-13 1307 RU9TN         599 30     R8TT          599 AU    
QSO: 21001 CW 2024-04-13 1308 RU9TN         599 30     RD1A/MM       599 75    
QSO: 21012 CW 2024-04-13 1310 RU9TN         599 30     IV3SKB        599 28    
QSO: 21017 CW 2024-04-13 1315 RU9TN         599 30     N5XZ          599 07    
QSO: 21017 CW 2024-04-13 1315 RU9TN         599 30     SD0W          599 18    
QSO: 21017 CW 2024-04-13 1317 RU9TN         599 30     WB2PJH        599 08    
QSO: 21017 CW 2024-04-13 1317 RU9TN         599 30     UA1ZZ         599 19    
QSO: 21017 CW 2024-04-13 1318 RU9TN         599 30     SD4W          599 18    
QSO: 21017 CW 2024-04-13 1322 RU9TN         599 30     GI4NKB        599 27    
QSO: 14015 CW 2024-04-13 1333 RU9TN         599 30     UA3YFL        599 29    
QSO: 14014 CW 2024-04-13 1335 RU9TN         599 30     RK3ER         599 29    
QSO: 14014 CW 2024-04-13 1336 RU9TN         599 30     R6CZ          599 29    
QSO: 14014 CW 2024-04-13 1336 RU9TN         599 30     UP5D          599 30    
QSO: 14014 CW 2024-04-13 1337 RU9TN         599 30     EW8CW         599 29    
QSO: 14014 CW 2024-04-13 1337 RU9TN         599 30     RT3C          599 29    
QSO: 14014 CW 2024-04-13 1338 RU9TN         599 30     RC7KF         599 29    
QSO: 14014 CW 2024-04-13 1338 RU9TN         599 30     RA7R          599 29    
QSO: 14014 CW 2024-04-13 1338 RU9TN         599 30     UF5A          599 29    
QSO: 14014 CW 2024-04-13 1339 RU9TN         599 30     YO4AAC        599 28    
QSO: 14014 CW 2024-04-13 1339 RU9TN         599 30     R7KX          599 29    
QSO: 14014 CW 2024-04-13 1340 RU9TN         599 30     DL9ZP         599 28    
QSO: 14014 CW 2024-04-13 1341 RU9TN         599 30     R2BZ          599 29    
QSO: 14014 CW 2024-04-13 1341 RU9TN         599 30     RA6L          599 29    
QSO: 14014 CW 2024-04-13 1342 RU9TN         599 30     W6KH          599 06    
QSO: 14014 CW 2024-04-13 1342 RU9TN         599 30     EV6Z          599 29    
QSO: 14014 CW 2024-04-13 1344 RU9TN         599 30     EW8OM         599 29    
QSO: 14014 CW 2024-04-13 1344 RU9TN         599 30     EW8C          599 29    
QSO: 14014 CW 2024-04-13 1345 RU9TN         599 30     RX7T          599 29    
QSO: 14014 CW 2024-04-13 1345 RU9TN         599 30     RM1F          599 29    
QSO: 14014 CW 2024-04-13 1346 RU9TN         599 30     EW1TZ         599 29    
QSO: 14014 CW 2024-04-13 1346 RU9TN         599 30     R5MA          599 29    
QSO: 14014 CW 2024-04-13 1346 RU9TN         599 30     LZ4A          599 28    
QSO: 14014 CW 2024-04-13 1346 RU9TN         599 30     RA3AN         599 29    
QSO: 14014 CW 2024-04-13 1346 RU9TN         599 30     RA2F          599 29    
QSO: 14014 CW 2024-04-13 1347 RU9TN         599 30     YL2TD         599 29    
QSO: 14014 CW 2024-04-13 1347 RU9TN         599 30     D1CW          599 29    
QSO: 14014 CW 2024-04-13 1347 RU9TN         599 30     UA3MIF        599 29    
QSO: 14014 CW 2024-04-13 1348 RU9TN         599 30     R9MA          599 31    
QSO: 14014 CW 2024-04-13 1349 RU9TN         599 30     IK2IKW        599 28    
QSO: 14014 CW 2024-04-13 1350 RU9TN         599 30     UD2F          599 29    
QSO: 14014 CW 2024-04-13 1350 RU9TN         599 30     EW2ES         599 29    
QSO: 14014 CW 2024-04-13 1352 RU9TN         599 30     RA3YDI        599 29    
QSO: 14014 CW 2024-04-13 1352 RU9TN         599 30     R6YY          599 29    
QSO: 14014 CW 2024-04-13 1352 RU9TN         599 30     R3EA          599 29    
QSO: 14014 CW 2024-04-13 1353 RU9TN         599 30     DF5EN         599 28    
QSO: 14014 CW 2024-04-13 1353 RU9TN         599 30     UF1A          599 29    
QSO: 14014 CW 2024-04-13 1354 RU9TN         599 30     HG8K          599 28    
QSO: 14014 CW 2024-04-13 1354 RU9TN         599 30     RK7X          599 29    
QSO: 14014 CW 2024-04-13 1355 RU9TN         599 30     RZ1OK         599 19    
QSO: 14014 CW 2024-04-13 1355 RU9TN         599 30     R3EA          599 29    
QSO: 14014 CW 2024-04-13 1355 RU9TN         599 30     R7MM          599 29    
QSO: 14014 CW 2024-04-13 1357 RU9TN         599 30     RA6FUZ        599 29    
QSO: 14014 CW 2024-04-13 1358 RU9TN         599 30     UA6LCJ        599 29    
QSO: 14014 CW 2024-04-13 1358 RU9TN         599 30     R3DDP         599 29    
QSO: 14014 CW 2024-04-13 1400 RU9TN         599 30     9A3YT         599 28    
QSO: 14014 CW 2024-04-13 1401 RU9TN         599 30     RJ3F          599 29    
QSO: 14014 CW 2024-04-13 1401 RU9TN         599 30     HA8TP         599 28    
QSO: 14014 CW 2024-04-13 1402 RU9TN         599 30     DL3KWF        599 28    
QSO: 14014 CW 2024-04-13 1402 RU9TN         599 30     HA2EOU        599 28    
QSO: 14014 CW 2024-04-13 1403 RU9TN         599 30     R9XS          599 20    
QSO: 14014 CW 2024-04-13 1404 RU9TN         599 30     UA6LCN        599 29    
QSO: 14014 CW 2024-04-13 1404 RU9TN         599 30     R2FZ          599 29    
QSO: 14014 CW 2024-04-13 1404 RU9TN         599 30     UC0A          599 32    
QSO: 14014 CW 2024-04-13 1404 RU9TN         599 30     YT2ISM        599 28    
QSO: 14014 CW 2024-04-13 1405 RU9TN         599 30     UN7CAW        599 30    
QSO: 14012 CW 2024-04-13 1424 RU9TN         599 30     PA3AAV        599 27    
QSO: 14012 CW 2024-04-13 1424 RU9TN         599 30     RV6HV         599 29    
QSO: 14012 CW 2024-04-13 1424 RU9TN         599 30     HG6O          599 28    
QSO: 14012 CW 2024-04-13 1425 RU9TN         599 30     OL5W          599 28    
QSO: 14012 CW 2024-04-13 1426 RU9TN         599 30     OK1OA         599 28    
QSO: 14012 CW 2024-04-13 1426 RU9TN         599 30     EW2ZC         599 29    
QSO: 14012 CW 2024-04-13 1426 RU9TN         599 30     R6DM          599 29    
QSO: 14012 CW 2024-04-13 1427 RU9TN         599 30     UI7D          599 29    
QSO: 14012 CW 2024-04-13 1428 RU9TN         599 30     R3LA          599 RG    
QSO: 14012 CW 2024-04-13 1431 RU9TN         599 30     JA6GCE        599 45    
QSO: 14012 CW 2024-04-13 1431 RU9TN         599 30     UA9XL         599 20    
QSO: 14012 CW 2024-04-13 1432 RU9TN         599 30     SD4W          599 18    
QSO: 14012 CW 2024-04-13 1433 RU9TN         599 30     OM3CPF        599 28    
QSO: 14012 CW 2024-04-13 1433 RU9TN         599 30     R3ST          599 29    
QSO: 14012 CW 2024-04-13 1433 RU9TN         599 30     RT0W          599 32    
QSO: 14012 CW 2024-04-13 1435 RU9TN         599 30     PC4H          599 27    
QSO: 14012 CW 2024-04-13 1435 RU9TN         599 30     UA0D          599 33    
QSO: 14012 CW 2024-04-13 1436 RU9TN         599 30     R3ZJ          599 29    
QSO: 14012 CW 2024-04-13 1437 RU9TN         599 30     RC2O          599 29    
QSO: 14012 CW 2024-04-13 1438 RU9TN         599 30     R7AT          599 29    
QSO: 14012 CW 2024-04-13 1439 RU9TN         599 30     RU1AC         599 19    
QSO: 14012 CW 2024-04-13 1440 RU9TN         599 30     R8MB/1        599 20    
QSO: 14012 CW 2024-04-13 1440 RU9TN         599 30     EU1ST         599 29    
QSO: 14012 CW 2024-04-13 1441 RU9TN         599 30     R3AQ          599 29    
QSO: 14012 CW 2024-04-13 1441 RU9TN         599 30     EU8U          599 29    
QSO: 14012 CW 2024-04-13 1442 RU9TN         599 30     UA1CUR        599 29    
QSO: 14012 CW 2024-04-13 1442 RU9TN         599 30     YU1YV         599 28    
QSO: 14012 CW 2024-04-13 1443 RU9TN         599 30     RA3Y          599 29    
QSO: 14012 CW 2024-04-13 1446 RU9TN         599 30     RC0L          599 33    
QSO: 14012 CW 2024-04-13 1446 RU9TN         599 30     RD0A          599 32    
QSO: 14012 CW 2024-04-13 1447 RU9TN         599 30     UC78U         599 31    
QSO: 14012 CW 2024-04-13 1450 RU9TN         599 30     R5FQ          599 29    
QSO: 14012 CW 2024-04-13 1450 RU9TN         599 30     UA9KAD        599 20    
QSO: 14012 CW 2024-04-13 1452 RU9TN         599 30     R1CX          599 29    
QSO: 14012 CW 2024-04-13 1452 RU9TN         599 30     RK3DSW        599 29    
QSO: 14012 CW 2024-04-13 1452 RU9TN         599 30     IZ4JMA        599 28    
QSO: 14012 CW 2024-04-13 1453 RU9TN         599 30     DF8V          599 28    
QSO: 14012 CW 2024-04-13 1453 RU9TN         599 30     UA0SU         599 32    
QSO: 14012 CW 2024-04-13 1454 RU9TN         599 30     DF6RI         599 28    
QSO: 14012 CW 2024-04-13 1455 RU9TN         599 30     YL3FW         599 29    
QSO: 14022 CW 2024-04-13 1459 RU9TN         599 30     SM3WMU        599 18    
QSO: 14023 CW 2024-04-13 1500 RU9TN         599 30     VE7WO         599 02    
QSO: 14035 CW 2024-04-13 1501 RU9TN         599 30     LZ9R          599 28    
QSO: 14036 CW 2024-04-13 1502 RU9TN         599 30     R7KW          599 29    
QSO: 14044 CW 2024-04-13 1503 RU9TN         599 30     UP0L          599 30    
QSO: 14047 CW 2024-04-13 1504 RU9TN         599 30     RZ9L          599 30    
QSO: 14053 CW 2024-04-13 1505 RU9TN         599 30     HA5JI         599 28    
QSO: 14048 CW 2024-04-13 1506 RU9TN         599 30     UA3DLD        599 29    
QSO: 14042 CW 2024-04-13 1507 RU9TN         599 30     YU3A          599 28    
QSO: 14034 CW 2024-04-13 1508 RU9TN         599 30     UC8U          599 31    
QSO: 14034 CW 2024-04-13 1508 RU9TN         599 30     YQ6A          599 28    
QSO: 14026 CW 2024-04-13 1509 RU9TN         599 30     R4KO          599 29    
QSO: 14013 CW 2024-04-13 1510 RU9TN         599 30     RN6AT         599 29    
QSO: 14013 CW 2024-04-13 1510 RU9TN         599 30     RT3F          599 CP    
QSO: 14012 CW 2024-04-13 1512 RU9TN         599 30     UA9XBJ        599 20    
QSO: 14012 CW 2024-04-13 1513 RU9TN         599 30     RD3FT         599 29    
QSO: 14012 CW 2024-04-13 1513 RU9TN         599 30     RL3F          599 29    
QSO: 14012 CW 2024-04-13 1514 RU9TN         599 30     RC1C          599 19    
QSO: 14012 CW 2024-04-13 1515 RU9TN         599 30     HA3LN         599 28    
QSO: 14012 CW 2024-04-13 1516 RU9TN         599 30     R7CA          599 29    
QSO: 14011 CW 2024-04-13 1552 RU9TN         599 30     RJ1O          599 KP    
QSO: 14011 CW 2024-04-13 1552 RU9TN         599 30     RM1T          599 29    
QSO: 14011 CW 2024-04-13 1552 RU9TN         599 30     OG7F          599 18    
QSO: 14011 CW 2024-04-13 1553 RU9TN         599 30     HA2KMR        599 28    
QSO: 14011 CW 2024-04-13 1553 RU9TN         599 30     OH7XR         599 18    
QSO: 14011 CW 2024-04-13 1554 RU9TN         599 30     EU1DC         599 29    
QSO:  7013 CW 2024-04-13 1557 RU9TN         599 30     R4MA          599 29    
QSO:  7013 CW 2024-04-13 1558 RU9TN         599 30     UA4C          599 29    
QSO:  7013 CW 2024-04-13 1558 RU9TN         599 30     R3ST          599 29    
QSO:  7013 CW 2024-04-13 1558 RU9TN         599 30     RA7R          599 29    
QSO:  7013 CW 2024-04-13 1559 RU9TN         599 30     UA3AP         599 29    
QSO:  7013 CW 2024-04-13 1600 RU9TN         599 30     UA4PN         599 30    
QSO:  7013 CW 2024-04-13 1600 RU9TN         599 30     R4CHN         599 29    
QSO:  7013 CW 2024-04-13 1601 RU9TN         599 30     R9MM          599 30    
QSO:  7013 CW 2024-04-13 1601 RU9TN         599 30     RK4NB         599 29    
QSO:  7013 CW 2024-04-13 1602 RU9TN         599 30     R9GM          599 29    
QSO:  7013 CW 2024-04-13 1602 RU9TN         599 30     RA3AN         599 29    
QSO:  7013 CW 2024-04-13 1602 RU9TN         599 30     R7AT          599 29    
QSO:  7013 CW 2024-04-13 1603 RU9TN         599 30     RU8W          599 30    
QSO:  7013 CW 2024-04-13 1603 RU9TN         599 30     EV6Z          599 29    
QSO:  7013 CW 2024-04-13 1603 RU9TN         599 30     UA9MW         599 30    
QSO:  7013 CW 2024-04-13 1604 RU9TN         599 30     UI8C          599 30    
QSO:  7013 CW 2024-04-13 1604 RU9TN         599 30     EW8C          599 29    
QSO:  7013 CW 2024-04-13 1605 RU9TN         599 30     RA4CL         599 29    
QSO:  7013 CW 2024-04-13 1605 RU9TN         599 30     RM9X          599 20    
QSO:  7013 CW 2024-04-13 1605 RU9TN         599 30     UA6GO         599 29    
QSO:  7013 CW 2024-04-13 1606 RU9TN         599 30     OG7F          599 18    
QSO:  7013 CW 2024-04-13 1606 RU9TN         599 30     R9SS          599 30    
QSO:  7013 CW 2024-04-13 1606 RU9TN         599 30     R2BZ          599 29    
QSO:  7013 CW 2024-04-13 1607 RU9TN         599 30     UB8A          599 30    
QSO:  7013 CW 2024-04-13 1607 RU9TN         599 30     RK9F          599 30    
QSO:  7013 CW 2024-04-13 1607 RU9TN         599 30     UA4CNJ        599 29    
QSO:  7013 CW 2024-04-13 1608 RU9TN         599 30     RX3VF         599 29    
QSO:  7013 CW 2024-04-13 1608 RU9TN         599 30     R4ACY         599 29    
QSO:  7013 CW 2024-04-13 1610 RU9TN         599 30     RQ9O          599 31    
QSO:  7013 CW 2024-04-13 1610 RU9TN         599 30     RD0A          599 32    
QSO:  7013 CW 2024-04-13 1610 RU9TN         599 30     UR7MZ         599 29    
QSO:  7013 CW 2024-04-13 1610 RU9TN         599 30     R7AC          599 29    
QSO:  7013 CW 2024-04-13 1611 RU9TN         599 30     RZ4AZ         599 29    
QSO:  7013 CW 2024-04-13 1612 RU9TN         599 30     R7MM          599 29    
QSO:  7013 CW 2024-04-13 1612 RU9TN         599 30     UG4P          599 29    
QSO:  7013 CW 2024-04-13 1612 RU9TN         599 30     RW7F          599 29    
QSO:  7013 CW 2024-04-13 1613 RU9TN         599 30     R3TE          599 29    
QSO:  7013 CW 2024-04-13 1614 RU9TN         599 30     UI7D          599 29    
QSO:  7013 CW 2024-04-13 1614 RU9TN         599 30     RT7C          599 29    
QSO:  7013 CW 2024-04-13 1615 RU9TN         599 30     RN3N          599 29    
QSO:  7013 CW 2024-04-13 1615 RU9TN         599 30     RU1AC         599 19    
QSO:  7013 CW 2024-04-13 1615 RU9TN         599 30     RK9DO         599 30    
QSO:  7013 CW 2024-04-13 1616 RU9TN         599 30     9A3YT         599 28    
QSO:  7014 CW 2024-04-13 1618 RU9TN         599 30     RT4D          599 MP    
QSO:  7016 CW 2024-04-13 1619 RU9TN         599 30     UC1A          599 29    
QSO:  7016 CW 2024-04-13 1619 RU9TN         599 30     RA2F          599 29    
QSO:  7018 CW 2024-04-13 1620 RU9TN         599 30     SP5LST        599 28    
QSO:  7019 CW 2024-04-13 1620 RU9TN         599 30     RW0A          599 SA    
QSO:  7020 CW 2024-04-13 1622 RU9TN         599 30     R7GU          599 29    
QSO:  7021 CW 2024-04-13 1622 RU9TN         599 30     RX3Q          599 29    
QSO:  7021 CW 2024-04-13 1622 RU9TN         599 30     RC9J          599 21    
QSO:  7022 CW 2024-04-13 1623 RU9TN         599 30     R5AG          599 AL    
QSO:  7023 CW 2024-04-13 1623 RU9TN         599 30     R8CT          599 30    
QSO:  7023 CW 2024-04-13 1624 RU9TN         599 30     RW9SW         599 30    
QSO:  7026 CW 2024-04-13 1624 RU9TN         599 30     UD8A          599 30    
