START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: WW_PMC
CALLSIGN: SN5N
CATEGORY: ALL - All bands high power CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 14000 CW 2015-01-03 1200 SN5N          599 15         HA2MN         599 15        
QSO: 14000 CW 2015-01-03 1250 SN5N          599 15         4Z5KO         599 20        
QSO: 14000 CW 2015-01-03 1251 SN5N          599 15         UA2FL         599 15        
QSO: 14000 CW 2015-01-03 1252 SN5N          599 15         S57AW         599 LJA*      
QSO: 14000 CW 2015-01-03 1253 SN5N          599 15         RT4W          599 16        
QSO: 14000 CW 2015-01-03 1254 SN5N          599 15         HA8DT         599 15        
QSO: 14000 CW 2015-01-03 1254 SN5N          599 15         RN9RF         599 17        
QSO: 14000 CW 2015-01-03 1256 SN5N          599 15         JR1MEU        599 25        
QSO: 14000 CW 2015-01-03 1257 SN5N          599 15         OK1BA         599 15        
QSO: 14000 CW 2015-01-03 1257 SN5N          599 15         UT3EK         599 16        
QSO: 14000 CW 2015-01-03 1300 SN5N          599 15         VE2FU         599 5         
QSO: 14000 CW 2015-01-03 1300 SN5N          599 15         OU2I          599 14        
QSO: 14000 CW 2015-01-03 1302 SN5N          599 15         DL1HUH        599 14        
QSO: 14000 CW 2015-01-03 1303 SN5N          599 15         YO6EX         599 20        
QSO: 14000 CW 2015-01-03 1304 SN5N          599 15         OK1US         599 15        
QSO: 14000 CW 2015-01-03 1305 SN5N          599 15         YO2IS         599 20        
QSO: 14000 CW 2015-01-03 1307 SN5N          599 15         UR7MZ         599 16        
QSO: 14000 CW 2015-01-03 1308 SN5N          599 15         K5EM          599 4         
QSO: 14000 CW 2015-01-03 1309 SN5N          599 15         PH6SKCC       599 14        
QSO: 14000 CW 2015-01-03 1310 SN5N          599 15         G4ZIB         599 14        
QSO: 14000 CW 2015-01-03 1310 SN5N          599 15         SQ9AC         599 15        
QSO: 14000 CW 2015-01-03 1312 SN5N          599 15         DL1ROT        599 14        
QSO: 14000 CW 2015-01-03 1313 SN5N          599 15         K1ZZ          599 5         
QSO: 14000 CW 2015-01-03 1315 SN5N          599 15         4O4SM         599 15        
QSO: 14000 CW 2015-01-03 1316 SN5N          599 15         DL9GHT        599 14        
QSO: 14000 CW 2015-01-03 1317 SN5N          599 15         K4BAI         599 5         
QSO: 14000 CW 2015-01-03 1319 SN5N          599 15         PD0ME         599 14        
QSO: 14000 CW 2015-01-03 1319 SN5N          599 15         UX4FC         599 16        
QSO: 14000 CW 2015-01-03 1320 SN5N          599 15         K1RX          599 5         
QSO: 14000 CW 2015-01-03 1320 SN5N          599 15         G3OKA         599 14        
QSO: 14000 CW 2015-01-03 1321 SN5N          599 15         YO9AGI        599 20        
QSO: 14000 CW 2015-01-03 1321 SN5N          599 15         PA2GRU        599 14        
QSO: 14000 CW 2015-01-03 1324 SN5N          599 15         DK1EY         599 14        
QSO: 14000 CW 2015-01-03 1325 SN5N          599 15         OH2BN         599 HEL*      
QSO: 14000 CW 2015-01-03 1325 SN5N          599 15         OE3KAB        599 15        
QSO: 14000 CW 2015-01-03 1327 SN5N          599 15         PA0WKI        599 14        
QSO: 14000 CW 2015-01-03 1329 SN5N          599 15         DL1ED         599 14        
QSO: 14000 CW 2015-01-03 1330 SN5N          599 15         DL1NKS        599 14        
QSO: 14000 CW 2015-01-03 1330 SN5N          599 15         S56A          599 LJA       
QSO: 14000 CW 2015-01-03 1331 SN5N          599 15         RV3ZN         599 16        
QSO: 14000 CW 2015-01-03 1332 SN5N          599 15         OM4O          599 15        
QSO: 14000 CW 2015-01-03 1335 SN5N          599 15         PA3DBS        599 14        
QSO: 14000 CW 2015-01-03 1337 SN5N          599 15         PD3TG         599 14        
QSO: 14000 CW 2015-01-03 1338 SN5N          599 15         LA2HFA        599 14        
QSO: 14000 CW 2015-01-03 1339 SN5N          599 15         UT4LW         599 16        
QSO: 14000 CW 2015-01-03 1439 SN5N          599 15         LZ1VQ         599 20        
QSO: 14000 CW 2015-01-03 1440 SN5N          599 15         DJ2FR         599 14        
QSO: 14000 CW 2015-01-03 1441 SN5N          599 15         RD3ARU        599 MOS       
QSO: 14000 CW 2015-01-03 1441 SN5N          599 15         RX9CC         599 17        
QSO: 14000 CW 2015-01-03 1442 SN5N          599 15         PA5WT         599 14        
QSO: 14000 CW 2015-01-03 1442 SN5N          599 15         UT1IM         599 16        
QSO: 14000 CW 2015-01-03 1442 SN5N          599 15         G3SHF         599 14        
QSO: 14000 CW 2015-01-03 1443 SN5N          599 15         ON4CLF        599 14        
QSO: 14000 CW 2015-01-03 1443 SN5N          599 15         YU1ML         599 15        
QSO: 14000 CW 2015-01-03 1443 SN5N          599 15         IQ1EE         599 15        
QSO: 14000 CW 2015-01-03 1445 SN5N          599 15         RU6CS         599 16        
QSO: 14000 CW 2015-01-03 1446 SN5N          599 15         SQ3BDQ        599 15        
QSO: 14000 CW 2015-01-03 1447 SN5N          599 15         PA0FAW        599 ARN*      
QSO: 14000 CW 2015-01-03 1447 SN5N          599 15         S53AR         599 15        
QSO: 14000 CW 2015-01-03 1448 SN5N          599 15         S59FOP        599 15        
QSO: 14000 CW 2015-01-03 1450 SN5N          599 15         KW2J          599 5         
QSO: 14000 CW 2015-01-03 1450 SN5N          599 15         G4IUP         599 14        
QSO: 14000 CW 2015-01-03 1451 SN5N          599 15         9A5ST         599 SPL*      
QSO: 14000 CW 2015-01-03 1452 SN5N          599 15         RW4WA         599 16        
QSO: 14000 CW 2015-01-03 1458 SN5N          599 15         RW4C          599 16        
QSO: 14000 CW 2015-01-03 1459 SN5N          599 15         K2NV          599 5         
QSO: 14000 CW 2015-01-03 1500 SN5N          599 15         PA9WOR        599 14        
QSO: 14000 CW 2015-01-03 1500 SN5N          599 15         G3VQO         599 14        
QSO: 14000 CW 2015-01-03 1501 SN5N          599 15         S50L          599 LJA       
QSO: 14000 CW 2015-01-03 1501 SN5N          599 15         S51ZJ         599 LJA       
QSO: 14000 CW 2015-01-03 1502 SN5N          599 15         S59AA         599 LJA       
QSO: 14000 CW 2015-01-03 1503 SN5N          599 15         IK2IKW        599 15        
QSO: 14000 CW 2015-01-03 1504 SN5N          599 15         OK1IE         599 15        
QSO: 14000 CW 2015-01-03 1506 SN5N          599 15         M0PMV         599 14        
QSO: 14000 CW 2015-01-03 1507 SN5N          599 15         F6EPQ         599 14        
QSO: 14000 CW 2015-01-03 1509 SN5N          599 15         EA5FQ         599 14        
QSO: 14000 CW 2015-01-03 1509 SN5N          599 15         Z35G          599 15        
QSO: 14000 CW 2015-01-03 1511 SN5N          599 15         E75A          599 SAR*      
QSO: 14000 CW 2015-01-03 1511 SN5N          599 15         OR5T          599 14        
QSO: 14000 CW 2015-01-03 1512 SN5N          599 15         SP1AEN        599 15        
QSO: 14000 CW 2015-01-03 1515 SN5N          599 15         R4WT          599 16        
QSO: 14000 CW 2015-01-03 1518 SN5N          599 15         9A4U          599 15        
QSO: 14000 CW 2015-01-03 1518 SN5N          599 15         IV3UHL        599 15        
QSO: 14000 CW 2015-01-03 1519 SN5N          599 15         OK4RQ         599 15        
QSO: 14000 CW 2015-01-03 1520 SN5N          599 15         PA3CVI        599 14        
QSO: 14000 CW 2015-01-03 1521 SN5N          599 15         DL4VBN        599 14        
QSO: 14000 CW 2015-01-03 1522 SN5N          599 15         S57KM         599 15        
QSO: 14000 CW 2015-01-03 1522 SN5N          599 15         K1PS          599 5         
QSO: 14000 CW 2015-01-03 1522 SN5N          599 15         DK9MH         599 14        
QSO: 14000 CW 2015-01-03 1525 SN5N          599 15         ON4CKZ        599 14        
QSO: 14000 CW 2015-01-03 1527 SN5N          599 15         S55N          599 SLG*      
QSO: 14000 CW 2015-01-03 1528 SN5N          599 15         F8DGY         599 14        
QSO: 14000 CW 2015-01-03 1528 SN5N          599 15         LY2J          599 15        
QSO: 14000 CW 2015-01-03 1529 SN5N          599 15         HA5OV         599 15        
QSO: 14000 CW 2015-01-03 1530 SN5N          599 15         S52AW         599 15        
QSO: 14000 CW 2015-01-03 1531 SN5N          599 15         OK6DJ         599 15        
QSO: 14000 CW 2015-01-03 1531 SN5N          599 15         RA6FUZ        599 16        
QSO: 14000 CW 2015-01-03 1532 SN5N          599 15         PD9W          599 14        
QSO: 14000 CW 2015-01-03 1533 SN5N          599 15         K2XE          599 5         
QSO: 14000 CW 2015-01-03 1533 SN5N          599 15         PE2K          599 14        
QSO: 14000 CW 2015-01-03 1534 SN5N          599 15         EU1KY         599 MIN*      
QSO: 14000 CW 2015-01-03 1536 SN5N          599 15         LZ3V          599 20        
QSO: 14000 CW 2015-01-03 1539 SN5N          599 15         K5TQ          599 4         
QSO: 14000 CW 2015-01-03 1540 SN5N          599 15         PB7Z          599 14        
QSO: 14000 CW 2015-01-03 1541 SN5N          599 15         S57EA         599 LJA       
QSO: 14000 CW 2015-01-03 1542 SN5N          599 15         HA1TI         599 15        
QSO:  7000 CW 2015-01-03 1544 SN5N          599 15         EW8OF         599 16        
QSO:  7000 CW 2015-01-03 1544 SN5N          599 15         UT4LW         599 16        
QSO:  7000 CW 2015-01-03 1544 SN5N          599 15         R9XS          599 17        
QSO:  7000 CW 2015-01-03 1545 SN5N          599 15         LZ1VQ         599 20        
QSO:  7000 CW 2015-01-03 1546 SN5N          599 15         DL1REM        599 14        
QSO:  7000 CW 2015-01-03 1547 SN5N          599 15         YT1FZ         599 KRA*      
QSO:  7000 CW 2015-01-03 1548 SN5N          599 15         OH2LNH        599 HEL*      
QSO:  7000 CW 2015-01-03 1548 SN5N          599 15         UT1IM         599 16        
QSO:  7000 CW 2015-01-03 1548 SN5N          599 15         S57AW         599 LJA*      
QSO:  7000 CW 2015-01-03 1549 SN5N          599 15         E75A          599 SAR*      
QSO:  7000 CW 2015-01-03 1551 SN5N          599 15         R6AJ          599 16        
QSO:  7000 CW 2015-01-03 1551 SN5N          599 15         S52AU         599 LJA       
QSO:  7000 CW 2015-01-03 1551 SN5N          599 15         S52FT         599 15        
QSO:  7000 CW 2015-01-03 1553 SN5N          599 15         PA9WOR        599 14        
QSO:  7000 CW 2015-01-03 1554 SN5N          599 15         DL4ALI        599 14        
QSO:  7000 CW 2015-01-03 1555 SN5N          599 15         US7WW         599 16        
QSO:  7000 CW 2015-01-03 1555 SN5N          599 15         OM3BA         599 15        
QSO:  7000 CW 2015-01-03 1555 SN5N          599 15         UR8GX         599 16        
QSO:  7000 CW 2015-01-03 1555 SN5N          599 15         UX4FC         599 16        
QSO:  7000 CW 2015-01-03 1556 SN5N          599 15         UA9AL         599 17        
QSO:  7000 CW 2015-01-03 1556 SN5N          599 15         YO8DOH        599 20        
QSO:  7000 CW 2015-01-03 1557 SN5N          599 15         YO2IS         599 20        
QSO:  7000 CW 2015-01-03 1558 SN5N          599 15         HA5BA         599 15        
QSO:  7000 CW 2015-01-03 1558 SN5N          599 15         R2DCG         599 16        
QSO:  7000 CW 2015-01-03 1559 SN5N          599 15         SM5DXR        599 14        
QSO:  7000 CW 2015-01-03 1559 SN5N          599 15         S51ZJ         599 LJA       
QSO:  7000 CW 2015-01-03 1559 SN5N          599 15         RU6AN         599 16        
QSO:  7000 CW 2015-01-03 1655 SN5N          599 15         OK1AY         599 15        
QSO:  7000 CW 2015-01-03 1655 SN5N          599 15         UA4WEF        599 16        
QSO:  7000 CW 2015-01-03 1655 SN5N          599 15         YU1AGA        599 KRU*      
QSO:  7000 CW 2015-01-03 1656 SN5N          599 15         UR7MZ         599 16        
QSO:  7000 CW 2015-01-03 1656 SN5N          599 15         S58KA         599 15        
QSO:  7000 CW 2015-01-03 1657 SN5N          599 15         S53AR         599 15        
QSO:  7000 CW 2015-01-03 1657 SN5N          599 15         4O4SM         599 15        
QSO:  7000 CW 2015-01-03 1657 SN5N          599 15         S51TA         599 LJA       
QSO:  7000 CW 2015-01-03 1658 SN5N          599 15         OK1BA         599 15        
QSO:  7000 CW 2015-01-03 1658 SN5N          599 15         LZ1ND         599 20        
QSO:  7000 CW 2015-01-03 1658 SN5N          599 15         S59FOP        599 15        
QSO:  7000 CW 2015-01-03 1658 SN5N          599 15         UA3DER        599 16        
QSO:  7000 CW 2015-01-03 1659 SN5N          599 15         ES2BH         599 15        
QSO:  7000 CW 2015-01-03 1659 SN5N          599 15         S57WO         599 15        
QSO:  7000 CW 2015-01-03 1659 SN5N          599 15         SE4E          599 14        
QSO:  7000 CW 2015-01-03 1700 SN5N          599 15         LY2J          599 15        
QSO:  7000 CW 2015-01-03 1700 SN5N          599 15         DK9MH         599 14        
QSO:  7000 CW 2015-01-03 1701 SN5N          599 15         S53ML         599 SLG*      
QSO:  7000 CW 2015-01-03 1701 SN5N          599 15         RD3ARU        599 MOS*      
QSO:  7000 CW 2015-01-03 1702 SN5N          599 15         S55OO         599 15        
QSO:  7000 CW 2015-01-03 1702 SN5N          599 15         YO4AAC        599 20        
QSO:  7000 CW 2015-01-03 1702 SN5N          599 15         UT3EK         599 16        
QSO:  7000 CW 2015-01-03 1704 SN5N          599 15         YL5X          599 15        
QSO:  7000 CW 2015-01-03 1705 SN5N          599 15         S52AW         599 15        
QSO:  7000 CW 2015-01-03 1706 SN5N          599 15         PB7Z          599 14        
QSO:  7000 CW 2015-01-03 1706 SN5N          599 15         OM8AA         599 15        
QSO:  7000 CW 2015-01-03 1706 SN5N          599 15         9A4U          599 15        
QSO:  7000 CW 2015-01-03 1707 SN5N          599 15         G4OGB         599 14        
QSO:  7000 CW 2015-01-03 1707 SN5N          599 15         PE2K          599 14        
QSO:  7000 CW 2015-01-03 1708 SN5N          599 15         G0PZA         599 14        
QSO:  7000 CW 2015-01-03 1709 SN5N          599 15         G3XTT         599 14        
QSO:  7000 CW 2015-01-03 1710 SN5N          599 15         DL5FU         599 14        
QSO:  7000 CW 2015-01-03 1710 SN5N          599 15         RM7F          599 16        
QSO:  7000 CW 2015-01-03 1710 SN5N          599 15         LZ2TU         599 20        
QSO:  7000 CW 2015-01-03 1711 SN5N          599 15         IQ1EE         599 15        
QSO:  7000 CW 2015-01-03 1711 SN5N          599 15         F5PAL         599 14        
QSO:  7000 CW 2015-01-03 1711 SN5N          599 15         YO6EX         599 20        
QSO:  7000 CW 2015-01-03 1712 SN5N          599 15         9A5ST         599 SPL*      
QSO:  7000 CW 2015-01-03 1713 SN5N          599 15         OM8ON         599 KOE*      
QSO:  7000 CW 2015-01-03 1713 SN5N          599 15         S53F          599 15        
QSO:  7000 CW 2015-01-03 1715 SN5N          599 15         YU1ML         599 15        
QSO:  7000 CW 2015-01-03 1715 SN5N          599 15         OK1KTI        599 15        
QSO:  7000 CW 2015-01-03 1717 SN5N          599 15         IZ4DZD        599 MZO*      
QSO:  7000 CW 2015-01-03 1717 SN5N          599 15         PA2PCH        599 14        
QSO:  7000 CW 2015-01-03 1718 SN5N          599 15         LY3B          599 15        
QSO:  7000 CW 2015-01-03 1719 SN5N          599 15         9A2KD         599 15        
QSO:  7000 CW 2015-01-03 1719 SN5N          599 15         R6KEE         599 16        
QSO:  7000 CW 2015-01-03 1720 SN5N          599 15         DL4CD         599 14        
QSO:  7000 CW 2015-01-03 1721 SN5N          599 15         I5EFO         599 15        
QSO:  7000 CW 2015-01-03 1721 SN5N          599 15         S56A          599 LJA       
QSO:  7000 CW 2015-01-03 1722 SN5N          599 15         UA3RU         599 16        
QSO:  7000 CW 2015-01-03 1723 SN5N          599 15         S50L          599 LJA       
QSO:  7000 CW 2015-01-03 1724 SN5N          599 15         RL4A          599 VOL*      
QSO:  7000 CW 2015-01-03 1724 SN5N          599 15         4Z5LU         599 20        
QSO:  7000 CW 2015-01-03 1726 SN5N          599 15         S53Q          599 SLG       
QSO:  7000 CW 2015-01-03 1727 SN5N          599 15         S59AA         599 LJA       
QSO:  7000 CW 2015-01-03 1728 SN5N          599 15         HB9CSA        599 14        
QSO:  7000 CW 2015-01-03 1728 SN5N          599 15         SA4A          599 14        
QSO:  7000 CW 2015-01-03 1729 SN5N          599 15         SN6A          599 15        
QSO:  7000 CW 2015-01-03 1730 SN5N          599 15         HA5OV         599 15        
QSO:  7000 CW 2015-01-03 1731 SN5N          599 15         S59A          599 15        
QSO:  7000 CW 2015-01-03 1731 SN5N          599 15         SF3A          599 14        
QSO:  7000 CW 2015-01-03 1732 SN5N          599 15         EA4AOC        599 14        
QSO:  7000 CW 2015-01-03 1733 SN5N          599 15         F8DGY         599 14        
QSO:  7000 CW 2015-01-03 1733 SN5N          599 15         RQ4D          599 16        
QSO:  7000 CW 2015-01-03 1734 SN5N          599 15         OK1HFP        599 15        
QSO:  7000 CW 2015-01-03 1735 SN5N          599 15         4Z5KO         599 20        
QSO:  7000 CW 2015-01-03 1736 SN5N          599 15         I2CZQ         599 15        
QSO:  7000 CW 2015-01-03 1736 SN5N          599 15         R4YY          599 16        
QSO:  7000 CW 2015-01-03 1737 SN5N          599 15         Z35G          599 15        
QSO:  7000 CW 2015-01-03 1738 SN5N          599 15         SP1AEN        599 15        
QSO:  7000 CW 2015-01-03 1739 SN5N          599 15         YO2NAA        599 20        
QSO:  7000 CW 2015-01-03 1740 SN5N          599 15         PA3GVI        599 14        
QSO:  7000 CW 2015-01-03 1742 SN5N          599 15         CR7AJL        599 14        
QSO:  3500 CW 2015-01-03 1753 SN5N          599 15         UT1IM         599 16        
QSO:  3500 CW 2015-01-03 1754 SN5N          599 15         UX4FC         599 16        
QSO:  3500 CW 2015-01-03 1754 SN5N          599 15         DL4ALI        599 14        
QSO:  3500 CW 2015-01-03 1755 SN5N          599 15         G3XTT         599 14        
QSO:  3500 CW 2015-01-03 1755 SN5N          599 15         S56A          599 LJA*      
QSO:  3500 CW 2015-01-03 1755 SN5N          599 15         EW8OF         599 16        
QSO:  3500 CW 2015-01-03 1756 SN5N          599 15         YL2CV         599 15        
QSO:  3500 CW 2015-01-03 1756 SN5N          599 15         YU1ZZ         599 15        
QSO:  3500 CW 2015-01-03 1756 SN5N          599 15         S57AW         599 LJA       
QSO:  3500 CW 2015-01-03 1757 SN5N          599 15         DL6YAO        599 14        
QSO:  3500 CW 2015-01-03 1757 SN5N          599 15         RM7F          599 16        
QSO:  3500 CW 2015-01-03 1758 SN5N          599 15         R2DCG         599 16        
QSO:  3500 CW 2015-01-03 1758 SN5N          599 15         OK1AY         599 15        
QSO:  3500 CW 2015-01-03 1758 SN5N          599 15         R2DEM         599 16        
QSO:  3500 CW 2015-01-03 1759 SN5N          599 15         HA8TQ         599 15        
QSO:  3500 CW 2015-01-03 1800 SN5N          599 15         YO4AAC        599 20        
QSO:  3500 CW 2015-01-03 1800 SN5N          599 15         YL5X          599 15        
QSO:  3500 CW 2015-01-03 1802 SN5N          599 15         UA4WEF        599 16        
QSO:  3500 CW 2015-01-03 1803 SN5N          599 15         S53F          599 15        
QSO:  3500 CW 2015-01-03 1804 SN5N          599 15         9A4U          599 15        
QSO:  3500 CW 2015-01-03 1804 SN5N          599 15         UR8GX         599 16        
QSO:  3500 CW 2015-01-03 1804 SN5N          599 15         EU6DX         599 16        
QSO:  3500 CW 2015-01-03 1805 SN5N          599 15         9A5ST         599 SPL*      
QSO:  3500 CW 2015-01-03 1805 SN5N          599 15         UZ1RM/QRP     599 16        
QSO:  3500 CW 2015-01-03 1806 SN5N          599 15         R6AJ          599 16        
QSO:  3500 CW 2015-01-03 1807 SN5N          599 15         4O4SM         599 15        
QSO:  3500 CW 2015-01-03 1807 SN5N          599 15         S52AW         599 15        
QSO:  3500 CW 2015-01-03 1808 SN5N          599 15         S50L          599 LJA       
QSO:  3500 CW 2015-01-03 1808 SN5N          599 15         ON4DN         599 14        
QSO:  3500 CW 2015-01-03 1809 SN5N          599 15         RL4A          599 VOL*      
QSO:  3500 CW 2015-01-03 1811 SN5N          599 15         YU1AGA        599 KRU*      
QSO:  3500 CW 2015-01-03 1811 SN5N          599 15         RU6CS         599 16        
QSO:  3500 CW 2015-01-03 1814 SN5N          599 15         SP1AEN        599 15        
QSO:  3500 CW 2015-01-03 1815 SN5N          599 15         LY3B          599 15        
QSO:  3500 CW 2015-01-03 1815 SN5N          599 15         HG6C          599 15        
QSO:  3500 CW 2015-01-03 1815 SN5N          599 15         OK1IE         599 15        
QSO:  3500 CW 2015-01-03 1816 SN5N          599 15         S54W          599 15        
QSO:  3500 CW 2015-01-03 1817 SN5N          599 15         R3LBA         599 16        
QSO:  3500 CW 2015-01-03 1817 SN5N          599 15         YO2IS         599 20        
QSO:  3500 CW 2015-01-03 1819 SN5N          599 15         RA1QE         599 16        
QSO:  3500 CW 2015-01-03 1820 SN5N          599 15         LY2F          599 15        
QSO:  3500 CW 2015-01-03 1910 SN5N          599 15         YU1ED         599 15        
QSO:  3500 CW 2015-01-03 1911 SN5N          599 15         OM3BA         599 15        
QSO:  3500 CW 2015-01-03 1911 SN5N          599 15         LZ3V          599 20        
QSO:  3500 CW 2015-01-03 1912 SN5N          599 15         RD3ARU        599 MOS*      
QSO:  3500 CW 2015-01-03 1913 SN5N          599 15         RA3DJA        599 MOS       
QSO:  3500 CW 2015-01-03 1913 SN5N          599 15         SE4E          599 14        
QSO:  3500 CW 2015-01-03 1914 SN5N          599 15         ON3ND         599 14        
QSO:  3500 CW 2015-01-03 1915 SN5N          599 15         OE3KAB        599 15        
QSO:  3500 CW 2015-01-03 1915 SN5N          599 15         HA1TO         599 15        
QSO:  3500 CW 2015-01-03 1916 SN5N          599 15         SD6M          599 14        
QSO:  3500 CW 2015-01-03 1916 SN5N          599 15         G0PZA         599 14        
QSO:  3500 CW 2015-01-03 1917 SN5N          599 15         PA3GDD        599 14        
QSO:  3500 CW 2015-01-03 1917 SN5N          599 15         YO8DOH        599 20        
QSO:  3500 CW 2015-01-03 1918 SN5N          599 15         RW4WA         599 16        
