START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: RV3YR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RV3YR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2019.
QSO: 14190 PH 2019-08-17 0929 RV3YR         59 BR01 HA8IB         59 0051
QSO: 14032 CW 2019-08-17 0948 RV3YR         599 BR01 OK1OA         599 0023
QSO: 14033 CW 2019-08-17 0949 RV3YR         599 BR01 G3RLE         599 0015
QSO: 14033 CW 2019-08-17 0949 RV3YR         599 BR01 SM5CSS        599 0055
QSO: 14033 CW 2019-08-17 0950 RV3YR         599 BR01 SA0BXV        599 0040
QSO: 14000 CW 2019-08-17 0951 RV3YR         599 BR01 HA3MU         599 0044
QSO: 14033 CW 2019-08-17 0951 RV3YR         599 BR01 2E0CVN        599 0019
QSO: 14160 PH 2019-08-17 1029 RV3YR         59 BR01 DM5B          59 0063
QSO: 14164 PH 2019-08-17 1029 RV3YR         59 BR01 9A1AA         59 0164
QSO: 14170 PH 2019-08-17 1030 RV3YR         59 BR01 9A7T          59 0104
QSO: 14205 PH 2019-08-17 1039 RV3YR         59 BR01 UN7ZAF        59 0082
QSO: 14205 PH 2019-08-17 1039 RV3YR         59 BR01 UN8PT         59 0117
QSO: 14206 PH 2019-08-17 1039 RV3YR         59 BR01 EA3XL         59 0034
QSO: 14205 PH 2019-08-17 1040 RV3YR         59 BR01 ER3CT         59 0136
QSO: 14205 PH 2019-08-17 1040 RV3YR         59 BR01 YT8A          59 0124
QSO: 14206 PH 2019-08-17 1040 RV3YR         59 BR01 EA3CCN        59 0035
QSO: 14206 PH 2019-08-17 1041 RV3YR         59 BR01 SM6MVE        59 0013
QSO: 14200 PH 2019-08-17 1042 RV3YR         59 BR01 SE5W          59 0025
QSO: 14206 PH 2019-08-17 1042 RV3YR         59 BR01 LY4A          59 0230
QSO: 14206 PH 2019-08-17 1042 RV3YR         59 BR01 LZ6Y          59 0139
QSO: 14206 PH 2019-08-17 1046 RV3YR         59 BR01 OH6ECM        59 0057
QSO: 14000 PH 2019-08-17 1053 RV3YR         59 BR01 SN8U          59 0043
QSO: 14205 PH 2019-08-17 1054 RV3YR         59 BR01 UN0LM         59 0127
QSO: 14172 PH 2019-08-17 1058 RV3YR         59 BR01 S52WW         59 0162
QSO: 14026 CW 2019-08-17 1101 RV3YR         599 BR01 9A5Y          599 0314
QSO: 14026 CW 2019-08-17 1103 RV3YR         599 BR01 LZ3ZZ         599 0258
QSO: 14026 CW 2019-08-17 1103 RV3YR         599 BR01 SE6N          599 0047
QSO: 14026 CW 2019-08-17 1103 RV3YR         599 BR01 UN9GD         599 0131
QSO: 14026 CW 2019-08-17 1104 RV3YR         599 BR01 EX8MJ         599 0066
QSO: 14026 CW 2019-08-17 1104 RV3YR         599 BR01 LZ1ND         599 0226
QSO: 14026 CW 2019-08-17 1105 RV3YR         599 BR01 DK3A          599 0008
QSO: 14026 CW 2019-08-17 1105 RV3YR         599 BR01 PA0CT         599 0026
QSO: 14026 CW 2019-08-17 1106 RV3YR         599 BR01 PC1PM         599 0015
QSO: 14026 CW 2019-08-17 1110 RV3YR         599 BR01 LA8OM         599 0022
QSO: 14026 CW 2019-08-17 1113 RV3YR         599 BR01 DR7T          599 0057
QSO: 14000 CW 2019-08-17 1115 RV3YR         599 BR01 OZ4FF         599 0031
QSO: 14000 CW 2019-08-17 1115 RV3YR         599 BR01 SM7RYR        599 0071
QSO: 14026 CW 2019-08-17 1115 RV3YR         599 BR01 HA7MF         599 0015
QSO: 14026 CW 2019-08-17 1117 RV3YR         599 BR01 SM0LPO        599 0074
QSO: 14038 CW 2019-08-17 1203 RV3YR         599 BR01 DL4WA         599 0236
QSO: 14038 CW 2019-08-17 1203 RV3YR         599 BR01 YL7X          599 0297
QSO: 14039 CW 2019-08-17 1204 RV3YR         599 BR01 HG8C          599 0166
QSO: 14000 CW 2019-08-17 1205 RV3YR         599 BR01 US7IA         599 0063
QSO: 14000 CW 2019-08-17 1206 RV3YR         599 BR01 DL1NKS        599 0049
QSO: 14039 CW 2019-08-17 1207 RV3YR         599 BR01 YO9HP         599 0248
QSO: 14038 CW 2019-08-17 1209 RV3YR         599 BR01 P33W          599 0380
QSO: 14039 CW 2019-08-17 1210 RV3YR         599 BR01 YL2CV         599 0146
QSO: 14039 CW 2019-08-17 1213 RV3YR         599 BR01 LZ3FN         599 0074
QSO: 14039 CW 2019-08-17 1213 RV3YR         599 BR01 LZ4A          599 0144
QSO: 14039 CW 2019-08-17 1213 RV3YR         599 BR01 OR3A          599 0237
QSO: 14039 CW 2019-08-17 1214 RV3YR         599 BR01 PA5TT         599 0060
QSO: 14039 CW 2019-08-17 1216 RV3YR         599 BR01 SM6E          599 0127
QSO: 14039 CW 2019-08-17 1216 RV3YR         599 BR01 SP2MKI        599 0114
QSO: 14039 CW 2019-08-17 1217 RV3YR         599 BR01 LZ1HW         599 0086
QSO: 14039 CW 2019-08-17 1217 RV3YR         599 BR01 LZ1QN         599 0141
QSO: 14038 CW 2019-08-17 1218 RV3YR         599 BR01 IZ4DZD        599 0033
QSO: 14038 CW 2019-08-17 1220 RV3YR         599 BR01 UN5G          599 0040
QSO: 14038 CW 2019-08-17 1220 RV3YR         599 BR01 UN8PT         599 0180
QSO: 14010 CW 2019-08-17 1222 RV3YR         599 BR01 4L6QL         599 0064
QSO: 14039 CW 2019-08-17 1222 RV3YR         599 BR01 JN3SAC        599 0062
QSO: 14038 CW 2019-08-17 1225 RV3YR         599 BR01 UN0LM         599 0170
QSO: 14038 CW 2019-08-17 1226 RV3YR         599 BR01 UP4L          599 0331
QSO: 14038 CW 2019-08-17 1227 RV3YR         599 BR01 SM6FPC        599 0115
QSO: 14039 CW 2019-08-17 1227 RV3YR         599 BR01 SP2GMA        599 0044
QSO: 14039 CW 2019-08-17 1229 RV3YR         599 BR01 N3RD          599 0019
QSO: 14038 CW 2019-08-17 1230 RV3YR         599 BR01 LZ5R          599 0438
QSO: 14038 CW 2019-08-17 1231 RV3YR         599 BR01 9A1AA         599 0293
QSO: 14025 CW 2019-08-17 1232 RV3YR         599 BR01 SQ9FMU        599 0075
QSO: 14000 CW 2019-08-17 1233 RV3YR         599 BR01 PA0ZAV        599 0020
QSO: 14039 CW 2019-08-17 1235 RV3YR         599 BR01 9A7T          599 0227
QSO: 14038 CW 2019-08-17 1236 RV3YR         599 BR01 UT7MR         599 0008
QSO: 14039 CW 2019-08-17 1236 RV3YR         599 BR01 HA3OU         599 0141
QSO: 14039 CW 2019-08-17 1236 RV3YR         599 BR01 LA0CX         599 0069
QSO: 14025 CW 2019-08-17 1237 RV3YR         599 BR01 S57AY         599 0061
QSO: 14038 CW 2019-08-17 1238 RV3YR         599 BR01 SQ7LQJ        599 0057
QSO: 14050 CW 2019-08-17 1239 RV3YR         599 BR01 OH2NC         599 0004
QSO: 14000 CW 2019-08-17 1240 RV3YR         599 BR01 UN0C          599 0049
QSO: 14039 CW 2019-08-17 1244 RV3YR         599 BR01 G4RCG         599 0236
QSO: 14039 CW 2019-08-17 1244 RV3YR         599 BR01 LZ1QZ         599 0131
QSO: 14039 CW 2019-08-17 1244 RV3YR         599 BR01 OK1TA         599 0167
QSO: 14039 CW 2019-08-17 1246 RV3YR         599 BR01 HA9PP         599 0148
QSO: 14039 CW 2019-08-17 1250 RV3YR         599 BR01 A65CA         599 0046
QSO: 14000 CW 2019-08-17 1252 RV3YR         599 BR01 LA7SI         599 0027
QSO: 14039 CW 2019-08-17 1252 RV3YR         599 BR01 OK5SA         599 0033
QSO: 14039 CW 2019-08-17 1255 RV3YR         599 BR01 JA1BPA        599 0112
QSO: 14039 CW 2019-08-17 1255 RV3YR         599 BR01 PG2AA         599 0031
QSO: 14038 CW 2019-08-17 1256 RV3YR         599 BR01 YP5A          599 0251
QSO: 14039 CW 2019-08-17 1256 RV3YR         599 BR01 S57U          599 0061
QSO: 14039 CW 2019-08-17 1300 RV3YR         599 BR01 DL4ME         599 0019
QSO: 14039 CW 2019-08-17 1302 RV3YR         599 BR01 7I1I          599 0016
QSO: 14039 CW 2019-08-17 1303 RV3YR         599 BR01 DL7VOG        599 0143
QSO: 14039 CW 2019-08-17 1305 RV3YR         599 BR01 OH1TM         599 0182
QSO: 14039 CW 2019-08-17 1312 RV3YR         599 BR01 PA5WT         599 0143
QSO: 14038 CW 2019-08-17 1313 RV3YR         599 BR01 PA3DBS        599 0041
QSO: 14010 CW 2019-08-17 1314 RV3YR         599 BR01 YT1Q          599 0126
QSO: 14038 CW 2019-08-17 1315 RV3YR         599 BR01 SM5MX         599 0106
QSO: 14039 CW 2019-08-17 1315 RV3YR         599 BR01 PA4O          599 0147
QSO: 14038 CW 2019-08-17 1316 RV3YR         599 BR01 SN5N          599 0207
QSO: 14038 CW 2019-08-17 1317 RV3YR         599 BR01 CR6K          599 0191
QSO: 14000 CW 2019-08-17 1318 RV3YR         599 BR01 SP9NH         599 0044
QSO: 14038 CW 2019-08-17 1318 RV3YR         599 BR01 I2WIJ         599 0068
QSO: 14039 CW 2019-08-17 1319 RV3YR         599 BR01 IK0HBN        599 0096
QSO: 14006 CW 2019-08-17 1323 RV3YR         599 BR01 LZ1GU         599 0353
QSO: 14023 CW 2019-08-17 1329 RV3YR         599 BR01 HG7T          599 0167
QSO: 14135 PH 2019-08-17 1334 RV3YR         59 BR01 7I1I          59 0022
QSO: 14158 PH 2019-08-17 1336 RV3YR         59 BR01 7Z1SJ         59 0159
QSO: 14189 PH 2019-08-17 1337 RV3YR         59 BR01 9A5Y          59 0565
QSO: 14196 PH 2019-08-17 1338 RV3YR         59 BR01 9A3GZI        59 0150
QSO: 14203 PH 2019-08-17 1342 RV3YR         59 BR01 SP5C          59 0288
QSO: 14203 PH 2019-08-17 1344 RV3YR         59 BR01 OK1TA         59 0208
QSO: 14218 PH 2019-08-17 1357 RV3YR         59 BR01 LY4A          59 0527
QSO: 14159 PH 2019-08-17 1419 RV3YR         59 BR01 DG1IU         59 0065
QSO: 14184 PH 2019-08-17 1423 RV3YR         59 BR01 F4FTA         59 0099
QSO: 14202 PH 2019-08-17 1426 RV3YR         59 BR01 F5LIW         59 0127
QSO:  7065 PH 2019-08-17 1543 RV3YR         59 BR01 SP5C          59 0408
QSO:  7104 PH 2019-08-17 1545 RV3YR         59 BR01 LY4A          59 0635
QSO:  7119 PH 2019-08-17 1546 RV3YR         59 BR01 UP0L          59 0690
QSO:  7144 PH 2019-08-17 1550 RV3YR         59 BR01 S52WW         59 0355
QSO:  7023 CW 2019-08-17 1601 RV3YR         599 BR01 OG7F          599 0314
QSO:  7023 CW 2019-08-17 1603 RV3YR         599 BR01 LY1DZ         599 0304
QSO:  7023 CW 2019-08-17 1603 RV3YR         599 BR01 YL7X          599 0539
QSO:  7023 CW 2019-08-17 1605 RV3YR         599 BR01 9A5Y          599 0745
QSO:  7023 CW 2019-08-17 1608 RV3YR         599 BR01 DD7CW         599 0034
QSO:  7023 CW 2019-08-17 1608 RV3YR         599 BR01 YO8XBA        599 0486
QSO:  7023 CW 2019-08-17 1609 RV3YR         599 BR01 LZ2FL         599 0023
QSO:  7023 CW 2019-08-17 1609 RV3YR         599 BR01 P33W          599 0633
QSO:  7023 CW 2019-08-17 1610 RV3YR         599 BR01 OH1RX         599 0115
QSO:  7023 CW 2019-08-17 1611 RV3YR         599 BR01 LZ4A          599 0341
QSO:  7023 CW 2019-08-17 1611 RV3YR         599 BR01 YP5A          599 0403
QSO:  7023 CW 2019-08-17 1612 RV3YR         599 BR01 UR5WX         599 0134
QSO:  7023 CW 2019-08-17 1612 RV3YR         599 BR01 YQ6A          599 0466
QSO:  7023 CW 2019-08-17 1613 RV3YR         599 BR01 LY4A          599 0687
QSO:  7023 CW 2019-08-17 1614 RV3YR         599 BR01 DK2FG         599 0141
QSO:  7023 CW 2019-08-17 1614 RV3YR         599 BR01 ES4RD         599 0388
QSO:  7023 CW 2019-08-17 1614 RV3YR         599 BR01 YL1ZF         599 0487
QSO:  7023 CW 2019-08-17 1615 RV3YR         599 BR01 OK1TA         599 0289
QSO:  7023 CW 2019-08-17 1617 RV3YR         599 BR01 LZ1HW         599 0166
QSO:  7023 CW 2019-08-17 1617 RV3YR         599 BR01 UN9GD         599 0303
QSO:  7023 CW 2019-08-17 1617 RV3YR         599 BR01 UR7QC         599 0248
QSO:  7023 CW 2019-08-17 1618 RV3YR         599 BR01 DL1THB        599 0024
QSO:  7010 CW 2019-08-17 1619 RV3YR         599 BR01 YT1Q          599 0203
QSO:  7023 CW 2019-08-17 1619 RV3YR         599 BR01 OG6N          599 0439
QSO:  7023 CW 2019-08-17 1619 RV3YR         599 BR01 OP4K          599 0320
QSO:  7023 CW 2019-08-17 1619 RV3YR         599 BR01 UR3GU         599 0529
QSO:  7023 CW 2019-08-17 1620 RV3YR         599 BR01 SM7IUN        599 0063
QSO:  7023 CW 2019-08-17 1623 RV3YR         599 BR01 HA1AD         599 0096
QSO:  7023 CW 2019-08-17 1623 RV3YR         599 BR01 OZ1ADL        599 0133
QSO:  7023 CW 2019-08-17 1623 RV3YR         599 BR01 UP4L          599 0649
QSO:  7023 CW 2019-08-17 1625 RV3YR         599 BR01 LY4G          599 0345
QSO:  7024 CW 2019-08-17 1625 RV3YR         599 BR01 HG8C          599 0331
QSO:  7023 CW 2019-08-17 1626 RV3YR         599 BR01 5B/RN3QO      599 0367
QSO:  7000 CW 2019-08-17 1627 RV3YR         599 BR01 US7IA         599 0139
QSO:  7023 CW 2019-08-17 1627 RV3YR         599 BR01 SP7LIE        599 0148
QSO:  7023 CW 2019-08-17 1628 RV3YR         599 BR01 SM5MX         599 0172
QSO:  7000 CW 2019-08-17 1630 RV3YR         599 BR01 DL1NKS        599 0124
QSO:  7023 CW 2019-08-17 1630 RV3YR         599 BR01 YO9HP         599 0433
QSO:  7023 CW 2019-08-17 1640 RV3YR         599 BR01 YT6W          599 0511
QSO:  7023 CW 2019-08-17 1642 RV3YR         599 BR01 LZ1QZ         599 0206
QSO:  7000 CW 2019-08-17 1643 RV3YR         599 BR01 ER1PB         599 0120
QSO:  7023 CW 2019-08-17 1643 RV3YR         599 BR01 DL4WA         599 0383
QSO:  7023 CW 2019-08-17 1644 RV3YR         599 BR01 DL7VOG        599 0200
QSO:  7023 CW 2019-08-17 1648 RV3YR         599 BR01 HA6PJ         599 0369
QSO:  7023 CW 2019-08-17 1648 RV3YR         599 BR01 YL2TD         599 0072
QSO:  7023 CW 2019-08-17 1649 RV3YR         599 BR01 EU6RO         599 0237
QSO:  7023 CW 2019-08-17 1652 RV3YR         599 BR01 YO4NF         599 0233
QSO:  7023 CW 2019-08-17 1653 RV3YR         599 BR01 SE5L          599 0036
QSO:  7023 CW 2019-08-17 1653 RV3YR         599 BR01 SN7O          599 0498
QSO:  7000 CW 2019-08-17 1655 RV3YR         599 BR01 LZ2HT         599 0064
QSO:  7023 CW 2019-08-17 1656 RV3YR         599 BR01 UP0L          599 0813
QSO:  7023 CW 2019-08-17 1700 RV3YR         599 BR01 LZ5R          599 0791
QSO:  7067 PH 2019-08-17 1704 RV3YR         59 BR01 YQ6A          59 0513
QSO:  7087 PH 2019-08-17 1707 RV3YR         59 BR01 LY1DZ         59 0354
QSO:  7000 PH 2019-08-17 1708 RV3YR         59 BR01 I4XNN         59 0162
QSO:  7117 PH 2019-08-17 1711 RV3YR         59 BR01 9A5Y          59 0846
QSO:  7167 PH 2019-08-17 1725 RV3YR         59 BR01 UR3GU         59 0595
QSO:  7000 CW 2019-08-17 1737 RV3YR         599 BR01 DL5KVV        599 0082
QSO:  7022 CW 2019-08-17 1738 RV3YR         599 BR01 HA6NL         599 0393
QSO:  7022 CW 2019-08-17 1739 RV3YR         599 BR01 LZ3FN         599 0169
QSO:  7022 CW 2019-08-17 1740 RV3YR         599 BR01 SM6E          599 0329
QSO:  7022 CW 2019-08-17 1741 RV3YR         599 BR01 OE1XA         599 0049
QSO:  7022 CW 2019-08-17 1743 RV3YR         599 BR01 OK4RQ         599 0196
QSO:  7022 CW 2019-08-17 1744 RV3YR         599 BR01 UT7CR         599 0837
QSO:  7022 CW 2019-08-17 1745 RV3YR         599 BR01 SM0CXS        599 0132
QSO:  7022 CW 2019-08-17 1746 RV3YR         599 BR01 SQ7LQJ        599 0084
QSO:  7022 CW 2019-08-17 1747 RV3YR         599 BR01 G4RCG         599 0450
QSO:  7022 CW 2019-08-17 1748 RV3YR         599 BR01 SN6A          599 0068
QSO:  7022 CW 2019-08-17 1748 RV3YR         599 BR01 SP2R          599 0006
QSO:  7022 CW 2019-08-17 1749 RV3YR         599 BR01 SP2GMA        599 0166
QSO:  7000 CW 2019-08-17 1750 RV3YR         599 BR01 UY5ZZ         599 0302
QSO:  7022 CW 2019-08-17 1750 RV3YR         599 BR01 YU3A          599 0189
QSO:  7001 CW 2019-08-17 1753 RV3YR         599 BR01 YO2CEQ        599 0051
QSO:  7022 CW 2019-08-17 1753 RV3YR         599 BR01 SM6FPC        599 0249
QSO:  7025 CW 2019-08-17 1755 RV3YR         599 BR01 SQ9FMU        599 0138
QSO:  7022 CW 2019-08-17 1756 RV3YR         599 BR01 US1VM         599 0152
QSO:  7000 CW 2019-08-17 1757 RV3YR         599 TB01 UX2IJ         599 0077
QSO:  7022 CW 2019-08-17 1758 RV3YR         599 BR01 OK1OA         599 0199
QSO:  7025 CW 2019-08-17 1758 RV3YR         599 BR01 LZ2CH         599 0115
QSO:  7000 CW 2019-08-17 1800 RV3YR         599 BR01 LA7SI         599 0067
QSO:  7022 CW 2019-08-17 1800 RV3YR         599 BR01 OH1TM         599 0321
QSO:  7018 CW 2019-08-17 1821 RV3YR         599 BR01 OK1FHI        599 0185
QSO:  7019 CW 2019-08-17 1822 RV3YR         599 BR01 S57U          599 0154
QSO:  7018 CW 2019-08-17 1823 RV3YR         599 BR01 ES6Q          599 0262
QSO:  7018 CW 2019-08-17 1825 RV3YR         599 BR01 SM7CIL        599 0092
QSO:  7019 CW 2019-08-17 1825 RV3YR         599 BR01 YU5R          599 0619
QSO:  7018 CW 2019-08-17 1826 RV3YR         599 BR01 UN9L          599 0011
QSO:  7000 CW 2019-08-17 1827 RV3YR         599 BR01 UN7LAN        599 0417
QSO:  7018 CW 2019-08-17 1831 RV3YR         599 BR01 PE2K          599 0063
QSO:  7000 CW 2019-08-17 1832 RV3YR         599 BR01 UR4LIN        599 0086
QSO:  7000 CW 2019-08-17 1834 RV3YR         599 BR01 DL7USW/P      599 0123
QSO:  3523 CW 2019-08-17 1849 RV3YR         599 BR01 EU8U          599 0533
QSO:  3523 CW 2019-08-17 1850 RV3YR         599 BR01 9A5Y          599 0985
QSO:  3523 CW 2019-08-17 1851 RV3YR         599 BR01 EW8DX         599 0605
QSO:  3523 CW 2019-08-17 1851 RV3YR         599 BR01 YO8XBA        599 0616
QSO:  3523 CW 2019-08-17 1852 RV3YR         599 BR01 P33W          599 0863
QSO:  3523 CW 2019-08-17 1853 RV3YR         599 BR01 YL1ZF         599 0634
QSO:  3500 CW 2019-08-17 1856 RV3YR         599 BR01 EW8OM         599 0383
QSO:  3523 CW 2019-08-17 1856 RV3YR         599 BR01 LY2BMX        599 0013
QSO:  3523 CW 2019-08-17 1900 RV3YR         599 BR01 US4EXD        599 0042
QSO:  3523 CW 2019-08-17 1902 RV3YR         599 BR01 SN7O          599 0640
QSO:  3523 CW 2019-08-17 1903 RV3YR         599 BR01 EU6RO         599 0327
QSO:  1838 CW 2019-08-17 2156 RV3YR         599 BR01 9A5Y          599 1201
QSO:  1800 CW 2019-08-17 2157 RV3YR         599 BR01 EU6DX         599 0480
QSO:  1837 CW 2019-08-17 2157 RV3YR         599 BR01 EW8DX         599 0790
QSO:  1837 CW 2019-08-17 2158 RV3YR         599 BR01 OZ1ADL        599 0248
QSO:  1838 CW 2019-08-17 2200 RV3YR         599 BR01 LY2BMX        599 0149
QSO:  1838 CW 2019-08-17 2205 RV3YR         599 BR01 SN7O          599 0844
QSO:  1837 CW 2019-08-17 2206 RV3YR         599 BR01 EU5C          599 0648
QSO:  1838 CW 2019-08-17 2206 RV3YR         599 BR01 UT7CR         599 1101
QSO:  1837 CW 2019-08-17 2208 RV3YR         599 BR01 YL7X          599 0927
QSO:  1800 CW 2019-08-17 2210 RV3YR         599 BR01 DL1CC         599 0037
QSO:  1834 CW 2019-08-17 2216 RV3YR         599 BR01 LY4G          599 0570
QSO:  1833 CW 2019-08-17 2217 RV3YR         599 BR01 LZ5R          599 1195
QSO:  1831 CW 2019-08-17 2219 RV3YR         599 BR01 ES6Q          599 0424
QSO:  3528 CW 2019-08-17 2225 RV3YR         599 BR01 LZ3ZZ         599 1019
QSO:  3528 CW 2019-08-17 2226 RV3YR         599 BR01 HA6NL         599 0590
QSO:  3528 CW 2019-08-17 2226 RV3YR         599 BR01 OG6N          599 0809
QSO:  3528 CW 2019-08-17 2226 RV3YR         599 BR01 SP7LIE        599 0246
QSO:  3527 CW 2019-08-17 2228 RV3YR         599 BR01 UP4L          599 1028
QSO:  3527 CW 2019-08-17 2229 RV3YR         599 BR01 YL7X          599 0953
QSO:  3528 CW 2019-08-17 2230 RV3YR         599 BR01 I2IFT         599 0230
QSO:  3528 CW 2019-08-17 2231 RV3YR         599 BR01 YU5R          599 0849
QSO:  3500 CW 2019-08-17 2232 RV3YR         599 BR01 EU6DX         599 0509
QSO:  3528 CW 2019-08-17 2232 RV3YR         599 BR01 SP5CNA        599 0339
QSO:  3528 CW 2019-08-17 2232 RV3YR         599 BR01 UR3GU         599 0940
QSO:  3528 CW 2019-08-17 2233 RV3YR         599 BR01 OK4RQ         599 0376
QSO:  3528 CW 2019-08-17 2234 RV3YR         599 BR01 DK2FG         599 0365
QSO:  3528 CW 2019-08-17 2234 RV3YR         599 BR01 I2WIJ         599 0351
QSO:  3500 CW 2019-08-17 2235 RV3YR         599 BR01 EU8F          599 0360
QSO:  3528 CW 2019-08-17 2235 RV3YR         599 BR01 LY4A          599 1229
QSO:  3528 CW 2019-08-17 2236 RV3YR         599 BR01 LY4G          599 0577
QSO:  3528 CW 2019-08-17 2237 RV3YR         599 BR01 HA6PJ         599 0584
QSO:  3528 CW 2019-08-17 2238 RV3YR         599 BR01 OH1TM         599 0389
QSO:  3528 CW 2019-08-17 2240 RV3YR         599 BR01 LZ5R          599 1212
QSO:  3528 CW 2019-08-17 2241 RV3YR         599 BR01 LZ1QZ         599 0374
QSO:  3500 CW 2019-08-17 2242 RV3YR         599 BR01 UT3UZ         599 0332
QSO:  3528 CW 2019-08-17 2244 RV3YR         599 BR01 UT7CR         599 1134
END-OF-LOG:
