START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: UI3A
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UI3A
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2019.
QSO: 14000 CW 2019-08-17 0902 UI3A          599 MA10 SD1A          599 0038
QSO: 14033 CW 2019-08-17 1335 UI3A          599 MA10 EU1AA         599 0152
QSO: 14032 CW 2019-08-17 1336 UI3A          599 MA10 K4MM          599 0016
QSO: 14032 CW 2019-08-17 1336 UI3A          599 MA10 UT7CR         599 0523
QSO: 14032 CW 2019-08-17 1337 UI3A          599 MA10 K3WI          599 0033
QSO: 14032 CW 2019-08-17 1337 UI3A          599 MA10 LZ8R          599 0125
QSO: 14000 CW 2019-08-17 1338 UI3A          599 MA10 OZ7EA         599 0052
QSO: 14032 CW 2019-08-17 1339 UI3A          599 MA10 IK2AOO        599 0017
QSO: 14032 CW 2019-08-17 1340 UI3A          599 MA10 LZ3ZZ         599 0466
QSO: 14032 CW 2019-08-17 1341 UI3A          599 MA10 DL4ME         599 0058
QSO: 14032 CW 2019-08-17 1341 UI3A          599 MA10 G4PVM         599 0098
QSO: 14032 CW 2019-08-17 1341 UI3A          599 MA10 IZ3SQW        599 0044
QSO: 14032 CW 2019-08-17 1342 UI3A          599 MA10 OK4RQ         599 0070
QSO: 14000 CW 2019-08-17 1343 UI3A          599 MA10 F5NKX         599 0092
QSO: 14032 CW 2019-08-17 1343 UI3A          599 MA10 YL1ZF         599 0353
QSO: 14032 CW 2019-08-17 1343 UI3A          599 MA10 YP5A          599 0283
QSO: 14000 CW 2019-08-17 1344 UI3A          599 MA10 SF6W          599 0050
QSO: 14032 CW 2019-08-17 1344 UI3A          599 MA10 9A7Y          599 0098
QSO: 14032 CW 2019-08-17 1345 UI3A          599 MA10 SP5CNA        599 0194
QSO: 14032 CW 2019-08-17 1346 UI3A          599 MA10 SP1JQJ        599 0095
QSO: 14032 CW 2019-08-17 1348 UI3A          599 MA10 CR6K          599 0218
QSO: 14032 CW 2019-08-17 1348 UI3A          599 MA10 F6AUS         599 0098
QSO: 14032 CW 2019-08-17 1348 UI3A          599 MA10 LA2HFA        599 0096
QSO: 14032 CW 2019-08-17 1348 UI3A          599 MA10 OR2A          599 0072
QSO: 14032 CW 2019-08-17 1349 UI3A          599 MA10 PC1PM         599 0039
QSO: 14032 CW 2019-08-17 1349 UI3A          599 MA10 YT6W          599 0363
QSO: 14032 CW 2019-08-17 1352 UI3A          599 MA10 N7DR          599 0004
QSO: 14032 CW 2019-08-17 1353 UI3A          599 MA10 IZ8VYU        599 0021
QSO: 14032 CW 2019-08-17 1359 UI3A          599 MA10 JH7VHZ        599 0111
QSO: 14032 CW 2019-08-17 1402 UI3A          599 MA10 EU8U          599 0224
QSO: 14032 CW 2019-08-17 1403 UI3A          599 MA10 DH0GHU        599 0060
QSO: 14033 CW 2019-08-17 1405 UI3A          599 MA10 DL5MO         599 0049
QSO: 14000 CW 2019-08-17 1406 UI3A          599 MA10 PA0WKI        599 0011
QSO: 14032 CW 2019-08-17 1406 UI3A          599 MA10 OK5SA         599 0066
QSO: 14032 CW 2019-08-17 1407 UI3A          599 MA10 LY6A          599 0174
QSO: 14032 CW 2019-08-17 1407 UI3A          599 MA10 YO9HP         599 0325
QSO: 14032 CW 2019-08-17 1407 UI3A          599 MA10 YU5R          599 0389
QSO: 14000 CW 2019-08-17 1408 UI3A          599 MA10 ON7CC         599 0007
QSO: 14032 CW 2019-08-17 1409 UI3A          599 MA10 LZ1OJ         599 0019
QSO:  7000 CW 2019-08-17 1411 UI3A          599 MA10 EW2ES         599 0071
QSO:  7005 CW 2019-08-17 1412 UI3A          599 MA10 YO8XBA        599 0368
QSO:  7005 CW 2019-08-17 1413 UI3A          599 MA10 OH2VZ         599 0134
QSO:  7000 CW 2019-08-17 1414 UI3A          599 MA10 EU8F          599 0137
QSO:  7000 CW 2019-08-17 1414 UI3A          599 MA10 SD1A          599 0144
QSO:  7005 CW 2019-08-17 1414 UI3A          599 MA10 EW8DX         599 0354
QSO:  7000 CW 2019-08-17 1415 UI3A          599 MA10 YU5T          599 0022
QSO:  7005 CW 2019-08-17 1416 UI3A          599 MA10 EU6RO         599 0147
QSO:  7005 CW 2019-08-17 1418 UI3A          599 MA10 DK2FG         599 0080
QSO:  7005 CW 2019-08-17 1418 UI3A          599 MA10 LZ1ND         599 0344
QSO:  7005 CW 2019-08-17 1419 UI3A          599 MA10 UT3EK         599 0028
QSO:  7005 CW 2019-08-17 1420 UI3A          599 MA10 UP4L          599 0487
QSO:  7005 CW 2019-08-17 1421 UI3A          599 MA10 UT7CR         599 0576
QSO:  7005 CW 2019-08-17 1423 UI3A          599 MA10 LY1DZ         599 0222
QSO:  7005 CW 2019-08-17 1423 UI3A          599 MA10 LZ3ZZ         599 0497
QSO:  7005 CW 2019-08-17 1424 UI3A          599 MA10 LZ1QZ         599 0161
QSO:  7005 CW 2019-08-17 1424 UI3A          599 MA10 YP5A          599 0310
QSO:  7000 CW 2019-08-17 1427 UI3A          599 MA10 OZ7EA         599 0069
QSO:  7000 CW 2019-08-17 1427 UI3A          599 MA10 UT3UZ         599 0125
QSO:  7005 CW 2019-08-17 1427 UI3A          599 MA10 US1VM         599 0071
QSO:  7005 CW 2019-08-17 1428 UI3A          599 MA10 YL7X          599 0452
QSO:  7040 CW 2019-08-17 1428 UI3A          599 MA10 UN7CN         599 0113
QSO:  7000 CW 2019-08-17 1429 UI3A          599 MA10 US7IA         599 0109
QSO:  7005 CW 2019-08-17 1430 UI3A          599 MA10 LY6A          599 0203
QSO:  7005 CW 2019-08-17 1430 UI3A          599 MA10 SN7O          599 0388
QSO:  7006 CW 2019-08-17 1602 UI3A          599 MA10 EU5C          599 0328
QSO:  7006 CW 2019-08-17 1602 UI3A          599 MA10 P33W          599 0624
QSO:  7000 CW 2019-08-17 1603 UI3A          599 MA10 UN6G          599 0067
QSO:  7000 CW 2019-08-17 1604 UI3A          599 MA10 UN7LAN        599 0319
QSO:  7006 CW 2019-08-17 1605 UI3A          599 MA10 EU8U          599 0347
QSO:  7006 CW 2019-08-17 1605 UI3A          599 MA10 SM7IUN        599 0047
QSO:  7006 CW 2019-08-17 1606 UI3A          599 MA10 YL2CV         599 0246
QSO:  7006 CW 2019-08-17 1607 UI3A          599 MA10 LZ1JZ         599 0339
QSO:  7006 CW 2019-08-17 1607 UI3A          599 MA10 OG7F          599 0319
QSO:  7006 CW 2019-08-17 1608 UI3A          599 MA10 TA3AER        599 0048
QSO:  7006 CW 2019-08-17 1608 UI3A          599 MA10 YQ6A          599 0463
QSO:  7006 CW 2019-08-17 1609 UI3A          599 MA10 EU1FQ         599 0111
QSO:  7006 CW 2019-08-17 1609 UI3A          599 MA10 YL1ZF         599 0486
QSO:  7006 CW 2019-08-17 1610 UI3A          599 MA10 9A1AA         599 0458
QSO:  7006 CW 2019-08-17 1610 UI3A          599 MA10 HA1AD         599 0085
QSO:  7006 CW 2019-08-17 1610 UI3A          599 MA10 UR5WX         599 0133
QSO:  7006 CW 2019-08-17 1611 UI3A          599 MA10 OH1TM         599 0242
QSO:  7006 CW 2019-08-17 1611 UI3A          599 MA10 UN4PG         599 0116
QSO:  7005 CW 2019-08-17 1612 UI3A          599 MA10 UR7QC         599 0246
QSO:  7006 CW 2019-08-17 1612 UI3A          599 MA10 LZ2FL         599 0024
QSO:  7006 CW 2019-08-17 1612 UI3A          599 MA10 OP4K          599 0313
QSO:  7006 CW 2019-08-17 1613 UI3A          599 MA10 UR7QM         599 0095
QSO:  7006 CW 2019-08-17 1614 UI3A          599 MA10 YO4NF         599 0210
QSO:  7006 CW 2019-08-17 1614 UI3A          599 MA10 YU1YV         599 0128
QSO:  7006 CW 2019-08-17 1615 UI3A          599 MA10 UP0L          599 0748
QSO:  7010 CW 2019-08-17 1615 UI3A          599 MA10 YT1Q          599 0201
QSO:  7000 CW 2019-08-17 1616 UI3A          599 MA10 EW8OM         599 0252
QSO:  7006 CW 2019-08-17 1616 UI3A          599 MA10 5B/RN3QO      599 0355
QSO:  7006 CW 2019-08-17 1618 UI3A          599 MA10 LZ4A          599 0347
QSO:  7000 CW 2019-08-17 1619 UI3A          599 MA10 E74X          599 0078
QSO:  7000 CW 2019-08-17 1621 UI3A          599 MA10 SN8U          599 0119
QSO:  7006 CW 2019-08-17 1621 UI3A          599 MA10 UN0LM         599 0286
QSO:  7006 CW 2019-08-17 1622 UI3A          599 MA10 9A5Y          599 0773
QSO:  7006 CW 2019-08-17 1622 UI3A          599 MA10 OH1RX         599 0123
QSO:  7006 CW 2019-08-17 1622 UI3A          599 MA10 OH8MBN        599 0078
QSO:  7006 CW 2019-08-17 1623 UI3A          599 MA10 OG6N          599 0444
QSO:  7006 CW 2019-08-17 1623 UI3A          599 MA10 SM0CXS        599 0111
QSO:  7006 CW 2019-08-17 1624 UI3A          599 MA10 EX8MJ         599 0164
QSO:  7006 CW 2019-08-17 1624 UI3A          599 MA10 OK1TA         599 0294
QSO:  7000 CW 2019-08-17 1625 UI3A          599 MA10 IK0PXD        599 0113
QSO:  7006 CW 2019-08-17 1625 UI3A          599 MA10 LZ5R          599 0739
QSO:  7000 CW 2019-08-17 1626 UI3A          599 MA10 US1UU         599 0035
QSO:  7006 CW 2019-08-17 1626 UI3A          599 MA10 D1CTT         599 0188
QSO:  7006 CW 2019-08-17 1627 UI3A          599 MA10 DL3KWR        599 0037
QSO:  7006 CW 2019-08-17 1627 UI3A          599 MA10 HA6NL         599 0339
QSO:  7006 CW 2019-08-17 1628 UI3A          599 MA10 DL4WA         599 0371
QSO:  7000 CW 2019-08-17 1629 UI3A          599 MA10 DL5CL         599 0066
QSO:  7000 CW 2019-08-17 1629 UI3A          599 MA10 UN7LDR        599 0166
QSO:  7006 CW 2019-08-17 1630 UI3A          599 MA10 G0ORH         599 0144
QSO:  7006 CW 2019-08-17 1632 UI3A          599 MA10 YT6W          599 0502
QSO:  7006 CW 2019-08-17 1633 UI3A          599 MA10 LA8OM         599 0169
QSO:  7006 CW 2019-08-17 1633 UI3A          599 MA10 SM6E          599 0289
QSO:  7006 CW 2019-08-17 1634 UI3A          599 MA10 DL1THB        599 0030
QSO:  7006 CW 2019-08-17 1634 UI3A          599 MA10 UN9GD         599 0316
QSO:  7006 CW 2019-08-17 1635 UI3A          599 MA10 OZ1ADL        599 0141
QSO:  7006 CW 2019-08-17 1636 UI3A          599 MA10 SN5N          599 0270
QSO:  7000 CW 2019-08-17 1638 UI3A          599 MA10 DL0RD         599 0161
QSO:  7006 CW 2019-08-17 1638 UI3A          599 MA10 HG8C          599 0344
QSO:  7006 CW 2019-08-17 1638 UI3A          599 MA10 S57U          599 0146
QSO:  7000 CW 2019-08-17 1641 UI3A          599 MA10 SP2HMT        599 0007
QSO:  7000 CW 2019-08-17 1642 UI3A          599 MA10 PA2W          599 0040
QSO:  3533 CW 2019-08-17 1851 UI3A          599 MA10 OG7F          599 0395
QSO:  3506 CW 2019-08-17 1902 UI3A          599 MA10 UP0L          599 0960
QSO:  3507 CW 2019-08-17 1902 UI3A          599 MA10 DL4WA         599 0489
QSO:  3507 CW 2019-08-17 1903 UI3A          599 MA10 EU8U          599 0561
QSO:  3507 CW 2019-08-17 1903 UI3A          599 MA10 YL1ZF         599 0640
QSO:  3506 CW 2019-08-17 1904 UI3A          599 MA10 EU1FQ         599 0140
QSO:  3507 CW 2019-08-17 1904 UI3A          599 MA10 D1M           599 0187
QSO:  3507 CW 2019-08-17 1904 UI3A          599 MA10 YO8XBA        599 0625
QSO:  3507 CW 2019-08-17 1905 UI3A          599 MA10 UN9L          599 0066
QSO:  3507 CW 2019-08-17 1906 UI3A          599 MA10 EW8DX         599 0622
QSO:  3507 CW 2019-08-17 1907 UI3A          599 MA10 9A5Y          599 1018
QSO:  3507 CW 2019-08-17 1907 UI3A          599 MA10 P33W          599 0886
QSO:  3500 CW 2019-08-17 1908 UI3A          599 MA10 UY7RR         599 0213
QSO:  3507 CW 2019-08-17 1910 UI3A          599 MA10 SP2GMA        599 0204
QSO:  3507 CW 2019-08-17 1911 UI3A          599 MA10 EX8MJ         599 0225
QSO:  3507 CW 2019-08-17 1912 UI3A          599 MA10 SN5N          599 0419
QSO:  3506 CW 2019-08-17 1913 UI3A          599 MA10 SM5MX         599 0215
QSO:  3507 CW 2019-08-17 1913 UI3A          599 MA10 UP4L          599 0848
QSO:  3507 CW 2019-08-17 1913 UI3A          599 MA10 YO4NF         599 0308
QSO:  3507 CW 2019-08-17 1916 UI3A          599 MA10 OZ4CG         599 0042
QSO:  3507 CW 2019-08-17 1920 UI3A          599 MA10 LZ3ZZ         599 0871
QSO:  3500 CW 2019-08-17 1921 UI3A          599 MA10 EW2ES         599 0175
QSO:  3507 CW 2019-08-17 1921 UI3A          599 MA10 LZ5R          599 0989
QSO:  3507 CW 2019-08-17 1922 UI3A          599 MA10 SN7O          599 0670
QSO:  3500 CW 2019-08-17 1923 UI3A          599 MA10 UN7LAN        599 0458
QSO:  3507 CW 2019-08-17 1924 UI3A          599 MA10 DD7CW         599 0068
QSO:  3500 CW 2019-08-17 1926 UI3A          599 MA10 EW8OM         599 0414
QSO:  3507 CW 2019-08-17 1927 UI3A          599 MA10 YL7X          599 0751
QSO:  3507 CW 2019-08-17 1928 UI3A          599 MA10 LZ1QZ         599 0297
QSO:  3500 CW 2019-08-17 1929 UI3A          599 MA10 UT3UZ         599 0247
QSO:  3506 CW 2019-08-17 1929 UI3A          599 MA10 UT5IZ         599 0058
QSO:  3507 CW 2019-08-17 1930 UI3A          599 MA10 EU6RO         599 0352
QSO:  3500 CW 2019-08-17 1931 UI3A          599 MA10 US7IA         599 0215
QSO:  3506 CW 2019-08-17 1932 UI3A          599 MA10 YU1YV         599 0190
QSO:  3500 CW 2019-08-17 1933 UI3A          599 MA10 EU6DX         599 0363
QSO:  3507 CW 2019-08-17 1933 UI3A          599 MA10 LZ4A          599 0533
QSO:  3507 CW 2019-08-17 1933 UI3A          599 MA10 UT7CR         599 0976
QSO:  3507 CW 2019-08-17 1934 UI3A          599 MA10 LZ1HW         599 0255
QSO:  3507 CW 2019-08-17 1936 UI3A          599 MA10 HA6NL         599 0478
QSO:  3507 CW 2019-08-17 1936 UI3A          599 MA10 OK1TA         599 0373
QSO:  3507 CW 2019-08-17 1936 UI3A          599 MA10 YQ6A          599 0621
QSO:  3507 CW 2019-08-17 1938 UI3A          599 MA10 LY6A          599 0295
QSO:  3500 CW 2019-08-17 1939 UI3A          599 MA10 EU8F          599 0277
QSO:  3507 CW 2019-08-17 1942 UI3A          599 MA10 DJ1YF         599 0169
QSO:  3507 CW 2019-08-17 1942 UI3A          599 MA10 OK2SG         599 0113
QSO:  3507 CW 2019-08-17 1945 UI3A          599 MA10 YT6W          599 0626
QSO:  3507 CW 2019-08-17 1946 UI3A          599 MA10 LY1DZ         599 0477
QSO:  3507 CW 2019-08-17 1946 UI3A          599 MA10 SE4E          599 0408
QSO:  3507 CW 2019-08-17 1947 UI3A          599 MA10 G4RCG         599 0518
QSO:  3507 CW 2019-08-17 1948 UI3A          599 MA10 UR3GU         599 0763
QSO:  3507 CW 2019-08-17 1949 UI3A          599 MA10 OH8MBN        599 0154
QSO:  3500 CW 2019-08-17 1950 UI3A          599 MA10 UR4LIN        599 0104
QSO:  3507 CW 2019-08-17 1951 UI3A          599 MA10 YO9HP         599 0524
QSO:  3510 CW 2019-08-17 1952 UI3A          599 MA10 YT1Q          599 0294
QSO:  3507 CW 2019-08-17 1953 UI3A          599 MA10 EU5C          599 0486
QSO:  1833 CW 2019-08-17 1957 UI3A          599 MA10 YL7X          599 0783
QSO:  1833 CW 2019-08-17 1958 UI3A          599 MA10 LZ5R          599 1043
QSO:  1833 CW 2019-08-17 1959 UI3A          599 MA10 D1CTT         599 0289
QSO:  1833 CW 2019-08-17 1959 UI3A          599 MA10 OG7F          599 0471
QSO:  1833 CW 2019-08-17 2002 UI3A          599 MA10 LY2BMX        599 0069
QSO:  1833 CW 2019-08-17 2003 UI3A          599 MA10 LZ3FN         599 0327
QSO:  1829 CW 2019-08-17 2004 UI3A          599 MA10 5B/RN3QO      599 0548
QSO:  1833 CW 2019-08-17 2007 UI3A          599 MA10 EU8U          599 0646
QSO:  1833 CW 2019-08-17 2012 UI3A          599 MA10 LZ1GU         599 0683
QSO:  1800 CW 2019-08-17 2013 UI3A          599 MA10 US7IA         599 0233
QSO:  1832 CW 2019-08-17 2014 UI3A          599 MA10 LY4G          599 0500
END-OF-LOG:
