START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: UA4PDJ/P
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA4PDJ/P
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2019.
QSO: 14197 PH 2019-08-17 0822 UA4PDJ/P      59 TA35 UP0L          59 0051
QSO: 14037 CW 2019-08-17 1035 UA4PDJ/P      599 TA35 SE4E          599 0121
QSO: 14037 CW 2019-08-17 1036 UA4PDJ/P      599 TA35 SM6FPC        599 0063
QSO: 14037 CW 2019-08-17 1038 UA4PDJ/P      599 TA35 UN9GD         599 0099
QSO: 14037 CW 2019-08-17 1039 UA4PDJ/P      599 TA35 PF6W          599 0012
QSO: 14037 CW 2019-08-17 1040 UA4PDJ/P      599 TA35 UN4PG         599 0043
QSO: 14037 CW 2019-08-17 1042 UA4PDJ/P      599 TA35 LZ1JZ         599 0123
QSO: 14037 CW 2019-08-17 1042 UA4PDJ/P      599 TA35 LZ5R          599 0286
QSO: 14000 CW 2019-08-17 1045 UA4PDJ/P      599 TA35 EU6DX         599 0098
QSO: 14037 CW 2019-08-17 1049 UA4PDJ/P      599 TA35 LZ1ND         599 0205
QSO: 21000 CW 2019-08-17 1053 UA4PDJ/P      599 TA35 US7IA         599 0036
QSO: 21000 CW 2019-08-17 1055 UA4PDJ/P      599 TA35 UN7LDR        599 0066
QSO: 21201 PH 2019-08-17 1151 UA4PDJ/P      59 TA35 YP0C          59 0201
QSO: 14000 PH 2019-08-17 1208 UA4PDJ/P      59 TA35 UN7LAN        59 0146
QSO: 14126 PH 2019-08-17 1208 UA4PDJ/P      59 TA35 YQ6A          59 0273
QSO: 14000 PH 2019-08-17 1213 UA4PDJ/P      59 TA35 UX2MF         59 0182
QSO: 14176 PH 2019-08-17 1213 UA4PDJ/P      59 TA35 YP0C          59 0218
QSO: 21215 PH 2019-08-17 1217 UA4PDJ/P      59 TA35 ER3CT         59 0208
QSO: 21020 CW 2019-08-17 1219 UA4PDJ/P      599 TA35 LY4G          599 0180
QSO: 21020 CW 2019-08-17 1222 UA4PDJ/P      599 TA35 YO9HP         599 0264
QSO: 14047 CW 2019-08-17 1230 UA4PDJ/P      599 TA35 UP0L          599 0434
QSO: 14058 CW 2019-08-17 1236 UA4PDJ/P      599 TA35 7Z1SJ         599 0119
QSO: 14052 CW 2019-08-17 1237 UA4PDJ/P      599 TA35 SN7O          599 0298
QSO: 14052 CW 2019-08-17 1238 UA4PDJ/P      599 TA35 HA9PP         599 0139
QSO: 14052 CW 2019-08-17 1241 UA4PDJ/P      599 TA35 9A5Y          599 0476
QSO: 14051 CW 2019-08-17 1242 UA4PDJ/P      599 TA35 9A1AA         599 0305
QSO: 14051 CW 2019-08-17 1242 UA4PDJ/P      599 TA35 LY4G          599 0200
QSO: 14051 CW 2019-08-17 1243 UA4PDJ/P      599 TA35 UP4L          599 0358
QSO: 14052 CW 2019-08-17 1244 UA4PDJ/P      599 TA35 JA1BPA        599 0105
QSO: 14000 CW 2019-08-17 1245 UA4PDJ/P      599 TA35 EW8OM         599 0139
QSO: 14052 CW 2019-08-17 1245 UA4PDJ/P      599 TA35 PA5TT         599 0086
QSO: 14039 CW 2019-08-17 1251 UA4PDJ/P      599 TA35 UR3GU         599 0322
QSO: 14038 CW 2019-08-17 1252 UA4PDJ/P      599 TA35 IV3FPX        599 0051
QSO: 14039 CW 2019-08-17 1252 UA4PDJ/P      599 TA35 YU5R          599 0302
QSO: 14187 PH 2019-08-17 1300 UA4PDJ/P      59 TA35 S52WW         59 0252
QSO: 14211 PH 2019-08-17 1302 UA4PDJ/P      59 TA35 9A3GZI        59 0116
QSO: 14220 PH 2019-08-17 1303 UA4PDJ/P      59 TA35 DM5B          59 0121
QSO: 14000 CW 2019-08-17 1304 UA4PDJ/P      599 TA35 IT9FRX        599 0002
QSO: 14132 PH 2019-08-17 1307 UA4PDJ/P      59 TA35 LZ1ND         59 0268
QSO: 14136 PH 2019-08-17 1311 UA4PDJ/P      59 TA35 HG8C          59 0226
QSO: 14136 PH 2019-08-17 1314 UA4PDJ/P      59 TA35 LZ8R          59 0099
QSO: 14158 PH 2019-08-17 1318 UA4PDJ/P      59 TA35 7Z1SJ         59 0128
QSO: 14000 PH 2019-08-17 1319 UA4PDJ/P      59 TA35 I4XNN         59 0101
QSO: 14177 PH 2019-08-17 1320 UA4PDJ/P      59 TA35 UT7CR         59 0497
QSO: 14177 PH 2019-08-17 1322 UA4PDJ/P      59 TA35 SP1JQJ        59 0082
QSO: 14177 PH 2019-08-17 1327 UA4PDJ/P      59 TA35 9A7Y          59 0086
QSO: 14202 PH 2019-08-17 1332 UA4PDJ/P      59 TA35 PA7WW         59 0102
QSO: 14206 PH 2019-08-17 1333 UA4PDJ/P      59 TA35 OH6ECM        59 0107
QSO: 14127 PH 2019-08-17 1336 UA4PDJ/P      59 TA35 F4FTA         59 0082
QSO: 14000 PH 2019-08-17 1340 UA4PDJ/P      59 TA35 DL7UDA        59 0053
QSO: 14132 PH 2019-08-17 1341 UA4PDJ/P      59 TA35 UN7ZAF        59 0134
QSO: 14132 PH 2019-08-17 1342 UA4PDJ/P      59 TA35 YT8A          59 0187
QSO: 14132 PH 2019-08-17 1344 UA4PDJ/P      59 TA35 DL5MO         59 0042
QSO: 14132 PH 2019-08-17 1346 UA4PDJ/P      59 TA35 OG6N          59 0315
QSO: 14132 PH 2019-08-17 1347 UA4PDJ/P      59 TA35 A71AE         59 0029
QSO: 14132 PH 2019-08-17 1348 UA4PDJ/P      59 TA35 JA1BPA        59 0139
QSO: 14132 PH 2019-08-17 1349 UA4PDJ/P      59 TA35 OK1TA         59 0212
QSO: 14132 PH 2019-08-17 1349 UA4PDJ/P      59 TA35 UN0LM         59 0203
QSO: 14000 PH 2019-08-17 1350 UA4PDJ/P      59 TA35 F6DRP         59 0037
QSO: 14132 PH 2019-08-17 1350 UA4PDJ/P      59 TA35 LZ2HR         59 0025
QSO: 14159 PH 2019-08-17 1406 UA4PDJ/P      59 TA35 DG1IU         59 0057
QSO: 14000 PH 2019-08-17 1407 UA4PDJ/P      59 TA35 EU6DX         59 0200
QSO: 14010 PH 2019-08-17 1412 UA4PDJ/P      59 TA35 YT1Q          59 0156
QSO: 14202 PH 2019-08-17 1424 UA4PDJ/P      59 TA35 F5LIW         59 0124
QSO: 14041 CW 2019-08-17 1434 UA4PDJ/P      599 TA35 LZ3FN         599 0131
QSO: 14030 CW 2019-08-17 1435 UA4PDJ/P      599 TA35 PA4O          599 0211
QSO: 14026 CW 2019-08-17 1447 UA4PDJ/P      599 TA35 OK1FHI        599 0111
QSO: 14027 CW 2019-08-17 1447 UA4PDJ/P      599 TA35 YT6W          599 0408
QSO: 14053 CW 2019-08-17 1451 UA4PDJ/P      599 TA35 ES6Q          599 0108
QSO: 14053 CW 2019-08-17 1454 UA4PDJ/P      599 TA45 OE1XA         599 0009
QSO: 14053 CW 2019-08-17 1459 UA4PDJ/P      599 TA35 IZ2GRG        599 0043
QSO: 14053 CW 2019-08-17 1500 UA4PDJ/P      599 TA35 SV1ENG        599 0107
QSO: 14025 CW 2019-08-17 1501 UA4PDJ/P      599 TA35 S57AY         599 0077
QSO: 14053 CW 2019-08-17 1501 UA4PDJ/P      599 TA35 IZ3SQW        599 0107
QSO: 14053 CW 2019-08-17 1503 UA4PDJ/P      599 TA35 I2WIJ         599 0162
QSO: 14053 CW 2019-08-17 1504 UA4PDJ/P      599 TA35 DL9SEV        599 0066
QSO: 14053 CW 2019-08-17 1504 UA4PDJ/P      599 TA35 LZ3R          599 0122
QSO: 14053 CW 2019-08-17 1506 UA4PDJ/P      599 TA35 5B/RN3QO      599 0313
QSO: 14053 CW 2019-08-17 1506 UA4PDJ/P      599 TA35 CR6K          599 0272
QSO: 14053 CW 2019-08-17 1507 UA4PDJ/P      599 TA35 JN3SAC        599 0137
QSO: 14053 CW 2019-08-17 1507 UA4PDJ/P      599 TA35 PA1NL         599 0081
QSO: 14053 CW 2019-08-17 1508 UA4PDJ/P      599 TA35 DF1MM         599 0098
QSO: 14010 CW 2019-08-17 1509 UA4PDJ/P      599 TA35 4L6QL         599 0105
QSO:  7000 PH 2019-08-17 1538 UA4PDJ/P      59 TA35 SP9EWM        59 0047
QSO:  7173 PH 2019-08-17 1538 UA4PDJ/P      59 TA36 SM0MPV/3      59 0092
QSO:  7173 PH 2019-08-17 1543 UA4PDJ/P      59 TA35 S52WW         59 0350
QSO:  7173 PH 2019-08-17 1545 UA4PDJ/P      59 TA35 D1CTT         59 0175
QSO:  7173 PH 2019-08-17 1548 UA4PDJ/P      59 TA35 YO8XBA        59 0463
QSO:  7173 PH 2019-08-17 1549 UA4PDJ/P      59 TA35 YT8A          59 0202
QSO:  7000 PH 2019-08-17 1551 UA4PDJ/P      59 TA35 EU6DX         59 0259
QSO:  7173 PH 2019-08-17 1553 UA4PDJ/P      59 TA35 OG6N          59 0411
QSO:  7000 PH 2019-08-17 1555 UA4PDJ/P      59 TA35 UX2MF         59 0297
QSO:  7173 PH 2019-08-17 1556 UA4PDJ/P      59 TA35 SP5C          59 0420
QSO:  7173 PH 2019-08-17 1603 UA4PDJ/P      59 TA35 UN7ZAF        59 0216
QSO:  7173 PH 2019-08-17 1606 UA4PDJ/P      59 TA35 SE4E          59 0298
QSO:  7150 PH 2019-08-17 1610 UA4PDJ/P      59 TA35 TA1API        59 0031
QSO:  7173 PH 2019-08-17 1612 UA4PDJ/P      59 TA35 OH6ECM        59 0136
QSO:  7020 PH 2019-08-17 1622 UA4PDJ/P      59 TA35 UY1IP         59 0061
QSO:  7173 PH 2019-08-17 1627 UA4PDJ/P      59 TA35 LZ1GU         59 0514
QSO:  7173 PH 2019-08-17 1628 UA4PDJ/P      59 TA35 ER3CT         59 0278
QSO:  7173 PH 2019-08-17 1629 UA4PDJ/P      59 TA35 UN2G          59 0044
QSO:  7173 PH 2019-08-17 1631 UA4PDJ/P      59 TA35 YU5R          59 0511
QSO:  7173 PH 2019-08-17 1641 UA4PDJ/P      59 TA35 EA3CCN        59 0071
QSO:  7173 PH 2019-08-17 1642 UA4PDJ/P      59 TA35 UR3GU         59 0549
QSO:  7173 PH 2019-08-17 1644 UA4PDJ/P      59 TA35 DJ9HX         59 0136
QSO:  7173 PH 2019-08-17 1644 UA4PDJ/P      59 TA35 LZ1JZ         59 0374
QSO:  7173 PH 2019-08-17 1645 UA4PDJ/P      59 TA35 OK1TA         59 0303
QSO:  7172 PH 2019-08-17 1655 UA4PDJ/P      59 TA35 EW8DX         59 0484
QSO:  7043 CW 2019-08-17 1743 UA4PDJ/P      599 TA35 LZ3ZZ         599 0760
QSO:  7042 CW 2019-08-17 1744 UA4PDJ/P      599 TA35 LZ5R          599 0863
QSO:  7042 CW 2019-08-17 1744 UA4PDJ/P      599 TA35 P33W          599 0759
QSO:  7042 CW 2019-08-17 1745 UA4PDJ/P      599 TA35 EU6RO         599 0262
QSO:  7043 CW 2019-08-17 1745 UA4PDJ/P      599 TA35 YU5R          599 0584
QSO:  7042 CW 2019-08-17 1746 UA4PDJ/P      599 TA35 LY4G          599 0395
QSO:  7043 CW 2019-08-17 1746 UA4PDJ/P      599 TA35 DK2FG         599 0207
QSO:  7043 CW 2019-08-17 1746 UA4PDJ/P      599 TA35 LZ3R          599 0175
QSO:  7040 CW 2019-08-17 1747 UA4PDJ/P      599 TA35 4L6QL         599 0133
QSO:  7000 CW 2019-08-17 1750 UA4PDJ/P      599 TA35 EU6DX         599 0298
QSO:  7042 CW 2019-08-17 1751 UA4PDJ/P      599 TA35 5B/RN3QO      599 0448
QSO:  7042 CW 2019-08-17 1753 UA4PDJ/P      599 TA35 EU8R          599 0058
QSO:  7042 CW 2019-08-17 1753 UA4PDJ/P      599 TA35 UN0LM         599 0330
QSO:  7043 CW 2019-08-17 1753 UA4PDJ/P      599 TA35 YO8XBA        599 0561
QSO:  7042 CW 2019-08-17 1756 UA4PDJ/P      599 TA35 EW8DX         599 0528
QSO:  7043 CW 2019-08-17 1756 UA4PDJ/P      599 TA35 DL6KVA        599 0461
QSO:  7042 CW 2019-08-17 1757 UA4PDJ/P      599 TA35 UN9GD         599 0383
QSO:  7043 CW 2019-08-17 1758 UA4PDJ/P      599 TA35 HA6PJ         599 0412
QSO:  7043 CW 2019-08-17 1759 UA4PDJ/P      599 TA35 IK2PZC        599 0057
QSO:  7043 CW 2019-08-17 1759 UA4PDJ/P      599 TA35 SM6E          599 0344
QSO:  7042 CW 2019-08-17 1801 UA4PDJ/P      599 TA35 UX3I          599 0130
QSO:  7043 CW 2019-08-17 1801 UA4PDJ/P      599 TA35 HA9PP         599 0284
QSO:  7042 CW 2019-08-17 1802 UA4PDJ/P      599 TA35 ES6Q          599 0242
QSO:  7043 CW 2019-08-17 1802 UA4PDJ/P      599 TA35 SN7O          599 0560
QSO:  7000 CW 2019-08-17 1804 UA4PDJ/P      599 TA35 DL5KVV        599 0095
QSO:  7000 CW 2019-08-17 1805 UA4PDJ/P      599 TA35 DJ1YFK        599 0039
QSO:  7042 CW 2019-08-17 1805 UA4PDJ/P      599 TA35 EU5C          599 0427
QSO:  7043 CW 2019-08-17 1809 UA4PDJ/P      599 TA35 LZ4A          599 0440
QSO:  3734 PH 2019-08-17 1845 UA4PDJ/P      59 TA35 UN7ZAF        59 0296
QSO:  3734 PH 2019-08-17 1846 UA4PDJ/P      59 TA35 LZ6Y          59 0231
QSO:  3734 PH 2019-08-17 1847 UA4PDJ/P      59 TA35 ER3CT         59 0354
QSO:  3734 PH 2019-08-17 1850 UA4PDJ/P      59 TA35 D1CTT         59 0243
QSO:  3734 PH 2019-08-17 1853 UA4PDJ/P      59 TA35 SP5C          59 0527
QSO:  3734 PH 2019-08-17 1856 UA4PDJ/P      59 TA35 SM0MPV/3      59 0133
QSO:  3734 PH 2019-08-17 1902 UA4PDJ/P      59 TA35 S52WW         59 0483
QSO:  3544 CW 2019-08-17 1926 UA4PDJ/P      599 TA35 9A5Y          599 1044
QSO:  3544 CW 2019-08-17 1927 UA4PDJ/P      599 TA35 ES6Q          599 0302
QSO:  3544 CW 2019-08-17 1928 UA4PDJ/P      599 TA35 EW8DX         599 0646
QSO:  3544 CW 2019-08-17 1929 UA4PDJ/P      599 TA35 UP0L          599 0997
QSO:  3544 CW 2019-08-17 1930 UA4PDJ/P      599 TA35 LY1DZ         599 0463
QSO:  3500 CW 2019-08-17 1932 UA4PDJ/P      599 TA35 EW8OM         599 0422
QSO:  3544 CW 2019-08-17 1932 UA4PDJ/P      599 TA35 EU6RO         599 0353
QSO:  3544 CW 2019-08-17 1935 UA4PDJ/P      599 TA35 UR7MZ         599 0373
QSO:  3544 CW 2019-08-17 1937 UA4PDJ/P      599 TA35 YL7X          599 0766
QSO:  3544 CW 2019-08-17 1941 UA4PDJ/P      599 TA35 YO9HP         599 0517
QSO:  3544 CW 2019-08-17 1942 UA4PDJ/P      599 TA35 YO8XBA        599 0661
QSO:  3544 CW 2019-08-17 1945 UA4PDJ/P      599 TA35 LZ5R          599 1025
QSO:  3544 CW 2019-08-17 1946 UA4PDJ/P      599 TA35 UT7CR         599 0990
QSO:  3544 CW 2019-08-17 1947 UA4PDJ/P      599 TA35 EU8U          599 0619
QSO:  3544 CW 2019-08-17 1948 UA4PDJ/P      599 TA35 UP4L          599 0884
QSO:  3500 CW 2019-08-17 1951 UA4PDJ/P      599 TA35 UN7LAN        599 0480
QSO:  3500 CW 2019-08-17 1952 UA4PDJ/P      599 TA35 EU8F          599 0290
QSO:  3544 CW 2019-08-17 1953 UA4PDJ/P      599 TA35 YL1ZF         599 0692
QSO:  3500 CW 2019-08-17 2000 UA4PDJ/P      599 TA35 US7IA         599 0230
QSO:  3544 CW 2019-08-17 2000 UA4PDJ/P      599 TA35 LY4G          599 0493
QSO:  3544 CW 2019-08-17 2001 UA4PDJ/P      599 TA35 LZ3FN         599 0324
QSO:  3544 CW 2019-08-17 2003 UA4PDJ/P      599 TA35 US4EXD        599 0062
QSO:  3500 CW 2019-08-17 2004 UA4PDJ/P      599 TA35 DL7USW/P      599 0155
QSO:  3544 CW 2019-08-17 2005 UA4PDJ/P      599 TA35 9A7Y          599 0146
QSO:  3544 CW 2019-08-17 2006 UA4PDJ/P      599 TA35 OK1TA         599 0392
QSO:  3544 CW 2019-08-17 2007 UA4PDJ/P      599 TA35 SN7O          599 0713
QSO:  3544 CW 2019-08-17 2009 UA4PDJ/P      599 TA35 OH6LW         599 0049
QSO:  3543 CW 2019-08-17 2010 UA4PDJ/P      599 TA35 UR7QC         599 0335
QSO:  3544 CW 2019-08-17 2012 UA4PDJ/P      599 TA35 LZ1HW         599 0273
QSO:  3543 CW 2019-08-17 2014 UA4PDJ/P      599 TA35 SM5MX         599 0237
QSO:  3544 CW 2019-08-17 2014 UA4PDJ/P      599 TA35 UN8PT         599 0343
QSO:  3544 CW 2019-08-17 2015 UA4PDJ/P      599 TA35 SP2GMA        599 0215
QSO:  3544 CW 2019-08-17 2017 UA4PDJ/P      599 TA35 OH8MBN        599 0170
QSO:  3544 CW 2019-08-17 2017 UA4PDJ/P      599 TA35 UR3GU         599 0803
QSO:  3500 CW 2019-08-17 2020 UA4PDJ/P      599 TA35 EW2ES         599 0203
QSO:  3544 CW 2019-08-17 2020 UA4PDJ/P      599 TA35 P33W          599 0974
QSO:  1831 CW 2019-08-17 2055 UA4PDJ/P      599 TA35 UR7MZ         599 0438
QSO:  1831 CW 2019-08-17 2058 UA4PDJ/P      599 TA35 ES6Q          599 0358
QSO:  1831 CW 2019-08-17 2058 UA4PDJ/P      599 TA35 UP4L          599 0952
QSO:  1832 CW 2019-08-17 2108 UA4PDJ/P      599 TA35 LZ1GU         599 0715
QSO:  1832 CW 2019-08-17 2111 UA4PDJ/P      599 TA35 LY2BMX        599 0105
QSO:  1832 CW 2019-08-17 2115 UA4PDJ/P      599 TA35 SN7O          599 0788
QSO:  1832 CW 2019-08-17 2121 UA4PDJ/P      599 TA35 LY4A          599 1131
QSO:  1831 CW 2019-08-17 2123 UA4PDJ/P      599 TA35 YL7X          599 0882
QSO:  1832 CW 2019-08-17 2123 UA4PDJ/P      599 TA35 YU5R          599 0764
QSO:  7126 PH 2019-08-17 2139 UA4PDJ/P      59 TA35 YP0C          59 0392
QSO:  3500 PH 2019-08-17 2201 UA4PDJ/P      59 TA35 UN7FW         59 0119
QSO:  3727 PH 2019-08-17 2207 UA4PDJ/P      59 TA35 DM5B          59 0226
QSO:  3727 PH 2019-08-17 2207 UA4PDJ/P      59 TA35 SB7A          59 0058
QSO:  3727 PH 2019-08-17 2210 UA4PDJ/P      59 TA35 DL1MHJ        59 0004
QSO:  3727 PH 2019-08-17 2210 UA4PDJ/P      59 TA35 LY4A          59 1193
QSO:  3737 PH 2019-08-17 2214 UA4PDJ/P      59 TA35 YP0C          59 0403
QSO:  3547 CW 2019-08-17 2232 UA4PDJ/P      599 TA35 DK2FG         599 0363
QSO:  3500 CW 2019-08-17 2233 UA4PDJ/P      599 TA35 UX2MF         599 0532
QSO:  3547 CW 2019-08-17 2233 UA4PDJ/P      599 TA35 HA6NL         599 0594
QSO:  3547 CW 2019-08-17 2233 UA4PDJ/P      599 TA35 LY4A          599 1227
QSO:  3547 CW 2019-08-17 2234 UA4PDJ/P      599 TA35 YU5R          599 0856
QSO:  3547 CW 2019-08-17 2236 UA4PDJ/P      599 TA35 HA3OU         599 0352
QSO:  3547 CW 2019-08-17 2237 UA4PDJ/P      599 TA35 SP7LIE        599 0250
QSO:  3500 CW 2019-08-17 2238 UA4PDJ/P      599 TA35 YU5T          599 0175
QSO:  3547 CW 2019-08-17 2239 UA4PDJ/P      599 TA35 HA6PJ         599 0585
QSO:  3547 CW 2019-08-17 2242 UA4PDJ/P      599 TA35 OZ1ADL        599 0278
QSO:  3547 CW 2019-08-17 2244 UA4PDJ/P      599 TA35 LY2BMX        599 0188
QSO:  3500 CW 2019-08-17 2245 UA4PDJ/P      599 TA35 EU6DX         599 0516
QSO:  3547 CW 2019-08-17 2247 UA4PDJ/P      599 TA35 SM6FPC        599 0380
QSO:  3547 CW 2019-08-17 2248 UA4PDJ/P      599 TA35 OH1TM         599 0397
QSO:  3547 CW 2019-08-17 2251 UA4PDJ/P      599 TA35 SP5CNA        599 0347
QSO:  3547 CW 2019-08-17 2253 UA4PDJ/P      599 TA35 HA7PO         599 0121
QSO:  3547 CW 2019-08-17 2253 UA4PDJ/P      599 TA35 LZ3ZZ         599 1036
QSO:  3547 CW 2019-08-17 2255 UA4PDJ/P      599 TA35 EU5C          599 0695
QSO:  1850 PH 2019-08-17 2307 UA4PDJ/P      59 TA35 9A5Y          59 1273
QSO:  1831 CW 2019-08-17 2315 UA4PDJ/P      599 TA35 9A5Y          599 1280
QSO:  1831 CW 2019-08-17 2316 UA4PDJ/P      599 TA35 EW8DX         599 0855
QSO:  1835 CW 2019-08-17 2331 UA4PDJ/P      599 TA35 LZ5R          599 1238
QSO:  1835 CW 2019-08-17 2340 UA4PDJ/P      599 YR09 OZ1ADL        599 0330
QSO:  3537 CW 2019-08-17 2344 UA4PDJ/P      599 TA35 SP2LNW        599 0059
QSO:  3537 CW 2019-08-17 2345 UA4PDJ/P      599 TA35 DF1MM         599 0219
QSO:  3537 CW 2019-08-17 2345 UA4PDJ/P      599 TA35 UN9GD         599 0451
QSO:  3537 CW 2019-08-17 2346 UA4PDJ/P      599 TA35 D1CTT         599 0373
QSO:  3500 CW 2019-08-17 2351 UA4PDJ/P      599 TA35 DK8AX         599 0029
QSO:  3537 CW 2019-08-17 2352 UA4PDJ/P      599 TA35 DL3KWR        599 0116
QSO:  3537 CW 2019-08-17 2353 UA4PDJ/P      599 TA35 SE4E          599 0475
QSO:  3500 CW 2019-08-17 2354 UA4PDJ/P      599 TA35 HA3MU         599 0225
QSO:  3529 CW 2019-08-18 0003 UA4PDJ/P      599 TA35 5B/RN3QO      599 0681
QSO:  3530 CW 2019-08-18 0004 UA4PDJ/P      599 TA35 LY5I          599 0298
