START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: HG7F
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2023-08-06 0605 HG7F          59  1 JN97KR   IQ3ME         59  7 JN65CG  
QSO: 144300 PH 2023-08-06 0606 HG7F          59  2 JN97KR   OM5AW         59  8 JN98AH  
QSO: 144300 PH 2023-08-06 0607 HG7F          59  3 JN97KR   HA2R          59  10 JN87UE 
QSO: 144300 PH 2023-08-06 0609 HG7F          59  4 JN97KR   S59P          59  14 JN86AO 
QSO: 144300 PH 2023-08-06 0610 HG7F          59  5 JN97KR   HA6W          59  10 KN08FB 
QSO: 144300 PH 2023-08-06 0611 HG7F          59  6 JN97KR   OE6V          59  12 JN76VT 
QSO: 144100 CW 2023-08-06 0613 HG7F          599 7 JN97KR   S51ZO         599 3 JN86DR  
QSO: 144100 CW 2023-08-06 0618 HG7F          599 8 JN97KR   9A1W          599 5 JN75ST  
QSO: 144100 CW 2023-08-06 0619 HG7F          599 9 JN97KR   HA5FB         599 6 JN97NN  
QSO: 144300 PH 2023-08-06 0621 HG7F          59  10 JN97KR  S59L          59  15 JN76TO 
QSO: 144300 PH 2023-08-06 0623 HG7F          59  11 JN97KR  E73QI         59  10 JN94GR 
QSO: 144300 PH 2023-08-06 0626 HG7F          59  12 JN97KR  9A3QB         59  38 JN86HF 
QSO: 144300 PH 2023-08-06 0627 HG7F          59  13 JN97KR  SP9KDA        59  51 JO90PP 
QSO: 144300 PH 2023-08-06 0630 HG7F          59  14 JN97KR  OE/HA5DDX     59  23 JN77WM 
QSO: 144300 PH 2023-08-06 0631 HG7F          59  15 JN97KR  OM4CW         59  19 JN99CH 
QSO: 144300 PH 2023-08-06 0631 HG7F          59  16 JN97KR  HA5OO         59  3 JN97OM  
QSO: 144300 PH 2023-08-06 0632 HG7F          59  17 JN97KR  HG6Z          59  20 JN97WV 
QSO: 144300 PH 2023-08-06 0633 HG7F          59  18 JN97KR  OK2ZR         59  5 JN89KG  
QSO: 144300 PH 2023-08-06 0635 HG7F          59  19 JN97KR  OM3KXR        59  5 KN08AI  
