START-OF-LOG: 3.0
CALLSIGN: YB0KTT
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 15M
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1
NAME: Eko B. Sutantyo
LOCATION: DX
OPERATORS: YB0KTT
CLUB: Orari
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5555.0
QSO: 21272 PH 2016-03-26 120  YB0KTT	    59	1      BY4AA	     59  23
QSO: 21284 PH 2016-03-26 131  YB0KTT	    59	2      BV0WPX	     59	 46
QSO: 21352 PH 2016-03-26 144  YB0KTT	    59	3      JA3YBX	     59	 169
QSO: 21308 PH 2016-03-26 152  YB0KTT	    59	4      BW0PX	     59	 40
QSO: 21305 PH 2016-03-26 155  YB0KTT	    59	5      BA7JA	     59	 115
QSO: 21290 PH 2016-03-26 158  YB0KTT	    59	6      YB9WIC	     59	 32
QSO: 21280 PH 2016-03-26 202  YB0KTT	    59	7      4D1R	     59	 207
QSO: 21245 PH 2016-03-26 214  YB0KTT	    59	8      JH5MXB	     59	 566
QSO: 21200 PH 2016-03-26 219  YB0KTT	    59	9      DU1JM	     59	 72
QSO: 21202 PH 2016-03-26 224  YB0KTT	    59	11     VR2XMT	     59	 252
QSO: 21190 PH 2016-03-26 231  YB0KTT	    59	12     YE1ZAT	     59	 67
QSO: 21248 PH 2016-03-26 234  YB0KTT	    59	13     HS0ZHC	     59	 89
QSO: 21256 PH 2016-03-26 239  YB0KTT	    59	14     4F3FSK	     59	 16
QSO: 21262 PH 2016-03-26 0241  YB0KTT	    59	15     JE1KWT	     59	 32
QSO: 21328 PH 2016-03-26 0252  YB0KTT	    59	16     B7P	     59  164
QSO: 21330 PH 2016-03-26 0255  YB0KTT	    59	17     VR2XAN	     59	 235
QSO: 21333 PH 2016-03-26 0308  YB0KTT	    59	18     VK8RD	     59	 51
QSO: 21345 PH 2016-03-26 0311  YB0KTT	    59	19     RN0CT	     59	 313
QSO: 21358 PH 2016-03-26 0316  YB0KTT	    59	20     KH6J	     59	 544
QSO: 21250 PH 2016-03-26 0335  YB0KTT	    59	21     BP0P	     59	 68
QSO: 21222 PH 2016-03-26 0342  YB0KTT	    59	22     KH2KY	     59	 229
QSO: 21282 PH 2016-03-26 0350  YB0KTT	    59	23     VK2KW	     59	 413
QSO: 21352 PH 2016-03-26 0357  YB0KTT	    59	24     JH1CML	     59	 196
QSO: 21425 PH 2016-03-26 0401  YB0KTT	    59	25     JO3DDD	     59	 135
QSO: 21313 PH 2016-03-26 0405  YB0KTT	    59	26     JA1ZGP	     59	 32
QSO: 21272 PH 2016-03-26 0414  YB0KTT	    59	27     KL7RA	     59	 511
QSO: 21260 PH 2016-03-26 0417  YB0KTT	    59	28     YB9IPY	     59	 21
QSO: 21225 PH 2016-03-26 0422  YB0KTT	    59	29     VU2DSI	     59	 100
QSO: 21290 PH 2016-03-26 0432  YB0KTT	    59	30     4S7AB	     59	 77
QSO: 21231 PH 2016-03-26 0512  YB0KTT	    59	31     VK2AU	     59	 307
QSO: 21277 PH 2016-03-26 0529  YB0KTT	    59	32     DU7DU	     59	 101
QSO: 21267 PH 2016-03-26 0534  YB0KTT	    59	33     A71SS	     59	 213
QSO: 21251 PH 2016-03-26 0539  YB0KTT	    59	34     UT7HA	     59	 101
QSO: 21236 PH 2016-03-26 0541  YB0KTT	    59	35     4F3FSK	     59	 99
QSO: 21230 PH 2016-03-26 0543  YB0KTT	    59	36     DX7EVM	     59	 53
QSO: 21293 PH 2016-03-26 0556  YB0KTT	    59	37     DX7HZ	     59	 293
QSO: 21350 PH 2016-03-26 0626  YB0KTT	    59	38     VK2IM	     59	 115
QSO: 21361 PH 2016-03-26 0629  YB0KTT	    59	39     UI5R	     59	 313
QSO: 21367 PH 2016-03-26 0641  YB0KTT	    59	40     DX1DBT	     59	 122
QSO: 21362 PH 2016-03-26 0644  YB0KTT	    59	41     BH4NUI	     59	 98
QSO: 21358 PH 2016-03-26 0713  YB0KTT	    59	42     HG7T	     59	 138
QSO: 21340 PH 2016-03-26 0720   YB0KTT	    59	43     YB8T	     59	 53
QSO: 21330 PH 2016-03-26 0718  YB0KTT	    59	44     VR3GU	     59	 180
QSO: 21325 PH 2016-03-26 0722  YB0KTT	    59	45     B4T	     59	 251
QSO: 21320 PH 2016-03-26 0726  YB0KTT	    59	46     HG1S	     59	 555
QSO: 21228 PH 2016-03-26 0734  YB0KTT	    59	47     OM5ZW	     59	 888
QSO: 21216 PH 2016-03-26 0748  YB0KTT	    59	48     EM140Y	     59	 695
QSO: 21184 PH 2016-03-26 0820  YB0KTT	    59	49     BV0TW	     59	 67
QSO: 21222 PH 2016-03-26 0823  YB0KTT	    59	50     YC9FAR	     59	 138
QSO: 21251 PH 2016-03-26 1437 YB0KTT	    59	51     UW2M	     59	 1502
QSO: 21256 PH 2016-03-26 1442 YB0KTT	    59	52     G2F	     59	 1427
QSO: 21288 PH 2016-03-26 1450 YB0KTT	    59	53     TM1W	     59	 958
QSO: 21326 PH 2016-03-26 2328 YB0KTT	    59	55     JI2ZEY	     59	 750
QSO: 21239 PH 2016-03-26 2331 YB0KTT	    59	56     W6DEA	     59	 338
QSO: 21299 PH 2016-03-26 2350 YB0KTT	    59	57     NR5M	     59	 1962
QSO: 21320 PH 2016-03-26 2356 YB0KTT	    59	58     KX7M	     59	 1178
QSO: 21164 PH 2016-03-27 0009 YB0KTT	    59	59     DU3BC	     59	 114
QSO: 21226 PH 2016-03-27 0015 YB0KTT	    59	60     HS0ZLE	     59	 177
QSO: 21250 PH 2016-03-27 0021 YB0KTT	    59	61     VK5ARG	     59	 575
QSO: 21313 PH 2016-03-27 0028 YB0KTT	    59	62     BY5CD	     59	 1251
QSO: 21304 PH 2016-03-27 0045 YB0KTT	    59	63     B1W	     59	 516
QSO: 21356 PH 2016-03-27 0050 YB0KTT	    59	64     JA7NVF	     59	 1103
QSO: 21370 PH 2016-03-27 0053 YB0KTT	    59	65     JR5YCE	     59	 1045
QSO: 21212 PH 2016-03-27 0106 YB0KTT	    59	66     N7D	     59	 1121
QSO: 21260 PH 2016-03-27 1140  YB0KTT	    59	67     9M6CDX	     59	 262
QSO: 21275 PH 2016-03-27 1130  YB0KTT	    59	68     DU1AQV	     59	 519
QSO: 21293 PH 2016-03-27 1250  YB0KTT	    59	69     4H0GAR	     59	 366
QSO: 21305 PH 2016-03-27 1320  YB0KTT	    59	70     BA7ZT	     59	 595
QSO: 21320 PH 2016-03-27 1350  YB0KTT	    59	71     KL7RA	     59	 1294
QSO: 21346 PH 2016-03-27 1430  YB0KTT	    59	72     YB0NDT	     59	 804
QSO: 21357 PH 2016-03-27 1450  YB0KTT	    59	73     JA7QVI	     59	 490
QSO: 21251 PH 2016-03-27 0304  YB0KTT	    59	74     JA1GQC	     59	 41
QSO: 21259 PH 2016-03-27 0306  YB0KTT	    59	75     YB8XM	     59	 58
QSO: 21272 PH 2016-03-27 0312  YB0KTT	    59	76     JE1ZWT	     59	 782
QSO: 21285 PH 2016-03-27 0315  YB0KTT	    59	77     VK6SAK	     59	 120
QSO: 21275 PH 2016-03-27 0328  YB0KTT	    59	78     VK4ZD	     59	 508
QSO: 21200 PH 2016-03-27 0333  YB0KTT	    59	79     NH7AA	     59	 991
QSO: 21256 PH 2016-03-27 0340  YB0KTT	    59	80     BY5HB	     59	 662
QSO: 21316 PH 2016-03-27 0349  YB0KTT	    59	81     VK4KW	     59	 1447
QSO: 21218 PH 2016-03-27 0405  YB0KTT	    59	82     NR6F	     59	 1163
QSO: 21317 PH 2016-03-27 0420  YB0KTT	    59	83     AT5R	     59	 382
QSO: 21306 PH 2016-03-27 0421  YB0KTT	    59	84     R3KM	     59	 226
QSO: 21338 PH 2016-03-27 0434  YB0KTT	    59	85     ES6RW	     59	 928
QSO: 21292 PH 2016-03-27 0449  YB0KTT	    59	86     JH1RNI	     59	 87
QSO: 21293 PH 2016-03-27 0452  YB0KTT	    59	87     JA2BNN	     59	 170
QSO: 21345 PH 2016-03-27 0556  YB0KTT	    59	88     BY7KTO	     59	 445
QSO: 21353 PH 2016-03-27 0601  YB0KTT	    59	89     JH1KIRC	     59	 27
QSO: 21331 PH 2016-03-27 0608  YB0KTT	    59	90     C4A	     59	 1486
QSO: 21330 PH 2016-03-27 0610  YB0KTT	    59	91     JF1SEK	     59	 258
QSO: 21324 PH 2016-03-27 0615  YB0KTT	    59	92     B1W	     59	 601
QSO: 21295 PH 2016-03-27 0642  YB0KTT	    59	93     UA4S	     59	 1640
QSO: 21308 PH 2016-03-27 0648  YB0KTT	    59	94     S560C	     59	 2497
QSO: 21354 PH 2016-03-27 0659  YB0KTT	    59	95     OK7W	     59	 1160
QSO: 21368 PH 2016-03-27 0706  YB0KTT	    59	96     JR2GRX	     59	 1374
QSO: 21240 PH 2016-03-27 0711  YB0KTT	    59	97     DX9M	     59	 464
QSO: 21272 PH 2016-03-27 0720  YB0KTT	    59	98     JH4UYB	     59	 1680
QSO: 21318 PH 2016-03-27 0753  YB0KTT	    59	99     ES5TV	     59	 3148
QSO: 21243 PH 2016-03-27 0815  YB0KTT	    59	100    BV4VQ	     59	 3
QSO: 21357 PH 2016-03-27 0822  YB0KTT	    59	101    VW1IC	     59	 1899
QSO: 21260 PH 2016-03-27 0842  YB0KTT	    59	102    9M7SDX	     59	 441
QSO: 21231 PH 2016-03-27 1332 YB0KTT	    59	103    5E5E	     59	 2471
QSO: 21265 PH 2016-03-27 1335 YB0KTT	    59	104    GM5X	     59	 3024
QSO: 21308 PH 2016-03-27 1328 YB0KTT	    59	105    DC4A	     59	 1981
QSO: 21388 PH 2016-03-27 1350 YB0KTT	    59	106    PI4DX	     59	 3085
QSO: 21405 PH 2016-03-27 1352 YB0KTT	    59	107    RJ4P	     59	 3098
QSO: 21316 PH 2016-03-27 1401 YB0KTT	    59	108    RK4FD	     59	 3319
QSO: 21257 PH 2016-03-27 1413 YB0KTT	    59	109    OM5XX	     59	 1333
