START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-CW
LOCATION: 60
CALLSIGN: F5KMB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 1155224
OPERATORS: F6DWG F8BRL F8FFI
NAME: radio club pierre coulon
CERTIFICATE: NO
SOAPBOX: 
RIG: IC 756 PRO II + dipole 80/40 et beam 14/21/28
QSO: 21211 CW 2017-01-28 1437 F5KMB         599 60     F8KCF         599 74    
QSO: 21211 CW 2017-01-28 1440 F5KMB         599 60     K1RM          599 001   
QSO: 21211 CW 2017-01-28 1442 F5KMB         599 60     F5IN          599 45    
QSO: 21211 CW 2017-01-28 1446 F5KMB         599 60     VE2BWL        599 051   
QSO: 21211 CW 2017-01-28 1450 F5KMB         599 60     F5VHY         599 47    
QSO: 21211 CW 2017-01-28 1452 F5KMB         599 60     TM8CIL        599 03    
QSO:  7021 CW 2017-01-28 1506 F5KMB         599 60     DL5XJ         599 172   
QSO:  7021 CW 2017-01-28 1508 F5KMB         599 60     DJ1YFK        599 007   
QSO:  7021 CW 2017-01-28 1509 F5KMB         599 60     YL3GAZ        599 050   
QSO:  7021 CW 2017-01-28 1510 F5KMB         599 60     OK1SI         599 040   
QSO:  7021 CW 2017-01-28 1510 F5KMB         599 60     HA3FMR        599 049   
QSO:  7021 CW 2017-01-28 1511 F5KMB         599 60     SM6FPC        599 082   
QSO:  7021 CW 2017-01-28 1513 F5KMB         599 60     OZ7BQ         599 057   
QSO:  7021 CW 2017-01-28 1513 F5KMB         599 60     F6JOU         599 74    
QSO:  7021 CW 2017-01-28 1514 F5KMB         599 60     DL3CX         599 038   
QSO:  7021 CW 2017-01-28 1516 F5KMB         599 60     YU1DX         599 084   
QSO:  7021 CW 2017-01-28 1517 F5KMB         599 60     F6KJJ         599 38    
QSO:  7021 CW 2017-01-28 1517 F5KMB         599 60     DL2BIS        599 010   
QSO:  7021 CW 2017-01-28 1518 F5KMB         599 60     F8DHE         599 42    
QSO:  7021 CW 2017-01-28 1519 F5KMB         599 60     OK2KG         599 037   
QSO:  7021 CW 2017-01-28 1520 F5KMB         599 60     F6EOM         599 74    
QSO:  7021 CW 2017-01-28 1522 F5KMB         599 60     UX2MF         599 028   
QSO:  7021 CW 2017-01-28 1523 F5KMB         599 60     F6GVC         599 47    
QSO:  7021 CW 2017-01-28 1525 F5KMB         599 60     M0TWU         599 009   
QSO:  7021 CW 2017-01-28 1525 F5KMB         599 60     DK9MH         599 036   
QSO:  7021 CW 2017-01-28 1528 F5KMB         599 60     F8FSN         599 84    
QSO:  7021 CW 2017-01-28 1529 F5KMB         599 60     EA3FZT        599 043   
QSO:  7021 CW 2017-01-28 1533 F5KMB         599 60     SF3A          599 104   
QSO:  7021 CW 2017-01-28 1535 F5KMB         599 60     DL6ABB        599 044   
QSO:  7021 CW 2017-01-28 1535 F5KMB         599 60     F4GPB         599 83    
QSO:  7021 CW 2017-01-28 1536 F5KMB         599 60     F6KIT         599 050   
QSO:  7021 CW 2017-01-28 1537 F5KMB         599 60     OK1ARO        599 029   
QSO:  7021 CW 2017-01-28 1540 F5KMB         599 60     R3FC          599 049   
QSO:  7021 CW 2017-01-28 1541 F5KMB         599 60     GW5R          599 286   
QSO:  7021 CW 2017-01-28 1542 F5KMB         599 60     IK1JWM        599 005   
QSO:  7021 CW 2017-01-28 1543 F5KMB         599 60     MM3N          599 093   
QSO:  7021 CW 2017-01-28 1545 F5KMB         599 60     F5ORB         599 23    
QSO:  7021 CW 2017-01-28 1546 F5KMB         599 60     HA5PP         599 075   
QSO:  7021 CW 2017-01-28 1547 F5KMB         599 60     F4GWO         599 66    
QSO:  7021 CW 2017-01-28 1548 F5KMB         599 60     DL1ROT        599 121   
QSO:  7021 CW 2017-01-28 1549 F5KMB         599 60     F6HLO         599 82    
QSO:  7021 CW 2017-01-28 1550 F5KMB         599 60     OM4J          599 021   
QSO:  7021 CW 2017-01-28 1551 F5KMB         599 60     HA6NW         599 134   
QSO:  7021 CW 2017-01-28 1553 F5KMB         599 60     IK2RLD        599 015   
QSO:  7021 CW 2017-01-28 1554 F5KMB         599 60     F5KHG         599 47    
QSO:  7021 CW 2017-01-28 1555 F5KMB         599 60     IZ4JMA        599 037   
QSO:  7021 CW 2017-01-28 1557 F5KMB         599 60     F4HPM         599 47    
QSO:  7021 CW 2017-01-28 1558 F5KMB         599 60     R7MM          599 110   
QSO:  7021 CW 2017-01-28 1558 F5KMB         599 60     RC9A          599 070   
QSO:  7021 CW 2017-01-28 1601 F5KMB         599 60     DM4DB         599 023   
QSO:  7021 CW 2017-01-28 1602 F5KMB         599 60     9A1AA         599 119   
QSO:  7021 CW 2017-01-28 1602 F5KMB         599 60     F5MWA         599 83    
QSO:  7021 CW 2017-01-28 1604 F5KMB         599 60     F2NY          599 13    
QSO:  7021 CW 2017-01-28 1605 F5KMB         599 60     GM3WUX        599 055   
QSO:  7021 CW 2017-01-28 1606 F5KMB         599 60     F6KHM         599 29    
QSO:  7021 CW 2017-01-28 1608 F5KMB         599 60     SO5N          599 035   
QSO:  7021 CW 2017-01-28 1609 F5KMB         599 60     RK4W          599 020   
QSO:  7021 CW 2017-01-28 1610 F5KMB         599 60     RX9A          599 051   
QSO:  7021 CW 2017-01-28 1611 F5KMB         599 60     F8BDX         599 06    
QSO:  7021 CW 2017-01-28 1612 F5KMB         599 60     F8GQO         599 81    
QSO:  7021 CW 2017-01-28 1614 F5KMB         599 60     IK2UJF        599 026   
QSO:  7021 CW 2017-01-28 1615 F5KMB         599 60     F6KPQ         599 56    
QSO:  7021 CW 2017-01-28 1616 F5KMB         599 60     F5IMG         599 26    
QSO:  7021 CW 2017-01-28 1617 F5KMB         599 60     S52AU         599 049   
QSO:  7021 CW 2017-01-28 1620 F5KMB         599 60     UR5WX         599 090   
QSO:  7021 CW 2017-01-28 1621 F5KMB         599 60     OK7N          599 013   
QSO:  7021 CW 2017-01-28 1623 F5KMB         599 60     YO5AXF        599 058   
QSO:  7021 CW 2017-01-28 1624 F5KMB         599 60     DL1ARJ        599 133   
QSO:  7021 CW 2017-01-28 1628 F5KMB         599 60     OK1FED        599 033   
QSO:  7021 CW 2017-01-28 1629 F5KMB         599 60     F6KKH         599 11    
QSO:  7021 CW 2017-01-28 1630 F5KMB         599 60     OK1AOV        599 066   
QSO:  7021 CW 2017-01-28 1631 F5KMB         599 60     OK1AY         599 073   
QSO:  7021 CW 2017-01-28 1633 F5KMB         599 60     F5OVZ         599 24    
QSO:  7021 CW 2017-01-28 1633 F5KMB         599 60     YL3CW         599 037   
QSO:  7021 CW 2017-01-28 1635 F5KMB         599 60     LZ1VQ         599 018   
QSO:  7021 CW 2017-01-28 1636 F5KMB         599 60     EU6DX         599 122   
QSO:  7021 CW 2017-01-28 1637 F5KMB         599 60     R7AT          599 097   
QSO:  7021 CW 2017-01-28 1637 F5KMB         599 60     DM2DZM        599 033   
QSO:  7021 CW 2017-01-28 1638 F5KMB         599 60     IW3ILM        599 023   
QSO:  7021 CW 2017-01-28 1640 F5KMB         599 60     RW4NF         599 037   
QSO:  7021 CW 2017-01-28 1641 F5KMB         599 60     TM5G          599 44    
QSO:  7021 CW 2017-01-28 1642 F5KMB         599 60     US0UX         599 046   
QSO:  7021 CW 2017-01-28 1646 F5KMB         599 60     C37AC         599 039   
QSO:  7021 CW 2017-01-28 1647 F5KMB         599 60     DL3KWF        599 028   
QSO:  7021 CW 2017-01-28 1648 F5KMB         599 60     LA2AB         599 140   
QSO:  7021 CW 2017-01-28 1650 F5KMB         599 60     UT4U          599 103   
QSO:  7021 CW 2017-01-28 1651 F5KMB         599 60     UG4A          599 091   
QSO:  7021 CW 2017-01-28 1652 F5KMB         599 60     F8FMN         599 66    
QSO:  7021 CW 2017-01-28 1653 F5KMB         599 60     RU9TN         599 038   
QSO:  7021 CW 2017-01-28 1655 F5KMB         599 60     SD6M          599 095   
QSO:  7021 CW 2017-01-28 1656 F5KMB         599 60     F5UFP         599 66    
QSO:  7021 CW 2017-01-28 1658 F5KMB         599 60     RA3NC         599 103   
QSO:  7021 CW 2017-01-28 1659 F5KMB         599 60     LA7SI         599 018   
QSO:  7021 CW 2017-01-28 1702 F5KMB         599 60     R5ROL         599 083   
QSO:  7021 CW 2017-01-28 1703 F5KMB         599 60     F6HZS         599 34    
QSO:  7021 CW 2017-01-28 1705 F5KMB         599 60     E4BZ          599 126   
QSO:  7021 CW 2017-01-28 1706 F5KMB         599 60     UR5CC         599 062   
QSO:  7021 CW 2017-01-28 1707 F5KMB         599 60     F4CWN         599 32    
QSO:  7021 CW 2017-01-28 1708 F5KMB         599 60     OK5SA         599 013   
QSO:  7021 CW 2017-01-28 1709 F5KMB         599 60     YL3FW         599 049   
QSO:  7021 CW 2017-01-28 1710 F5KMB         599 60     OK2ABU        599 042   
QSO:  7021 CW 2017-01-28 1712 F5KMB         599 60     US5XD         599 143   
QSO:  7021 CW 2017-01-28 1713 F5KMB         599 60     EW8C          599 109   
QSO:  7021 CW 2017-01-28 1714 F5KMB         599 60     YT6M          599 082   
QSO:  7021 CW 2017-01-28 1715 F5KMB         599 60     TM5OTT        599 37    
QSO:  7021 CW 2017-01-28 1716 F5KMB         599 60     EA3BRL        599 026   
QSO:  7021 CW 2017-01-28 1717 F5KMB         599 60     F6FTB         599 21    
QSO:  7021 CW 2017-01-28 1718 F5KMB         599 60     F5RJW         599 71    
QSO:  7021 CW 2017-01-28 1719 F5KMB         599 60     EA2TO         599 080   
QSO:  7021 CW 2017-01-28 1720 F5KMB         599 60     OM5VS         599 061   
QSO:  7021 CW 2017-01-28 1720 F5KMB         599 60     UA4QK         599 042   
QSO:  7021 CW 2017-01-28 1725 F5KMB         599 60     F5RFS         599 85    
QSO:  7085 CW 2017-01-28 1732 F5KMB         599 60     LY2PX         599 172   
QSO:  7085 CW 2017-01-28 1733 F5KMB         599 60     F5PRU         599 25    
QSO:  7025 CW 2017-01-28 1743 F5KMB         599 60     YT1TU         599 010   
QSO:  7025 CW 2017-01-28 1747 F5KMB         599 60     F6EPM         599 17    
QSO:  3522 CW 2017-01-28 1752 F5KMB         599 60     F6KMX         599 94    
QSO:  3522 CW 2017-01-28 1753 F5KMB         599 60     F6DEO         599 95    
QSO:  3516 CW 2017-01-28 1756 F5KMB         599 60     F6ECS         599 66    
QSO:  3516 CW 2017-01-28 1757 F5KMB         599 60     ON5JT         599 114   
QSO:  3516 CW 2017-01-28 1758 F5KMB         599 60     DL2MVC        599 077   
QSO:  3516 CW 2017-01-28 1800 F5KMB         599 60     LZ7J          599 154   
QSO:  3516 CW 2017-01-28 1804 F5KMB         599 60     IZ2ZPH        599 006   
QSO:  3516 CW 2017-01-28 1806 F5KMB         599 60     F6KKA         599 30    
QSO:  3516 CW 2017-01-28 1807 F5KMB         599 60     LZ1HW         599 038   
QSO:  3516 CW 2017-01-28 1808 F5KMB         599 60     F8NJ          599 10    
QSO:  3516 CW 2017-01-28 1808 F5KMB         599 60     DL9FCQ        599 032   
QSO:  3516 CW 2017-01-28 1811 F5KMB         599 60     F2GA          599 81    
QSO:  3516 CW 2017-01-28 1812 F5KMB         599 60     F5JQG         599 24    
QSO:  3516 CW 2017-01-28 1813 F5KMB         599 60     F4HER         599 86    
QSO:  3516 CW 2017-01-28 1814 F5KMB         599 60     GA3I          599 066   
QSO:  3516 CW 2017-01-28 1815 F5KMB         599 60     F1BIJ         599 06    
QSO:  3516 CW 2017-01-28 1815 F5KMB         599 60     DL5XJ         599 286   
QSO:  3516 CW 2017-01-28 1816 F5KMB         599 60     CT7/F6IRA     599 152   
QSO:  3516 CW 2017-01-28 1820 F5KMB         599 60     DL1SYL        599 024   
QSO:  3516 CW 2017-01-28 1822 F5KMB         599 60     F5VBD         599 73    
QSO:  3516 CW 2017-01-28 1823 F5KMB         599 60     HA7PO         599 009   
QSO:  3516 CW 2017-01-28 1823 F5KMB         599 60     UR4RWW        599 118   
QSO:  3516 CW 2017-01-28 1824 F5KMB         599 60     F6ITQ         599 33    
QSO:  3516 CW 2017-01-28 1824 F5KMB         599 60     F6KHM         599 29    
QSO:  3516 CW 2017-01-28 1826 F5KMB         599 60     F5HDK         599 44    
QSO:  3516 CW 2017-01-28 1827 F5KMB         599 60     LZ1GE         599 104   
QSO:  3516 CW 2017-01-28 1828 F5KMB         599 60     YO2CJX        599 068   
QSO:  3516 CW 2017-01-28 1828 F5KMB         599 60     US0UX         599 069   
QSO:  3516 CW 2017-01-28 1830 F5KMB         599 60     F6BKD         599 47    
QSO:  3516 CW 2017-01-28 1830 F5KMB         599 60     F5HB          599 33    
QSO:  3516 CW 2017-01-28 1830 F5KMB         599 60     PA9CW         599 083   
QSO:  3516 CW 2017-01-28 1831 F5KMB         599 60     YO4FTE        599 101   
QSO:  3516 CW 2017-01-28 1832 F5KMB         599 60     F1AGR         599 46    
QSO:  3516 CW 2017-01-28 1833 F5KMB         599 60     UT4UQ         599 061   
QSO:  3516 CW 2017-01-28 1834 F5KMB         599 60     9A2AJ         599 263   
QSO:  3516 CW 2017-01-28 1835 F5KMB         599 60     F5ROL         599 83    
QSO:  3516 CW 2017-01-28 1835 F5KMB         599 60     IZ4JMA        599 084   
QSO:  3516 CW 2017-01-28 1836 F5KMB         599 60     F5SEY         599 44    
QSO:  3516 CW 2017-01-28 1836 F5KMB         599 60     F5UTN         599 27    
QSO:  3516 CW 2017-01-28 1837 F5KMB         599 60     RT7C          599 146   
QSO:  3516 CW 2017-01-28 1837 F5KMB         599 60     PI4AAG        599 010   
QSO:  3516 CW 2017-01-28 1839 F5KMB         599 60     F8AIL         599 60    
QSO:  3516 CW 2017-01-28 1840 F5KMB         599 60     DK2SG         599 001   
QSO:  3516 CW 2017-01-28 1841 F5KMB         599 60     S52AU         599 097   
QSO:  3516 CW 2017-01-28 1842 F5KMB         599 60     SI5Y          599 108   
QSO:  3516 CW 2017-01-28 1843 F5KMB         599 60     N2QH          599 095   
QSO:  3516 CW 2017-01-28 1843 F5KMB         599 60     F5UB          599 62    
QSO:  3516 CW 2017-01-28 1848 F5KMB         599 60     DL5CC         599 032   
QSO:  3516 CW 2017-01-28 1849 F5KMB         599 60     F6JOU         599 74    
QSO:  3516 CW 2017-01-28 1853 F5KMB         599 60     OM3CPF        599 039   
QSO:  3516 CW 2017-01-28 1854 F5KMB         599 60     US5XD         599 183   
QSO:  3516 CW 2017-01-28 1855 F5KMB         599 60     F5IYJ         599 21    
QSO:  3516 CW 2017-01-28 1855 F5KMB         599 60     F5JU          599 35    
QSO:  3516 CW 2017-01-28 1856 F5KMB         599 60     MK1NE         599 029   
QSO:  3516 CW 2017-01-28 1857 F5KMB         599 60     OK2KG         599 049   
QSO:  3516 CW 2017-01-28 1859 F5KMB         599 60     UA7R          599 051   
QSO:  3516 CW 2017-01-28 1905 F5KMB         599 60     ON6BV         599 063   
QSO:  3516 CW 2017-01-28 1905 F5KMB         599 60     UT4U          599 196   
QSO:  3516 CW 2017-01-28 1906 F5KMB         599 60     R7AT          599 139   
QSO:  3516 CW 2017-01-28 1909 F5KMB         599 60     F2IF          599 82    
QSO:  3516 CW 2017-01-28 1910 F5KMB         599 60     F6ESQ         599 69    
QSO:  3516 CW 2017-01-28 1912 F5KMB         599 60     PC4H          599 017   
QSO:  3516 CW 2017-01-28 1912 F5KMB         599 60     F8DHA         599 17    
QSO:  3516 CW 2017-01-28 1913 F5KMB         599 60     SQ9FMU        599 032   
QSO:  3516 CW 2017-01-28 1913 F5KMB         599 60     OL8M          599 086   
QSO:  3516 CW 2017-01-28 1914 F5KMB         599 60     OM3WZ         599 025   
QSO:  3516 CW 2017-01-28 1914 F5KMB         599 60     PA2PCH        599 057   
QSO:  3516 CW 2017-01-28 1916 F5KMB         599 60     F5PAC         599 68    
QSO:  3516 CW 2017-01-28 1920 F5KMB         599 60     SP9BCH        599 079   
QSO:  3516 CW 2017-01-28 1922 F5KMB         599 60     LZ1ND         599 079   
QSO:  3516 CW 2017-01-28 1923 F5KMB         599 60     R7AC          599 086   
QSO:  3516 CW 2017-01-28 1924 F5KMB         599 60     F8UFT         599 71    
QSO:  3516 CW 2017-01-28 1925 F5KMB         599 60     PA3DBS        599 013   
QSO:  3516 CW 2017-01-28 1927 F5KMB         599 60     F8VOL         599 17    
QSO:  3516 CW 2017-01-28 1927 F5KMB         599 60     MM3N          599 113   
QSO:  3516 CW 2017-01-28 1928 F5KMB         599 60     DM7CW         599 036   
QSO:  3516 CW 2017-01-28 1928 F5KMB         599 60     DL3KWF        599 038   
QSO:  3516 CW 2017-01-28 1929 F5KMB         599 60     I52WD         599 008   
QSO:  3516 CW 2017-01-28 1930 F5KMB         599 60     YO9AGI        599 151   
QSO:  3516 CW 2017-01-28 1932 F5KMB         599 60     F6FTB         599 21    
QSO:  3511 CW 2017-01-28 1934 F5KMB         599 60     F8BUO         599 68    
QSO:  3509 CW 2017-01-28 1935 F5KMB         599 60     F6GUF         599 37    
QSO:  3514 CW 2017-01-28 1937 F5KMB         599 60     F6DYX         599 49    
QSO:  3515 CW 2017-01-28 1938 F5KMB         599 60     F5OHM         599 36    
QSO:  3520 CW 2017-01-28 1942 F5KMB         599 60     F8KHP         599 88    
QSO:  3531 CW 2017-01-28 1944 F5KMB         599 60     F8KLY         599 69    
QSO:  3533 CW 2017-01-28 1945 F5KMB         599 60     F6KNB         599 33    
QSO:  3537 CW 2017-01-28 1948 F5KMB         599 60     F6CZQ         599 73    
QSO:  3543 CW 2017-01-28 1950 F5KMB         599 60     F6AWU         599 44    
QSO:  3545 CW 2017-01-28 1951 F5KMB         599 60     DF1PY         599 027   
QSO:  3555 CW 2017-01-28 1953 F5KMB         599 60     F5PON         599 33    
QSO:  3564 CW 2017-01-28 1957 F5KMB         599 60     G3MCK         599 001   
QSO:  3529 CW 2017-01-28 1959 F5KMB         599 60     RM1T          599 302   
QSO:  3529 CW 2017-01-28 2000 F5KMB         599 60     F6KUP         599 55    
QSO:  3529 CW 2017-01-28 2001 F5KMB         599 60     F5RD          599 03    
QSO:  3529 CW 2017-01-28 2004 F5KMB         599 60     EI7GL         599 067   
QSO:  3529 CW 2017-01-28 2004 F5KMB         599 60     OK1DVA        599 117   
QSO:  3529 CW 2017-01-28 2005 F5KMB         599 60     F8CJS         599 13    
QSO:  3529 CW 2017-01-28 2007 F5KMB         599 60     PA0MIR        599 051   
QSO:  3529 CW 2017-01-28 2008 F5KMB         599 60     DL5JQ         599 054   
QSO:  3529 CW 2017-01-28 2008 F5KMB         599 60     OM4J          599 060   
QSO:  3529 CW 2017-01-28 2009 F5KMB         599 60     UW6M          599 066   
QSO:  3529 CW 2017-01-28 2010 F5KMB         599 60     F5OVZ         599 24    
QSO:  3529 CW 2017-01-28 2012 F5KMB         599 60     F4FBY         599 69    
QSO:  3529 CW 2017-01-28 2013 F5KMB         599 60     F8DSI         599 83    
QSO:  3529 CW 2017-01-28 2014 F5KMB         599 60     UT3EV         599 103   
QSO:  3529 CW 2017-01-28 2014 F5KMB         599 60     F5KUG         599 47    
QSO:  3529 CW 2017-01-28 2015 F5KMB         599 60     F5RPN         599 93    
QSO:  3529 CW 2017-01-28 2016 F5KMB         599 60     DJ5MFR        599 015   
QSO:  3529 CW 2017-01-28 2016 F5KMB         599 60     YT6M          599 123   
QSO:  3529 CW 2017-01-28 2018 F5KMB         599 60     SM6EWB        599 074   
QSO:  3529 CW 2017-01-28 2019 F5KMB         599 60     F6KKH         599 11    
QSO:  3529 CW 2017-01-28 2021 F5KMB         599 60     ON3ND         599 108   
QSO:  3529 CW 2017-01-28 2022 F5KMB         599 60     OH3GZ         599 028   
QSO:  3529 CW 2017-01-28 2023 F5KMB         599 60     UA3THY        599 058   
QSO:  3529 CW 2017-01-28 2025 F5KMB         599 60     EU6DX         599 177   
QSO:  3529 CW 2017-01-28 2026 F5KMB         599 60     F6GLQ         599 35    
QSO:  3529 CW 2017-01-28 2028 F5KMB         599 60     OM4SX         599 029   
QSO:  3529 CW 2017-01-28 2029 F5KMB         599 60     LA2HFA        599 092   
QSO:  3529 CW 2017-01-28 2029 F5KMB         599 60     OE1HFC        599 029   
QSO:  3529 CW 2017-01-28 2030 F5KMB         599 60     F5PLC         599 90    
QSO:  3529 CW 2017-01-28 2032 F5KMB         599 60     OM8LA         599 055   
QSO:  3529 CW 2017-01-28 2033 F5KMB         599 60     US4IPC        599 074   
QSO:  3529 CW 2017-01-28 2034 F5KMB         599 60     F5CT          599 61    
QSO:  3529 CW 2017-01-28 2035 F5KMB         599 60     EA3FZT        599 138   
QSO:  3529 CW 2017-01-28 2040 F5KMB         599 60     LZ3YV         599 121   
QSO:  3529 CW 2017-01-28 2044 F5KMB         599 60     HA3FMR        599 125   
QSO:  3534 CW 2017-01-28 2048 F5KMB         599 60     F5VV          599 01    
QSO:  3537 CW 2017-01-28 2050 F5KMB         599 60     F5KCC         599 89    
QSO:  3548 CW 2017-01-28 2051 F5KMB         599 60     F6REF         599 00    
QSO:  3550 CW 2017-01-28 2053 F5KMB         599 60     F6HEO/P       599 58    
QSO:  3555 CW 2017-01-28 2055 F5KMB         599 60     F6FET         599 53    
QSO:  3547 CW 2017-01-28 2057 F5KMB         599 60     F9EW          599 77    
QSO:  3542 CW 2017-01-28 2103 F5KMB         599 60     F5KSE         599 31    
QSO:  3541 CW 2017-01-28 2104 F5KMB         599 60     F5OWL         599 83    
QSO:  3536 CW 2017-01-28 2106 F5KMB         599 60     F6GPT         599 33    
QSO:  3533 CW 2017-01-28 2108 F5KMB         599 60     F5UQE         599 59    
QSO:  3530 CW 2017-01-28 2117 F5KMB         599 60     F8KGZ         599 54    
QSO:  3528 CW 2017-01-28 2117 F5KMB         599 60     F6KPQ         599 56    
QSO:  3521 CW 2017-01-28 2120 F5KMB         599 60     F6DCQ         599 74    
QSO:  3519 CW 2017-01-28 2121 F5KMB         599 60     F6KLO         599 19    
QSO:  3516 CW 2017-01-28 2122 F5KMB         599 60     F6EBA         599 48    
QSO:  3512 CW 2017-01-28 2123 F5KMB         599 60     F8KCF         599 74    
QSO:  3511 CW 2017-01-28 2124 F5KMB         599 60     F5IN          599 45    
QSO:  3517 CW 2017-01-28 2126 F5KMB         599 60     F2QH          599 95    
QSO:  3520 CW 2017-01-28 2130 F5KMB         599 60     TM57A         599 57    
QSO:  3520 CW 2017-01-28 2131 F5KMB         599 60     F6CEL/P       599 51    
QSO:  3523 CW 2017-01-28 2133 F5KMB         599 60     F6KDL         599 68    
QSO:  3527 CW 2017-01-28 2134 F5KMB         599 60     F5MUX         599 29    
QSO:  3529 CW 2017-01-28 2136 F5KMB         599 60     TM2D          599 32    
QSO:  3537 CW 2017-01-28 2141 F5KMB         599 60     F4KIP         599 57    
QSO:  3515 CW 2017-01-28 2144 F5KMB         599 60     OZ5KU         599 070   
QSO:  3515 CW 2017-01-28 2145 F5KMB         599 60     IZ2GRG        599 055   
QSO:  3515 CW 2017-01-28 2145 F5KMB         599 60     F5LEN         599 54    
QSO:  3515 CW 2017-01-28 2147 F5KMB         599 60     F4FRG         599 35    
QSO:  3515 CW 2017-01-28 2148 F5KMB         599 60     US0IW         599 097   
QSO:  3515 CW 2017-01-28 2149 F5KMB         599 60     PA3CVI        599 052   
QSO:  3515 CW 2017-01-28 2151 F5KMB         599 60     F5IAE         599 18    
QSO:  3515 CW 2017-01-28 2153 F5KMB         599 60     9A1AA         599 165   
QSO:  3515 CW 2017-01-28 2154 F5KMB         599 60     F5ORB         599 23    
QSO:  3515 CW 2017-01-28 2154 F5KMB         599 60     F6KFH         599 57    
QSO:  3515 CW 2017-01-28 2155 F5KMB         599 60     F4SGU         599 35    
QSO:  3515 CW 2017-01-28 2156 F5KMB         599 60     F5MWA         599 83    
QSO:  3515 CW 2017-01-28 2157 F5KMB         599 60     F6BGH         599 57    
QSO:  3515 CW 2017-01-28 2158 F5KMB         599 60     F5HPY         599 85    
QSO:  3515 CW 2017-01-28 2159 F5KMB         599 60     LZ1IA         599 033   
QSO:  3515 CW 2017-01-28 2201 F5KMB         599 60     F8KID/P       599 54    
QSO:  3515 CW 2017-01-28 2202 F5KMB         599 60     F4FHZ         599 56    
QSO:  3515 CW 2017-01-28 2206 F5KMB         599 60     PA0WKI        599 070   
QSO:  3515 CW 2017-01-28 2208 F5KMB         599 60     SE5L          599 113   
QSO:  3515 CW 2017-01-28 2210 F5KMB         599 60     F5NSO         599 60    
QSO:  3515 CW 2017-01-28 2211 F5KMB         599 60     F4ERS         599 37    
QSO:  3515 CW 2017-01-28 2212 F5KMB         599 60     PB7Z          599 029   
QSO:  3515 CW 2017-01-28 2213 F5KMB         599 60     IZ4AKO        599 025   
QSO:  3515 CW 2017-01-28 2214 F5KMB         599 60     DG7EE         599 043   
QSO:  3515 CW 2017-01-28 2215 F5KMB         599 60     F5PTI         599 16    
QSO:  3515 CW 2017-01-28 2217 F5KMB         599 60     RD1T          599 008   
QSO:  3515 CW 2017-01-28 2220 F5KMB         599 60     DL6ABB        599 110   
QSO:  3515 CW 2017-01-28 2221 F5KMB         599 60     DL5SDN        599 034   
QSO:  3515 CW 2017-01-28 2221 F5KMB         599 60     LA0FA         599 014   
QSO:  3515 CW 2017-01-28 2223 F5KMB         599 60     F5MNO         599 59    
QSO:  3515 CW 2017-01-28 2224 F5KMB         599 60     W1MK          599 002   
QSO:  3515 CW 2017-01-28 2226 F5KMB         599 60     F8EBY         599 54    
QSO:  3541 CW 2017-01-28 2231 F5KMB         599 60     F5JGL         599 33    
QSO:  3538 CW 2017-01-28 2233 F5KMB         599 60     ON6FC         599 097   
QSO:  3538 CW 2017-01-28 2235 F5KMB         599 60     F6GTH         599 47    
QSO:  3526 CW 2017-01-28 2239 F5KMB         599 60     TM5G          599 44    
QSO:  3519 CW 2017-01-28 2241 F5KMB         599 60     F8DFP         599 63    
QSO:  3514 CW 2017-01-28 2244 F5KMB         599 60     F6KMB         599 59    
QSO:  3510 CW 2017-01-28 2248 F5KMB         599 60     DK5HZ         599 012   
QSO:  3510 CW 2017-01-28 2249 F5KMB         599 60     F5IFF         599 66    
QSO:  3510 CW 2017-01-28 2250 F5KMB         599 60     F6KBR         599 66    
QSO:  3510 CW 2017-01-28 2251 F5KMB         599 60     OK7T          599 012   
QSO:  3510 CW 2017-01-28 2252 F5KMB         599 60     F5NZY         599 75    
QSO:  3510 CW 2017-01-28 2253 F5KMB         599 60     F4GXJ         599 66    
QSO:  3510 CW 2017-01-28 2254 F5KMB         599 60     M0TJU         599 027   
QSO:  3510 CW 2017-01-28 2255 F5KMB         599 60     US7UU         599 024   
QSO:  3510 CW 2017-01-28 2258 F5KMB         599 60     I2IFT         599 003   
QSO:  3510 CW 2017-01-28 2259 F5KMB         599 60     F5LKW         599 13    
QSO:  3510 CW 2017-01-28 2301 F5KMB         599 60     DF1SZ         599 056   
QSO:  3510 CW 2017-01-28 2302 F5KMB         599 60     OK4DZ         599 078   
QSO:  3510 CW 2017-01-28 2303 F5KMB         599 60     F8ATM         599 81    
QSO:  3510 CW 2017-01-28 2304 F5KMB         599 60     OM3CMK        599 036   
QSO:  3510 CW 2017-01-28 2304 F5KMB         599 60     YO4SI         599 076   
QSO:  3510 CW 2017-01-28 2307 F5KMB         599 60     RW5CW         599 122   
QSO:  3510 CW 2017-01-28 2308 F5KMB         599 60     RA9A          599 101   
QSO:  3510 CW 2017-01-28 2309 F5KMB         599 60     OR5T          599 041   
QSO:  3510 CW 2017-01-28 2311 F5KMB         599 60     YL3CW         599 137   
