START-OF-LOG: 3.0
CREATED-BY: ua9qcq-rda-ubn-downloader
CONTEST: RDA
CALLSIGN: D1A
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: D1A
QSO: 14010 CW 2018-08-18 0803 D1A           599 0001   RZ9SZ/3       599 MO60  
QSO: 14039 CW 2018-08-18 0835 D1A           599 0024   RK3T          599 NN58  
QSO: 14038 CW 2018-08-18 0835 D1A           599 0023   RM1Q          599 VO16  
QSO: 14033 CW 2018-08-18 0835 D1A           599 0022   R9SS          599 OB28  
QSO: 14046 CW 2018-08-18 0836 D1A           599 0025   RX9WN         599 BA04  
QSO: 14047 CW 2018-08-18 0837 D1A           599 0027   RT9S          599 OB34  
QSO: 14050 CW 2018-08-18 0837 D1A           599 0026   RM2T/P        599 NN06  
QSO: 14039 CW 2018-08-18 0838 D1A           599 0028   UA9FGJ        599 PM11  
QSO: 14038 CW 2018-08-18 0839 D1A           599 0029   R9OK          599 NS29  
QSO: 14035 CW 2018-08-18 0840 D1A           599 0031   UA9W          599 BA23  
QSO: 14037 CW 2018-08-18 0840 D1A           599 0030   RT8O          599 NS04  
QSO: 14025 CW 2018-08-18 0841 D1A           599 0033   RX9AF         599 CB25  
QSO: 14029 CW 2018-08-18 0841 D1A           599 0032   RT3N          599 KS15  
QSO: 14019 CW 2018-08-18 0842 D1A           599 0034   RC6U          599 AO13  
QSO: 14018 CW 2018-08-18 0842 D1A           599 0035   R8TT          599 OB26  
QSO: 14007 CW 2018-08-18 0852 D1A           599 0036   RK9AX         599 CB50  
QSO: 14048 CW 2018-08-18 0854 D1A           599 0037   RA9MX         599 OM05  
QSO: 14040 CW 2018-08-18 0856 D1A           599 0040   RU9TN         599 OB10  
QSO: 14042 CW 2018-08-18 0856 D1A           599 0039   RZ9UO         599 KE12  
QSO: 14043 CW 2018-08-18 0856 D1A           599 0038   RA1QD         599 VO21  
QSO: 14039 CW 2018-08-18 0857 D1A           599 0041   RC3M/P        599 YR26  
QSO: 14022 CW 2018-08-18 0858 D1A           599 0042   R3UAF/P       599 IV26  
QSO: 14012 CW 2018-08-18 0859 D1A           599 0044   RT9A          599 CB28  
QSO: 14013 CW 2018-08-18 0859 D1A           599 0043   UI8J/P        599 HM18  
QSO: 14007 CW 2018-08-18 0900 D1A           599 0046   RM1T          599 NV05  
QSO: 14009 CW 2018-08-18 0900 D1A           599 0045   R8IZ          599 TO23  
QSO: 14017 CW 2018-08-18 0902 D1A           599 0047   RX9CM         599 SV34  
QSO: 14010 CW 2018-08-18 0904 D1A           599 0049   RO1M          599 LO28  
QSO: 14006 CW 2018-08-18 0904 D1A           599 0048   RW4WA         599 UD04  
QSO: 14019 CW 2018-08-18 0906 D1A           599 0050   UA9FAR        599 PM05  
QSO: 14024 CW 2018-08-18 0908 D1A           599 0051   RK9AY/P       599 CB51  
QSO: 14040 CW 2018-08-18 0910 D1A           599 0052   RA4Y          599 CU09  
QSO: 14035 CW 2018-08-18 0911 D1A           599 0054   UA4WW         599 UD06  
QSO: 14040 CW 2018-08-18 0911 D1A           599 0053   R4WAA/P       599 UD24  
QSO: 14022 CW 2018-08-18 0912 D1A           599 0055   RM4N          599 KI03  
QSO: 14015 CW 2018-08-18 0914 D1A           599 0056   R9XZ          599 KO01  
QSO: 14013 CW 2018-08-18 0915 D1A           599 0057   R8LA          599 TN30  
QSO: 14008 CW 2018-08-18 0916 D1A           599 0058   RA9DZ         599 SV07  
QSO: 14033 CW 2018-08-18 0917 D1A           599 0059   RU9SO         599 OB37  
QSO: 14043 CW 2018-08-18 0918 D1A           599 0060   RK9CYA        599 SV22  
QSO: 14062 CW 2018-08-18 0919 D1A           599 0062   UA1OOX        599 AR26  
QSO: 14057 CW 2018-08-18 0919 D1A           599 0061   RA0SMS        599 IR45  
QSO: 14056 CW 2018-08-18 0920 D1A           599 0063   RU6MO/3/P     599 YR25  
QSO: 14052 CW 2018-08-18 0925 D1A           599 0064   RT0C          599 HK28  
QSO: 14012 CW 2018-08-18 0927 D1A           599 0066   R9LY          599 TN30  
QSO: 14017 CW 2018-08-18 0927 D1A           599 0065   RN4SS         599 MR01  
QSO: 21011 CW 2018-08-18 0928 D1A           599 0067   RG9A          599 CB54  
QSO: 21007 CW 2018-08-18 0929 D1A           599 0068   RM4W/P        599 TA20  
QSO: 21033 CW 2018-08-18 0935 D1A           599 0069   RA9CMO        599 SV03  
QSO: 28022 CW 2018-08-18 0936 D1A           599 0070   RN4W          599 UD02  
QSO: 21016 CW 2018-08-18 0940 D1A           599 0071   UA4WW         599 UD06  
QSO: 14019 CW 2018-08-18 0941 D1A           599 0072   RT4F/P        599 PE36  
QSO: 14030 CW 2018-08-18 0942 D1A           599 0073   R6CZ/P        599 KR10  
QSO: 14041 CW 2018-08-18 0943 D1A           599 0074   RN4HAB        599 SR02  
QSO: 14023 CW 2018-08-18 0951 D1A           599 0075   RC4I/P        599 SR12  
QSO: 14004 CW 2018-08-18 0953 D1A           599 0076   RC1W/P        599 PS12  
QSO: 14055 CW 2018-08-18 0956 D1A           599 0077   RM6J          599 SO04  
QSO: 14039 CW 2018-08-18 0957 D1A           599 0079   RW0AB         599 KK15  
QSO: 14015 CW 2018-08-18 0958 D1A           599 0081   RL4F          599 PE32  
QSO: 14039 CW 2018-08-18 0958 D1A           599 0080   RT4P/P        599 TA45  
QSO: 14045 CW 2018-08-18 0958 D1A           599 0078   UC0A          599 KK18  
QSO: 21025 CW 2018-08-18 1000 D1A           599 0082   UA9W          599 BA23  
QSO: 28002 CW 2018-08-18 1001 D1A           599 0083   RN9S          599 OB02  
QSO: 14036 CW 2018-08-18 1002 D1A           599 0084   R1CA/P        599 LO26  
QSO: 14039 CW 2018-08-18 1003 D1A           599 0085   UA4LCS        599 UL01  
QSO: 14039 CW 2018-08-18 1006 D1A           599 0087   UA4LCH        599 UL01  
QSO: 14050 CW 2018-08-18 1006 D1A           599 0086   RM6Y          599 AD06  
QSO: 14034 CW 2018-08-18 1007 D1A           599 0089   UD8V          599 KE23  
QSO: 14037 CW 2018-08-18 1007 D1A           599 0088   RM2U          599 IV14  
QSO: 21023 CW 2018-08-18 1012 D1A           599 0090   RT4O          599 KI01  
QSO: 14010 CW 2018-08-18 1014 D1A           599 0091   RK8I          599 TO23  
QSO: 14033 CW 2018-08-18 1015 D1A           599 0092   RZ9AN/P       599 CB20  
QSO: 14040 CW 2018-08-18 1017 D1A           599 0094   R4HC          599 SR42  
QSO: 14037 CW 2018-08-18 1017 D1A           599 0093   RA1TU         599 NV05  
QSO: 14045 CW 2018-08-18 1018 D1A           599 0095   RQ4D          599 SA56  
QSO: 14049 CW 2018-08-18 1023 D1A           599 0096   RK3TD/6       599 KR38  
QSO: 14057 CW 2018-08-18 1024 D1A           599 0097   RU6AV         599 KR24  
QSO: 14058 CW 2018-08-18 1025 D1A           599 0098   RZ9YI         599 AL50  
QSO: 14047 CW 2018-08-18 1026 D1A           599 0100   UD8A          599 CB23  
QSO: 14056 CW 2018-08-18 1026 D1A           599 0099   R9UG/P        599 KE45  
QSO: 14021 CW 2018-08-18 1028 D1A           599 0101   UA6CC         599 KR35  
QSO: 14043 CW 2018-08-18 1029 D1A           599 0103   R7CD          599 KR16  
QSO: 14029 CW 2018-08-18 1029 D1A           599 0102   R7AB          599 KR32  
QSO: 14024 CW 2018-08-18 1032 D1A           599 0104   R8WO          599 BA55  
QSO: 14062 CW 2018-08-18 1033 D1A           599 0105   RD1A/M        599 KR38  
QSO: 14032 CW 2018-08-18 1034 D1A           599 0107   RL9L          599 TN01  
QSO: 14046 CW 2018-08-18 1034 D1A           599 0106   RA9CMO        599 SV03  
QSO: 14012 CW 2018-08-18 1037 D1A           599 0108   RM4W/P        599 TA20  
QSO: 14020 CW 2018-08-18 1040 D1A           599 0109   RG9A          599 CB54  
QSO: 14028 CW 2018-08-18 1041 D1A           599 0110   RD4W/P        599 UD17  
QSO: 14043 CW 2018-08-18 1042 D1A           599 0111   UA1F          599 LO33  
QSO: 14047 CW 2018-08-18 1045 D1A           599 0112   R9CAC         599 SV51  
QSO: 21018 CW 2018-08-18 1104 D1A           599 0113   R4HC          599 SR42  
QSO: 14027 CW 2018-08-18 1109 D1A           599 0115   UA5F          599 MA12  
QSO: 14025 CW 2018-08-18 1109 D1A           599 0114   RK3AW         599 MA04  
QSO: 14042 CW 2018-08-18 1110 D1A           599 0116   R2DA          599 MO14  
QSO: 14056 CW 2018-08-18 1111 D1A           599 0117   RJ9I          599 TO22  
QSO: 14013 CW 2018-08-18 1113 D1A           599 0118   RT9I          599 TO25  
QSO: 14002 CW 2018-08-18 1113 D1A           599 0119   RA3NC         599 KS01  
QSO: 14000 CW 2018-08-18 1114 D1A           599 0120   UF8T          599 OB05  
QSO: 14015 CW 2018-08-18 1117 D1A           599 0121   RU4W/3        599 MO75  
QSO: 14017 CW 2018-08-18 1118 D1A           599 0122   UA9CU         599 SV34  
QSO: 14024 CW 2018-08-18 1119 D1A           599 0123   RW3AI         599 MA02  
QSO: 14034 CW 2018-08-18 1120 D1A           599 0125   RU5A/P        599 MO95  
QSO: 14033 CW 2018-08-18 1120 D1A           599 0124   R0AS          599 KK19  
QSO: 14041 CW 2018-08-18 1121 D1A           599 0127   RG4A          599 VG23  
QSO: 14040 CW 2018-08-18 1121 D1A           599 0126   RA1ZZ/3       599 MO36  
QSO: 14042 CW 2018-08-18 1122 D1A           599 0129   R5CA          599 MO75  
QSO: 14042 CW 2018-08-18 1122 D1A           599 0128   RT4O          599 KI01  
QSO: 14047 CW 2018-08-18 1125 D1A           599 0130   UA5C          599 MO68  
QSO: 14056 CW 2018-08-18 1126 D1A           599 0131   R1ZM          599 MU03  
QSO: 14065 CW 2018-08-18 1127 D1A           599 0132   R3AT          599 MA05  
QSO: 21026 CW 2018-08-18 1147 D1A           599 0133   RT9A          599 CB28  
QSO: 21021 CW 2018-08-18 1149 D1A           599 0134   RK9AY/P       599 CB51  
QSO: 21030 CW 2018-08-18 1150 D1A           599 0136   RT4F/P        599 PE36  
QSO: 21009 CW 2018-08-18 1150 D1A           599 0135   UA4S          599 MR06  
QSO: 14025 CW 2018-08-18 1152 D1A           599 0137   RK0UT         599 ZK01  
QSO: 14051 CW 2018-08-18 1154 D1A           599 0139   RN3TT/P       599 NN23  
QSO: 14047 CW 2018-08-18 1154 D1A           599 0138   RT4D/P        599 SA46  
QSO: 14055 CW 2018-08-18 1155 D1A           599 0141   RA0QD         599 YA39  
QSO: 14053 CW 2018-08-18 1155 D1A           599 0140   RV9WB/A       599 BA03  
QSO: 14057 CW 2018-08-18 1156 D1A           599 0142   RU9CI         599 SV45  
QSO: 14059 CW 2018-08-18 1158 D1A           599 0143   RN3N          599 KS08  
QSO: 14014 CW 2018-08-18 1159 D1A           599 0144   R4LC          599 UL06  
QSO: 14018 CW 2018-08-18 1201 D1A           599 0145   RA0FF         599 SL01  
QSO: 14012 CW 2018-08-18 1441 D1A           599 0146   RW5CW         599 MO83  
QSO: 14037 CW 2018-08-18 1442 D1A           599 0148   RO9A          599 CB06  
QSO: 14032 CW 2018-08-18 1442 D1A           599 0147   RW3XZ         599 KG06  
QSO: 14011 CW 2018-08-18 1443 D1A           599 0150   R5DC/P        599 VL23  
QSO: 14046 CW 2018-08-18 1443 D1A           599 0149   RA9AP         599 CB28  
QSO: 14003 CW 2018-08-18 1444 D1A           599 0151   5B/RN3QO      599 2002  
QSO: 14014 CW 2018-08-18 1445 D1A           599 0152   UA1AFT        599 SP04  
QSO: 14027 CW 2018-08-18 1447 D1A           599 0154   R3CW          599 MAO9  
QSO: 14011 CW 2018-08-18 1447 D1A           599 0153   UA1ODM        599 AR03  
QSO: 14054 CW 2018-08-18 1448 D1A           599 0155   RG3B          599 MA12  
QSO:  7003 CW 2018-08-18 1451 D1A           599 0156   RK8I          599 TO23  
QSO:  7007 CW 2018-08-18 1452 D1A           599 0157   RM4W/P        599 TA20  
QSO:  7008 CW 2018-08-18 1453 D1A           599 0158   RT9A          599 CB28  
QSO:  7012 CW 2018-08-18 1454 D1A           599 0161   RD0A          599 KK49  
QSO:  7010 CW 2018-08-18 1454 D1A           599 0160   RK3T          599 NN58  
QSO:  7009 CW 2018-08-18 1454 D1A           599 0159   RC6U          599 AO13  
QSO:  7016 CW 2018-08-18 1455 D1A           599 0163   RC3M/P        599 YR26  
QSO:  7015 CW 2018-08-18 1455 D1A           599 0162   RG5A          599 VL25  
QSO:  7016 CW 2018-08-18 1456 D1A           599 0165   RA3VX         599 VL03  
QSO:  7016 CW 2018-08-18 1456 D1A           599 0164   RG2A          599 MA10  
QSO:  7021 CW 2018-08-18 1459 D1A           599 0167   UA1AFT        599 SP04  
QSO:  7020 CW 2018-08-18 1459 D1A           599 0166   R0AK          599 KK08  
QSO:  7023 CW 2018-08-18 1500 D1A           599 0169   RO2E          599 OR23  
QSO:  7022 CW 2018-08-18 1500 D1A           599 0168   R7MM          599 RO22  
QSO:  7025 CW 2018-08-18 1501 D1A           599 0171   RZ3FQ         599 MO09  
QSO:  7024 CW 2018-08-18 1501 D1A           599 0170   R7HF          599 ST02  
QSO:  7026 CW 2018-08-18 1502 D1A           599 0173   RA6MQ         599 RO10  
QSO:  7025 CW 2018-08-18 1502 D1A           599 0172   RA1AL         599 SP17  
QSO:  7030 CW 2018-08-18 1503 D1A           599 0174   RU5TT         599 NN07  
QSO:  7034 CW 2018-08-18 1504 D1A           599 0176   RQ3M          599 YR24  
QSO:  7030 CW 2018-08-18 1504 D1A           599 0175   RN4HAB        599 SR02  
QSO:  7029 CW 2018-08-18 1505 D1A           599 0177   UA3AAJ        599 MO14  
QSO:  7017 CW 2018-08-18 1506 D1A           599 0179   RA4AR         599 VG16  
QSO:  7027 CW 2018-08-18 1506 D1A           599 0178   RM1T          599 NV05  
QSO:  7013 CW 2018-08-18 1507 D1A           599 0181   UA4LCH        599 UL01  
QSO:  7014 CW 2018-08-18 1507 D1A           599 0180   RK3AW         599 MA04  
QSO:  7006 CW 2018-08-18 1509 D1A           599 0184   RC9A          599 CB27  
QSO:  7006 CW 2018-08-18 1509 D1A           599 0183   UA4S          599 MR06  
QSO:  7008 CW 2018-08-18 1509 D1A           599 0182   RA0FF         599 SL01  
QSO:  7002 CW 2018-08-18 1510 D1A           599 0186   RQ7M/P        599 KM09  
QSO:  7003 CW 2018-08-18 1510 D1A           599 0185   RN3TT/P       599 NN23  
QSO:  7019 CW 2018-08-18 1512 D1A           599 0188   R3UAF/P       599 IV26  
QSO:  7013 CW 2018-08-18 1512 D1A           599 0187   RK3SWB/P      599 RA27  
QSO:  7022 CW 2018-08-18 1513 D1A           599 0189   RG9A          599 CB54  
QSO:  7023 CW 2018-08-18 1514 D1A           599 0190   R5DC/P        599 VL23  
QSO:  7024 CW 2018-08-18 1515 D1A           599 0191   UA5C          599 MO68  
QSO:  7027 CW 2018-08-18 1516 D1A           599 0194   R8LA          599 TN30  
QSO:  7026 CW 2018-08-18 1516 D1A           599 0193   R7AB          599 KR32  
QSO:  7025 CW 2018-08-18 1516 D1A           599 0192   RW7F          599 ST24  
QSO:  7029 CW 2018-08-18 1517 D1A           599 0195   UA4WW         599 UD06  
QSO:  7031 CW 2018-08-18 1519 D1A           599 0196   R9CAC         599 SV51  
QSO:  7036 CW 2018-08-18 1520 D1A           599 0198   RA7E          599 KC01  
QSO:  7034 CW 2018-08-18 1520 D1A           599 0197   R4HC          599 SR42  
QSO:  7025 CW 2018-08-18 1521 D1A           599 0199   RW4AD         599 VG04  
QSO:  7012 CW 2018-08-18 1523 D1A           599 0201   RT8O          599 NS04  
QSO:  7021 CW 2018-08-18 1523 D1A           599 0200   RL4F          599 PE32  
QSO:  7005 CW 2018-08-18 1524 D1A           599 0203   RM7C          599 KR09  
QSO:  7006 CW 2018-08-18 1524 D1A           599 0202   RQ9O          599 NS21  
QSO:  7004 CW 2018-08-18 1525 D1A           599 0204   R5CA          599 MO75  
QSO:  7016 CW 2018-08-18 1527 D1A           599 0206   RT4M          599 UL06  
QSO:  7015 CW 2018-08-18 1527 D1A           599 0205   R8TT          599 OB26  
QSO:  7029 CW 2018-08-18 1529 D1A           599 0207   UA3R          599 TB01  
QSO:  7028 CW 2018-08-18 1532 D1A           599 0208   RM3TO         599 NN20  
QSO:  7004 CW 2018-08-18 1535 D1A           599 0210   RK8O/P        599 NS27  
QSO:  7008 CW 2018-08-18 1535 D1A           599 0209   RX9AF         599 CB25  
QSO:  7014 CW 2018-08-18 1536 D1A           599 0212   RN9S          599 OB02  
QSO:  7011 CW 2018-08-18 1536 D1A           599 0211   R7GU/P        599 ST03  
QSO:  7014 CW 2018-08-18 1537 D1A           599 0213   R2DA          599 MO14  
QSO:  7030 CW 2018-08-18 1538 D1A           599 0214   RW3XZ         599 KG06  
QSO:  7017 CW 2018-08-18 1539 D1A           599 0215   RN3AC/P       599 TV32  
QSO:  7024 CW 2018-08-18 1540 D1A           599 0218   UA9LAO        599 TN03  
QSO:  7022 CW 2018-08-18 1540 D1A           599 0217   RT4W          599 UD05  
QSO:  7020 CW 2018-08-18 1540 D1A           599 0216   RA3M          599 YR01  
QSO:  7033 CW 2018-08-18 1544 D1A           599 0219   RM6Y          599 AD06  
QSO:  7025 CW 2018-08-18 1546 D1A           599 0220   RW0AB         599 KK15  
QSO:  7021 CW 2018-08-18 1547 D1A           599 0221   RW4HM         599 SR15  
QSO: 14024 CW 2018-08-18 1549 D1A           599 0222   UA3A/P        599 MA11  
QSO: 14046 CW 2018-08-18 1550 D1A           599 0223   RN9RF         599 KN26  
QSO: 14027 CW 2018-08-18 1552 D1A           599 0224   RK3MXT        599 YR07  
QSO: 14011 CW 2018-08-18 1553 D1A           599 0225   RD0WA         599 HA11  
QSO: 14025 CW 2018-08-18 1554 D1A           599 0226   R1LN          599 SP03  
QSO:  7014 CW 2018-08-18 1557 D1A           599 0227   R4LC          599 UL06  
QSO:  7015 CW 2018-08-18 1558 D1A           599 0228   RC9J          599 HM11  
QSO:  7027 CW 2018-08-18 1559 D1A           599 0229   RM7F          599 ST11  
QSO:  7030 CW 2018-08-18 1600 D1A           599 0230   R6CZ/P        599 KR10  
QSO:  7037 CW 2018-08-18 1601 D1A           599 0231   RX9WN         599 BA04  
QSO:  7030 CW 2018-08-18 1602 D1A           599 0232   RT3G/P        599 LP10  
QSO:  7027 CW 2018-08-18 1603 D1A           599 0233   RX9CM         599 SV34  
QSO:  7020 CW 2018-08-18 1604 D1A           599 0235   RA1TU         599 NV05  
QSO:  7025 CW 2018-08-18 1604 D1A           599 0234   RC3W          599 KU35  
QSO:  3517 CW 2018-08-18 1607 D1A           599 0236   UA5C          599 MO68  
QSO:  3523 CW 2018-08-18 1608 D1A           599 0237   RG9A          599 CB54  
QSO:  3510 CW 2018-08-18 1609 D1A           599 0238   RC1W/P        599 PS12  
QSO:  3521 CW 2018-08-18 1610 D1A           599 0239   RW9SW         599 OB36  
QSO: 14017 CW 2018-08-18 1611 D1A           599 0240   UA6G          599 ST06  
QSO:  7007 CW 2018-08-18 1613 D1A           599 0242   RG4A          599 VG23  
QSO:  7001 CW 2018-08-18 1613 D1A           599 0241   UA5F          599 MA12  
QSO:  7013 CW 2018-08-18 1614 D1A           599 0244   R9SS          599 OB28  
QSO:  7011 CW 2018-08-18 1614 D1A           599 0243   RL4R/6        599 AD06  
QSO:  7020 CW 2018-08-18 1615 D1A           599 0245   RA9AP         599 CB28  
QSO:  7028 CW 2018-08-18 1616 D1A           599 0246   RZ4A          599 VG10  
QSO:  7037 CW 2018-08-18 1617 D1A           599 0248   UA9W          599 BA23  
QSO:  7034 CW 2018-08-18 1617 D1A           599 0247   RA3YZ         599 BR01  
QSO:  7029 CW 2018-08-18 1618 D1A           599 0250   RT9S          599 OB34  
QSO:  7031 CW 2018-08-18 1618 D1A           599 0249   RZ4AZ         599 VG02  
QSO:  7021 CW 2018-08-18 1619 D1A           599 0251   R9LY          599 TN30  
QSO:  7004 CW 2018-08-18 1620 D1A           599 0252   RC4I/P        599 SR12  
QSO:  7003 CW 2018-08-18 1621 D1A           599 0253   RZ9YI         599 AL50  
QSO:  7003 CW 2018-08-18 1624 D1A           599 0254   UC5G/P        599 LP22  
QSO:  7012 CW 2018-08-18 1625 D1A           599 0256   RW1F          599 LO30  
QSO:  7010 CW 2018-08-18 1625 D1A           599 0255   R7CD          599 KR16  
QSO:  7014 CW 2018-08-18 1626 D1A           599 0257   RA9DZ         599 SV07  
QSO:  7022 CW 2018-08-18 1627 D1A           599 0259   RT5Z          599 BO27  
QSO:  7020 CW 2018-08-18 1627 D1A           599 0258   RW3MR/P       599 YR28  
QSO:  7025 CW 2018-08-18 1628 D1A           599 0261   RU5A/P        599 MO95  
QSO:  7023 CW 2018-08-18 1628 D1A           599 0260   RT3M/P        599 YR28  
QSO:  7035 CW 2018-08-18 1629 D1A           599 0263   RC1W/P        599 PS12  
QSO:  7028 CW 2018-08-18 1629 D1A           599 0262   UA1F          599 LO33  
QSO: 14036 CW 2018-08-18 1630 D1A           599 0264   RM9RZ         599 KN01  
QSO:  3510 CW 2018-08-18 1632 D1A           599 0265   RA3AN         599 MO88  
QSO:  3511 CW 2018-08-18 1633 D1A           599 0267   RA1QD         599 VO21  
QSO:  3513 CW 2018-08-18 1633 D1A           599 0266   RA1AL         599 SP17  
QSO:  3509 CW 2018-08-18 1634 D1A           599 0269   UA4S          599 MR06  
QSO:  3516 CW 2018-08-18 1634 D1A           599 0268   RC3M/P        599 YR26  
QSO:  3527 CW 2018-08-18 1635 D1A           599 0270   UA9W          599 BA23  
QSO:  7001 CW 2018-08-18 1637 D1A           599 0271   UI8J/P        599 HM18  
QSO:  7014 CW 2018-08-18 1638 D1A           599 0272   UA5R          599 TB20  
QSO:  7031 CW 2018-08-18 1639 D1A           599 0273   RU4A/P        599 VG27  
QSO:  7031 CW 2018-08-18 1640 D1A           599 0274   UA4CC         599 SA56  
QSO:  7033 CW 2018-08-18 1641 D1A           599 0276   R4WAA/P       599 UD24  
QSO:  7037 CW 2018-08-18 1641 D1A           599 0275   R8IZ          599 TO23  
QSO:  7024 CW 2018-08-18 1643 D1A           599 0278   RK3MXT        599 YR07  
QSO:  7024 CW 2018-08-18 1643 D1A           599 0277   RL4I          599 SR43  
QSO:  7014 CW 2018-08-18 1644 D1A           599 0280   RM1Q          599 VO16  
QSO:  7021 CW 2018-08-18 1644 D1A           599 0279   RT4F/P        599 PE36  
QSO:  7011 CW 2018-08-18 1645 D1A           599 0282   RL3T/P        599 NN23  
QSO:  7013 CW 2018-08-18 1645 D1A           599 0281   UA6GF         599 ST03  
QSO:  7002 CW 2018-08-18 1646 D1A           599 0284   RA9A/P        599 CB12  
QSO:  7009 CW 2018-08-18 1646 D1A           599 0283   RO1M          599 LO28  
QSO:  3512 CW 2018-08-18 1647 D1A           599 0286   RZ3FQ         599 MO09  
QSO:  3514 CW 2018-08-18 1647 D1A           599 0285   RK3AW         599 MA04  
QSO:  3518 CW 2018-08-18 1648 D1A           599 0287   R2SM/P        599 RA20  
QSO:  3514 CW 2018-08-18 1649 D1A           599 0289   RD0A          599 KK49  
QSO:  3520 CW 2018-08-18 1649 D1A           599 0288   RA7KW/P       599 RK04  
QSO:  3511 CW 2018-08-18 1650 D1A           599 0290   UI8J/P        599 HM18  
QSO:  3521 CW 2018-08-18 1651 D1A           599 0291   RZ3DX         599 MO08  
QSO:  3522 CW 2018-08-18 1652 D1A           599 0293   RA9AP         599 CB28  
QSO:  3527 CW 2018-08-18 1652 D1A           599 0292   RG5A          599 VL25  
QSO:  3518 CW 2018-08-18 1656 D1A           599 0295   RA9A/P        599 CB12  
QSO:  3524 CW 2018-08-18 1656 D1A           599 0294   RA9DZ         599 SV07  
QSO:  3508 CW 2018-08-18 1657 D1A           599 0296   UA4LCH        599 UL01  
QSO:  3515 CW 2018-08-18 1659 D1A           599 0299   RT4W          599 UD05  
QSO:  3515 CW 2018-08-18 1659 D1A           599 0298   RT4M          599 UL06  
QSO:  3513 CW 2018-08-18 1659 D1A           599 0297   RK3SWB/P      599 RA27  
QSO:  3521 CW 2018-08-18 1700 D1A           599 0300   RW0A          599 KK33  
QSO:  3520 CW 2018-08-18 1701 D1A           599 0302   RM7C          599 KR09  
QSO:  3545 CW 2018-08-18 1701 D1A           599 0301   R4WAA/P       599 UD24  
QSO:  3510 CW 2018-08-18 1702 D1A           599 0304   RM1Q          599 VO16  
QSO:  3510 CW 2018-08-18 1702 D1A           599 0303   RM4W/P        599 TA20  
QSO:  3522 CW 2018-08-18 1703 D1A           599 0307   R5DV          599 MO34  
QSO:  3516 CW 2018-08-18 1703 D1A           599 0306   RN4W          599 UD02  
QSO:  3513 CW 2018-08-18 1703 D1A           599 0305   RT9S          599 OB34  
QSO:  3525 CW 2018-08-18 1704 D1A           599 0308   R9TV          599 OB28  
QSO:  3517 CW 2018-08-18 1705 D1A           599 0310   RA3VX         599 VL03  
QSO:  3524 CW 2018-08-18 1705 D1A           599 0309   UA4NBA        599 KI29  
QSO:  3514 CW 2018-08-18 1706 D1A           599 0311   RW9DX         599 SV54  
QSO:  7005 CW 2018-08-18 1707 D1A           599 0312   RM9RZ         599 KN01  
QSO:  7010 CW 2018-08-18 1708 D1A           599 0313   UA6M          599 RO10  
QSO:  7012 CW 2018-08-18 1710 D1A           599 0315   RM2T/P        599 NN06  
QSO:  7012 CW 2018-08-18 1710 D1A           599 0314   RT0C          599 HK28  
