START-OF-LOG: 3.0
CREATED-BY: ua9qcq-rda-ubn-downloader
CONTEST: RDA
CALLSIGN: HA6NL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: HA6NL
QSO: 14000 CW 2018-08-18 0800 HA6NL         599 0001   UC0A          599 KK18  
QSO: 14000 CW 2018-08-18 0945 HA6NL         599 0058   UA3UCD        599 IV01  
QSO: 14000 CW 2018-08-18 0947 HA6NL         599 0059   RO2E          599 OR23  
QSO: 14000 CW 2018-08-18 0948 HA6NL         599 0060   RN4SS         599 MR01  
QSO: 14000 CW 2018-08-18 0949 HA6NL         599 0061   RV3U/P        599 IV18  
QSO: 14000 CW 2018-08-18 0950 HA6NL         599 0062   RA3VX         599 VL03  
QSO: 14000 CW 2018-08-18 0951 HA6NL         599 0063   R3KQ          599 VR01  
QSO: 14000 CW 2018-08-18 0952 HA6NL         599 0065   R9LY          599 TN30  
QSO: 14000 CW 2018-08-18 0952 HA6NL         599 0064   RZ3FQ         599 MO09  
QSO: 21000 CW 2018-08-18 0955 HA6NL         599 0066   UA5C          599 MO68  
QSO: 21000 CW 2018-08-18 0956 HA6NL         599 0067   RM4W/P        599 TA20  
QSO: 14000 CW 2018-08-18 1002 HA6NL         599 0068   UA1OMX        599 AR26  
QSO: 14000 CW 2018-08-18 1005 HA6NL         599 0069   R2VA/P        599 VL18  
QSO: 14000 CW 2018-08-18 1006 HA6NL         599 0070   RZ9YI         599 AL50  
QSO: 14000 CW 2018-08-18 1007 HA6NL         599 0071   R7GU/P        599 ST03  
QSO: 14000 CW 2018-08-18 1017 HA6NL         599 0072   RG2A          599 MA10  
QSO: 14000 CW 2018-08-18 1019 HA6NL         599 0073   RK4R          599 TA09  
QSO: 14000 CW 2018-08-18 1019 HA6NL         599 0074   RM6Y          599 AD06  
QSO: 14000 CW 2018-08-18 1022 HA6NL         599 0075   RK3TD/6       599 KR38  
QSO: 14000 CW 2018-08-18 1023 HA6NL         599 0076   UD8A          599 CB23  
QSO: 14000 CW 2018-08-18 1024 HA6NL         599 0077   RW0AJ         599 KK08  
QSO: 14000 CW 2018-08-18 1025 HA6NL         599 0078   RT8O          599 NS04  
QSO: 14000 CW 2018-08-18 1027 HA6NL         599 0079   R4WAA/P       599 UD04  
QSO: 14000 CW 2018-08-18 1028 HA6NL         599 0080   RN4HAB        599 SR02  
QSO: 14000 CW 2018-08-18 1029 HA6NL         599 0081   R4HC          599 SR42  
QSO: 14000 CW 2018-08-18 1030 HA6NL         599 0082   RA3ZZ/3       599 MO36  
QSO: 14000 CW 2018-08-18 1031 HA6NL         599 0083   RW1F          599 LO30  
QSO: 14000 CW 2018-08-18 1034 HA6NL         599 0084   RU9TN         599 OB10  
QSO: 14000 CW 2018-08-18 1036 HA6NL         599 0085   RZ9AN/P       599 CB20  
QSO: 14000 CW 2018-08-18 1038 HA6NL         599 0086   RD4W/P        599 UD17  
QSO: 14000 CW 2018-08-18 1039 HA6NL         599 0087   R3UAF/P       599 IV26  
QSO: 14000 CW 2018-08-18 1040 HA6NL         599 0088   RM1T          599 NV05  
QSO: 14000 CW 2018-08-18 1041 HA6NL         599 0089   RC6U          599 AO13  
QSO: 14000 CW 2018-08-18 1042 HA6NL         599 0090   RW3AI         599 MA02  
QSO: 14000 CW 2018-08-18 1043 HA6NL         599 0091   R3OR/P        599 BO26  
QSO: 14000 CW 2018-08-18 1044 HA6NL         599 0092   RG9A          599 CB54  
QSO: 14000 CW 2018-08-18 1046 HA6NL         599 0093   RX9CM         599 SV34  
QSO: 14000 CW 2018-08-18 1048 HA6NL         599 0094   R0AK          599 KK08  
QSO: 14000 CW 2018-08-18 1051 HA6NL         599 0095   RM3TO         599 NN20  
QSO: 14000 CW 2018-08-18 1052 HA6NL         599 0096   RM4W/P        599 TA20  
QSO: 14000 CW 2018-08-18 1053 HA6NL         599 0097   RM1Q          599 VO16  
QSO: 14000 CW 2018-08-18 1053 HA6NL         599 0098   R6AJ          599 KR57  
QSO: 14000 CW 2018-08-18 1054 HA6NL         599 0099   RM2T/P        599 NN06  
QSO: 14000 CW 2018-08-18 1055 HA6NL         599 0101   UA4S          599 MR06  
QSO: 14000 CW 2018-08-18 1055 HA6NL         599 0100   R5AJ          599 MO80  
QSO: 14000 CW 2018-08-18 1057 HA6NL         599 0102   RX9WN         599 BA04  
QSO: 21000 CW 2018-08-18 1246 HA6NL         599 0103   R8TT          599 OB26  
QSO: 21000 CW 2018-08-18 1250 HA6NL         599 0104   RK9AY/P       599 CB51  
QSO: 21000 CW 2018-08-18 1252 HA6NL         599 0105   RN3AC/P       599 TV32  
QSO: 21000 CW 2018-08-18 1255 HA6NL         599 0106   UA6LCN        599 RO22  
QSO: 21000 CW 2018-08-18 1255 HA6NL         599 0107   RG9A          599 CB54  
QSO: 21000 CW 2018-08-18 1301 HA6NL         599 0108   RK3MXT        599 YR07  
QSO: 21000 CW 2018-08-18 1302 HA6NL         599 0109   RG2A          599 MA10  
QSO: 21000 CW 2018-08-18 1303 HA6NL         599 0110   RA7KW/P       599 RK04  
QSO: 21000 CW 2018-08-18 1304 HA6NL         599 0111   R7MC          599 RO23  
QSO: 21000 CW 2018-08-18 1305 HA6NL         599 0112   R7MM          599 RO22  
QSO: 21000 CW 2018-08-18 1306 HA6NL         599 0113   RA1QD         599 VO21  
QSO: 14000 CW 2018-08-18 1309 HA6NL         599 0114   RU4W/3        599 MO75  
QSO: 14000 CW 2018-08-18 1310 HA6NL         599 0115   R3OM          599 VR09  
QSO: 14000 CW 2018-08-18 1311 HA6NL         599 0116   RA9SN/P       599 OB37  
QSO: 14000 CW 2018-08-18 1314 HA6NL         599 0117   R1ZM          599 MU03  
QSO: 14000 CW 2018-08-18 1316 HA6NL         599 0118   R3QA          599 VR02  
QSO: 14000 CW 2018-08-18 1318 HA6NL         599 0119   RK8O/P        599 NS27  
QSO: 14000 CW 2018-08-18 1319 HA6NL         599 0120   R0AS          599 KK19  
QSO: 14000 CW 2018-08-18 1321 HA6NL         599 0121   RK3DWA/P      599 KS14  
QSO: 14000 CW 2018-08-18 1322 HA6NL         599 0122   UA9W          599 BA23  
QSO: 14000 CW 2018-08-18 1323 HA6NL         599 0123   UB5O/3        599 MA02  
QSO: 14000 CW 2018-08-18 1324 HA6NL         599 0124   RN9C/P        599 SV17  
QSO: 14000 CW 2018-08-18 1324 HA6NL         599 0125   RN4W          599 UD02  
QSO: 14000 CW 2018-08-18 1325 HA6NL         599 0126   R9XZ          599 KO01  
QSO: 14000 CW 2018-08-18 1326 HA6NL         599 0127   RT4O          599 KI01  
QSO: 14000 CW 2018-08-18 1327 HA6NL         599 0128   UA1AFT        599 SP04  
QSO: 14000 CW 2018-08-18 1329 HA6NL         599 0129   R8WO          599 BA55  
QSO: 14000 CW 2018-08-18 1331 HA6NL         599 0130   UF8T          599 OB05  
QSO: 14000 CW 2018-08-18 1337 HA6NL         599 0131   RV4LX/P       599 UL11  
QSO: 14000 CW 2018-08-18 1339 HA6NL         599 0132   UA9CU         599 SV34  
QSO: 14000 CW 2018-08-18 1340 HA6NL         599 0133   R5DT          599 MO71  
QSO: 14000 CW 2018-08-18 1341 HA6NL         599 0134   R9XS          599 KO08  
QSO: 21000 CW 2018-08-18 1347 HA6NL         599 0135   RT5Z          599 BO27  
QSO: 14000 CW 2018-08-18 1349 HA6NL         599 0136   UI7C/P        599 KR15  
QSO: 14000 CW 2018-08-18 1350 HA6NL         599 0137   RC9A          599 CB27  
QSO: 14000 CW 2018-08-18 1351 HA6NL         599 0138   RW7F          599 ST24  
QSO: 14000 CW 2018-08-18 1352 HA6NL         599 0139   R5DC/P        599 VL23  
QSO: 14000 CW 2018-08-18 1354 HA6NL         599 0140   RO9A          599 CB06  
QSO: 14000 CW 2018-08-18 1356 HA6NL         599 0141   RK8A/P        599 CB41  
QSO: 14000 CW 2018-08-18 1404 HA6NL         599 0142   RA6MQ         599 RO10  
QSO: 14000 CW 2018-08-18 1405 HA6NL         599 0143   R4LC          599 UL06  
QSO: 14000 CW 2018-08-18 1406 HA6NL         599 0144   R5CA          599 MO75  
QSO: 14000 CW 2018-08-18 1407 HA6NL         599 0145   RM7F          599 ST11  
QSO: 14000 CW 2018-08-18 1408 HA6NL         599 0146   R7AO/P        599 KR65  
QSO: 14000 CW 2018-08-18 1409 HA6NL         599 0147   R8OM          599 NS15  
QSO: 14000 CW 2018-08-18 1410 HA6NL         599 0148   RO1M          599 LO28  
QSO: 14000 CW 2018-08-18 1411 HA6NL         599 0149   UA5F          599 MA12  
QSO: 14000 CW 2018-08-18 1411 HA6NL         599 0150   RL4A          599 VG36  
QSO: 14000 CW 2018-08-18 1413 HA6NL         599 0151   RD8D          599 SV45  
QSO: 14000 CW 2018-08-18 1414 HA6NL         599 0152   RN3TT/P       599 NN23  
QSO: 14000 CW 2018-08-18 1415 HA6NL         599 0153   RM8W/M        599 BA68  
QSO: 14000 CW 2018-08-18 1416 HA6NL         599 0154   R2DA          599 MO14  
QSO: 14000 CW 2018-08-18 1417 HA6NL         599 0155   RW3XZ         599 KG06  
QSO: 14000 CW 2018-08-18 1418 HA6NL         599 0156   UA9AX         599 CB13  
QSO: 14000 CW 2018-08-18 1421 HA6NL         599 0157   RK3P          599 TL11  
QSO: 14000 CW 2018-08-18 1421 HA6NL         599 0158   RU5TT         599 NN07  
QSO: 14000 CW 2018-08-18 1423 HA6NL         599 0159   RK9AY/P       599 CB51  
QSO: 14000 CW 2018-08-18 1424 HA6NL         599 0160   RL4F          599 PE32  
QSO: 14000 CW 2018-08-18 1426 HA6NL         599 0161   RA1ZZ/3       599 MO36  
QSO: 14000 CW 2018-08-18 1427 HA6NL         599 0162   RN9S          599 OB02  
QSO: 14000 CW 2018-08-18 1428 HA6NL         599 0163   UA4WW         599 UD06  
QSO: 14000 CW 2018-08-18 1429 HA6NL         599 0164   RL4R/6        599 AD06  
QSO: 14000 CW 2018-08-18 1430 HA6NL         599 0165   RZ3DJ         599 MO09  
QSO: 14000 CW 2018-08-18 1432 HA6NL         599 0166   RA9FWB        599 PM02  
QSO: 14000 CW 2018-08-18 1434 HA6NL         599 0167   RW5CW         599 MO83  
QSO: 14000 CW 2018-08-18 1434 HA6NL         599 0168   UC5G/P        599 LP22  
QSO: 14000 CW 2018-08-18 1438 HA6NL         599 0169   RK4FM         599 PE27  
QSO: 14000 CW 2018-08-18 1440 HA6NL         599 0170   RW0A          599 KK33  
QSO: 14000 CW 2018-08-18 1442 HA6NL         599 0171   UG3G/P        599 LP18  
QSO: 14000 CW 2018-08-18 1443 HA6NL         599 0172   UA5L          599 SM07  
QSO: 14000 CW 2018-08-18 1444 HA6NL         599 0173   RD3ARU        599 MO85  
QSO: 14000 CW 2018-08-18 1445 HA6NL         599 0174   RT4M          599 UL06  
QSO: 14000 CW 2018-08-18 1449 HA6NL         599 0175   UA4WJ         599 UD05  
QSO: 14000 CW 2018-08-18 1450 HA6NL         599 0176   R3CW          599 MA09  
QSO: 14000 CW 2018-08-18 1451 HA6NL         599 0177   RA9AP         599 CB28  
QSO: 14000 CW 2018-08-18 1454 HA6NL         599 0178   R9FM          599 PM01  
QSO: 14000 CW 2018-08-18 1455 HA6NL         599 0179   RZ9SZ/3       599 MO60  
QSO: 14000 CW 2018-08-18 1525 HA6NL         599 0180   UA3MIF        599 YR09  
QSO:  7000 CW 2018-08-18 1527 HA6NL         599 0181   RM7C          599 KR09  
QSO:  7000 CW 2018-08-18 1530 HA6NL         599 0182   RA4AR         599 VG16  
QSO:  7000 CW 2018-08-18 1533 HA6NL         599 0183   RT3O          599 VR40  
QSO:  7000 CW 2018-08-18 1533 HA6NL         599 0184   RW3WX         599 KU03  
QSO:  7000 CW 2018-08-18 1537 HA6NL         599 0185   RA3YZ         599 BR01  
QSO:  7000 CW 2018-08-18 1543 HA6NL         599 0186   R5QQ          599 VR31  
QSO:  7000 CW 2018-08-18 1543 HA6NL         599 0187   RT4D/P        599 SA46  
QSO:  7000 CW 2018-08-18 1544 HA6NL         599 0188   RA1TU         599 NV05  
QSO:  7000 CW 2018-08-18 1544 HA6NL         599 0189   R7MC          599 RO23  
QSO:  7000 CW 2018-08-18 1544 HA6NL         599 0190   RA3AN         599 MO88  
QSO:  7000 CW 2018-08-18 1545 HA6NL         599 0191   RC1W/P        599 PS12  
QSO:  7000 CW 2018-08-18 1546 HA6NL         599 0192   RA3Y          599 BR10  
QSO:  7000 CW 2018-08-18 1546 HA6NL         599 0193   UA9W          599 BA23  
QSO:  7000 CW 2018-08-18 1547 HA6NL         599 0194   RA3XCZ        599 KG13  
QSO:  7000 CW 2018-08-18 1549 HA6NL         599 0195   RN6CH         599 KR57  
QSO:  7000 CW 2018-08-18 1553 HA6NL         599 0196   RW7F          599 ST24  
QSO:  7000 CW 2018-08-18 1554 HA6NL         599 0197   UA4S          599 MR06  
QSO:  7000 CW 2018-08-18 1555 HA6NL         599 0198   RQ3M          599 YR24  
QSO:  7000 CW 2018-08-18 1556 HA6NL         599 0199   RU6K          599 RK01  
QSO:  7000 CW 2018-08-18 1557 HA6NL         599 0201   UA6M          599 RO10  
QSO:  7000 CW 2018-08-18 1557 HA6NL         599 0200   UA6CC         599 KR35  
QSO:  7000 CW 2018-08-18 1558 HA6NL         599 0202   R6CZ/P        599 KR10  
QSO:  7000 CW 2018-08-18 1559 HA6NL         599 0204   R7CD          599 KR16  
QSO:  7000 CW 2018-08-18 1559 HA6NL         599 0203   R3XA/P        599 KG31  
QSO:  7000 CW 2018-08-18 1600 HA6NL         599 0205   RT3G/P        599 LP10  
QSO:  7000 CW 2018-08-18 1602 HA6NL         599 0206   RC3M/P        599 YR26  
QSO:  7000 CW 2018-08-18 1603 HA6NL         599 0207   RD1A/M        599 RO25  
QSO:  7000 CW 2018-08-18 1604 HA6NL         599 0208   UC7A          599 KR57  
QSO:  7000 CW 2018-08-18 1623 HA6NL         599 0209   RA9A/P        599 CB12  
QSO:  7000 CW 2018-08-18 1625 HA6NL         599 0210   RG4A          599 VG23  
QSO:  7000 CW 2018-08-18 1626 HA6NL         599 0211   RA7E          599 KC01  
QSO:  7000 CW 2018-08-18 1628 HA6NL         599 0212   RU5A/P        599 MO95  
QSO:  7000 CW 2018-08-18 1633 HA6NL         599 0213   UA6CT         599 KR51  
QSO:  7000 CW 2018-08-18 1634 HA6NL         599 0214   RM3Z          599 BO19  
QSO:  7000 CW 2018-08-18 1635 HA6NL         599 0216   R7KZA/P       599 RK15  
QSO:  7000 CW 2018-08-18 1635 HA6NL         599 0215   RA3DJA        599 MO68  
QSO:  7000 CW 2018-08-18 1637 HA6NL         599 0218   RM7F          599 ST11  
QSO:  7000 CW 2018-08-18 1637 HA6NL         599 0217   RO2E          599 OR23  
QSO:  7000 CW 2018-08-18 1638 HA6NL         599 0220   RK3DWW/P      599 MO13  
QSO:  7000 CW 2018-08-18 1638 HA6NL         599 0219   RT9I          599 TO25  
QSO:  7000 CW 2018-08-18 1639 HA6NL         599 0221   UA4LCH        599 UL01  
QSO:  7000 CW 2018-08-18 1640 HA6NL         599 0222   RW3YB         599 BR01  
QSO:  7000 CW 2018-08-18 1641 HA6NL         599 0223   RT4M          599 UL06  
QSO:  7000 CW 2018-08-18 1642 HA6NL         599 0224   RU4W/3        599 MO75  
QSO:  7000 CW 2018-08-18 1643 HA6NL         599 0225   RN4SC         599 MR05  
QSO:  7000 CW 2018-08-18 1645 HA6NL         599 0226   RQ7M/P        599 KM09  
QSO:  7000 CW 2018-08-18 1646 HA6NL         599 0228   RK3T          599 NN58  
QSO:  7000 CW 2018-08-18 1646 HA6NL         599 0227   UA4CC         599 SA56  
QSO:  7000 CW 2018-08-18 1647 HA6NL         599 0229   R1CA/P        599 LO26  
QSO:  7000 CW 2018-08-18 1651 HA6NL         599 0230   RT9A          599 CB28  
QSO:  7000 CW 2018-08-18 1652 HA6NL         599 0231   UA9SMU        599 OB10  
QSO:  7000 CW 2018-08-18 1654 HA6NL         599 0232   R3OM          599 VR09  
QSO:  7000 CW 2018-08-18 1656 HA6NL         599 0233   RT3T          599 NN50  
QSO:  7000 CW 2018-08-18 1657 HA6NL         599 0234   RW9DX         599 SV54  
QSO:  7000 CW 2018-08-18 1658 HA6NL         599 0235   RA1AL         599 SP17  
QSO:  7000 CW 2018-08-18 1659 HA6NL         599 0236   RL6K          599 RK01  
QSO:  7000 CW 2018-08-18 1700 HA6NL         599 0237   RN1A          599 LO31  
QSO:  7000 CW 2018-08-18 1702 HA6NL         599 0238   RM2T/P        599 NN06  
QSO:  7000 CW 2018-08-18 1703 HA6NL         599 0239   UA5F          599 MA12  
QSO:  7000 CW 2018-08-18 1707 HA6NL         599 0240   UA6GF         599 ST03  
QSO:  7000 CW 2018-08-18 1708 HA6NL         599 0241   RZ3AMW        599 MO94  
QSO:  7000 CW 2018-08-18 1709 HA6NL         599 0242   RW0AB         599 KK15  
QSO:  7000 CW 2018-08-18 1711 HA6NL         599 0243   RA9CMO        599 SV03  
QSO:  7000 CW 2018-08-18 1711 HA6NL         599 0244   RA3FP         599 MO89  
QSO:  7000 CW 2018-08-18 1713 HA6NL         599 0245   UA0WG/P       599 HA06  
QSO:  7000 CW 2018-08-18 1717 HA6NL         599 0246   RZ1OA         599 AR35  
QSO:  7000 CW 2018-08-18 1718 HA6NL         599 0247   UD4C          599 SA51  
QSO:  7000 CW 2018-08-18 1719 HA6NL         599 0248   R2VA/P        599 VL18  
QSO:  7000 CW 2018-08-18 1722 HA6NL         599 0249   RV4LX/P       599 UL11  
QSO:  7000 CW 2018-08-18 1726 HA6NL         599 0250   R1AT/P        599 KL23  
QSO: 14000 CW 2018-08-18 1727 HA6NL         599 0251   RA7R          599 SE03  
QSO:  7000 CW 2018-08-18 1730 HA6NL         599 0252   R7MM          599 RO22  
QSO:  7000 CW 2018-08-18 1739 HA6NL         599 0253   RW4HM         599 SR15  
QSO:  7000 CW 2018-08-18 1739 HA6NL         599 0254   RT5Z          599 BO27  
QSO:  7000 CW 2018-08-18 1740 HA6NL         599 0255   RW3XZ         599 KG06  
QSO:  7000 CW 2018-08-18 1741 HA6NL         599 0256   UA6LCN        599 RO22  
QSO:  7000 CW 2018-08-18 1741 HA6NL         599 0257   RQ4D          599 SA56  
QSO:  7000 CW 2018-08-18 1743 HA6NL         599 0258   RC7A          599 KR24  
QSO:  7000 CW 2018-08-18 1744 HA6NL         599 0259   RK4FF         599 PE03  
QSO:  7000 CW 2018-08-18 1749 HA6NL         599 0260   UA1ZZ         599 MU03  
QSO:  7000 CW 2018-08-18 1752 HA6NL         599 0261   RT4O          599 KI01  
QSO:  7000 CW 2018-08-18 1753 HA6NL         599 0262   RZ4A          599 VG10  
QSO:  7000 CW 2018-08-18 1756 HA6NL         599 0263   R4WAE         599 UD17  
QSO:  7000 CW 2018-08-18 1757 HA6NL         599 0264   R3KQ          599 VR01  
QSO:  7000 CW 2018-08-18 1804 HA6NL         599 0265   UA3MIF        599 YR09  
QSO:  7000 CW 2018-08-18 1806 HA6NL         599 0266   R7HF          599 ST02  
QSO:  7000 CW 2018-08-18 1807 HA6NL         599 0267   RC9J          599 HM11  
QSO:  7000 CW 2018-08-18 1808 HA6NL         599 0268   RM4N          599 KI03  
QSO:  7000 CW 2018-08-18 1809 HA6NL         599 0269   RW3QJ         599 VR28  
QSO:  7000 CW 2018-08-18 1811 HA6NL         599 0270   RT0C          599 HK28  
QSO:  7000 CW 2018-08-18 1813 HA6NL         599 0271   R6CC/P        599 AD06  
QSO:  3500 CW 2018-08-18 1818 HA6NL         599 0272   R3RK/P        599 TB29  
QSO:  3500 CW 2018-08-18 1820 HA6NL         599 0273   RD3PO/P       599 TL32  
QSO:  3500 CW 2018-08-18 1822 HA6NL         599 0274   RK3DWW/P      599 MO13  
QSO:  3500 CW 2018-08-18 1822 HA6NL         599 0275   RT5Z          599 BO27  
QSO:  3500 CW 2018-08-18 1823 HA6NL         599 0276   RA1ZZ/3       599 MO36  
QSO:  3500 CW 2018-08-18 1823 HA6NL         599 0277   UA4S          599 MR06  
QSO:  3500 CW 2018-08-18 1824 HA6NL         599 0278   RK3AW         599 MA04  
QSO:  3500 CW 2018-08-18 1824 HA6NL         599 0279   R1CA/P        599 LO26  
QSO:  3500 CW 2018-08-18 1825 HA6NL         599 0280   RL4R/6        599 AD06  
QSO:  3500 CW 2018-08-18 1827 HA6NL         599 0281   RW7F          599 ST24  
QSO:  3500 CW 2018-08-18 1828 HA6NL         599 0282   RN3S          599 RA03  
QSO:  3500 CW 2018-08-18 1832 HA6NL         599 0283   R7RC          599 SE01  
QSO:  3500 CW 2018-08-18 1837 HA6NL         599 0284   RZ3DX         599 MO08  
QSO:  3500 CW 2018-08-18 1844 HA6NL         599 0285   UA3R          599 TB01  
QSO:  3500 CW 2018-08-18 1845 HA6NL         599 0286   RN3TT/P       599 NN23  
QSO:  3500 CW 2018-08-18 1851 HA6NL         599 0287   R7AM          599 KR04  
QSO:  3500 CW 2018-08-18 1852 HA6NL         599 0288   RK3T          599 NN58  
QSO:  3500 CW 2018-08-18 1852 HA6NL         599 0289   RG5A          599 VL25  
QSO:  3500 CW 2018-08-18 1857 HA6NL         599 0290   RZ4A          599 VG10  
QSO:  3500 CW 2018-08-18 1903 HA6NL         599 0291   RW3X/P        599 KG23  
QSO:  3500 CW 2018-08-18 1904 HA6NL         599 0292   RT3O          599 VR40  
QSO:  3500 CW 2018-08-18 1909 HA6NL         599 0293   RV3ZN         599 BO05  
QSO:  3500 CW 2018-08-18 1910 HA6NL         599 0294   RA3NC         599 KS01  
QSO:  3500 CW 2018-08-18 1914 HA6NL         599 0295   UA6CC         599 KR35  
QSO:  7000 CW 2018-08-18 1920 HA6NL         599 0296   R2SM/P        599 RA20  
QSO:  7000 CW 2018-08-18 1920 HA6NL         599 0297   RD3F          599 MO39  
QSO:  7000 CW 2018-08-18 1925 HA6NL         599 0298   RW4AD         599 VG04  
QSO:  7000 CW 2018-08-18 1931 HA6NL         599 0299   RL4R/6        599 AD06  
QSO:  7000 CW 2018-08-18 1931 HA6NL         599 0300   R7AB          599 KR32  
