START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2018
CALLSIGN: DD0VU
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DD0VU
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2018 OK_OM_DX_Contest/2018/SSB.
QSO:  3500 PH 2018-04-14 2037 DD0VU         59 1 OK1DEZ        59 FUO
QSO:  3500 PH 2018-04-14 2038 DD0VU         59 002 IK2SYI        59 094
QSO:  3735 PH 2018-04-14 2114 DD0VU         59 003 OM4MM         59 PAR
QSO:  3500 PH 2018-04-14 2115 DD0VU         59 004 SQ1OD         59 109
QSO:  3500 PH 2018-04-14 2117 DD0VU         59 5 OK1KLV        59 BPV
QSO:  3600 PH 2018-04-14 2119 DD0VU         59 006 OK1AGE        59 BPZ
QSO:  3500 PH 2018-04-14 2121 DD0VU         59 007 OK1P          59 FRK
QSO:  3701 PH 2018-04-14 2123 DD0VU         59 008 S53K          59 074
QSO:  3783 PH 2018-04-14 2125 DD0VU         59 9 OK7W          59 FRK
QSO:  3500 PH 2018-04-14 2126 DD0VU         59 10 OK1KKI        59 CJH
QSO:  3771 PH 2018-04-14 2127 DD0VU         59 011 YT5IVN        59 138
QSO:  3500 PH 2018-04-14 2149 DD0VU         59 12 OK2MBP        59 HNJ
QSO:  3790 PH 2018-04-14 2156 DD0VU         59 013 Z66D          59 081
QSO:  3751 PH 2018-04-14 2157 DD0VU         59 14 9A60KDE       59 180
QSO:  3500 PH 2018-04-14 2158 DD0VU         59 015 OK3D          59 HOS
QSO:  3781 PH 2018-04-14 2201 DD0VU         59 017 OK2BFN        59 GZL
QSO:  3500 PH 2018-04-14 2205 DD0VU         59 018 SQ6Q          59 103
QSO:  3500 PH 2018-04-14 2208 DD0VU         59 019 YL1ZT         59 295
QSO:  3743 PH 2018-04-14 2211 DD0VU         59 020 F1NZC         59 132
QSO:  3500 PH 2018-04-14 2213 DD0VU         59 012 OM7AES        59 LUC
END-OF-LOG:
