START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KF0UR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KF0UR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:    50 RY 2021-06-12 1819 KF0UR         DM78 VE3ADQ        EN76
QSO:    50 DG 2021-06-13 0148 KF0UR         DM78 K6RO          DM03
QSO:    50 DG 2021-06-13 1505 KF0UR         DM78 N9YZA         EN51
QSO:    50 DG 2021-06-13 1507 KF0UR         DM78 N8GA          EN80
QSO:    50 DG 2021-06-13 1510 KF0UR         DM78 VA3IKE        EN82
QSO:    50 DG 2021-06-13 1513 KF0UR         DM78 W9ILY         EN51
QSO:    50 DG 2021-06-13 1526 KF0UR         DM78 KC9WIB        EN61
QSO:    50 DG 2021-06-13 1535 KF0UR         DM78 K9OM          EN65
QSO:    50 DG 2021-06-13 1541 KF0UR         DM78 W4ZST         EM84
QSO:    50 RY 2021-06-13 1627 KF0UR         DM78 K4MY          EM74
QSO:    50 DG 2021-06-13 1629 KF0UR         DM78 WD5HJF        EM35
QSO:    50 DG 2021-06-13 1630 KF0UR         DM78 W4EVV         EM64
QSO:    50 DG 2021-06-13 1631 KF0UR         DM78 W4ATL         EM73
QSO:    50 DG 2021-06-13 1632 KF0UR         DM78 N4SDK         EM73
QSO:    50 DG 2021-06-13 1635 KF0UR         DM78 W4IL          EM75
QSO:    50 DG 2021-06-13 1637 KF0UR         DM78 K4LDC         EM74
QSO:    50 DG 2021-06-13 1641 KF0UR         DM78 W4TM          EM73
QSO:    50 DG 2021-06-13 1643 KF0UR         DM78 W5WGF         EM54
QSO:    50 DG 2021-06-13 1649 KF0UR         DM78 N4DXY         EM64
QSO:    50 DG 2021-06-13 1652 KF0UR         DM78 W4MAA         EM74
END-OF-LOG:
