START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: NN4NT
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: NN4NT
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:    50 DG 2021-06-13 1708 NN4NT         EM64 W0ZA          DM79
QSO:    50 DG 2021-06-13 1718 NN4NT         EM64 W4TM          EM73
QSO:    50 RY 2021-06-13 1747 NN4NT         EM64 KY4G          EM64
QSO:    50 DG 2021-06-13 1749 NN4NT         EM64 KC4GCK        EM74
QSO:    50 DG 2021-06-13 1805 NN4NT         EM64 AC4G          EM65
QSO:   144 DG 2021-06-13 1826 NN4NT         EM64 W4MAA         EM74
QSO:    50 DG 2021-06-13 1826 NN4NT         EM64 W4MAA         EM74
QSO:    50 DG 2021-06-13 2205 NN4NT         EM64 PV8DX         FJ92
QSO:    50 DG 2021-06-13 2332 NN4NT         EM64 XE2NK         DL95
QSO:    50 DG 2021-06-13 2340 NN4NT         EM64 VE2ZAZ        FN25
QSO:    50 DG 2021-06-13 2342 NN4NT         EM64 W5DDS         EL09
QSO:    50 DG 2021-06-13 2344 NN4NT         EM64 VA3TIC        FN14
QSO:    50 DG 2021-06-13 2347 NN4NT         EM64 VE3LC         FN25
QSO:    50 DG 2021-06-13 2350 NN4NT         EM64 VE3VHB        FN24
QSO:    50 DG 2021-06-13 2351 NN4NT         EM64 VE3RX         EN96
QSO:    50 DG 2021-06-14 0256 NN4NT         EM64 AA4ZZ         EM96
QSO:    50 DG 2021-06-14 0259 NN4NT         EM64 W4ZST         EM84
END-OF-LOG:
