START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: N4LPD
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: N4LPD
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:    50 PH 2021-06-13 1329 N4LPD         EL79 K3CT          FN20
QSO:    50 CW 2021-06-13 1337 N4LPD         EL79 WA1BXY        FN41
QSO:    50 CW 2021-06-13 1340 N4LPD         EL79 W1RM          FN31
QSO:    50 PH 2021-06-13 1343 N4LPD         EL79 K1TR          FN42
QSO:    50 PH 2021-06-13 1346 N4LPD         EM79 W1AW          FN31
QSO:    50 PH 2021-06-13 1357 N4LPD         EL79 WZ1V          FN31
QSO:    50 PH 2021-06-13 1406 N4LPD         EL79 N3XF          FN00
QSO:    50 PH 2021-06-13 1409 N4LPD         EL79 VE3MIS        FN03
QSO:    50 DG 2021-06-13 1410 N4LPD         EL79 N3AAA         EN90
QSO:    50 PH 2021-06-13 1413 N4LPD         EL79 K8MR          EN91
QSO:    50 DG 2021-06-13 1430 N4LPD         EL79 NE9U          EN44
QSO:    50 DG 2021-06-13 1440 N4LPD         EL79 N2JMH         FN12
QSO:    50 DG 2021-06-13 1441 N4LPD         EL79 KZ9O          EN46
QSO:    50 PH 2021-06-13 1452 N4LPD         EL79 K3AJ          FM19
QSO:    50 PH 2021-06-13 1503 N4LPD         EL79 W4IY          FM08
QSO:    50 CW 2021-06-13 1557 N4LPD         EL79 W2SZ          FN32
QSO:    50 CW 2021-06-13 1606 N4LPD         EL79 K3AJ          FM19
END-OF-LOG:
