START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: W6ZX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W6ZX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:    50 PH 2021-06-13 0052 W6ZX          EM45 W4HLR         EM56
QSO:    50 CW 2021-06-13 1222 W6ZX          EM45 W1AW          FN31
QSO:    50 CW 2021-06-13 1242 W6ZX          EM45 WA1BXY        FN41
QSO:    50 PH 2021-06-13 1247 W6ZX          EM45 K1KG          FN42
QSO:    50 PH 2021-06-13 1251 W6ZX          EM45 K3CT          FN20
QSO:    50 PH 2021-06-13 1253 W6ZX          EM45 K1TEO         FN31
QSO:    50 PH 2021-06-13 1254 W6ZX          EM45 N2NT          FN20
QSO:    50 CW 2021-06-13 1259 W6ZX          EM45 K3CT          FN20
QSO:    50 CW 2021-06-13 1305 W6ZX          EM45 AA1K          FM29
QSO:    50 CW 2021-06-13 1313 W6ZX          EM45 N3XF          FN00
QSO:    50 CW 2021-06-13 1316 W6ZX          EM45 W1XX          FN41
QSO:    50 PH 2021-06-13 1325 W6ZX          EM45 W3SO          FN00
QSO:    50 PH 2021-06-13 1328 W6ZX          EM45 K3TEF         FM19
QSO:    50 PH 2021-06-13 1329 W6ZX          EM45 KZ9O          EN46
QSO:    50 PH 2021-06-13 1331 W6ZX          EM45 N3OC          FM19
QSO:    50 PH 2021-06-13 1333 W6ZX          EM45 WA3NUF        FN20
QSO:    50 CW 2021-06-13 1351 W6ZX          DM45 N3MK          FM27
QSO:    50 DG 2021-06-13 1817 W6ZX          EM45 W5ZN          EM45
END-OF-LOG:
