START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: VE3GKT
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: VE3GKT
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:    50 DG 2021-06-12 1929 VE3GKT        FN03 VE3DZ         FN03
QSO:    50 RY 2021-06-12 1933 VE3GKT        EN93 VE3WY         FN04
QSO:    50 RY 2021-06-12 1934 VE3GKT        EN93 VE3MIS        FN03
QSO:    50 DG 2021-06-12 2002 VE3GKT        EN93 VE3SMA        FN03
QSO:    50 DG 2021-06-12 2019 VE3GKT        EN93 VA3PAF        EN93
QSO:    50 DG 2021-06-12 2022 VE3GKT        EN93 NP3YL         FK68
QSO:    50 DG 2021-06-12 2026 VE3GKT        EN93 VE3RX         EN96
QSO:    50 DG 2021-06-12 2041 VE3GKT        EN93 VE3RZ         EN93
QSO:   144 FM 2021-06-12 2050 VE3GKT        EN93 VA3MA/R       EN93
QSO:    50 PH 2021-06-12 2101 VE3GKT        EN93 VA3MA/R       EN93
QSO:    50 DG 2021-06-12 2323 VE3GKT        FN03 VE3EJ         FN03
QSO:    50 RY 2021-06-12 2325 VE3GKT        FN03 VA2LGQ        FN15
QSO:    50 DG 2021-06-12 2333 VE3GKT        FN03 N2JMH         FN12
QSO:    50 DG 2021-06-12 2334 VE3GKT        FN03 K4VBX         FM16
QSO:    50 DG 2021-06-13 0004 VE3GKT        FN03 VE3PJ         FN14
QSO:    50 DG 2021-06-13 0011 VE3GKT        FN03 VE3DS         FN03
QSO:    50 DG 2021-06-13 0012 VE3GKT        FN03 VE3RX         EN96
QSO:    50 DG 2021-06-13 0032 VE3GKT        FN03 VE3NRT        FN03
END-OF-LOG:
