START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: K6PO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K6PO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:    50 DG 2021-06-13 0142 K6PO          DM12 NO0T          DM79
QSO:    50 DG 2021-06-13 0145 K6PO          DM12 AA2IL         DM12
QSO:    50 DG 2021-06-13 0148 K6PO          DM12 KB0NAV        DM79
QSO:    50 DG 2021-06-13 0149 K6PO          DM12 K9DR          DN62
QSO:    50 DG 2021-06-13 0153 K6PO          DM12 NC6K          DM13
QSO:    50 DG 2021-06-13 0156 K6PO          DM12 KE4TH         DN40
QSO:    50 DG 2021-06-13 0158 K6PO          DM12 K0BJ          DM99
QSO:    50 DG 2021-06-13 0201 K6PO          DM12 N5KS          DM95
QSO:    50 DG 2021-06-13 0202 K6PO          DM12 K6RO          DM03
QSO:    50 DG 2021-06-13 0207 K6PO          DM12 AA5KD         EM15
QSO:    50 DG 2021-06-13 0210 K6PO          DM12 XE2X          EL06
QSO:    50 DG 2021-06-13 0212 K6PO          DM12 N0POH         DM79
QSO:    50 RY 2021-06-13 0213 K6PO          DM12 K0NR          DM78
QSO:    50 RY 2021-06-13 0214 K6PO          DM12 NI6E          DM13
QSO:    50 DG 2021-06-13 0216 K6PO          DM12 K9CT          EN50
QSO:    50 DG 2021-06-13 0226 K6PO          DM12 W0BX          DM58
QSO:    50 PH 2021-06-13 0230 K6PO          DM12 K7ULS         DN41
QSO:    50 DG 2021-06-13 0310 K6PO          DM12 W0ZA          DM79
QSO:    50 DG 2021-06-13 0312 K6PO          DM12 KG7CW         DN14
END-OF-LOG:
