START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KW2E
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KW2E
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:   144 PH 2021-06-12 1801 KW2E          DN13 KI0E          DN13
QSO:    50 DG 2021-06-12 1822 KW2E          DN13 NN5DX         DM80
QSO:    50 DG 2021-06-12 1826 KW2E          DN13 KG7CW         DN14
QSO:    50 RY 2021-06-12 1936 KW2E          DN13 W0OGH         DM52
QSO:    50 DG 2021-06-12 2348 KW2E          DN13 KI0E          DN13
QSO:    50 DG 2021-06-12 2357 KW2E          DN13 W7BOB         DN14
QSO:    50 DG 2021-06-13 0131 KW2E          DN13 KA5D/R        EL09
QSO:    50 DG 2021-06-13 0155 KW2E          DN13 N1AV          DM43
QSO:    50 RY 2021-06-13 0158 KW2E          DN13 KD1ELK        DM43
QSO:   222 PH 2021-06-13 0203 KW2E          DN13 KI0E          DN13
QSO:    50 RY 2021-06-13 0205 KW2E          DN13 XE2JS         DL68
QSO:    50 DG 2021-06-13 0206 KW2E          DN13 W8AEF         DM33
QSO:    50 DG 2021-06-13 0211 KW2E          DN13 KC7QY         DM64
QSO:    50 RY 2021-06-13 0216 KW2E          DN13 N7OW/R        DM33
QSO:    50 DG 2021-06-13 0228 KW2E          DN13 K5PI          EM00
QSO:    50 DG 2021-06-13 0316 KW2E          DN13 K7HP          DM33
QSO:   902 PH 2021-06-13 0319 KW2E          DN13 N7DSX/R       DM32
QSO:    50 DG 2021-06-13 0324 KW2E          DN13 KF6HI         DM33
QSO:    50 RY 2021-06-13 0327 KW2E          DN13 WA0KDS        DM33
END-OF-LOG:
