START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: N4UC
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: N4UC
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:    50 RY 2021-06-12 2242 N4UC          EM64 N4DXY         EM64
QSO:    50 RY 2021-06-12 2253 N4UC          EM64 WK9U          EN65
QSO:    50 DG 2021-06-13 1310 N4UC          EM64 K0VG          EN27
QSO:    50 DG 2021-06-13 1317 N4UC          EM64 VE4VT         EN19
QSO:    50 DG 2021-06-13 1319 N4UC          EM64 VA3ECO        EN29
QSO:    50 DG 2021-06-13 1344 N4UC          EM64 W0PHX         EN47
QSO:    50 RY 2021-06-13 1648 N4UC          EM64 K0NR          DM78
QSO:    50 DG 2021-06-13 1649 N4UC          EM64 AD5MQ         DM89
QSO:    50 RY 2021-06-13 1651 N4UC          EM64 K0NR          DM78
QSO:    50 DG 2021-06-13 1700 N4UC          EM64 K0BJ          DM99
QSO:    50 DG 2021-06-13 1752 N4UC          EM64 K4PI          EM73
QSO:    50 RY 2021-06-13 1753 N4UC          EM64 KY4G          EM64
QSO:    50 DG 2021-06-13 1803 N4UC          EM64 AC4G          EM65
QSO:    50 DG 2021-06-13 1817 N4UC          EM64 W5WGF         EM54
QSO:    50 DG 2021-06-13 2126 N4UC          EM64 W4ENN         EM64
QSO:    50 DG 2021-06-13 2343 N4UC          EM64 N2JMH         FN12
QSO:    50 DG 2021-06-13 2348 N4UC          EM64 VE3RX         EN96
QSO:    50 DG 2021-06-13 2351 N4UC          EM64 VE3LC         FN25
END-OF-LOG:
