START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: W7SKW
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W7SKW
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:   144 FM 2021-06-13 1757 W7SKW         CN85 N7DB          CN85
QSO:   144 FM 2021-06-13 1757 W7SKW         CN85 N7ZZE         CN85
QSO:   144 PH 2021-06-13 1757 W7SKW         CN85 NR7Y          CN85
QSO:    50 PH 2021-06-13 1823 W7SKW         CN85 N7DB          CN85
QSO:    50 PH 2021-06-13 1829 W7SKW         CN85 WA8ZNC        CN85
QSO:   432 FM 2021-06-13 1847 W7SKW         CN85 N7ZZE         CN85
QSO:   432 FM 2021-06-13 1849 W7SKW         CN85 KD7RUS/R      CN85
QSO:   432 RY 2021-06-13 1854 W7SKW         CN85 W7OTL         CN85
QSO:   144 FM 2021-06-13 1900 W7SKW         CN85 K7IMA         CN85
QSO:   144 FM 2021-06-13 1911 W7SKW         CN85 KD7RUS/R      CN85
QSO:    50 PH 2021-06-13 1919 W7SKW         CN85 KD7RUS/R      CN85
QSO:   432 FM 2021-06-13 2135 W7SKW         CN85 K7VIT         CN85
QSO:   432 PH 2021-06-13 2135 W7SKW         CN85 WA7FLY        CN85
QSO:   144 FM 2021-06-13 2202 W7SKW         CN85 W7MTL         CN85
QSO:   144 PH 2021-06-13 2202 W7SKW         CN85 WA7FLY        CN85
QSO:   144 FM 2021-06-13 2203 W7SKW         CN85 K7VIT         CN85
QSO:   144 PH 2021-06-13 2207 W7SKW         CN85 AA7EA         CN85
END-OF-LOG:
