START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: VO1AW
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: VO1AW
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:    50 DG 2021-06-12 2058 VO1AW         GN28 N3MK          FM27
QSO:    50 DG 2021-06-12 2122 VO1AW         GN28 WC3N          FM19
QSO:    50 DG 2021-06-12 2123 VO1AW         GN28 N1API         FN31
QSO:    50 DG 2021-06-12 2131 VO1AW         GN28 K2PAL         FN30
QSO:    50 DG 2021-06-12 2136 VO1AW         GN28 N1SV          FN42
QSO:    50 CW 2021-06-12 2143 VO1AW         GN28 W2GD          FN20
QSO:    50 CW 2021-06-12 2207 VO1AW         GN28 NT2X          FN32
QSO:    50 DG 2021-06-12 2219 VO1AW         GN28 AB1WG         FN34
QSO:    50 DG 2021-06-12 2233 VO1AW         GN28 NF3R          FN20
QSO:    50 DG 2021-06-12 2236 VO1AW         GN28 W1SSN         FN31
QSO:    50 DG 2021-06-12 2239 VO1AW         GN28 WA2FZW        FN20
QSO:    50 RY 2021-06-12 2242 VO1AW         GN28 KA2BPP        FN30
QSO:    50 PH 2021-06-12 2245 VO1AW         GN28 WA2VNV        FN30
QSO:    50 DG 2021-06-12 2246 VO1AW         GN28 EA7L          IM86
QSO:    50 DG 2021-06-12 2246 VO1AW         GN28 N1JFU         FN42
QSO:    50 DG 2021-06-13 1016 VO1AW         GN28 KV1J          FN44
QSO:    50 CW 2021-06-13 1449 VO1AW         GN28 N4WW          EL98
QSO:    50 CW 2021-06-13 1451 VO1AW         GN28 N6AR          EL98
QSO:    50 CW 2021-06-13 1452 VO1AW         GN28 N8II          FM19
END-OF-LOG:
