START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KN1H
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KN1H
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2021.
QSO:    50 CW 2021-06-12 1951 KN1H          FN33 K1WHS         FN43
QSO:    50 CW 2021-06-12 2053 KN1H          FN33 W2SZ          FN32
QSO:    50 CW 2021-06-12 2103 KN1H          FN33 NT2X          FN32
QSO:    50 CW 2021-06-12 2313 KN1H          FN33 K5TR          EM00
QSO:    50 CW 2021-06-13 1254 KN1H          FN33 NS4T          EM73
QSO:    50 CW 2021-06-13 1254 KN1H          FN33 W5MX          EM77
QSO:    50 CW 2021-06-13 1257 KN1H          FN33 K4PI          EM73
QSO:    50 CW 2021-06-13 1304 KN1H          FN33 KR4F          EM64
QSO:    50 CW 2021-06-13 1314 KN1H          FN33 WH6LE         EM94
QSO:    50 CW 2021-06-13 1319 KN1H          FN33 AC4G          EM65
QSO:    50 CW 2021-06-13 1326 KN1H          FN33 N4WW          EL98
QSO:    50 CW 2021-06-13 2245 KN1H          FN33 K4BAI         EM72
QSO:    50 CW 2021-06-13 2249 KN1H          FN33 AE4Y          EM85
QSO:    50 CW 2021-06-13 2255 KN1H          FN33 W4SPR         EL97
QSO:    50 CW 2021-06-13 2257 KN1H          FN33 WO4O          EL98
QSO:    50 CW 2021-06-14 0013 KN1H          FN33 W0SEI         EN35
QSO:    50 CW 2021-06-14 0026 KN1H          FN33 W0UC          EN44
QSO:    50 CW 2021-06-14 0031 KN1H          FN33 W0ZF/R        EN24
END-OF-LOG:
