START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.229 [RUS]
CALLSIGN: UU4JDD
LOCATION: DX
CONTEST: REF-CW
CLAIMED-SCORE: 25986
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-TRANSMITTER: ONE
CLUB: Black Sea Contest Club
NAME: Max F. Yevsyukov
SOAPBOX: Thank's to all op's from France! It was fun! 
QSO: 28000 CW 2012-01-28 1127 UU4JDD        599 27     F5KKD         599 93           
QSO: 28000 CW 2012-01-28 1132 UU4JDD        599 28     F5OWL         599 83           
QSO: 28000 CW 2012-01-28 1136 UU4JDD        599 29     F5KDK/P       599 83           
QSO: 28000 CW 2012-01-28 1141 UU4JDD        599 30     F6KNB         599 33           
QSO: 28000 CW 2012-01-28 1145 UU4JDD        599 31     F5VHY         599 47           
QSO: 28000 CW 2012-01-28 1147 UU4JDD        599 32     TM2B          599 03           
QSO: 28000 CW 2012-01-28 1149 UU4JDD        599 33     F5VBT         599 38           
QSO: 28000 CW 2012-01-28 1152 UU4JDD        599 34     TM70TRS       599 63           
QSO: 28000 CW 2012-01-28 1155 UU4JDD        599 35     F5KLP         599 49           
QSO: 28000 CW 2012-01-28 1200 UU4JDD        599 36     F5AIB         599 54           
QSO: 21000 CW 2012-01-28 1210 UU4JDD        599 37     F5OHM         599 36           
QSO: 21000 CW 2012-01-28 1211 UU4JDD        599 38     F8DZY         599 47           
QSO: 21000 CW 2012-01-28 1213 UU4JDD        599 39     F6GPT         599 33           
QSO: 21000 CW 2012-01-28 1218 UU4JDD        599 40     F5VBT         599 38           
QSO: 21000 CW 2012-01-28 1222 UU4JDD        599 41     F5RKL         599 54           
QSO: 28000 CW 2012-01-28 1226 UU4JDD        599 42     TM2T          599 69           
QSO: 28000 CW 2012-01-28 1229 UU4JDD        599 43     F6CYT         599 44           
QSO: 28000 CW 2012-01-28 1230 UU4JDD        599 44     F6CXJ         599 47           
QSO: 28000 CW 2012-01-28 1233 UU4JDD        599 45     TM1T          599 44           
QSO: 28000 CW 2012-01-28 1237 UU4JDD        599 46     F6GUF         599 69           
QSO: 28000 CW 2012-01-28 1241 UU4JDD        599 47     F8DGY         599 77           
QSO: 28000 CW 2012-01-28 1244 UU4JDD        599 48     F6KJX         599 41           
QSO: 28000 CW 2012-01-28 1249 UU4JDD        599 49     F5QF          599 77           
QSO: 28000 CW 2012-01-28 1256 UU4JDD        599 50     F5KDC         599 63           
QSO: 21000 CW 2012-01-28 1316 UU4JDD        599 51     F6KNB         599 33           
QSO: 21000 CW 2012-01-28 1319 UU4JDD        599 52     TM6D          599 38           
QSO: 21000 CW 2012-01-28 1330 UU4JDD        599 53     TM6GGR        599 37           
QSO: 21000 CW 2012-01-28 1332 UU4JDD        599 54     F5UTN         599 27           
QSO: 21000 CW 2012-01-28 1334 UU4JDD        599 55     F5KMB/P       599 60           
QSO: 21000 CW 2012-01-28 1343 UU4JDD        599 56     F5XX          599 81           
QSO: 21000 CW 2012-01-28 1345 UU4JDD        599 57     F5AIB         599 54           
QSO: 21000 CW 2012-01-28 1346 UU4JDD        599 58     F6KDL         599 68           
QSO: 21000 CW 2012-01-28 1347 UU4JDD        599 59     TM2OP         599 86           
QSO: 21000 CW 2012-01-28 1350 UU4JDD        599 60     F6FTB         599 21           
QSO: 21000 CW 2012-01-28 1352 UU4JDD        599 61     F6KRK         599 78           
QSO: 21000 CW 2012-01-28 1355 UU4JDD        599 62     F4EUN         599 83           
QSO: 21000 CW 2012-01-28 1357 UU4JDD        599 63     F5KKD         599 93           
QSO: 21000 CW 2012-01-28 1358 UU4JDD        599 64     F6CXJ         599 47           
QSO: 21000 CW 2012-01-28 1400 UU4JDD        599 65     F/LX1NO/P     599 57           
QSO: 28000 CW 2012-01-28 1407 UU4JDD        599 66     F5PTI         599 16           
QSO: 28000 CW 2012-01-28 1417 UU4JDD        599 67     F6BZQ         599 84           
QSO: 28000 CW 2012-01-28 1427 UU4JDD        599 68     F1DBE         599 95           
QSO: 28000 CW 2012-01-28 1429 UU4JDD        599 69     F6CNM         599 29           
QSO: 28000 CW 2012-01-28 1434 UU4JDD        599 70     F6EJN         599 81           
QSO: 21000 CW 2012-01-28 1506 UU4JDD        599 71     TM57M         599 57           
QSO: 21000 CW 2012-01-28 1508 UU4JDD        599 72     F8KHO         599 51           
QSO: 21000 CW 2012-01-28 1509 UU4JDD        599 73     F5PTI         599 16           
QSO: 21000 CW 2012-01-28 1513 UU4JDD        599 74     FM/F6AUS      599 FM           
QSO: 21000 CW 2012-01-28 1519 UU4JDD        599 75     F6BUL         599 74           
QSO: 21000 CW 2012-01-28 1523 UU4JDD        599 76     F6REF         599 00           
QSO: 21000 CW 2012-01-28 1528 UU4JDD        599 77     F6KLO         599 19           
QSO: 21000 CW 2012-01-28 1533 UU4JDD        599 78     F6HJO/P       599 21           
QSO: 21000 CW 2012-01-28 1543 UU4JDD        599 79     F6DEO         599 95           
QSO: 14000 CW 2012-01-28 1550 UU4JDD        599 80     F8BUO         599 68           
QSO: 14000 CW 2012-01-28 1556 UU4JDD        599 81     F4KIU         599 67           
QSO: 14000 CW 2012-01-28 1603 UU4JDD        599 82     F4KIP         599 57           
QSO: 14000 CW 2012-01-28 1611 UU4JDD        599 83     F5LPY         599 55           
QSO: 14000 CW 2012-01-28 1617 UU4JDD        599 84     F5RKL         599 54           
QSO: 14000 CW 2012-01-28 1620 UU4JDD        599 85     F6AXX         599 83           
QSO: 14000 CW 2012-01-28 1624 UU4JDD        599 86     F6KDL         599 68           
QSO: 14000 CW 2012-01-28 1631 UU4JDD        599 87     F8KHO         599 51           
QSO: 14000 CW 2012-01-28 1633 UU4JDD        599 88     TM2B          599 03           
QSO: 14000 CW 2012-01-28 1636 UU4JDD        599 89     F6KJX         599 41           
QSO: 14000 CW 2012-01-28 1641 UU4JDD        599 90     F6BZQ         599 84           
QSO: 14000 CW 2012-01-28 1644 UU4JDD        599 91     F6KGI         599 11           
QSO: 14000 CW 2012-01-28 1648 UU4JDD        599 92     TM2OP         599 86           
QSO: 14000 CW 2012-01-28 1651 UU4JDD        599 93     F6KRK         599 78           
QSO: 14000 CW 2012-01-28 1654 UU4JDD        599 94     TM6GGR        599 37           
QSO: 14000 CW 2012-01-28 1658 UU4JDD        599 95     F6CXJ         599 47           
QSO: 14000 CW 2012-01-28 1701 UU4JDD        599 96     F6KNB         599 33           
QSO: 14000 CW 2012-01-28 1716 UU4JDD        599 97     F5KDC         599 63           
QSO: 14000 CW 2012-01-28 1719 UU4JDD        599 98     F6BCW         599 71           
QSO: 14000 CW 2012-01-28 1728 UU4JDD        599 99     F4KIO         599 35           
QSO: 14000 CW 2012-01-28 1729 UU4JDD        599 100    F8DGY         599 77           
QSO:  7000 CW 2012-01-28 1757 UU4JDD        599 101    F5CWU         599 37           
QSO:  7000 CW 2012-01-28 1800 UU4JDD        599 102    TM2OP         599 86           
QSO:  7000 CW 2012-01-28 1815 UU4JDD        599 103    TM70TRS       599 63           
QSO:  7000 CW 2012-01-28 1823 UU4JDD        599 104    F5KMB/P       599 60           
QSO:  7000 CW 2012-01-28 1841 UU4JDD        599 105    F1AKK         599 29           
QSO:  7000 CW 2012-01-28 1852 UU4JDD        599 106    F6KJX         599 41           
QSO:  7000 CW 2012-01-28 1855 UU4JDD        599 107    F8DZY         599 47           
QSO:  7000 CW 2012-01-28 1900 UU4JDD        599 108    F6KNB         599 33           
QSO:  7000 CW 2012-01-28 1921 UU4JDD        599 109    F6KLO         599 19           
QSO:  7000 CW 2012-01-28 1933 UU4JDD        599 110    TM1T          599 44           
QSO: 14000 CW 2012-01-29 0815 UU4JDD        599 111    F8DRE         599 28           
QSO: 14000 CW 2012-01-29 0823 UU4JDD        599 112    F5KMB/P       599 60           
QSO: 14000 CW 2012-01-29 0825 UU4JDD        599 113    TM2T          599 69           
QSO: 21000 CW 2012-01-29 0834 UU4JDD        599 114    F6KMX         599 94           
QSO: 21000 CW 2012-01-29 0840 UU4JDD        599 115    F5MFI         599 45           
QSO: 21000 CW 2012-01-29 0843 UU4JDD        599 116    F5OWL         599 83           
QSO: 28000 CW 2012-01-29 0847 UU4JDD        599 117    F6BUL         599 74           
QSO: 28000 CW 2012-01-29 0849 UU4JDD        599 118    F3CW          599 54           
QSO: 28000 CW 2012-01-29 0855 UU4JDD        599 119    F4EEI         599 52           
QSO: 21000 CW 2012-01-29 0905 UU4JDD        599 120    F5LPY         599 55           
QSO: 21000 CW 2012-01-29 0910 UU4JDD        599 121    F5OTZ         599 83           
QSO: 21000 CW 2012-01-29 0916 UU4JDD        599 122    F5VHY         599 47           
QSO: 14000 CW 2012-01-29 0928 UU4JDD        599 123    F5JFU         599 58           
QSO: 14000 CW 2012-01-29 0937 UU4JDD        599 124    F5VBU         599 66           
QSO: 14000 CW 2012-01-29 0938 UU4JDD        599 125    F5LMJ         599 67           
QSO: 14000 CW 2012-01-29 0940 UU4JDD        599 126    F2NY          599 13           
QSO: 14000 CW 2012-01-29 0945 UU4JDD        599 127    F5XX          599 81           
QSO: 14000 CW 2012-01-29 0950 UU4JDD        599 128    F8FSC         599 39           
QSO: 14000 CW 2012-01-29 0953 UU4JDD        599 129    F5LCH         599 85           
QSO: 28000 CW 2012-01-29 1000 UU4JDD        599 130    F2GL          599 89           
QSO: 28000 CW 2012-01-29 1004 UU4JDD        599 131    F5FJ          599 40           
QSO: 28000 CW 2012-01-29 1010 UU4JDD        599 132    TM5FFT        599 56           
QSO: 28000 CW 2012-01-29 1015 UU4JDD        599 133    TM2OP         599 86           
QSO: 21000 CW 2012-01-29 1016 UU4JDD        599 134    F5KDC         599 63           
QSO: 21000 CW 2012-01-29 1023 UU4JDD        599 135    F6FDR         599 84           
QSO: 21000 CW 2012-01-29 1025 UU4JDD        599 136    F8BDQ         599 18           
QSO: 21000 CW 2012-01-29 1028 UU4JDD        599 137    F6HKA         599 87           
QSO: 21000 CW 2012-01-29 1032 UU4JDD        599 138    F5LMJ         599 67           
QSO: 21000 CW 2012-01-29 1036 UU4JDD        599 139    F4KIO         599 35           
QSO: 21000 CW 2012-01-29 1039 UU4JDD        599 140    F5PCV         599 62           
QSO: 21000 CW 2012-01-29 1040 UU4JDD        599 141    F4EEI         599 52           
QSO: 28000 CW 2012-01-29 1046 UU4JDD        599 142    TM9FL         599 86           
QSO: 28000 CW 2012-01-29 1051 UU4JDD        599 143    F6HKA         599 87           
QSO: 28000 CW 2012-01-29 1100 UU4JDD        599 144    F1AKK         599 29           
QSO: 28000 CW 2012-01-29 1151 UU4JDD        599 145    F5LPY         599 55           
QSO: 28000 CW 2012-01-29 1155 UU4JDD        599 146    F5JFU         599 58           
QSO: 28000 CW 2012-01-29 1202 UU4JDD        599 147    F5UB          599 62           
QSO: 21000 CW 2012-01-29 1207 UU4JDD        599 148    F6DYX         599 49           
QSO: 21000 CW 2012-01-29 1208 UU4JDD        599 149    F8FSC         599 39           
QSO: 21000 CW 2012-01-29 1214 UU4JDD        599 150    F5VBU         599 66           
QSO: 21000 CW 2012-01-29 1217 UU4JDD        599 151    TM1T          599 44           
QSO: 21000 CW 2012-01-29 1224 UU4JDD        599 152    F6BZQ         599 84           
QSO: 21000 CW 2012-01-29 1229 UU4JDD        599 153    F6KJX         599 41           
QSO: 21000 CW 2012-01-29 1233 UU4JDD        599 154    TM5FFT        599 56           
QSO: 14000 CW 2012-01-29 1237 UU4JDD        599 155    F6KEH         599 34           
QSO: 14000 CW 2012-01-29 1247 UU4JDD        599 156    F5MPN         599 08           
QSO: 28000 CW 2012-01-29 1251 UU4JDD        599 157    F5POJ         599 02           
QSO: 28000 CW 2012-01-29 1318 UU4JDD        599 158    F5CQ          599 35           
QSO: 28000 CW 2012-01-29 1322 UU4JDD        599 159    F5OZC/P       599 49           
QSO: 28000 CW 2012-01-29 1326 UU4JDD        599 160    F6KMB         599 59           
QSO: 21000 CW 2012-01-29 1338 UU4JDD        599 161    F5LCH         599 85           
QSO: 21000 CW 2012-01-29 1340 UU4JDD        599 162    F8DGY         599 77           
QSO: 21000 CW 2012-01-29 1340 UU4JDD        599 163    F6ENO         599 51           
QSO: 21000 CW 2012-01-29 1404 UU4JDD        599 164    F6KUU         599 26           
QSO: 21000 CW 2012-01-29 1418 UU4JDD        599 165    F5VV          599 01           
QSO: 21000 CW 2012-01-29 1433 UU4JDD        599 166    F5KLE         599 30           
QSO: 21000 CW 2012-01-29 1436 UU4JDD        599 167    F5JFU         599 58           
QSO: 21000 CW 2012-01-29 1502 UU4JDD        599 168    F4KIU         599 67           
QSO: 21000 CW 2012-01-29 1507 UU4JDD        599 169    F5QF          599 77           
QSO: 21000 CW 2012-01-29 1509 UU4JDD        599 170    F8BUO         599 68           
QSO: 21000 CW 2012-01-29 1514 UU4JDD        599 171    F5NQL         599 81           
QSO: 14000 CW 2012-01-29 1530 UU4JDD        599 172    F5KKD         599 93           
QSO: 14000 CW 2012-01-29 1531 UU4JDD        599 173    F6HJO/P       599 21           
QSO: 14000 CW 2012-01-29 1536 UU4JDD        599 174    F6GPT         599 33           
QSO: 14000 CW 2012-01-29 1537 UU4JDD        599 175    TM70TRS       599 63           
QSO: 14000 CW 2012-01-29 1543 UU4JDD        599 176    F6KMX         599 94           
QSO:  7000 CW 2012-01-29 1613 UU4JDD        599 177    F6CXJ         599 47           
QSO: 14000 CW 2012-01-29 1619 UU4JDD        599 178    TM1T          599 44           
QSO: 14000 CW 2012-01-29 1625 UU4JDD        599 179    F5VHY         599 47           
QSO: 14000 CW 2012-01-29 1650 UU4JDD        599 180    F5ROL         599 83           
QSO:  7000 CW 2012-01-29 1711 UU4JDD        599 181    TM6GGR        599 37           
END-OF-LOG: 
