START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: SAC-SSB
CALLSIGN: KB2SXT
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KB2SXT
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for SAC-SSB SAC/SSB/2021.
QSO: 14151 PH 2021-10-09 1328 KB2SXT        59 1 OH1MM         59 19
QSO: 14193 PH 2021-10-09 1800 KB2SXT        59 2 OF1F          59 636
QSO: 14241 PH 2021-10-09 1802 KB2SXT        59 3 OG6N          59 630
QSO: 14254 PH 2021-10-09 1805 KB2SXT        59 4 SM5V          59 156
QSO: 14000 PH 2021-10-09 1806 KB2SXT        59 5 OH7K          59 657
QSO: 14272 PH 2021-10-09 1809 KB2SXT        59 6 OG7A          59 312
QSO: 14180 PH 2021-10-09 1812 KB2SXT        59 7 SF4D          59 341
QSO: 14182 PH 2021-10-09 1812 KB2SXT        59 8 LN8W          59 428
QSO: 14211 PH 2021-10-09 1817 KB2SXT        59 9 LN2T          59 316
QSO: 14215 PH 2021-10-09 1820 KB2SXT        59 10 SK4AO         59 296
QSO: 14221 PH 2021-10-09 1824 KB2SXT        59 11 OG66X         59 104
QSO: 14277 PH 2021-10-09 1838 KB2SXT        59 12 TF3T          59 764
QSO: 14288 PH 2021-10-09 1840 KB2SXT        59 13 OH0V          59 868
QSO: 14000 PH 2021-10-09 1856 KB2SXT        59 14 OH2BAH        59 493
QSO: 14213 PH 2021-10-09 1857 KB2SXT        59 15 OH8X          59 517
QSO: 14208 PH 2021-10-09 1858 KB2SXT        59 16 SE5E          59 707
QSO: 14249 PH 2021-10-09 1859 KB2SXT        59 17 SM5X          59 579
QSO: 14200 PH 2021-10-09 1902 KB2SXT        59 18 SG8X          59 796
QSO: 14255 PH 2021-10-09 1922 KB2SXT        59 19 SJ2W          59 280
QSO: 14000 PH 2021-10-09 1924 KB2SXT        59 20 SM6USS        59 6
QSO: 14000 PH 2021-10-09 1931 KB2SXT        59 21 OZ4EDR        59 198
QSO: 14260 PH 2021-10-09 1933 KB2SXT        59 22 LN1B          59 417
QSO: 14213 PH 2021-10-09 1937 KB2SXT        59 32 OZ400HS       59 106
QSO: 14190 PH 2021-10-09 1940 KB2SXT        59 24 SM5EPO        59 133
QSO: 14241 PH 2021-10-09 2006 KB2SXT        59 25 SK6AW         59 307
QSO: 14185 PH 2021-10-09 2013 KB2SXT        59 26 SA6U          59 299
QSO: 14171 PH 2021-10-09 2018 KB2SXT        59 27 SK6HD         59 308
END-OF-LOG:
