START-OF-LOG: 2.0
CATEGORY: Single operator, CW, low power
CONTEST: WAG
SPECIFIC: NM
CALLSIGN: DD6CW
CLUB:
CLAIMED-SCORE: 175392
OPERATORS: DD6CW
CREATED-BY: N1MM Logger+ 1.0.7500.0, modified by DXHF upload.
QSO: 14025 CW 2025-10-18 1506 DD6CW         599 NM   E72T          599 4
QSO: 21000 CW 2025-10-18 1625 DD6CW         599 NM   OK1KKI        599 68
QSO: 21000 CW 2025-10-18 1625 DD6CW         599 NM   UA4FCO        599 87
QSO: 21000 CW 2025-10-18 1625 DD6CW         599 NM   S53V          599 89
QSO: 21000 CW 2025-10-18 1626 DD6CW         599 NM   UA1ZZ         599 36
QSO: 21000 CW 2025-10-18 1629 DD6CW         599 NM   AA2IL         599 3
QSO: 21000 CW 2025-10-18 1630 DD6CW         599 NM   SP4VT         599 100
QSO: 21000 CW 2025-10-18 1631 DD6CW         599 NM   UA3QR         599 29
QSO: 21000 CW 2025-10-18 1634 DD6CW         599 NM   VE7ZO         599 41
QSO: 21000 CW 2025-10-18 1634 DD6CW         599 NM   N3XF          599 60
QSO: 21000 CW 2025-10-18 1635 DD6CW         599 NM   EA5ITT        599 61
QSO: 21000 CW 2025-10-18 1637 DD6CW         599 NM   LA2AB         599 55
QSO: 21000 CW 2025-10-18 1637 DD6CW         599 NM   K4QPL         599 47
QSO: 21000 CW 2025-10-18 1638 DD6CW         599 NM   EA5FID        599 116
QSO: 21000 CW 2025-10-18 1638 DD6CW         599 NM   R1QE          599 19
QSO: 21000 CW 2025-10-18 1639 DD6CW         599 NM   EA5OH         599 133
QSO: 21000 CW 2025-10-18 1640 DD6CW         599 NM   RV3FF         599 126
QSO: 21000 CW 2025-10-18 1640 DD6CW         599 NM   R6AF          599 131
QSO: 21000 CW 2025-10-18 1641 DD6CW         599 NM   RN3TT         599 33
QSO: 21000 CW 2025-10-18 1642 DD6CW         599 NM   UA3SDN        599 16
QSO: 21000 CW 2025-10-18 1646 DD6CW         599 NM   DL1VDL        599 S06
QSO: 21000 CW 2025-10-18 1647 DD6CW         599 NM   DL6KVA        599 V01
QSO: 21000 CW 2025-10-18 1648 DD6CW         599 NM   EA5DF         599 89
QSO: 21000 CW 2025-10-18 1652 DD6CW         599 NM   SM2M          599 90
QSO: 21000 CW 2025-10-18 1654 DD6CW         599 NM   DL7JV         599 D08
QSO: 21000 CW 2025-10-18 1655 DD6CW         599 NM   DP6T          599 N49
QSO: 21000 CW 2025-10-18 1656 DD6CW         599 NM   EA5XA         599 30
QSO: 21000 CW 2025-10-18 1658 DD6CW         599 NM   N7DR          599 146
QSO: 21000 CW 2025-10-18 1659 DD6CW         599 NM   SV8OVJ        599 108
QSO: 21000 CW 2025-10-18 1700 DD6CW         599 NM   KM5G          599 150
QSO: 21000 CW 2025-10-18 1702 DD6CW         599 NM   DR1D          599 G20
QSO: 21000 CW 2025-10-18 1703 DD6CW         599 NM   NM4AA         599 186
QSO: 21000 CW 2025-10-18 1705 DD6CW         599 NM   N3QE          599 164
QSO: 21000 CW 2025-10-18 1716 DD6CW         599 NM   K4RUM         599 SUF
QSO: 21000 CW 2025-10-18 1717 DD6CW         599 NM   VE3TM         599 80
QSO: 21000 CW 2025-10-18 1718 DD6CW         599 NM   DL2RPS        599 H02
QSO: 14025 CW 2025-10-18 1720 DD6CW         599 NM   EA5DF         599 125
QSO: 14025 CW 2025-10-18 1722 DD6CW         599 NM   YO4NF         599 161
QSO: 14025 CW 2025-10-18 1723 DD6CW         599 NM   MM2T          599 38
QSO: 14025 CW 2025-10-18 1723 DD6CW         599 NM   SF0A          599 28
QSO: 14025 CW 2025-10-18 1724 DD6CW         599 NM   ZA1RR         599 80
QSO: 14025 CW 2025-10-18 1725 DD6CW         599 NM   LZ3QE         599 75
QSO: 14025 CW 2025-10-18 1725 DD6CW         599 NM   EA2SN         599 28
QSO: 14025 CW 2025-10-18 1726 DD6CW         599 NM   RK3DK         599 105
QSO: 14025 CW 2025-10-18 1726 DD6CW         599 NM   IT9WDC        599 76
QSO: 14025 CW 2025-10-18 1727 DD6CW         599 NM   R1MS          599 46
QSO: 14025 CW 2025-10-18 1728 DD6CW         599 NM   SQ6MIH        599 77
QSO: 14025 CW 2025-10-18 1729 DD6CW         599 NM   UO2L          599 153
QSO: 14025 CW 2025-10-18 1731 DD6CW         599 NM   UZ7E          599 168
QSO: 14025 CW 2025-10-18 1731 DD6CW         599 NM   9A3VM         599 156
QSO: 14025 CW 2025-10-18 1732 DD6CW         599 NM   UA6LCN        599 175
QSO: 14025 CW 2025-10-18 1733 DD6CW         599 NM   LY4L          599 221
QSO: 14025 CW 2025-10-18 1734 DD6CW         599 NM   RN3BL         599 138
QSO: 14025 CW 2025-10-18 1734 DD6CW         599 NM   LY2CO         599 38
QSO: 14025 CW 2025-10-18 1736 DD6CW         599 NM   RT5C          599 56
QSO: 14025 CW 2025-10-18 1736 DD6CW         599 NM   R3OM          599 126
QSO: 14025 CW 2025-10-18 1737 DD6CW         599 NM   R6AF          599 205
QSO: 14025 CW 2025-10-18 1737 DD6CW         599 NM   UA6YH         599 46
QSO: 14025 CW 2025-10-18 1738 DD6CW         599 NM   EA5BH         599 13
QSO: 14025 CW 2025-10-18 1738 DD6CW         599 NM   UN3M          599 90
QSO: 14025 CW 2025-10-18 1739 DD6CW         599 NM   ES2QD         599 20
QSO: 14025 CW 2025-10-18 1739 DD6CW         599 NM   2E0YEM        599 21
QSO: 14025 CW 2025-10-18 1740 DD6CW         599 NM   OG7F          599 106
QSO: 14025 CW 2025-10-18 1741 DD6CW         599 NM   EA5OH         599 219
QSO: 14025 CW 2025-10-18 1742 DD6CW         599 NM   R7MM          599 197
QSO: 14025 CW 2025-10-18 1743 DD6CW         599 NM   S53V          599 168
QSO: 14025 CW 2025-10-18 1745 DD6CW         599 NM   LZ1QN         599 327
QSO: 14025 CW 2025-10-18 1745 DD6CW         599 NM   RU4SO         599 170
QSO: 14025 CW 2025-10-18 1745 DD6CW         599 NM   YU1YV         599 137
QSO: 14025 CW 2025-10-18 1746 DD6CW         599 NM   UA4Q          599 35
QSO: 14025 CW 2025-10-18 1748 DD6CW         599 NM   EA5ITT        599 120
QSO: 14025 CW 2025-10-18 1750 DD6CW         599 NM   UA6GO         599 71
QSO: 14025 CW 2025-10-18 1750 DD6CW         599 NM   G4SND         599 25
QSO: 14025 CW 2025-10-18 1751 DD6CW         599 NM   EA5FID        599 219
QSO: 14025 CW 2025-10-18 1751 DD6CW         599 NM   ES3RF         599 15
QSO: 14025 CW 2025-10-18 1752 DD6CW         599 NM   YL7A          599 107
QSO: 14025 CW 2025-10-18 1752 DD6CW         599 NM   EA6ZS         599 45
QSO: 14025 CW 2025-10-18 1753 DD6CW         599 NM   UA3ZF         599 82
QSO: 14025 CW 2025-10-18 1754 DD6CW         599 NM   UR0MC         599 6
QSO: 14025 CW 2025-10-18 1757 DD6CW         599 NM   F5SGI         599 104
QSO: 14025 CW 2025-10-18 1801 DD6CW         599 NM   LZ2PS         599 103
QSO: 14025 CW 2025-10-18 1802 DD6CW         599 NM   DK9PY         599 K04
QSO: 14025 CW 2025-10-18 1805 DD6CW         599 NM   YO6KPT        599 138
QSO: 14025 CW 2025-10-18 1808 DD6CW         599 NM   OH2KW         599 101
QSO: 14025 CW 2025-10-18 1811 DD6CW         599 NM   RN1B          599 21
QSO: 14025 CW 2025-10-18 1813 DD6CW         599 NM   CT9/DK1AX     599 92
QSO: 14025 CW 2025-10-18 1815 DD6CW         599 NM   RU4RM         599 114
QSO: 14025 CW 2025-10-18 1816 DD6CW         599 NM   IU8RQW        599 147
QSO: 14025 CW 2025-10-18 1819 DD6CW         599 NM   UV3RT         599 74
QSO: 14025 CW 2025-10-18 1824 DD6CW         599 NM   GD4EIP        599 29
QSO: 14025 CW 2025-10-18 1825 DD6CW         599 NM   SV1ME         599 104
QSO: 14025 CW 2025-10-18 1826 DD6CW         599 NM   CT7BJG        599 384
QSO:  7000 CW 2025-10-18 1839 DD6CW         599 NM   DL5ARM        599 X33
QSO:  7000 CW 2025-10-18 1841 DD6CW         599 NM   UP4L          599 258
QSO:  7000 CW 2025-10-18 1842 DD6CW         599 NM   SN9S          599 91
QSO:  7000 CW 2025-10-18 1842 DD6CW         599 NM   HG5E          599 165
QSO:  7000 CW 2025-10-18 1842 DD6CW         599 NM   LY2MM         599 105
QSO:  7000 CW 2025-10-18 1843 DD6CW         599 NM   OK2BRJ        599 85
QSO:  7000 CW 2025-10-18 1844 DD6CW         599 NM   OH1SIC        599 50
QSO:  7000 CW 2025-10-18 1844 DD6CW         599 NM   HA1RJ         599 135
QSO:  7000 CW 2025-10-18 1845 DD6CW         599 NM   OR5T          599 135
QSO:  7000 CW 2025-10-18 1845 DD6CW         599 NM   SN5J          599 100
QSO:  7000 CW 2025-10-18 1845 DD6CW         599 NM   EU8U          599 258
QSO:  7000 CW 2025-10-18 1847 DD6CW         599 NM   DG9VH         599 Q03
QSO:  7000 CW 2025-10-18 1847 DD6CW         599 NM   OM3ZU         599 55
QSO:  7000 CW 2025-10-18 1848 DD6CW         599 NM   YL7X          599 302
QSO:  7000 CW 2025-10-18 1848 DD6CW         599 NM   SM7CIL        599 46
QSO:  7000 CW 2025-10-18 1849 DD6CW         599 NM   PA2W          599 15
QSO:  7000 CW 2025-10-18 1849 DD6CW         599 NM   RT5C          599 88
QSO:  7000 CW 2025-10-18 1850 DD6CW         599 NM   SP8GQU        599 119
QSO:  7000 CW 2025-10-18 1850 DD6CW         599 NM   ON3EBR        599 87
QSO:  7000 CW 2025-10-18 1851 DD6CW         599 NM   ON4CAU        599 100
QSO:  7000 CW 2025-10-18 1851 DD6CW         599 NM   LA2AB         599 160
QSO:  7000 CW 2025-10-18 1852 DD6CW         599 NM   RN3BL         599 198
QSO:  7000 CW 2025-10-18 1852 DD6CW         599 NM   YU1YV         599 210
QSO:  7000 CW 2025-10-18 1852 DD6CW         599 NM   UO2L          599 197
QSO:  7000 CW 2025-10-18 1852 DD6CW         599 NM   LZ6K          599 204
QSO:  7000 CW 2025-10-18 1853 DD6CW         599 NM   R1TE          599 113
QSO:  7000 CW 2025-10-18 1854 DD6CW         599 NM   SV1BJW/6      599 146
QSO:  7000 CW 2025-10-18 1854 DD6CW         599 NM   YL7A          599 147
QSO:  7000 CW 2025-10-18 1854 DD6CW         599 NM   MM2T          599 131
QSO:  7000 CW 2025-10-18 1855 DD6CW         599 NM   OH2KI         599 10
QSO:  7000 CW 2025-10-18 1855 DD6CW         599 NM   ON4APU        599 11
QSO:  7000 CW 2025-10-18 1856 DD6CW         599 NM   LZ1ND         599 285
QSO:  7000 CW 2025-10-18 1857 DD6CW         599 NM   RV3AJ         599 71
QSO:  7000 CW 2025-10-18 1858 DD6CW         599 NM   OG7F          599 151
QSO:  7000 CW 2025-10-18 1858 DD6CW         599 NM   OH2KW         599 142
QSO:  7000 CW 2025-10-18 1859 DD6CW         599 NM   S53V          599 199
QSO:  7000 CW 2025-10-18 1900 DD6CW         599 NM   UC5D          599 79
QSO:  7000 CW 2025-10-18 1900 DD6CW         599 NM   LY3CY         599 48
QSO:  7000 CW 2025-10-18 1902 DD6CW         599 NM   RK3DK         599 159
QSO:  7000 CW 2025-10-18 1902 DD6CW         599 NM   UT5NC         599 40
QSO:  7000 CW 2025-10-18 1902 DD6CW         599 NM   EV6Z          599 143
QSO:  7000 CW 2025-10-18 1902 DD6CW         599 NM   E74E          599 157
QSO:  7000 CW 2025-10-18 1903 DD6CW         599 NM   R6AF          599 293
QSO:  7000 CW 2025-10-18 1903 DD6CW         599 NM   HB9HTF        599 158
QSO:  7000 CW 2025-10-18 1904 DD6CW         599 NM   UA4Q          599 150
QSO:  7000 CW 2025-10-18 1904 DD6CW         599 NM   EW1I          599 281
QSO:  7000 CW 2025-10-18 1909 DD6CW         599 NM   RA1TU         599 96
QSO:  7000 CW 2025-10-18 1909 DD6CW         599 NM   UA9CDC        599 99
QSO:  7000 CW 2025-10-18 1910 DD6CW         599 NM   EW8DX         599 223
QSO:  7000 CW 2025-10-18 1912 DD6CW         599 NM   9A3VM         599 309
QSO:  7000 CW 2025-10-18 1915 DD6CW         599 NM   YU2M          599 97
QSO:  7000 CW 2025-10-18 1916 DD6CW         599 NM   YO4NF         599 312
QSO:  7000 CW 2025-10-18 1918 DD6CW         599 NM   EA5DF         599 246
QSO:  7000 CW 2025-10-18 1928 DD6CW         599 NM   EA4OR         599 39
QSO:  7000 CW 2025-10-18 1934 DD6CW         599 NM   G4SND         599 64
QSO:  7000 CW 2025-10-18 1934 DD6CW         599 NM   UZ7E          599 268
QSO:  7000 CW 2025-10-18 1949 DD6CW         599 NM   IT9RZU        599 140
QSO:  7000 CW 2025-10-18 1952 DD6CW         599 NM   F5SGI         599 119
QSO:  7000 CW 2025-10-18 1954 DD6CW         599 NM   F5OZC         599 86
QSO:  7000 CW 2025-10-18 1955 DD6CW         599 NM   EA3FZT        599 35
QSO:  7000 CW 2025-10-18 2000 DD6CW         599 NM   HS0ZFV        599 306
QSO:  7000 CW 2025-10-18 2003 DD6CW         599 NM   IK8PGM        599 34
QSO:  7000 CW 2025-10-18 2005 DD6CW         599 NM   UA6AA         599 309
QSO:  7000 CW 2025-10-18 2006 DD6CW         599 NM   RM4F          599 131
QSO:  7000 CW 2025-10-18 2011 DD6CW         599 NM   R9GM          599 355
QSO:  7000 CW 2025-10-18 2014 DD6CW         599 NM   LY4L          599 413
QSO:  7000 CW 2025-10-18 2017 DD6CW         599 NM   EA5FID        599 304
QSO:  7000 CW 2025-10-18 2020 DD6CW         599 NM   UX7IW         599 87
QSO:  7000 CW 2025-10-18 2025 DD6CW         599 NM   UN3M          599 221
QSO:  7000 CW 2025-10-18 2026 DD6CW         599 NM   P3C           599 117
QSO:  7000 CW 2025-10-18 2029 DD6CW         599 NM   CT7BJG        599 527
QSO:  7000 CW 2025-10-18 2031 DD6CW         599 NM   ZA1EM         599 171
QSO:  7000 CW 2025-10-18 2033 DD6CW         599 NM   IT9/DK6XZ     599 28
QSO:  7000 CW 2025-10-18 2035 DD6CW         599 NM   KC1XX         599 811
QSO:  7000 CW 2025-10-18 2115 DD6CW         599 NM   CR3Z          599 1165
QSO:  7000 CW 2025-10-18 2122 DD6CW         599 NM   RA6L          599 131
QSO:  7000 CW 2025-10-18 2127 DD6CW         599 NM   SN1T          599 434
QSO:  7000 CW 2025-10-18 2130 DD6CW         599 NM   EA5ITT        599 258
QSO:  7000 CW 2025-10-18 2137 DD6CW         599 NM   SV1ME         599 251
QSO:  7000 CW 2025-10-18 2144 DD6CW         599 NM   DL0WH         599 70UKW
QSO:  7000 CW 2025-10-18 2146 DD6CW         599 NM   DL6HCC        599 E14
QSO:  7000 CW 2025-10-18 2151 DD6CW         599 NM   SV8OVJ        599 200
QSO:  7000 CW 2025-10-18 2156 DD6CW         599 NM   DL6KVA        599 V01
QSO:  7000 CW 2025-10-18 2212 DD6CW         599 NM   RK4HYT        599 132
QSO:  7000 CW 2025-10-18 2213 DD6CW         599 NM   YL3CW         599 112
QSO:  7000 CW 2025-10-19 0706 DD6CW         599 NM   DL6JZ         599 DVS
QSO:  7000 CW 2025-10-19 0709 DD6CW         599 NM   M1X           599 346
QSO:  7000 CW 2025-10-19 0709 DD6CW         599 NM   G4HSO         599 58
QSO:  7000 CW 2025-10-19 0709 DD6CW         599 NM   OK1KKI        599 881
QSO:  7000 CW 2025-10-19 0710 DD6CW         599 NM   SP9XCN        599 507
QSO:  7000 CW 2025-10-19 0711 DD6CW         599 NM   UA3MIF        599 358
QSO:  7000 CW 2025-10-19 0711 DD6CW         599 NM   SQ6MIH        599 283
QSO:  7000 CW 2025-10-19 0712 DD6CW         599 NM   K3MM          599 421
QSO:  7000 CW 2025-10-19 0712 DD6CW         599 NM   S52AW         599 570
QSO:  7000 CW 2025-10-19 0712 DD6CW         599 NM   OK1GSB        599 43
QSO:  7000 CW 2025-10-19 0713 DD6CW         599 NM   DL0AM         599 T07
QSO:  7000 CW 2025-10-19 0714 DD6CW         599 NM   SN8T          599 479
QSO:  7000 CW 2025-10-19 0714 DD6CW         599 NM   OL3M          599 132
QSO:  7000 CW 2025-10-19 0715 DD6CW         599 NM   SP2MKT        599 195
QSO:  7000 CW 2025-10-19 0715 DD6CW         599 NM   HA7RY         599 224
QSO:  7000 CW 2025-10-19 0716 DD6CW         599 NM   F5PHY         599 1
QSO:  7000 CW 2025-10-19 0717 DD6CW         599 NM   G4ZFE         599 235
QSO:  7000 CW 2025-10-19 0717 DD6CW         599 NM   OK8SMS        599 256
QSO:  7000 CW 2025-10-19 0718 DD6CW         599 NM   PA5N          599 54
QSO:  7000 CW 2025-10-19 0718 DD6CW         599 NM   DK1IZ         599 M05
QSO:  7000 CW 2025-10-19 0719 DD6CW         599 NM   HB9CYV        599 2
QSO:  7000 CW 2025-10-19 0720 DD6CW         599 NM   NN7CW         599 318
QSO:  7000 CW 2025-10-19 0720 DD6CW         599 NM   OK4RQ         599 413
QSO:  7000 CW 2025-10-19 0721 DD6CW         599 NM   YU0X          599 262
QSO:  7000 CW 2025-10-19 0721 DD6CW         599 NM   LA8OM         599 209
QSO:  7000 CW 2025-10-19 0721 DD6CW         599 NM   SP3VT         599 585
QSO:  7000 CW 2025-10-19 0722 DD6CW         599 NM   OE5TXF        599 478
QSO:  7000 CW 2025-10-19 0722 DD6CW         599 NM   EU2F          599 457
QSO:  7000 CW 2025-10-19 0723 DD6CW         599 NM   F8KLY         599 260
QSO:  7000 CW 2025-10-19 0723 DD6CW         599 NM   IK6QRH        599 196
QSO:  7000 CW 2025-10-19 0724 DD6CW         599 NM   DG8HJ         599 DVE
QSO:  7000 CW 2025-10-19 0724 DD6CW         599 NM   SN7J          599 407
QSO:  7000 CW 2025-10-19 0725 DD6CW         599 NM   OH1LWZ        599 75
QSO:  7000 CW 2025-10-19 0725 DD6CW         599 NM   PD8MD         599 70
QSO:  7000 CW 2025-10-19 0726 DD6CW         599 NM   OK6OK         599 284
QSO:  7000 CW 2025-10-19 0728 DD6CW         599 NM   LZ2PS         599 234
QSO:  7000 CW 2025-10-19 0729 DD6CW         599 NM   SP1AEN        599 239
QSO:  7000 CW 2025-10-19 0729 DD6CW         599 NM   SP9JZT        599 120
QSO:  7000 CW 2025-10-19 0729 DD6CW         599 NM   OK8KM         599 40
QSO:  7000 CW 2025-10-19 0731 DD6CW         599 NM   DL5BAW        599 I53
QSO:  7000 CW 2025-10-19 0732 DD6CW         599 NM   SP2QG         599 511
QSO:  7000 CW 2025-10-19 0733 DD6CW         599 NM   M4T           599 97
QSO:  7000 CW 2025-10-19 0733 DD6CW         599 NM   PA3AAV        599 325
QSO:  7000 CW 2025-10-19 0739 DD6CW         599 NM   LY2CO         599 132
QSO:  7000 CW 2025-10-19 0740 DD6CW         599 NM   SP3CYY        599 49
QSO:  7000 CW 2025-10-19 0742 DD6CW         599 NM   DJ9DZ         599 N06
QSO:  7000 CW 2025-10-19 0743 DD6CW         599 NM   SO5O          599 390
QSO:  7000 CW 2025-10-19 0743 DD6CW         599 NM   PA2A          599 254
QSO:  7000 CW 2025-10-19 0744 DD6CW         599 NM   SN4K          599 116
QSO:  7000 CW 2025-10-19 0744 DD6CW         599 NM   E7CW          599 874
QSO:  7000 CW 2025-10-19 0745 DD6CW         599 NM   NN3W          599 109
QSO:  7000 CW 2025-10-19 0746 DD6CW         599 NM   PA0RDT        599 125
QSO:  7000 CW 2025-10-19 0746 DD6CW         599 NM   ON4LDP        599 23
QSO:  7000 CW 2025-10-19 0747 DD6CW         599 NM   SD3A          599 74
QSO:  7000 CW 2025-10-19 0748 DD6CW         599 NM   DL1JHR        599 S48
QSO:  7000 CW 2025-10-19 0751 DD6CW         599 NM   OK2BLD        599 128
QSO:  7000 CW 2025-10-19 0751 DD6CW         599 NM   ON4DN         599 162
QSO:  7000 CW 2025-10-19 0753 DD6CW         599 NM   DR5W          599 Y34
QSO:  7000 CW 2025-10-19 0754 DD6CW         599 NM   DL3BCU        599 I13
QSO:  7000 CW 2025-10-19 0755 DD6CW         599 NM   F6AUS         599 103
QSO:  7000 CW 2025-10-19 0756 DD6CW         599 NM   OM6TU         599 158
QSO:  7000 CW 2025-10-19 0757 DD6CW         599 NM   DF1HC         599 E29
QSO:  7000 CW 2025-10-19 0758 DD6CW         599 NM   IK8UND        599 546
QSO:  7000 CW 2025-10-19 0758 DD6CW         599 NM   OE5CYL        599 118
