START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2012
CALLSIGN: OK1FLC
OPERATORS: OK1FLC
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 21046 CW 2012-11-10 1210 OK1FLC        599 BRA        RA9AP         599 12        
QSO: 21046 CW 2012-11-10 1211 OK1FLC        599 BRA        UA9FGJ        599 13        
QSO: 21046 CW 2012-11-10 1214 OK1FLC        599 BRA        RV6LCI        599 11        
QSO: 21046 CW 2012-11-10 1214 OK1FLC        599 BRA        R8XF          599 15        
QSO: 21046 CW 2012-11-10 1215 OK1FLC        599 BRA        RU4SS         599 17        
QSO: 21046 CW 2012-11-10 1215 OK1FLC        599 BRA        LZ4RR         599 13        
QSO: 21046 CW 2012-11-10 1216 OK1FLC        599 BRA        RV3RM         599 11        
QSO: 21046 CW 2012-11-10 1216 OK1FLC        599 BRA        UA9LAO/4      599 15        
QSO: 21046 CW 2012-11-10 1219 OK1FLC        599 BRA        EA8AVK        599 14        
QSO: 21046 CW 2012-11-10 1219 OK1FLC        599 BRA        UA4ALI        599 28        
QSO: 21046 CW 2012-11-10 1220 OK1FLC        599 BRA        T6LG          599 12        
QSO: 21046 CW 2012-11-10 1221 OK1FLC        599 BRA        RN6A          599 28        
QSO: 21046 CW 2012-11-10 1221 OK1FLC        599 BRA        UA4PN         599 22        
QSO: 21046 CW 2012-11-10 1223 OK1FLC        599 BRA        RK9SWF        599 9         
QSO: 21046 CW 2012-11-10 1223 OK1FLC        599 BRA        RA4DB         599 21        
QSO: 21046 CW 2012-11-10 1223 OK1FLC        599 BRA        RM2T          599 28        
QSO: 21046 CW 2012-11-10 1225 OK1FLC        599 BRA        R9XS          599 21        
QSO: 21046 CW 2012-11-10 1225 OK1FLC        599 BRA        RT3T          599 24        
QSO: 21046 CW 2012-11-10 1227 OK1FLC        599 BRA        RT3F          599 26        
QSO: 21046 CW 2012-11-10 1227 OK1FLC        599 BRA        RA3UT         599 22        
QSO: 21046 CW 2012-11-10 1228 OK1FLC        599 BRA        LZ1YQ         599 14        
QSO: 21046 CW 2012-11-10 1230 OK1FLC        599 BRA        4Z5TK         599 26        
QSO: 21046 CW 2012-11-10 1230 OK1FLC        599 BRA        FM5CD         599 12        
QSO: 21046 CW 2012-11-10 1231 OK1FLC        599 BRA        UA4PAQ        599 33        
QSO: 21046 CW 2012-11-10 1233 OK1FLC        599 BRA        RU4SO         599 44        
QSO: 21046 CW 2012-11-10 1234 OK1FLC        599 BRA        RX4YY         599 27        
QSO: 21046 CW 2012-11-10 1235 OK1FLC        599 BRA        CS2C          599 42        
QSO: 21046 CW 2012-11-10 1235 OK1FLC        599 BRA        UD8A          599 26        
QSO: 21046 CW 2012-11-10 1239 OK1FLC        599 BRA        ZC4LI         599 37        
QSO: 21046 CW 2012-11-10 1240 OK1FLC        599 BRA        RN4AO         599 27        
QSO: 21046 CW 2012-11-10 1242 OK1FLC        599 BRA        K3WI          599 29        
QSO: 21046 CW 2012-11-10 1244 OK1FLC        599 BRA        RA6HSM        599 30        
QSO: 21046 CW 2012-11-10 1245 OK1FLC        599 BRA        UA4AMM        599 21        
QSO: 21046 CW 2012-11-10 1245 OK1FLC        599 BRA        RU4CO         599 24        
QSO: 21046 CW 2012-11-10 1246 OK1FLC        599 BRA        C4Z           599 37        
QSO: 21046 CW 2012-11-10 1247 OK1FLC        599 BRA        K3LU          599 25        
QSO: 21046 CW 2012-11-10 1248 OK1FLC        599 BRA        N4NO          599 26        
QSO: 21046 CW 2012-11-10 1249 OK1FLC        599 BRA        RT4W          599 33        
QSO: 21046 CW 2012-11-10 1250 OK1FLC        599 BRA        UA3QGT        599 11        
QSO: 21046 CW 2012-11-10 1253 OK1FLC        599 BRA        UP0L          599 69        
QSO: 21046 CW 2012-11-10 1255 OK1FLC        599 BRA        NB1N          599 16        
QSO: 21046 CW 2012-11-10 1256 OK1FLC        599 BRA        K8MFO         599 42        
QSO: 21046 CW 2012-11-10 1303 OK1FLC        599 BRA        K4BAI         599 32        
QSO: 21046 CW 2012-11-10 1304 OK1FLC        599 BRA        EA5CP         599 16        
QSO: 21046 CW 2012-11-10 1304 OK1FLC        599 BRA        RN4HAB        599 54        
QSO: 21049 CW 2012-11-10 1316 OK1FLC        599 BRA        W5GN          599 50        
QSO: 21049 CW 2012-11-10 1318 OK1FLC        599 BRA        K3IPK         599 50        
QSO: 21049 CW 2012-11-10 1319 OK1FLC        599 BRA        K1BV          599 26        
QSO: 21049 CW 2012-11-10 1322 OK1FLC        599 BRA        K3ZO          599 33        
QSO: 21018 CW 2012-11-10 1328 OK1FLC        599 BRA        N3QE          599 65        
QSO: 14025 CW 2012-11-10 1333 OK1FLC        599 BRA        RN3F          599 135       
QSO: 14025 CW 2012-11-10 1333 OK1FLC        599 BRA        RT3T          599 79        
QSO: 14025 CW 2012-11-10 1333 OK1FLC        599 BRA        UA3MIF        599 71        
QSO: 14025 CW 2012-11-10 1334 OK1FLC        599 BRA        R7AM          599 57        
QSO: 14025 CW 2012-11-10 1334 OK1FLC        599 BRA        LZ1ND         599 87        
QSO: 14025 CW 2012-11-10 1334 OK1FLC        599 BRA        LZ1DQ         599 53        
QSO: 14025 CW 2012-11-10 1335 OK1FLC        599 BRA        UA3LID        599 59        
QSO: 14025 CW 2012-11-10 1336 OK1FLC        599 BRA        Z35F          599 9         
QSO: 14025 CW 2012-11-10 1336 OK1FLC        599 BRA        R8MC          599 58        
QSO: 14025 CW 2012-11-10 1337 OK1FLC        599 BRA        YU1ML         599 7         
QSO: 14023 CW 2012-11-10 1339 OK1FLC        599 BRA        LZ2PS         599 46        
QSO: 14023 CW 2012-11-10 1339 OK1FLC        599 BRA        EW8EW         599 82        
QSO: 14023 CW 2012-11-10 1340 OK1FLC        599 BRA        N7CW          599 10        
QSO: 14023 CW 2012-11-10 1340 OK1FLC        599 BRA        RT3F          599 96        
QSO: 14023 CW 2012-11-10 1341 OK1FLC        599 BRA        UA1AFT        599 85        
QSO: 14023 CW 2012-11-10 1341 OK1FLC        599 BRA        ES5KJ         599 73        
QSO: 14023 CW 2012-11-10 1342 OK1FLC        599 BRA        R3EA          599 15        
QSO: 14023 CW 2012-11-10 1342 OK1FLC        599 BRA        RA6MQ         599 52        
QSO: 14023 CW 2012-11-10 1342 OK1FLC        599 BRA        LA8HGA        599 100       
QSO: 14023 CW 2012-11-10 1343 OK1FLC        599 BRA        LZ4RR         599 56        
QSO: 14023 CW 2012-11-10 1344 OK1FLC        599 BRA        RA5B          599 46        
QSO: 14023 CW 2012-11-10 1346 OK1FLC        599 BRA        VE3CWU        599 6         
QSO: 14023 CW 2012-11-10 1347 OK1FLC        599 BRA        UA4ALI        599 121       
QSO: 14023 CW 2012-11-10 1347 OK1FLC        599 BRA        OH3GZ         599 40        
QSO: 14023 CW 2012-11-10 1348 OK1FLC        599 BRA        UX3HA         599 57        
QSO: 14023 CW 2012-11-10 1349 OK1FLC        599 BRA        N4NO          599 64        
QSO: 14023 CW 2012-11-10 1349 OK1FLC        599 BRA        RM4R          599 82        
QSO: 14023 CW 2012-11-10 1350 OK1FLC        599 BRA        K2TQC         599 40        
QSO: 14023 CW 2012-11-10 1350 OK1FLC        599 BRA        RA1OT         599 72        
QSO: 14023 CW 2012-11-10 1351 OK1FLC        599 BRA        RA3NC         599 71        
QSO: 14023 CW 2012-11-10 1352 OK1FLC        599 BRA        UR4LIN        599 10        
QSO: 14023 CW 2012-11-10 1353 OK1FLC        599 BRA        UP0L          599 125       
QSO: 14023 CW 2012-11-10 1353 OK1FLC        599 BRA        RG5A          599 85        
QSO: 14023 CW 2012-11-10 1354 OK1FLC        599 BRA        RU4SO         599 107       
QSO: 14023 CW 2012-11-10 1354 OK1FLC        599 BRA        RW3XM         599 81        
QSO: 14023 CW 2012-11-10 1355 OK1FLC        599 BRA        R3PA          599 65        
QSO: 14023 CW 2012-11-10 1358 OK1FLC        599 BRA        RK3R          599 41        
QSO: 14023 CW 2012-11-10 1359 OK1FLC        599 BRA        US3LX         599 15        
QSO: 14023 CW 2012-11-10 1359 OK1FLC        599 BRA        RK3ER         599 84        
QSO: 14023 CW 2012-11-10 1401 OK1FLC        599 BRA        UR5EFL        599 20        
QSO: 14023 CW 2012-11-10 1402 OK1FLC        599 BRA        RV6LCI        599 72        
QSO: 14023 CW 2012-11-10 1403 OK1FLC        599 BRA        LZ1GE         599 52        
QSO: 14023 CW 2012-11-10 1403 OK1FLC        599 BRA        UT5CY         599 30        
QSO: 14023 CW 2012-11-10 1404 OK1FLC        599 BRA        RU6CS         599 51        
QSO: 14023 CW 2012-11-10 1407 OK1FLC        599 BRA        G4KFT         599 81        
QSO: 14022 CW 2012-11-10 1411 OK1FLC        599 BRA        RM2U          599 60        
QSO: 14022 CW 2012-11-10 1412 OK1FLC        599 BRA        UU2CW         599 63        
QSO: 14022 CW 2012-11-10 1414 OK1FLC        599 BRA        RU3U          599 120       
QSO: 14022 CW 2012-11-10 1415 OK1FLC        599 BRA        US5VX         599 66        
QSO: 14022 CW 2012-11-10 1416 OK1FLC        599 BRA        RU3VV         599 51        
QSO: 14022 CW 2012-11-10 1416 OK1FLC        599 BRA        G3ZGC         599 10        
QSO: 14022 CW 2012-11-10 1417 OK1FLC        599 BRA        OH3KAV        599 69        
QSO: 14022 CW 2012-11-10 1419 OK1FLC        599 BRA        RM3Z          599 11        
