START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2012
CALLSIGN: OM3KMK
OPERATORS: OM4RF
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 21000 CW 2012-11-10 1202 OM3KMK        599 PUC        RU9WZ         599 004       
QSO: 21000 CW 2012-11-10 1203 OM3KMK        599 PUC        RT9S          599 005       
QSO: 21000 CW 2012-11-10 1205 OM3KMK        599 PUC        R8XF          599 007       
QSO: 21000 CW 2012-11-10 1206 OM3KMK        599 PUC        RN4AO         599 004       
QSO: 21000 CW 2012-11-10 1206 OM3KMK        599 PUC        LZ4RR         599 004       
QSO: 21000 CW 2012-11-10 1207 OM3KMK        599 PUC        RT3F          599 009       
QSO: 21000 CW 2012-11-10 1207 OM3KMK        599 PUC        EA8AVK        599 005       
QSO: 21000 CW 2012-11-10 1208 OM3KMK        599 PUC        UP0L          599 005       
QSO: 21000 CW 2012-11-10 1208 OM3KMK        599 PUC        EA5YU         599 010       
QSO: 21000 CW 2012-11-10 1209 OM3KMK        599 PUC        UA4PN         599 004       
QSO: 21000 CW 2012-11-10 1209 OM3KMK        599 PUC        4Z5TK         599 008       
QSO: 21000 CW 2012-11-10 1209 OM3KMK        599 PUC        T6LG          599 005       
QSO: 21000 CW 2012-11-10 1211 OM3KMK        599 PUC        LY2XW         599 003       
QSO: 21000 CW 2012-11-10 1211 OM3KMK        599 PUC        EA5FQ         599 013       
QSO: 21000 CW 2012-11-10 1212 OM3KMK        599 PUC        R8MC          599 006       
QSO: 21000 CW 2012-11-10 1212 OM3KMK        599 PUC        UA4ALI        599 017       
QSO: 21000 CW 2012-11-10 1212 OM3KMK        599 PUC        RU4SO         599 016       
QSO: 21000 CW 2012-11-10 1214 OM3KMK        599 PUC        RT4W          599 009       
QSO: 21000 CW 2012-11-10 1217 OM3KMK        599 PUC        RW9C          599 021       
QSO: 21000 CW 2012-11-10 1218 OM3KMK        599 PUC        R4WT          599 016       
QSO: 21000 CW 2012-11-10 1221 OM3KMK        599 PUC        R9XS          599 018       
QSO: 21000 CW 2012-11-10 1221 OM3KMK        599 PUC        UA4PAQ        599 025       
QSO: 21000 CW 2012-11-10 1222 OM3KMK        599 PUC        UN6LN         599 011       
QSO: 21000 CW 2012-11-10 1223 OM3KMK        599 PUC        N3QE          599 015       
QSO: 21000 CW 2012-11-10 1225 OM3KMK        599 PUC        RA9AP         599 028       
QSO: 21000 CW 2012-11-10 1225 OM3KMK        599 PUC        RN4HAB        599 027       
QSO: 21000 CW 2012-11-10 1226 OM3KMK        599 PUC        RD9CX         599 015       
QSO: 21000 CW 2012-11-10 1226 OM3KMK        599 PUC        RA9SO         599 013       
QSO: 21000 CW 2012-11-10 1228 OM3KMK        599 PUC        CS2C          599 032       
QSO: 21000 CW 2012-11-10 1229 OM3KMK        599 PUC        C4Z           599 026       
QSO: 21000 CW 2012-11-10 1230 OM3KMK        599 PUC        UA9FGJ        599 038       
QSO: 21000 CW 2012-11-10 1232 OM3KMK        599 PUC        RU4SS         599 039       
QSO: 21000 CW 2012-11-10 1233 OM3KMK        599 PUC        ZC4LI         599 031       
QSO: 21000 CW 2012-11-10 1236 OM3KMK        599 PUC        RA9CCK        599 021       
QSO: 21000 CW 2012-11-10 1237 OM3KMK        599 PUC        RA9XU         599 017       
QSO: 21000 CW 2012-11-10 1238 OM3KMK        599 PUC        RA6HSM        599 023       
QSO: 21000 CW 2012-11-10 1240 OM3KMK        599 PUC        RK3ER         599 038       
QSO: 21000 CW 2012-11-10 1241 OM3KMK        599 PUC        UA6HFI        599 014       
QSO: 21000 CW 2012-11-10 1241 OM3KMK        599 PUC        RT3T          599 037       
QSO: 21000 CW 2012-11-10 1243 OM3KMK        599 PUC        RK9SWF        599 031       
QSO: 21000 CW 2012-11-10 1244 OM3KMK        599 PUC        UA9FFV        599 015       
QSO: 21000 CW 2012-11-10 1246 OM3KMK        599 PUC        RN6A          599 054       
QSO: 21000 CW 2012-11-10 1246 OM3KMK        599 PUC        VE9ML         599 021       
QSO: 21000 CW 2012-11-10 1246 OM3KMK        599 PUC        K3WI          599 031       
QSO: 21000 CW 2012-11-10 1249 OM3KMK        599 PUC        DF60JFA       599 021       
QSO: 21000 CW 2012-11-10 1250 OM3KMK        599 PUC        UD8A          599 035       
QSO: 21000 CW 2012-11-10 1250 OM3KMK        599 PUC        EA5CP         599 008       
QSO: 21000 CW 2012-11-10 1252 OM3KMK        599 PUC        RX9CC         599 024       
QSO: 28000 CW 2012-11-10 1255 OM3KMK        599 PUC        VE9AA         599 029       
QSO: 21000 CW 2012-11-10 1312 OM3KMK        599 PUC        I3EVK         599 005       
QSO: 21000 CW 2012-11-10 1316 OM3KMK        599 PUC        VP9KF         599 015       
QSO: 21000 CW 2012-11-10 1319 OM3KMK        599 PUC        K8MFO         599 064       
QSO: 21000 CW 2012-11-10 1327 OM3KMK        599 PUC        VE3VA         599 003       
QSO: 21000 CW 2012-11-10 1329 OM3KMK        599 PUC        K0ZR          599 005       
QSO: 21000 CW 2012-11-10 1332 OM3KMK        599 PUC        VE9OA         599 027       
QSO: 21000 CW 2012-11-10 1333 OM3KMK        599 PUC        AC5K          599 005       
QSO: 14000 CW 2012-11-10 1335 OM3KMK        599 PUC        VE9HF         599 053       
QSO: 14000 CW 2012-11-10 1336 OM3KMK        599 PUC        RN3F          599 139       
QSO: 14000 CW 2012-11-10 1336 OM3KMK        599 PUC        G4KFT         599 069       
QSO: 14000 CW 2012-11-10 1336 OM3KMK        599 PUC        LZ1ND         599 089       
QSO: 14000 CW 2012-11-10 1337 OM3KMK        599 PUC        LA8HGA        599 098       
QSO: 14000 CW 2012-11-10 1337 OM3KMK        599 PUC        RW3XM         599 072       
QSO: 14000 CW 2012-11-10 1339 OM3KMK        599 PUC        UA1CEC        599 041       
QSO: 14000 CW 2012-11-10 1339 OM3KMK        599 PUC        RA9XU         599 063       
QSO: 14000 CW 2012-11-10 1340 OM3KMK        599 PUC        K1BV          599 042       
QSO: 14000 CW 2012-11-10 1340 OM3KMK        599 PUC        LY3B          599 070       
QSO: 14000 CW 2012-11-10 1342 OM3KMK        599 PUC        UA9CCL        599 039       
QSO: 14000 CW 2012-11-10 1344 OM3KMK        599 PUC        R7AM          599 063       
QSO: 14000 CW 2012-11-10 1344 OM3KMK        599 PUC        UK8AR         599 046       
QSO: 14000 CW 2012-11-10 1345 OM3KMK        599 PUC        LZ7H          599 044       
QSO: 14000 CW 2012-11-10 1346 OM3KMK        599 PUC        UT8AQ         599 028       
QSO: 14000 CW 2012-11-10 1346 OM3KMK        599 PUC        RG5A          599 078       
QSO: 14000 CW 2012-11-10 1346 OM3KMK        599 PUC        UA1AFT        599 089       
QSO: 14000 CW 2012-11-10 1347 OM3KMK        599 PUC        F6GVC         599 046       
QSO: 14000 CW 2012-11-10 1348 OM3KMK        599 PUC        N3MPB         599 032       
QSO: 14000 CW 2012-11-10 1348 OM3KMK        599 PUC        OH3KAV        599 060       
QSO: 14000 CW 2012-11-10 1349 OM3KMK        599 PUC        UA4SN         599 027       
QSO: 14000 CW 2012-11-10 1349 OM3KMK        599 PUC        HG1DX         599 011       
QSO: 14000 CW 2012-11-10 1350 OM3KMK        599 PUC        RT3T          599 101       
QSO: 14000 CW 2012-11-10 1350 OM3KMK        599 PUC        UA1AJ         599 069       
QSO: 14000 CW 2012-11-10 1351 OM3KMK        599 PUC        UA3MIF        599 089       
QSO: 14000 CW 2012-11-10 1351 OM3KMK        599 PUC        UA3QGT        599 056       
QSO: 14000 CW 2012-11-10 1352 OM3KMK        599 PUC        RM2T          599 089       
QSO: 14000 CW 2012-11-10 1352 OM3KMK        599 PUC        RX4YC         599 063       
QSO: 14000 CW 2012-11-10 1352 OM3KMK        599 PUC        UA6LCJ        599 057       
QSO: 14000 CW 2012-11-10 1353 OM3KMK        599 PUC        RT3F          599 111       
QSO: 14000 CW 2012-11-10 1354 OM3KMK        599 PUC        PC3H          599 022       
