START-OF-LOG: 3.0
CREATED-BY: yota-public-qso-downloader
CONTEST: YOTA-CONTEST
CALLSIGN: HA6NL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY: Single Operator All band
CLAIMED-SCORE: 0
QSO: 14028 CW 2024-03-10 1000 HA6NL         599 74     EW8OM         599 73    
QSO: 14012 CW 2024-03-10 1019 HA6NL         599 74     HA6AA         599 20    
QSO: 14032 CW 2024-03-10 1019 HA6NL         599 74     F5IN          599 80    
QSO: 14028 CW 2024-03-10 1020 HA6NL         599 74     S56A          599 79    
QSO: 14035 CW 2024-03-10 1021 HA6NL         599 74     SM5S          599 67    
QSO: 14029 CW 2024-03-10 1022 HA6NL         599 74     PE6X          599 60    
QSO: 14017 CW 2024-03-10 1022 HA6NL         599 74     LY2J          599 70    
QSO: 14012 CW 2024-03-10 1023 HA6NL         599 74     M4T           599 50    
QSO: 14014 CW 2024-03-10 1023 HA6NL         599 74     YT2ISM        599 57    
QSO: 14025 CW 2024-03-10 1024 HA6NL         599 74     HG1G          599 66    
QSO: 14036 CW 2024-03-10 1024 HA6NL         599 74     OK2MBP        599 66    
QSO: 14034 CW 2024-03-10 1025 HA6NL         599 74     DL0GEO        599 59    
QSO: 14030 CW 2024-03-10 1025 HA6NL         599 74     ES5NY         599 62    
QSO: 14020 CW 2024-03-10 1026 HA6NL         599 74     RN4AO         599 75    
QSO: 14017 CW 2024-03-10 1026 HA6NL         599 74     E77EA         599 51    
QSO: 14027 CW 2024-03-10 1027 HA6NL         599 74     SE0B          599 81    
QSO: 14032 CW 2024-03-10 1027 HA6NL         599 74     IV3UHL        599 58    
QSO: 14023 CW 2024-03-10 1028 HA6NL         599 74     OZ1AAR        599 78    
QSO: 14022 CW 2024-03-10 1028 HA6NL         599 74     LA8HGA        599 54    
QSO: 14028 CW 2024-03-10 1030 HA6NL         599 74     OH1TS         599 90    
QSO: 14028 CW 2024-03-10 1030 HA6NL         599 74     DH2URF        599 82    
QSO: 14028 CW 2024-03-10 1030 HA6NL         599 74     HA6ON         599 67    
QSO: 14018 CW 2024-03-10 1032 HA6NL         599 74     IV3FPX        599 47    
QSO: 14027 CW 2024-03-10 1032 HA6NL         599 74     UZ1RM         599 62    
QSO: 14033 CW 2024-03-10 1032 HA6NL         599 74     SP2QG         599 67    
QSO: 14016 CW 2024-03-10 1033 HA6NL         599 74     F5OZC         599 83    
QSO: 14028 CW 2024-03-10 1034 HA6NL         599 74     RT5P          599 67    
QSO: 14018 CW 2024-03-10 1035 HA6NL         599 74     DL3ON         599 19    
QSO: 14041 CW 2024-03-10 1035 HA6NL         599 74     LZ2VP         599 80    
QSO: 14024 CW 2024-03-10 1036 HA6NL         599 74     HG8CK         599 14    
QSO: 14025 CW 2024-03-10 1037 HA6NL         599 74     CT1GFK        599 50    
QSO: 14037 CW 2024-03-10 1037 HA6NL         599 74     PA3AAV        599 65    
QSO: 14044 CW 2024-03-10 1038 HA6NL         599 74     DJ1OJ         599 87    
QSO: 14031 CW 2024-03-10 1038 HA6NL         599 74     DL1MJF        599 60    
QSO: 14030 CW 2024-03-10 1039 HA6NL         599 74     EA4HKF        599 46    
QSO: 14042 CW 2024-03-10 1039 HA6NL         599 74     R3OM          599 72    
QSO: 14038 CW 2024-03-10 1040 HA6NL         599 74     UA9FGJ        599 73    
QSO: 14046 CW 2024-03-10 1040 HA6NL         599 74     YU1ML         599 77    
QSO: 14032 CW 2024-03-10 1041 HA6NL         599 74     S53V          599 74    
QSO: 14015 CW 2024-03-10 1042 HA6NL         599 74     RK4W          599 17    
QSO: 21029 CW 2024-03-10 1052 HA6NL         599 74     UA4FCO        599 70    
QSO: 21023 CW 2024-03-10 1054 HA6NL         599 74     LA8HGA        599 54    
QSO: 21034 CW 2024-03-10 1055 HA6NL         599 74     F5OZC         599 83    
QSO: 21021 CW 2024-03-10 1057 HA6NL         599 74     PA3AAV        599 65    
QSO: 21024 CW 2024-03-10 1058 HA6NL         599 74     RW0AJ         599 65    
QSO: 21040 CW 2024-03-10 1059 HA6NL         599 74     RN4AO         599 75    
QSO: 14009 CW 2024-03-10 1107 HA6NL         599 74     SD1A          599 52    
QSO: 14011 CW 2024-03-10 1108 HA6NL         599 74     HA7MF         599 73    
QSO: 14011 CW 2024-03-10 1108 HA6NL         599 74     IT9IVU        599 49    
QSO: 14011 CW 2024-03-10 1109 HA6NL         599 74     EA5FID        599 66    
QSO: 14011 CW 2024-03-10 1109 HA6NL         599 74     9A2EY         599 73    
QSO: 14011 CW 2024-03-10 1110 HA6NL         599 74     RW3DY         599 64    
QSO: 14011 CW 2024-03-10 1110 HA6NL         599 74     HA7UI         599 80    
QSO: 14028 CW 2024-03-10 1111 HA6NL         599 74     N4BP          599 83    
QSO: 14011 CW 2024-03-10 1112 HA6NL         599 74     YL2TD         599 63    
QSO: 14011 CW 2024-03-10 1112 HA6NL         599 74     IU0RBC        599 23    
QSO: 14011 CW 2024-03-10 1114 HA6NL         599 74     YR75CC        599 56    
QSO: 14011 CW 2024-03-10 1116 HA6NL         599 74     SM6VWG        599 92    
QSO: 14011 CW 2024-03-10 1117 HA6NL         599 74     ON4CLF        599 66    
QSO: 14011 CW 2024-03-10 1117 HA6NL         599 74     DK1FW         599 74    
QSO: 14011 CW 2024-03-10 1119 HA6NL         599 74     PG2V          599 49    
QSO: 14011 CW 2024-03-10 1119 HA6NL         599 74     HA6KG         599 46    
QSO: 14011 CW 2024-03-10 1120 HA6NL         599 74     DM100FK       599 77    
QSO: 14011 CW 2024-03-10 1121 HA6NL         599 74     DJ5CW         599 40    
QSO: 14011 CW 2024-03-10 1121 HA6NL         599 74     MM2T          599 58    
QSO: 14011 CW 2024-03-10 1122 HA6NL         599 74     PC1PM         599 59    
QSO: 14035 CW 2024-03-10 1124 HA6NL         599 74     HA2KMR        599 69    
QSO: 14011 CW 2024-03-10 1128 HA6NL         599 74     DL2GMI        599 43    
QSO: 14011 CW 2024-03-10 1129 HA6NL         599 74     IK1TTD        599 56    
QSO: 14011 CW 2024-03-10 1131 HA6NL         599 74     SP2R          599 58    
QSO: 14011 CW 2024-03-10 1131 HA6NL         599 74     PE1RDP        599 54    
QSO: 14011 CW 2024-03-10 1131 HA6NL         599 74     PA0RDT        599 77    
QSO: 14011 CW 2024-03-10 1132 HA6NL         599 74     9A2NB         599 64    
QSO: 14011 CW 2024-03-10 1132 HA6NL         599 74     PA2DK         599 33    
QSO: 14011 CW 2024-03-10 1133 HA6NL         599 74     UA3YDI        599 67    
QSO: 14011 CW 2024-03-10 1137 HA6NL         599 74     EA5OH         599 46    
QSO: 14026 CW 2024-03-10 1138 HA6NL         599 74     DL7PIA        599 16    
QSO: 14018 CW 2024-03-10 1139 HA6NL         599 74     RW0AJ         599 65    
QSO: 21028 CW 2024-03-10 1147 HA6NL         599 74     N4BP          599 83    
QSO: 21015 CW 2024-03-10 1148 HA6NL         599 74     EA5OH         599 46    
QSO: 21010 CW 2024-03-10 1148 HA6NL         599 74     K1LZ          599 67    
QSO: 21028 CW 2024-03-10 1149 HA6NL         599 74     EA5FID        599 66    
QSO: 21013 CW 2024-03-10 1150 HA6NL         599 74     YL2KO         599 62    
QSO: 21020 CW 2024-03-10 1153 HA6NL         599 74     YL1ZF         599 46    
QSO: 21020 CW 2024-03-10 1157 HA6NL         599 74     HA7MF         599 73    
QSO: 21018 CW 2024-03-10 1201 HA6NL         599 74     HA8BE         599 68    
QSO: 21017 CW 2024-03-10 1201 HA6NL         599 74     HG6O          599 69    
QSO: 21020 CW 2024-03-10 1203 HA6NL         599 74     PA8MM         599 35    
QSO: 21020 CW 2024-03-10 1203 HA6NL         599 74     HA6KG         599 46    
QSO: 21020 CW 2024-03-10 1204 HA6NL         599 74     PA2DK         599 32    
QSO: 21030 CW 2024-03-10 1207 HA6NL         599 74     RK4W          599 17    
QSO: 21034 CW 2024-03-10 1216 HA6NL         599 74     2E0OBO        599 76    
QSO: 21036 CW 2024-03-10 1216 HA6NL         599 74     SE4E          599 78    
QSO: 21015 CW 2024-03-10 1256 HA6NL         599 74     IT9IVU        599 49    
QSO: 21016 CW 2024-03-10 1258 HA6NL         599 74     LC2F          599 76    
QSO: 21016 CW 2024-03-10 1259 HA6NL         599 74     ON4LY         599 81    
QSO: 21016 CW 2024-03-10 1302 HA6NL         599 74     M0CYR         599 82    
QSO: 21016 CW 2024-03-10 1302 HA6NL         599 74     HA3MAR        599 14    
QSO: 21035 CW 2024-03-10 1316 HA6NL         599 74     HA8DU         599 68    
QSO: 28028 CW 2024-03-10 1323 HA6NL         599 74     N4BP          599 83    
QSO: 28028 CW 2024-03-10 1601 HA6NL         599 74     AA3B          599 67    
QSO: 21045 CW 2024-03-10 1606 HA6NL         599 74     LA/OK2NAJ     599 73    
QSO: 21027 CW 2024-03-10 1606 HA6NL         599 74     AA3B          599 67    
QSO: 21031 CW 2024-03-10 1607 HA6NL         599 74     KC7V          599 69    
QSO: 21026 CW 2024-03-10 1609 HA6NL         599 74     IK4DCX        599 63    
QSO: 14028 CW 2024-03-10 1617 HA6NL         599 74     IK6FAW        599 75    
QSO: 14028 CW 2024-03-10 1618 HA6NL         599 74     UA4FCO        599 70    
QSO: 14028 CW 2024-03-10 1619 HA6NL         599 74     OH5ZA         599 70    
QSO: 14028 CW 2024-03-10 1619 HA6NL         599 74     DJ1YF         599 85    
QSO: 14028 CW 2024-03-10 1620 HA6NL         599 74     UX8IX         599 74    
QSO: 14028 CW 2024-03-10 1620 HA6NL         599 74     F6GCI         599 77    
QSO: 14028 CW 2024-03-10 1621 HA6NL         599 74     UX3IT         599 66    
QSO: 14028 CW 2024-03-10 1622 HA6NL         599 74     SJ7M          599 57    
QSO: 14028 CW 2024-03-10 1622 HA6NL         599 74     LZ5DI         599 57    
QSO: 14028 CW 2024-03-10 1623 HA6NL         599 74     DL/HA8PG      599 53    
QSO: 14028 CW 2024-03-10 1624 HA6NL         599 74     US3EW         599 66    
QSO: 14028 CW 2024-03-10 1626 HA6NL         599 74     IT9VJO        599 61    
QSO: 14028 CW 2024-03-10 1626 HA6NL         599 74     DK6OK         599 69    
QSO: 14028 CW 2024-03-10 1629 HA6NL         599 74     SM0GYX        599 73    
QSO: 14028 CW 2024-03-10 1631 HA6NL         599 74     OY1CT         599 64    
QSO: 14028 CW 2024-03-10 1632 HA6NL         599 74     9A3AG         599 49    
QSO: 14028 CW 2024-03-10 1632 HA6NL         599 74     DL1NKS        599 43    
QSO: 14028 CW 2024-03-10 1633 HA6NL         599 74     DJ6TK         599 83    
QSO: 14028 CW 2024-03-10 1633 HA6NL         599 74     ON2ZX         599 61    
QSO: 14028 CW 2024-03-10 1634 HA6NL         599 74     IK4MTF        599 59    
QSO:  7020 CW 2024-03-10 1647 HA6NL         599 74     LZ5DI         599 57    
QSO:  7012 CW 2024-03-10 1648 HA6NL         599 74     HG1G          599 66    
QSO:  7012 CW 2024-03-10 1648 HA6NL         599 74     SD6M          599 75    
QSO:  7012 CW 2024-03-10 1648 HA6NL         599 74     IZ3GNG        599 56    
QSO:  7012 CW 2024-03-10 1648 HA6NL         599 74     S57X          599 71    
QSO:  7012 CW 2024-03-10 1649 HA6NL         599 74     SP3VT         599 67    
QSO:  7012 CW 2024-03-10 1650 HA6NL         599 74     RA4CL         599 70    
QSO:  7012 CW 2024-03-10 1651 HA6NL         599 74     IU6FUB        599 66    
QSO:  7012 CW 2024-03-10 1651 HA6NL         599 74     OK3MO         599 69    
QSO:  7012 CW 2024-03-10 1652 HA6NL         599 74     LY7M          599 67    
QSO:  7012 CW 2024-03-10 1652 HA6NL         599 74     YO5AVN        599 74    
QSO:  7012 CW 2024-03-10 1653 HA6NL         599 74     RN4A          599 15    
QSO:  7012 CW 2024-03-10 1653 HA6NL         599 74     OK1OA         599 75    
QSO:  7012 CW 2024-03-10 1654 HA6NL         599 74     RN4SC         599 73    
QSO:  7012 CW 2024-03-10 1654 HA6NL         599 74     HG6O          599 69    
QSO:  7012 CW 2024-03-10 1655 HA6NL         599 74     OK1DSA        599 54    
QSO:  7012 CW 2024-03-10 1656 HA6NL         599 74     YL1ZF         599 46    
QSO:  7012 CW 2024-03-10 1657 HA6NL         599 74     LC2F          599 76    
QSO:  7012 CW 2024-03-10 1657 HA6NL         599 74     I6FDJ         599 84    
QSO:  7012 CW 2024-03-10 1657 HA6NL         599 74     9A1A          599 22    
QSO:  7012 CW 2024-03-10 1658 HA6NL         599 74     F6JOE         599 59    
QSO:  7012 CW 2024-03-10 1658 HA6NL         599 74     HA3GO         599 74    
QSO:  7012 CW 2024-03-10 1659 HA6NL         599 74     DL1MJF        599 60    
QSO:  7012 CW 2024-03-10 1659 HA6NL         599 74     YL2TD         599 63    
QSO:  7012 CW 2024-03-10 1700 HA6NL         599 74     YO4TL         599 66    
QSO:  7012 CW 2024-03-10 1700 HA6NL         599 74     DJ5AS         599 35    
QSO:  7012 CW 2024-03-10 1701 HA6NL         599 74     SP2QG         599 67    
QSO:  7012 CW 2024-03-10 1701 HA6NL         599 74     SP9DLY        599 73    
QSO:  7012 CW 2024-03-10 1702 HA6NL         599 74     YU1ML         599 77    
QSO:  7012 CW 2024-03-10 1702 HA6NL         599 74     SM5S          599 67    
QSO:  7012 CW 2024-03-10 1703 HA6NL         599 74     IV3KKW        599 48    
QSO:  7012 CW 2024-03-10 1704 HA6NL         599 74     HA6ON         599 67    
QSO:  7012 CW 2024-03-10 1704 HA6NL         599 74     HG5KID        599 13    
QSO:  7012 CW 2024-03-10 1709 HA6NL         599 74     HA8BT         599 72    
QSO:  7012 CW 2024-03-10 1709 HA6NL         599 74     DK3GI         599 73    
QSO:  7012 CW 2024-03-10 1710 HA6NL         599 74     S58MU         599 59    
QSO:  7012 CW 2024-03-10 1711 HA6NL         599 74     IN3ZWF        599 66    
QSO:  7012 CW 2024-03-10 1711 HA6NL         599 74     DJ5CW         599 40    
QSO:  7012 CW 2024-03-10 1711 HA6NL         599 74     E70Y          599 46    
QSO:  7012 CW 2024-03-10 1712 HA6NL         599 74     HA2KMR        599 69    
QSO:  7012 CW 2024-03-10 1713 HA6NL         599 74     M1X           599 56    
QSO:  7006 CW 2024-03-10 1714 HA6NL         599 74     HA6AA         599 20    
QSO:  7020 CW 2024-03-10 1714 HA6NL         599 74     HA8DU         599 68    
QSO:  7016 CW 2024-03-10 1716 HA6NL         599 74     F5IN          599 80    
QSO:  7012 CW 2024-03-10 1718 HA6NL         599 74     DF8V          599 67    
QSO:  7012 CW 2024-03-10 1719 HA6NL         599 74     OL8R          599 53    
QSO:  7012 CW 2024-03-10 1719 HA6NL         599 74     OH1TS         599 90    
QSO:  7012 CW 2024-03-10 1720 HA6NL         599 74     IV3FPX        599 47    
QSO:  7012 CW 2024-03-10 1721 HA6NL         599 74     DL4ME         599 83    
QSO:  7012 CW 2024-03-10 1721 HA6NL         599 74     LZ1MC         599 65    
QSO:  7012 CW 2024-03-10 1724 HA6NL         599 74     YO4NA         599 60    
QSO:  7012 CW 2024-03-10 1724 HA6NL         599 74     PA8MM         599 35    
QSO:  7012 CW 2024-03-10 1727 HA6NL         599 74     ES5JR         599 57    
QSO:  7012 CW 2024-03-10 1727 HA6NL         599 74     OE8ACT        599 40    
QSO:  7012 CW 2024-03-10 1729 HA6NL         599 74     HG5P          599 66    
QSO:  7012 CW 2024-03-10 1729 HA6NL         599 74     IW3ILM        599 63    
QSO:  7012 CW 2024-03-10 1730 HA6NL         599 74     IT9VJO        599 61    
QSO:  7012 CW 2024-03-10 1733 HA6NL         599 74     SC6O          599 72    
QSO:  7017 CW 2024-03-10 1734 HA6NL         599 74     DJ1OJ         599 87    
QSO:  7012 CW 2024-03-10 1834 HA6NL         599 74     IU0ITX        599 58    
QSO:  7012 CW 2024-03-10 1835 HA6NL         599 74     HA5OAF        599 46    
QSO:  7012 CW 2024-03-10 1835 HA6NL         599 74     HA7MF         599 73    
QSO:  7012 CW 2024-03-10 1836 HA6NL         599 74     HA5MA         599 70    
QSO:  7012 CW 2024-03-10 1837 HA6NL         599 74     E72U          599 49    
QSO:  7043 CW 2024-03-10 1837 HA6NL         599 74     HA8TA         599 14    
QSO:  7021 CW 2024-03-10 1837 HA6NL         599 74     DL1NKS        599 43    
QSO:  7024 CW 2024-03-10 1838 HA6NL         599 74     SE0B          599 81    
QSO:  7013 CW 2024-03-10 1838 HA6NL         599 74     M4T           599 50    
QSO:  7012 CW 2024-03-10 1839 HA6NL         599 74     SM5X          599 64    
QSO:  7012 CW 2024-03-10 1841 HA6NL         599 74     HA7UI         599 80    
QSO:  7012 CW 2024-03-10 1841 HA6NL         599 74     HG8CK         599 14    
QSO:  7012 CW 2024-03-10 1841 HA6NL         599 74     ZA1RR         599 59    
QSO:  7012 CW 2024-03-10 1843 HA6NL         599 74     OK2MBP        599 66    
QSO:  7012 CW 2024-03-10 1844 HA6NL         599 74     OK1TRJ        599 38    
QSO:  7012 CW 2024-03-10 1844 HA6NL         599 74     UZ1RM         599 62    
QSO:  7017 CW 2024-03-10 1845 HA6NL         599 74     E77EA         599 52    
QSO:  7020 CW 2024-03-10 1846 HA6NL         599 74     DL3ON         599 19    
QSO:  7012 CW 2024-03-10 1847 HA6NL         599 74     YO8OLY        599 9     
QSO:  7012 CW 2024-03-10 1848 HA6NL         599 74     IT9IVU        599 49    
QSO:  7012 CW 2024-03-10 1849 HA6NL         599 74     SE4E          599 78    
QSO:  7012 CW 2024-03-10 1850 HA6NL         599 74     PA0RDT        599 77    
QSO:  7012 CW 2024-03-10 1850 HA6NL         599 74     9A1DR         599 60    
QSO:  7012 CW 2024-03-10 1851 HA6NL         599 74     DF6RI         599 76    
QSO:  7012 CW 2024-03-10 1852 HA6NL         599 74     DK5KF         599 74    
QSO:  7012 CW 2024-03-10 1853 HA6NL         599 74     SO3O          599 58    
QSO:  7012 CW 2024-03-10 1854 HA6NL         599 74     HA1AS         599 69    
QSO:  7014 CW 2024-03-10 1855 HA6NL         599 74     HA5OV         599 68    
QSO:  7012 CW 2024-03-10 1855 HA6NL         599 74     HA8BE         599 68    
QSO:  7012 CW 2024-03-10 1856 HA6NL         599 74     DM100FK       599 77    
QSO:  7015 CW 2024-03-10 1856 HA6NL         599 74     HG5E          599 53    
QSO:  7023 CW 2024-03-10 1857 HA6NL         599 74     UR7R          599 56    
QSO:  7010 CW 2024-03-10 1857 HA6NL         599 74     HA8TP         599 68    
QSO:  7022 CW 2024-03-10 1858 HA6NL         599 74     S53K          599 49    
QSO:  7024 CW 2024-03-10 1858 HA6NL         599 74     HA3MAR        599 14    
QSO:  7012 CW 2024-03-10 1900 HA6NL         599 74     YO4RDW        599 52    
QSO:  7012 CW 2024-03-10 1900 HA6NL         599 74     UA3YDI        599 67    
QSO:  7012 CW 2024-03-10 1902 HA6NL         599 74     OK8KM         599 78    
QSO:  7012 CW 2024-03-10 1903 HA6NL         599 74     I2IFT         599 66    
QSO:  7012 CW 2024-03-10 1904 HA6NL         599 74     9A3MA         599 56    
QSO:  7012 CW 2024-03-10 1908 HA6NL         599 74     YT1XC         599 76    
QSO:  7010 CW 2024-03-10 1909 HA6NL         599 74     HA6PX         599 55    
QSO:  7012 CW 2024-03-10 1914 HA6NL         599 74     SP9KJU        599 62    
QSO:  3528 CW 2024-03-10 1917 HA6NL         599 74     SP9DLY        599 73    
QSO:  3528 CW 2024-03-10 1918 HA6NL         599 74     SP3VT         599 67    
QSO:  3528 CW 2024-03-10 1919 HA6NL         599 74     HA8BT         599 72    
QSO:  3528 CW 2024-03-10 1919 HA6NL         599 74     IV3FPX        599 47    
QSO:  3528 CW 2024-03-10 1920 HA6NL         599 74     SQ1BVG        599 68    
QSO:  3528 CW 2024-03-10 1920 HA6NL         599 74     HG5KID        599 13    
QSO:  3528 CW 2024-03-10 1921 HA6NL         599 74     OK2BRJ        599 72    
QSO:  3528 CW 2024-03-10 1921 HA6NL         599 74     LZ5DI         599 57    
QSO:  3524 CW 2024-03-10 1922 HA6NL         599 74     HA6PX         599 55    
QSO:  3528 CW 2024-03-10 1924 HA6NL         599 74     PC4H          599 64    
QSO:  3528 CW 2024-03-10 1926 HA6NL         599 74     HG1G          599 66    
QSO:  3528 CW 2024-03-10 1926 HA6NL         599 74     OK1TRJ        599 38    
QSO:  3528 CW 2024-03-10 1927 HA6NL         599 74     SE4E          599 78    
QSO:  3528 CW 2024-03-10 1927 HA6NL         599 74     E77EA         599 52    
QSO:  3528 CW 2024-03-10 1930 HA6NL         599 74     HG6O          599 69    
QSO:  3528 CW 2024-03-10 1931 HA6NL         599 74     YO8OLY        599 9     
QSO:  3528 CW 2024-03-10 1933 HA6NL         599 74     I2IFT         599 66    
QSO:  3528 CW 2024-03-10 1934 HA6NL         599 74     UV1IX         599 65    
QSO:  3528 CW 2024-03-10 1935 HA6NL         599 74     HA2KMR        599 69    
QSO:  3528 CW 2024-03-10 1936 HA6NL         599 74     S52W          599 57    
QSO:  3528 CW 2024-03-10 1939 HA6NL         599 74     OM3YCA        599 74    
QSO:  3528 CW 2024-03-10 1941 HA6NL         599 74     SN2S          599 60    
QSO:  3514 CW 2024-03-10 1941 HA6NL         599 74     F5IN          599 80    
QSO:  3515 CW 2024-03-10 1942 HA6NL         599 74     IT9IVU        599 49    
QSO:  3516 CW 2024-03-10 1942 HA6NL         599 74     HG8CK         599 14    
QSO:  3517 CW 2024-03-10 1943 HA6NL         599 74     LY2J          599 70    
QSO:  3519 CW 2024-03-10 1943 HA6NL         599 74     9A3MA         599 56    
QSO:  3527 CW 2024-03-10 1944 HA6NL         599 74     S58MU         599 59    
QSO:  3528 CW 2024-03-10 1952 HA6NL         599 74     HA7MF         599 73    
QSO:  7014 CW 2024-03-10 1959 HA6NL         599 74     PA3GDD        599 61    
QSO:  7014 CW 2024-03-10 2001 HA6NL         599 74     PE2K          599 60    
QSO:  7014 CW 2024-03-10 2006 HA6NL         599 74     ON4EM         599 54    
QSO:  7014 CW 2024-03-10 2007 HA6NL         599 74     RV3ZN         599 69    
QSO:  7014 CW 2024-03-10 2008 HA6NL         599 74     SK6D          599 46    
QSO:  7014 CW 2024-03-10 2009 HA6NL         599 74     PE4I          599 46    
QSO:  7014 CW 2024-03-10 2011 HA6NL         599 74     IZ5BBS        599 60    
QSO:  7014 CW 2024-03-10 2012 HA6NL         599 74     OK2BRJ        599 72    
QSO:  7014 CW 2024-03-10 2012 HA6NL         599 74     IT9ORA        599 64    
QSO:  7014 CW 2024-03-10 2012 HA6NL         599 74     PC1PM         599 59    
QSO:  7014 CW 2024-03-10 2014 HA6NL         599 74     NB1N          599 66    
QSO:  7014 CW 2024-03-10 2014 HA6NL         599 74     UT3EV         599 75    
QSO:  7014 CW 2024-03-10 2015 HA6NL         599 74     DF8XC         599 81    
QSO:  7014 CW 2024-03-10 2015 HA6NL         599 74     DK6OK         599 69    
QSO:  7014 CW 2024-03-10 2017 HA6NL         599 74     HA1VQ         599 77    
QSO:  7016 CW 2024-03-10 2018 HA6NL         599 74     PA3GCU        599 73    
QSO:  3531 CW 2024-03-10 2019 HA6NL         599 74     YL2TD         599 63    
QSO:  3520 CW 2024-03-10 2019 HA6NL         599 74     SD6M          599 75    
QSO:  3530 CW 2024-03-10 2020 HA6NL         599 74     9A1A          599 22    
QSO:  3519 CW 2024-03-10 2021 HA6NL         599 74     SM5CSS        599 79    
QSO:  3528 CW 2024-03-10 2022 HA6NL         599 74     HA6ON         599 67    
QSO:  3525 CW 2024-03-10 2023 HA6NL         599 74     DJ5CW         599 40    
QSO:  3528 CW 2024-03-10 2024 HA6NL         599 74     OZ5MD         599 38    
QSO:  3528 CW 2024-03-10 2025 HA6NL         599 74     DL4ME         599 83    
QSO:  3515 CW 2024-03-10 2026 HA6NL         599 74     YO4RDW        599 52    
QSO:  3524 CW 2024-03-10 2026 HA6NL         599 74     OM3RM         599 68    
QSO:  3528 CW 2024-03-10 2027 HA6NL         599 74     OM7AT         599 65    
QSO:  3528 CW 2024-03-10 2031 HA6NL         599 74     HA6AA         599 20    
QSO:  3528 CW 2024-03-10 2031 HA6NL         599 74     OL8R          599 53    
QSO:  3530 CW 2024-03-10 2031 HA6NL         599 74     DL3ON         599 19    
QSO:  3528 CW 2024-03-10 2034 HA6NL         599 74     DO2XU         599 32    
QSO:  3521 CW 2024-03-10 2034 HA6NL         599 74     YL2KO         599 62    
QSO:  3526 CW 2024-03-10 2034 HA6NL         599 74     SM5S          599 67    
QSO:  3518 CW 2024-03-10 2036 HA6NL         599 74     YU1ML         599 77    
QSO:  3530 CW 2024-03-10 2037 HA6NL         599 74     IT9IVU        599 49    
QSO:  3530 CW 2024-03-10 2040 HA6NL         599 74     YO5AVN        599 74    
QSO:  3530 CW 2024-03-10 2040 HA6NL         599 74     HA5OM         599 68    
QSO:  3532 CW 2024-03-10 2041 HA6NL         599 74     SF6W          599 71    
QSO:  3518 CW 2024-03-10 2042 HA6NL         599 74     SP2R          599 58    
QSO:  3530 CW 2024-03-10 2045 HA6NL         599 74     HA3MAR        599 14    
QSO:  3530 CW 2024-03-10 2046 HA6NL         599 74     E70X          599 53    
QSO:  3517 CW 2024-03-10 2048 HA6NL         599 74     HA5OV         599 68    
QSO:  3514 CW 2024-03-10 2051 HA6NL         599 74     OM3CDN        599 81    
