START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: 9A3YT
CATEGORY: SINGLE-OP ALL HIGH
CLUB: RADIO CLUB KVARNER RIJEKA
CONTEST: EA-MAJESTAD-CW
CLAIMED-SCORE: 166339
OPERATORS: 9A3YT
NAME: Darko Mijatovic
GRID-LOCATOR: JN75EJ
CREATED-BY: N1MM Logger+ 1.0.9843.0
QSO: 14024 CW 2023-05-20 1202 9A3YT         599 001    EA7A          599 SE       
QSO: 14011 CW 2023-05-20 1301 9A3YT         599 022    PD0JMH        599 6        
QSO: 14011 CW 2023-05-20 1304 9A3YT         599 023    VY2LI         599 2        
QSO: 14011 CW 2023-05-20 1305 9A3YT         599 024    PA0MIR        599 12       
QSO: 14011 CW 2023-05-20 1306 9A3YT         599 025    GM4HBG        599 55       
QSO: 14011 CW 2023-05-20 1307 9A3YT         599 026    LY3QN         599 1        
QSO: 14011 CW 2023-05-20 1311 9A3YT         599 027    UR5R          599 82       
QSO: 14011 CW 2023-05-20 1311 9A3YT         599 028    GD4EIP        599 8        
QSO: 14011 CW 2023-05-20 1312 9A3YT         599 029    OH1SIC        599 23       
QSO: 14011 CW 2023-05-20 1312 9A3YT         599 030    UR7R          599 18       
QSO: 14011 CW 2023-05-20 1312 9A3YT         599 031    ON6KZ         599 3        
QSO: 14011 CW 2023-05-20 1313 9A3YT         599 032    YL4WRTC       599 55       
QSO: 14011 CW 2023-05-20 1313 9A3YT         599 033    R3VL          599 51       
QSO: 14011 CW 2023-05-20 1314 9A3YT         599 034    NS2N          599 6        
QSO: 14011 CW 2023-05-20 1314 9A3YT         599 035    G3YJQ         599 26       
QSO: 14011 CW 2023-05-20 1315 9A3YT         599 036    RA3YDA        599 59       
QSO: 14011 CW 2023-05-20 1316 9A3YT         599 037    SM5CSS        599 37       
QSO: 14011 CW 2023-05-20 1316 9A3YT         599 038    R1LN          599 12       
QSO: 14011 CW 2023-05-20 1317 9A3YT         599 039    LZ8E          599 56       
QSO: 14011 CW 2023-05-20 1317 9A3YT         599 040    RA7R          599 25       
QSO: 14011 CW 2023-05-20 1318 9A3YT         599 041    PA4OES        599 20       
QSO: 14011 CW 2023-05-20 1318 9A3YT         599 042    UX1CL         599 40       
QSO: 14011 CW 2023-05-20 1319 9A3YT         599 043    DF7WY         599 10       
QSO: 14011 CW 2023-05-20 1320 9A3YT         599 044    PI50RAG       599 6        
QSO: 14011 CW 2023-05-20 1321 9A3YT         599 045    EE4Y          599 TO       
QSO: 14011 CW 2023-05-20 1321 9A3YT         599 046    SP1AEN        599 34       
QSO: 14011 CW 2023-05-20 1322 9A3YT         599 047    S52WW         599 15       
QSO: 14011 CW 2023-05-20 1322 9A3YT         599 048    F5PHY         599 11       
QSO: 14011 CW 2023-05-20 1323 9A3YT         599 049    PD5MVH        599 14       
QSO: 14011 CW 2023-05-20 1323 9A3YT         599 050    G3P           599 73       
QSO: 14011 CW 2023-05-20 1324 9A3YT         599 051    G4LJU         599 8        
QSO: 14011 CW 2023-05-20 1325 9A3YT         599 052    PC6R          599 9        
QSO: 14011 CW 2023-05-20 1326 9A3YT         599 053    R6DMT         599 45       
QSO: 14011 CW 2023-05-20 1327 9A3YT         599 054    DL0CW         599 26       
QSO: 14011 CW 2023-05-20 1327 9A3YT         599 055    M1X           599 57       
QSO: 14011 CW 2023-05-20 1328 9A3YT         599 056    DH5PR         599 9        
QSO: 14011 CW 2023-05-20 1328 9A3YT         599 057    F6AUS         599 10       
QSO: 14011 CW 2023-05-20 1329 9A3YT         599 058    UT5NC         599 33       
QSO: 14011 CW 2023-05-20 1331 9A3YT         599 059    F6AEW         599 27       
QSO: 14011 CW 2023-05-20 1332 9A3YT         599 060    PC5D          599 24       
QSO: 14011 CW 2023-05-20 1332 9A3YT         599 061    PG7R          599 12       
QSO: 14011 CW 2023-05-20 1332 9A3YT         599 062    9A1AA         599 138      
QSO: 14011 CW 2023-05-20 1333 9A3YT         599 063    N6AR          599 32       
QSO: 14011 CW 2023-05-20 1334 9A3YT         599 064    PA3DTR        599 34       
QSO: 14011 CW 2023-05-20 1334 9A3YT         599 065    EA5LU         599 MU       
QSO: 14011 CW 2023-05-20 1334 9A3YT         599 066    ON6LO         599 24       
QSO: 14011 CW 2023-05-20 1335 9A3YT         599 067    DK1FY         599 18       
QSO: 14011 CW 2023-05-20 1337 9A3YT         599 068    K3UL          599 24       
QSO: 14011 CW 2023-05-20 1337 9A3YT         599 069    DL1EMA        599 10       
QSO: 14011 CW 2023-05-20 1338 9A3YT         599 070    RK9AY         599 8        
QSO: 14011 CW 2023-05-20 1339 9A3YT         599 071    DL7DZ         599 38       
QSO: 14011 CW 2023-05-20 1339 9A3YT         599 072    ON6FC         599 23       
QSO: 14011 CW 2023-05-20 1340 9A3YT         599 073    PA0CT         599 21       
QSO: 14011 CW 2023-05-20 1340 9A3YT         599 074    DL3SYA        599 61       
QSO: 14011 CW 2023-05-20 1340 9A3YT         599 075    OG5O          599 57       
QSO: 14011 CW 2023-05-20 1341 9A3YT         599 076    PD7Q          599 4        
QSO: 14011 CW 2023-05-20 1341 9A3YT         599 077    EF5T          599 MU       
QSO: 14011 CW 2023-05-20 1342 9A3YT         599 078    SV1AJO        599 26       
QSO: 14011 CW 2023-05-20 1342 9A3YT         599 079    R7KX          599 5        
QSO: 14011 CW 2023-05-20 1343 9A3YT         599 080    R1ZM          599 9        
QSO: 14011 CW 2023-05-20 1343 9A3YT         599 081    PA7KY         599 35       
QSO: 14011 CW 2023-05-20 1344 9A3YT         599 082    R1QE          599 11       
QSO: 14011 CW 2023-05-20 1344 9A3YT         599 083    PA4B          599 4        
QSO: 14011 CW 2023-05-20 1344 9A3YT         599 084    G4FVK         599 2        
QSO: 14011 CW 2023-05-20 1345 9A3YT         599 085    RW3DY         599 25       
QSO: 14011 CW 2023-05-20 1345 9A3YT         599 086    PC1PM         599 9        
QSO: 14011 CW 2023-05-20 1346 9A3YT         599 087    DC3CC         599 8        
QSO: 14011 CW 2023-05-20 1346 9A3YT         599 088    UA6LCJ        599 53       
QSO: 14011 CW 2023-05-20 1347 9A3YT         599 089    DK5KF         599 24       
QSO: 14011 CW 2023-05-20 1347 9A3YT         599 090    SJ7M          599 5        
QSO: 14011 CW 2023-05-20 1348 9A3YT         599 091    DK7OG         599 9        
QSO: 14011 CW 2023-05-20 1349 9A3YT         599 092    PE1EEC        599 4        
QSO: 14011 CW 2023-05-20 1349 9A3YT         599 093    EB5F          599 A        
QSO: 14011 CW 2023-05-20 1350 9A3YT         599 094    LY3CY         599 19       
QSO: 14011 CW 2023-05-20 1352 9A3YT         599 095    EA1IQ         599 PO       
QSO: 14011 CW 2023-05-20 1353 9A3YT         599 096    PG2AA         599 27       
QSO: 14011 CW 2023-05-20 1353 9A3YT         599 097    YO8AXP        599 12       
QSO: 14011 CW 2023-05-20 1355 9A3YT         599 098    EW8G          599 23       
QSO: 14011 CW 2023-05-20 1355 9A3YT         599 099    MM2T          599 36       
QSO: 14011 CW 2023-05-20 1356 9A3YT         599 100    UW1M          599 137      
QSO: 14011 CW 2023-05-20 1357 9A3YT         599 101    YL1YF         599 27       
QSO: 14011 CW 2023-05-20 1359 9A3YT         599 102    RC2O          599 49       
QSO: 14011 CW 2023-05-20 1400 9A3YT         599 103    ON7XN         599 8        
QSO: 14011 CW 2023-05-20 1401 9A3YT         599 104    EA7ZC         599 CO       
QSO: 14011 CW 2023-05-20 1401 9A3YT         599 105    SD1A          599 18       
QSO: 14011 CW 2023-05-20 1402 9A3YT         599 106    EA4GWG        599 M        
QSO: 14011 CW 2023-05-20 1402 9A3YT         599 107    PA2IP         599 8        
QSO: 14011 CW 2023-05-20 1404 9A3YT         599 108    EA1WH         599 C        
QSO: 14011 CW 2023-05-20 1405 9A3YT         599 109    RN4SC         599 29       
QSO: 14011 CW 2023-05-20 1406 9A3YT         599 110    DL5KUD        599 42       
QSO: 14011 CW 2023-05-20 1406 9A3YT         599 111    DF7CB         599 29       
QSO: 14011 CW 2023-05-20 1408 9A3YT         599 112    EA5WA         599 V        
QSO: 14011 CW 2023-05-20 1408 9A3YT         599 113    PC4H          599 53       
QSO: 14011 CW 2023-05-20 1410 9A3YT         599 114    PA2TA         599 53       
QSO: 14011 CW 2023-05-20 1412 9A3YT         599 115    EA4Z          599 M        
QSO: 14011 CW 2023-05-20 1414 9A3YT         599 116    RA3DGH        599 16       
QSO: 14011 CW 2023-05-20 1415 9A3YT         599 117    RK4HYT        599 21       
QSO: 14011 CW 2023-05-20 1417 9A3YT         599 118    SC6O          599 33       
QSO: 14011 CW 2023-05-20 1418 9A3YT         599 119    WB4WNO        599 1        
QSO: 14011 CW 2023-05-20 1419 9A3YT         599 120    R4WAE         599 7        
QSO: 14011 CW 2023-05-20 1420 9A3YT         599 121    GM4GRC/P      599 11       
QSO: 14011 CW 2023-05-20 1424 9A3YT         599 122    EA7AAW        599 GR       
QSO: 14011 CW 2023-05-20 1428 9A3YT         599 123    EA5IFY        599 CS       
QSO: 14011 CW 2023-05-20 1430 9A3YT         599 124    CR5O          599 98       
QSO: 14011 CW 2023-05-20 1432 9A3YT         599 125    9A30T         599 66       
QSO: 14011 CW 2023-05-20 1432 9A3YT         599 126    RV3VR         599 18       
QSO: 14011 CW 2023-05-20 1433 9A3YT         599 127    EA7FZP        599 AL       
QSO: 14011 CW 2023-05-20 1436 9A3YT         599 128    PA3AAV        599 133      
QSO: 14011 CW 2023-05-20 1437 9A3YT         599 129    UA6YH         599 56       
QSO: 14011 CW 2023-05-20 1442 9A3YT         599 130    RA3XCZ13      599 13       
QSO: 14011 CW 2023-05-20 1443 9A3YT         599 131    YB1RKT        599 2        
QSO: 14011 CW 2023-05-20 1445 9A3YT         599 132    EV6Z          599 78       
QSO: 14011 CW 2023-05-20 1445 9A3YT         599 133    G8KEK         599 7        
QSO: 14011 CW 2023-05-20 1446 9A3YT         599 134    UT0CK         599 18       
QSO: 14011 CW 2023-05-20 1448 9A3YT         599 135    SV8DJW        599 65       
QSO: 14011 CW 2023-05-20 1449 9A3YT         599 136    PA0KBN        599 5        
QSO: 14011 CW 2023-05-20 1450 9A3YT         599 137    EA1IYK        599 O        
QSO: 14011 CW 2023-05-20 1451 9A3YT         599 138    R7MM          599 158      
QSO: 14011 CW 2023-05-20 1451 9A3YT         599 139    UR7VA         599 15       
QSO: 14011 CW 2023-05-20 1451 9A3YT         599 140    PA4Y          599 12       
QSO: 14011 CW 2023-05-20 1452 9A3YT         599 141    G4ZWX         599 62       
QSO: 14011 CW 2023-05-20 1453 9A3YT         599 142    OM2VL         599 225      
QSO: 14011 CW 2023-05-20 1455 9A3YT         599 143    UA7G          599 50       
QSO: 14011 CW 2023-05-20 1455 9A3YT         599 144    PD1RP         599 13       
QSO: 14011 CW 2023-05-20 1456 9A3YT         599 145    US5CDH        599 9        
QSO: 14011 CW 2023-05-20 1457 9A3YT         599 146    PE1PIX        599 37       
QSO: 14011 CW 2023-05-20 1457 9A3YT         599 147    SP2MKI        599 100      
QSO: 14011 CW 2023-05-20 1458 9A3YT         599 148    GA3FN         599 13       
QSO: 14011 CW 2023-05-20 1459 9A3YT         599 149    M4N           599 54       
QSO: 14011 CW 2023-05-20 1500 9A3YT         599 150    ON6WP         599 28       
QSO: 14011 CW 2023-05-20 1501 9A3YT         599 151    EW8OM         599 25       
QSO: 14011 CW 2023-05-20 1501 9A3YT         599 152    PA2IP         599 33       
QSO: 14011 CW 2023-05-20 1501 9A3YT         599 153    UN7FW         599 22       
QSO: 14011 CW 2023-05-20 1504 9A3YT         599 154    DL1ROT        599 20       
QSO: 14011 CW 2023-05-20 1504 9A3YT         599 155    RD0A          599 91       
QSO: 14011 CW 2023-05-20 1505 9A3YT         599 156    SN5J          599 94       
QSO: 14011 CW 2023-05-20 1505 9A3YT         599 157    OH1QX         599 14       
QSO: 14011 CW 2023-05-20 1506 9A3YT         599 158    UA9XL         599 32       
QSO: 14011 CW 2023-05-20 1507 9A3YT         599 159    G4BJM         599 144      
QSO: 14012 CW 2023-05-20 1510 9A3YT         599 160    DL0GEO        599 2        
QSO: 14014 CW 2023-05-20 1512 9A3YT         599 161    SM6TOL        599 112      
QSO: 14016 CW 2023-05-20 1512 9A3YT         599 162    EC3A          599 T        
QSO: 14018 CW 2023-05-20 1515 9A3YT         599 163    HG0O          599 169      
QSO: 14015 CW 2023-05-20 1517 9A3YT         599 164    EA5GX         599 CS       
QSO: 14017 CW 2023-05-20 1518 9A3YT         599 165    SX1T          599 211      
QSO: 14005 CW 2023-05-20 1521 9A3YT         599 166    RC3U          599 80       
QSO: 14043 CW 2023-05-20 1528 9A3YT         599 167    SF6W          599 11       
QSO: 14041 CW 2023-05-20 1528 9A3YT         599 168    RN4HAB        599 97       
QSO: 14035 CW 2023-05-20 1530 9A3YT         599 169    9N7AA         599 209      
QSO: 14033 CW 2023-05-20 1531 9A3YT         599 170    EA7Q          599 H        
QSO: 14032 CW 2023-05-20 1533 9A3YT         599 171    EF0F          599 SMR      
QSO: 14031 CW 2023-05-20 1533 9A3YT         599 172    CT7AUP        599 33       
QSO: 14031 CW 2023-05-20 1534 9A3YT         599 173    UD8A          599 47       
QSO: 14024 CW 2023-05-20 1536 9A3YT         599 174    OK2EA         599 139      
QSO: 14022 CW 2023-05-20 1540 9A3YT         599 175    YU1YV         599 37       
QSO: 14013 CW 2023-05-20 1545 9A3YT         599 176    PA4O          599 48       
QSO: 14007 CW 2023-05-20 1548 9A3YT         599 177    EA2ESB        599 TE       
QSO: 14041 CW 2023-05-20 1555 9A3YT         599 178    I5MXX         599 30       
QSO: 14038 CW 2023-05-20 1555 9A3YT         599 179    PA2A          599 22       
QSO: 14022 CW 2023-05-20 1558 9A3YT         599 180    RL4F          599 62       
QSO: 14016 CW 2023-05-20 1559 9A3YT         599 181    SD6M          599 9        
QSO: 14014 CW 2023-05-20 1600 9A3YT         599 182    E77EA         599 180      
QSO: 14014 CW 2023-05-20 1602 9A3YT         599 183    ED1B          599 O        
QSO:  7017 CW 2023-05-20 1628 9A3YT         599 184    SP9DLY        599 95       
QSO:  7017 CW 2023-05-20 1629 9A3YT         599 185    OK1TDX        599 27       
QSO:  7017 CW 2023-05-20 1630 9A3YT         599 186    I2/UY2ZA      599 47       
QSO:  7017 CW 2023-05-20 1630 9A3YT         599 187    LZ1ZJ         599 172      
QSO:  7017 CW 2023-05-20 1630 9A3YT         599 188    F6AUS         599 104      
QSO:  7017 CW 2023-05-20 1631 9A3YT         599 189    E74X          599 88       
QSO:  7017 CW 2023-05-20 1631 9A3YT         599 190    IK0PXD        599 50       
QSO:  7017 CW 2023-05-20 1631 9A3YT         599 191    YU1YV         599 64       
QSO:  7017 CW 2023-05-20 1632 9A3YT         599 192    DL5ARM        599 63       
QSO:  7017 CW 2023-05-20 1632 9A3YT         599 193    PA0CT         599 48       
QSO:  7017 CW 2023-05-20 1633 9A3YT         599 194    YO4LHR        599 41       
QSO:  7017 CW 2023-05-20 1634 9A3YT         599 195    DM2DZM        599 24       
QSO:  7017 CW 2023-05-20 1634 9A3YT         599 196    EV1R          599 244      
QSO:  7017 CW 2023-05-20 1636 9A3YT         599 197    EA4Y          599 TO       
QSO:  7017 CW 2023-05-20 1636 9A3YT         599 198    DK2FG         599 102      
QSO:  7017 CW 2023-05-20 1637 9A3YT         599 199    IU0ITX        599 59       
QSO:  7017 CW 2023-05-20 1637 9A3YT         599 200    SP7JDI        599 64       
QSO:  7017 CW 2023-05-20 1638 9A3YT         599 201    RV3ML         599 10       
QSO:  7017 CW 2023-05-20 1639 9A3YT         599 202    PA2VS         599 37       
QSO:  7017 CW 2023-05-20 1640 9A3YT         599 203    OE1CIW        599 3        
QSO:  7017 CW 2023-05-20 1641 9A3YT         599 204    I0GOJ         599 111      
QSO:  7017 CW 2023-05-20 1642 9A3YT         599 205    SD6M          599 36       
QSO:  7017 CW 2023-05-20 1643 9A3YT         599 206    R1QE          599 46       
QSO:  7017 CW 2023-05-20 1643 9A3YT         599 207    DJ8QP         599 50       
QSO:  7017 CW 2023-05-20 1645 9A3YT         599 208    F5ICC         599 49       
QSO:  7017 CW 2023-05-20 1645 9A3YT         599 209    DK7OG         599 33       
QSO:  7017 CW 2023-05-20 1646 9A3YT         599 210    OK2EA         599 194      
QSO:  7017 CW 2023-05-20 1646 9A3YT         599 211    F6DCQ         599 64       
QSO:  7017 CW 2023-05-20 1646 9A3YT         599 212    IW3ILM        599 38       
QSO:  7017 CW 2023-05-20 1648 9A3YT         599 213    IT9WDC        599 220      
QSO:  7017 CW 2023-05-20 1649 9A3YT         599 214    DB7BN         599 48       
QSO:  7017 CW 2023-05-20 1649 9A3YT         599 215    HG5E          599 116      
QSO:  7017 CW 2023-05-20 1650 9A3YT         599 216    HA4FY         599 20       
QSO:  7017 CW 2023-05-20 1650 9A3YT         599 217    IN3MNS        599 8        
QSO:  7017 CW 2023-05-20 1650 9A3YT         599 218    DL2NBU        599 38       
QSO:  7017 CW 2023-05-20 1651 9A3YT         599 219    SP2MKI        599 144      
QSO:  7017 CW 2023-05-20 1652 9A3YT         599 220    IN3OWY        599 23       
QSO:  7017 CW 2023-05-20 1652 9A3YT         599 221    LZ1BP         599 105      
QSO:  7017 CW 2023-05-20 1653 9A3YT         599 222    OK3MO         599 24       
QSO:  7017 CW 2023-05-20 1653 9A3YT         599 223    OM7AT         599 54       
QSO:  7017 CW 2023-05-20 1655 9A3YT         599 224    YL4WRTC       599 266      
QSO:  7017 CW 2023-05-20 1657 9A3YT         599 225    DM6EE         599 31       
QSO:  7017 CW 2023-05-20 1658 9A3YT         599 226    DJ4MX         599 72       
QSO:  7017 CW 2023-05-20 1659 9A3YT         599 227    IW2EAB        599 31       
QSO:  7017 CW 2023-05-20 1700 9A3YT         599 228    ZA1ME         599 65       
QSO:  7017 CW 2023-05-20 1701 9A3YT         599 229    YO4NF         599 164      
QSO:  7017 CW 2023-05-20 1701 9A3YT         599 230    UZ1WW         599 73       
QSO:  7017 CW 2023-05-20 1702 9A3YT         599 231    IK1PMR        599 109      
QSO:  7017 CW 2023-05-20 1702 9A3YT         599 232    OK2ABU        599 70       
QSO:  7017 CW 2023-05-20 1702 9A3YT         599 233    SP1AEN        599 129      
QSO:  7017 CW 2023-05-20 1703 9A3YT         599 234    I5YKQ         599 37       
QSO:  7017 CW 2023-05-20 1704 9A3YT         599 235    DL50DAH       599 47       
QSO:  7017 CW 2023-05-20 1704 9A3YT         599 236    SP9DUX        599 59       
QSO:  7017 CW 2023-05-20 1707 9A3YT         599 237    UD6M          599 3        
QSO:  7017 CW 2023-05-20 1707 9A3YT         599 238    DL4ME         599 86       
QSO:  7017 CW 2023-05-20 1709 9A3YT         599 239    SP7CF         599 93       
QSO:  7017 CW 2023-05-20 1709 9A3YT         599 240    IK2UJF        599 44       
QSO:  7017 CW 2023-05-20 1710 9A3YT         599 241    EA3X          599 B        
QSO:  7017 CW 2023-05-20 1710 9A3YT         599 242    YO4FHU        599 125      
QSO:  7017 CW 2023-05-20 1711 9A3YT         599 243    LZ2AF/P       599 21       
QSO:  7017 CW 2023-05-20 1711 9A3YT         599 244    HA2VH         599 233      
QSO:  7017 CW 2023-05-20 1711 9A3YT         599 245    OK1AY         599 33       
QSO:  7017 CW 2023-05-20 1712 9A3YT         599 246    DM7CW         599 20       
QSO:  7017 CW 2023-05-20 1712 9A3YT         599 247    LZ5R          599 732      
QSO:  7017 CW 2023-05-20 1713 9A3YT         599 248    M1X           599 184      
QSO:  7017 CW 2023-05-20 1714 9A3YT         599 249    EA6EJ         599 IB       
QSO:  7017 CW 2023-05-20 1714 9A3YT         599 250    YU1RA         599 22       
QSO:  7017 CW 2023-05-20 1715 9A3YT         599 251    YO4RDW        599 58       
QSO:  7017 CW 2023-05-20 1715 9A3YT         599 252    HG3C          599 108      
QSO:  7017 CW 2023-05-20 1715 9A3YT         599 253    PC5D          599 39       
QSO:  7017 CW 2023-05-20 1716 9A3YT         599 254    IK1RGK        599 61       
QSO:  7017 CW 2023-05-20 1716 9A3YT         599 255    DL3SYA        599 185      
QSO:  7017 CW 2023-05-20 1717 9A3YT         599 256    SE6K          599 35       
QSO:  7017 CW 2023-05-20 1718 9A3YT         599 257    SP5RC         599 5        
QSO:  7017 CW 2023-05-20 1719 9A3YT         599 258    IZ4JMA        599 171      
QSO:  7017 CW 2023-05-20 1719 9A3YT         599 259    DJ0YI         599 87       
QSO:  7017 CW 2023-05-20 1720 9A3YT         599 260    G3YJQ         599 55       
QSO:  7017 CW 2023-05-20 1720 9A3YT         599 261    IK1YRA        599 53       
QSO:  7017 CW 2023-05-20 1722 9A3YT         599 262    SV9RPE        599 21       
QSO:  7017 CW 2023-05-20 1722 9A3YT         599 263    HA4A          599 157      
QSO:  7017 CW 2023-05-20 1723 9A3YT         599 264    IV3DXW        599 93       
QSO:  7017 CW 2023-05-20 1724 9A3YT         599 265    IK1BPL        599 109      
QSO:  7017 CW 2023-05-20 1726 9A3YT         599 266    OL2F          599 7        
QSO:  7017 CW 2023-05-20 1731 9A3YT         599 267    UR7MZ         599 143      
QSO:  7017 CW 2023-05-20 1731 9A3YT         599 268    YT1A          599 136      
QSO:  7017 CW 2023-05-20 1732 9A3YT         599 269    SV1JG         599 267      
QSO:  7017 CW 2023-05-20 1733 9A3YT         599 270    DK1FY         599 27       
QSO:  7017 CW 2023-05-20 1734 9A3YT         599 271    SP9R          599 55       
QSO:  7017 CW 2023-05-20 1735 9A3YT         599 272    EA2KV         599 Z        
QSO:  7017 CW 2023-05-20 1736 9A3YT         599 273    RN4SC         599 50       
QSO:  7017 CW 2023-05-20 1737 9A3YT         599 274    SP0DZ         599 2        
QSO:  7017 CW 2023-05-20 1737 9A3YT         599 275    DJ0KJ         599 1        
QSO:  7017 CW 2023-05-20 1738 9A3YT         599 276    EA7KY         599 TO       
QSO:  7017 CW 2023-05-20 1739 9A3YT         599 277    ES3BH         599 29       
QSO:  7017 CW 2023-05-20 1739 9A3YT         599 278    YT3K          599 94       
QSO:  7017 CW 2023-05-20 1740 9A3YT         599 279    EA5DIF        599 V        
QSO:  7017 CW 2023-05-20 1741 9A3YT         599 280    US1VM         599 66       
QSO:  7017 CW 2023-05-20 1743 9A3YT         599 281    EA7KU         599 C        
QSO:  7017 CW 2023-05-20 1743 9A3YT         599 282    EA5GIA        599 V        
QSO:  7017 CW 2023-05-20 1744 9A3YT         599 283    ON6FC         599 94       
QSO:  7017 CW 2023-05-20 1744 9A3YT         599 284    EV6Z          599 135      
QSO:  7017 CW 2023-05-20 1745 9A3YT         599 285    UR7R          599 134      
QSO:  7017 CW 2023-05-20 1746 9A3YT         599 286    OM3CPF        599 109      
QSO:  7017 CW 2023-05-20 1747 9A3YT         599 287    DF7WY         599 28       
QSO:  7017 CW 2023-05-20 1748 9A3YT         599 288    DL4LT         599 12       
QSO:  7017 CW 2023-05-20 1748 9A3YT         599 289    UT2II         599 17       
QSO:  7017 CW 2023-05-20 1749 9A3YT         599 290    HB9BXE        599 126      
QSO:  7017 CW 2023-05-20 1749 9A3YT         599 291    DJ3XD         599 83       
QSO:  7017 CW 2023-05-20 1750 9A3YT         599 292    SV1NZB        599 17       
QSO:  7017 CW 2023-05-20 1750 9A3YT         599 293    UW1M          599 386      
QSO:  7017 CW 2023-05-20 1751 9A3YT         599 294    UR1YAA        599 65       
QSO:  7017 CW 2023-05-20 1752 9A3YT         599 295    RA3BQ         599 59       
QSO:  7017 CW 2023-05-20 1752 9A3YT         599 296    SV1AJO        599 109      
QSO:  7017 CW 2023-05-20 1753 9A3YT         599 297    EA7GVR        599 GR       
QSO:  7017 CW 2023-05-20 1754 9A3YT         599 298    ZA1F          599 34       
QSO:  7017 CW 2023-05-20 1756 9A3YT         599 299    RA4Y          599 22       
QSO:  7017 CW 2023-05-20 1757 9A3YT         599 300    DR2ZA         599 11       
QSO:  7017 CW 2023-05-20 1757 9A3YT         599 301    PC1PM         599 102      
QSO:  7017 CW 2023-05-20 1803 9A3YT         599 302    UR7VA         599 206      
QSO:  7017 CW 2023-05-20 1804 9A3YT         599 303    R7MM          599 229      
QSO:  7017 CW 2023-05-20 1804 9A3YT         599 304    G4FJW         599 8        
QSO:  7017 CW 2023-05-20 1805 9A3YT         599 305    HA2KMR        599 222      
QSO:  7017 CW 2023-05-20 1805 9A3YT         599 306    EA1BJE        599 C        
QSO:  7017 CW 2023-05-20 1806 9A3YT         599 307    DL8DWW        599 58       
QSO:  7017 CW 2023-05-20 1807 9A3YT         599 308    OH1NA         599 247      
QSO:  7017 CW 2023-05-20 1808 9A3YT         599 309    9M2LAN        599 54       
QSO:  7017 CW 2023-05-20 1808 9A3YT         599 310    DF6RI         599 91       
QSO:  7017 CW 2023-05-20 1808 9A3YT         599 311    DL5KUD        599 97       
QSO:  7017 CW 2023-05-20 1809 9A3YT         599 312    SN5J          599 178      
QSO:  7017 CW 2023-05-20 1809 9A3YT         599 313    S57X          599 49       
QSO:  7017 CW 2023-05-20 1810 9A3YT         599 314    UW7RWA        599 77       
QSO:  7017 CW 2023-05-20 1810 9A3YT         599 315    PD7CJT        599 29       
QSO:  7017 CW 2023-05-20 1811 9A3YT         599 316    YU1NR         599 70       
QSO:  7017 CW 2023-05-20 1811 9A3YT         599 317    F5JBR         599 127      
QSO:  7017 CW 2023-05-20 1813 9A3YT         599 318    UX2HB         599 24       
QSO:  7017 CW 2023-05-20 1813 9A3YT         599 319    PA5FN         599 60       
QSO:  7017 CW 2023-05-20 1814 9A3YT         599 320    YB1RKT        599 46       
QSO:  7017 CW 2023-05-20 1815 9A3YT         599 321    SV2SKD        599 27       
