START-OF-LOG: 3.0
CONTEST: EA-MAJESTAD-CW
CALLSIGN: DL3SYA
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE: 200184
CREATED-BY: UcxLog 8.28
OPERATORS: DL3SYA
NAME: Rainer Schulz
GRID-LOCATOR: JO53RS
QSO: 14000 CW 2023-05-20 1201 DL3SYA        599 001    II8SSC        599 001
QSO: 14000 CW 2023-05-20 1232 DL3SYA        599 021    UN4PG         599 P17
QSO: 14000 CW 2023-05-20 1233 DL3SYA        599 022    LZ5Y          599 205
QSO: 14000 CW 2023-05-20 1237 DL3SYA        599 023    LZ5R          599 125
QSO: 14000 CW 2023-05-20 1241 DL3SYA        599 024    EA2ESB        599 TE
QSO: 14000 CW 2023-05-20 1242 DL3SYA        599 025    IK1JJM        599 006
QSO: 14000 CW 2023-05-20 1243 DL3SYA        599 026    HA3OU         599 015
QSO: 14000 CW 2023-05-20 1244 DL3SYA        599 027    EB5A          599 A
QSO: 21000 CW 2023-05-20 1246 DL3SYA        599 028    LZ5R          599 160
QSO: 21000 CW 2023-05-20 1248 DL3SYA        599 029    EA4FL         599 GU
QSO: 21000 CW 2023-05-20 1249 DL3SYA        599 030    LZ1ZJ         599 062
QSO: 21000 CW 2023-05-20 1251 DL3SYA        599 031    EA8KR         599 GC
QSO: 21000 CW 2023-05-20 1252 DL3SYA        599 032    EB5A          599 A
QSO: 21000 CW 2023-05-20 1256 DL3SYA        599 033    F5IN          599 122
QSO: 28000 CW 2023-05-20 1304 DL3SYA        599 034    EA6UP         599 IB
QSO: 28000 CW 2023-05-20 1307 DL3SYA        599 035    EA3AR         599 B
QSO: 21000 CW 2023-05-20 1308 DL3SYA        599 036    EB5F          599 A
QSO: 21000 CW 2023-05-20 1310 DL3SYA        599 037    EF0F          599 SMR
QSO: 14000 CW 2023-05-20 1313 DL3SYA        599 038    EF5K          599 V
QSO: 14000 CW 2023-05-20 1315 DL3SYA        599 039    YO4DW         599 036
QSO: 14000 CW 2023-05-20 1315 DL3SYA        599 040    EF0F          599 SMR
QSO: 14000 CW 2023-05-20 1316 DL3SYA        599 041    HA3DX         599 046
QSO: 14000 CW 2023-05-20 1317 DL3SYA        599 042    HG6O          599 097
QSO: 14000 CW 2023-05-20 1318 DL3SYA        599 043    R7MM          599 082
QSO: 14000 CW 2023-05-20 1319 DL3SYA        599 044    EA5O          599 V
QSO: 14000 CW 2023-05-20 1320 DL3SYA        599 045    9A1CFR        599 072
QSO: 14000 CW 2023-05-20 1320 DL3SYA        599 046    EA5LN         599 V
QSO: 14000 CW 2023-05-20 1323 DL3SYA        599 047    II4GNV        599 059
QSO: 14000 CW 2023-05-20 1324 DL3SYA        599 048    S52W          599 036
QSO: 14000 CW 2023-05-20 1325 DL3SYA        599 049    IK3QAR        599 073
QSO: 14000 CW 2023-05-20 1327 DL3SYA        599 050    RZ9L          599 041
QSO: 14000 CW 2023-05-20 1328 DL3SYA        599 051    YQ6A          599 093
QSO: 14000 CW 2023-05-20 1329 DL3SYA        599 052    EA7A          599 SE
QSO: 14000 CW 2023-05-20 1331 DL3SYA        599 053    EA5M          599 MU
QSO: 14000 CW 2023-05-20 1333 DL3SYA        599 054    G3P           599 087
QSO: 14000 CW 2023-05-20 1334 DL3SYA        599 055    YO4NF         599 036
QSO: 14000 CW 2023-05-20 1335 DL3SYA        599 056    HB9EP         599 041
QSO: 14000 CW 2023-05-20 1336 DL3SYA        599 057    EA5IFY        599 CS
QSO: 14000 CW 2023-05-20 1336 DL3SYA        599 058    IT9WDC        599 073
QSO: 14000 CW 2023-05-20 1338 DL3SYA        599 059    OY1CT         599 134
QSO: 14000 CW 2023-05-20 1339 DL3SYA        599 060    RW1A          599 050
QSO: 14000 CW 2023-05-20 1340 DL3SYA        599 061    9A3YT         599 074
QSO: 14000 CW 2023-05-20 1341 DL3SYA        599 062    IK5MEP        599 030
QSO: 14000 CW 2023-05-20 1343 DL3SYA        599 063    EA6EJ         599 IB
QSO: 14000 CW 2023-05-20 1345 DL3SYA        599 064    UN4L          599 L09
QSO: 14000 CW 2023-05-20 1346 DL3SYA        599 065    OY/DL1MGB     599 047
QSO: 14000 CW 2023-05-20 1347 DL3SYA        599 066    EA5FID        599 A
QSO: 14000 CW 2023-05-20 1349 DL3SYA        599 067    G4DDL         599 019
QSO: 14000 CW 2023-05-20 1349 DL3SYA        599 068    UR5R          599 115
QSO: 14000 CW 2023-05-20 1350 DL3SYA        599 069    YO4SI         599 025
QSO: 14000 CW 2023-05-20 1351 DL3SYA        599 070    EA4LG         599 M
QSO: 14000 CW 2023-05-20 1353 DL3SYA        599 071    EV6Z          599 058
QSO: 14000 CW 2023-05-20 1355 DL3SYA        599 072    RA3NC         599 023
QSO: 14000 CW 2023-05-20 1356 DL3SYA        599 073    R1ZM          599 013
QSO: 14000 CW 2023-05-20 1357 DL3SYA        599 074    ON4ANJ        599 005
QSO: 14000 CW 2023-05-20 1400 DL3SYA        599 075    EB5F          599 A
QSO: 14000 CW 2023-05-20 1401 DL3SYA        599 076    UX1CL         599 054
QSO: 14000 CW 2023-05-20 1402 DL3SYA        599 077    IZ5BBS        599 014
QSO: 14000 CW 2023-05-20 1403 DL3SYA        599 078    EA3Y          599 GI
QSO: 14000 CW 2023-05-20 1404 DL3SYA        599 079    RK2M          599 015
QSO: 14000 CW 2023-05-20 1405 DL3SYA        599 080    G4FVK         599 004
QSO: 14000 CW 2023-05-20 1405 DL3SYA        599 081    LZ5DI         599 037
QSO: 14000 CW 2023-05-20 1406 DL3SYA        599 082    YU1LMX        599 024
QSO: 14000 CW 2023-05-20 1408 DL3SYA        599 083    UW1M          599 157
QSO: 14000 CW 2023-05-20 1408 DL3SYA        599 084    YO6HSU        599 017
QSO: 14000 CW 2023-05-20 1409 DL3SYA        599 085    R6DMT         599 060
QSO: 14000 CW 2023-05-20 1410 DL3SYA        599 086    EE4Y          599 TO
QSO: 14000 CW 2023-05-20 1411 DL3SYA        599 087    F6AUS         599 30
QSO: 14000 CW 2023-05-20 1411 DL3SYA        599 088    SV1AJO        599 041
QSO: 14000 CW 2023-05-20 1413 DL3SYA        599 089    RA3AN         599 049
QSO: 14000 CW 2023-05-20 1416 DL3SYA        599 090    OG5O          599 070
QSO: 14000 CW 2023-05-20 1417 DL3SYA        599 091    IZ4JMA        599 044
QSO: 14000 CW 2023-05-20 1417 DL3SYA        599 092    YO8AXP        599 021
QSO: 14000 CW 2023-05-20 1419 DL3SYA        599 093    EA5ITT        599 A
QSO: 14000 CW 2023-05-20 1420 DL3SYA        599 094    UA7G          599 021
QSO: 14000 CW 2023-05-20 1420 DL3SYA        599 095    LZ8E          599 134
QSO: 14000 CW 2023-05-20 1421 DL3SYA        599 096    RA3YDA        599 095
QSO: 14000 CW 2023-05-20 1422 DL3SYA        599 097    LZ2CH         599 075
QSO: 14000 CW 2023-05-20 1423 DL3SYA        599 098    EA5LU         599 MU
QSO: 14000 CW 2023-05-20 1424 DL3SYA        599 099    HG4I          599 095
QSO: 14000 CW 2023-05-20 1426 DL3SYA        599 100    F6AEW         599 027
QSO: 14000 CW 2023-05-20 1427 DL3SYA        599 101    R4WAE         599 011
QSO: 14000 CW 2023-05-20 1429 DL3SYA        599 102    UX1AA         599 023
QSO: 14000 CW 2023-05-20 1432 DL3SYA        599 103    EA7Q          599 H
QSO: 14000 CW 2023-05-20 1434 DL3SYA        599 104    EA6NB         599 IB
QSO: 14000 CW 2023-05-20 1444 DL3SYA        599 105    IK1PMR        599 072
QSO: 14000 CW 2023-05-20 1446 DL3SYA        599 106    EC3A          599 T
QSO: 14000 CW 2023-05-20 1447 DL3SYA        599 107    YL4WRTC       599 139
QSO: 14000 CW 2023-05-20 1448 DL3SYA        599 108    IK6QON        599 062
QSO: 14000 CW 2023-05-20 1450 DL3SYA        599 109    SX1T          599 168
QSO: 14000 CW 2023-05-20 1452 DL3SYA        599 110    EA7AAW        599 GR
QSO: 14000 CW 2023-05-20 1453 DL3SYA        599 111    EA6UP         599 IB
QSO: 14000 CW 2023-05-20 1456 DL3SYA        599 112    EA5GX         599 CS
QSO: 21000 CW 2023-05-20 1458 DL3SYA        599 113    PY2KJ         599 124
QSO: 14000 CW 2023-05-20 1504 DL3SYA        599 114    S50R          599 081
QSO: 14000 CW 2023-05-20 1505 DL3SYA        599 115    UA9BA         599 077
QSO: 14000 CW 2023-05-20 1508 DL3SYA        599 116    HG8W          599 109
QSO: 14000 CW 2023-05-20 1511 DL3SYA        599 117    CT7AUP        599 025
QSO: 14000 CW 2023-05-20 1512 DL3SYA        599 118    F4FFH         599 090
QSO: 14000 CW 2023-05-20 1513 DL3SYA        599 119    G4BJM         599 152
QSO: 14000 CW 2023-05-20 1514 DL3SYA        599 120    YU7KW         599 013
QSO: 14000 CW 2023-05-20 1518 DL3SYA        599 121    EA1TG         599 S
QSO: 14000 CW 2023-05-20 1519 DL3SYA        599 122    IK2GZU        599 051
QSO: 14000 CW 2023-05-20 1522 DL3SYA        599 123    HG5E          599 014
QSO: 14000 CW 2023-05-20 1524 DL3SYA        599 124    HA3HO         599 005
QSO: 14000 CW 2023-05-20 1524 DL3SYA        599 125    EW8G          599 047
QSO: 14000 CW 2023-05-20 1525 DL3SYA        599 126    RT1L          599 016
QSO: 14000 CW 2023-05-20 1526 DL3SYA        599 127    HA2VH         599 141
QSO: 14000 CW 2023-05-20 1529 DL3SYA        599 128    S52A          599 9
QSO: 14000 CW 2023-05-20 1531 DL3SYA        599 129    IZ8JFL        599 054
QSO: 14000 CW 2023-05-20 1534 DL3SYA        599 130    9N7AA         599 213
QSO: 14000 CW 2023-05-20 1536 DL3SYA        599 131    IT9SSI        599 102
QSO: 14000 CW 2023-05-20 1537 DL3SYA        599 132    I1NVU         599 082
QSO: 14000 CW 2023-05-20 1539 DL3SYA        599 133    E74X          599 066
QSO: 14000 CW 2023-05-20 1540 DL3SYA        599 134    JA6GCE        599 186
QSO: 14000 CW 2023-05-20 1541 DL3SYA        599 135    UN3M          599 M03
QSO: 14000 CW 2023-05-20 1544 DL3SYA        599 136    US7UK         599 064
QSO: 14000 CW 2023-05-20 1545 DL3SYA        599 137    EA7ZC         599 CO
QSO: 14000 CW 2023-05-20 1546 DL3SYA        599 138    I0GOJ         599 077
QSO: 14000 CW 2023-05-20 1550 DL3SYA        599 139    EA2KV         599 Z
QSO: 14000 CW 2023-05-20 1553 DL3SYA        599 140    EA5YU         599 MU
QSO: 14000 CW 2023-05-20 1556 DL3SYA        599 141    EA7URC        599 CO
QSO: 14000 CW 2023-05-20 1559 DL3SYA        599 142    EA5BY         599 A
QSO: 14000 CW 2023-05-20 1600 DL3SYA        599 143    EA3O          599 B
QSO: 21000 CW 2023-05-20 1605 DL3SYA        599 144    EA4IE         599 TO
QSO: 14000 CW 2023-05-20 1607 DL3SYA        599 145    EA5R          599 MU
QSO: 14000 CW 2023-05-20 1608 DL3SYA        599 146    EA1FBU        599 PO
QSO:  7000 CW 2023-05-20 1617 DL3SYA        599 147    EU8U          599 268
QSO:  7000 CW 2023-05-20 1619 DL3SYA        599 148    HA4A          599 117
QSO:  7000 CW 2023-05-20 1620 DL3SYA        599 149    RM1T          599 149
QSO:  7000 CW 2023-05-20 1621 DL3SYA        599 150    UN3M          599 M83
QSO:  7000 CW 2023-05-20 1623 DL3SYA        599 151    YT1A          599 053
QSO:  7000 CW 2023-05-20 1624 DL3SYA        599 152    HG5E          599 081
QSO:  7000 CW 2023-05-20 1626 DL3SYA        599 153    9A30T         599 055
QSO:  7000 CW 2023-05-20 1627 DL3SYA        599 154    S53M          599 051
QSO:  7000 CW 2023-05-20 1629 DL3SYA        599 155    SP9DLY        599 096
QSO:  7000 CW 2023-05-20 1631 DL3SYA        599 156    EF0F          599 SMR
QSO:  7000 CW 2023-05-20 1633 DL3SYA        599 157    SP4NKJ        599 044
QSO:  7000 CW 2023-05-20 1634 DL3SYA        599 158    OM7AT         599 048
QSO:  7000 CW 2023-05-20 1635 DL3SYA        599 159    DJ8QP         599 044
QSO:  7000 CW 2023-05-20 1637 DL3SYA        599 160    OM7SR         599 029
QSO:  7000 CW 2023-05-20 1646 DL3SYA        599 161    IZ8JFL        599 102
QSO:  7000 CW 2023-05-20 1647 DL3SYA        599 162    YO4FHU        599 111
QSO:  7000 CW 2023-05-20 1648 DL3SYA        599 163    IK1BPL        599 093
QSO:  7000 CW 2023-05-20 1649 DL3SYA        599 164    P3X           599 340
QSO:  7000 CW 2023-05-20 1651 DL3SYA        599 165    LZ5DI         599 168
QSO:  7000 CW 2023-05-20 1652 DL3SYA        599 166    HA2VH         599 207
QSO:  7000 CW 2023-05-20 1653 DL3SYA        599 167    E77EA         599 230
QSO:  7000 CW 2023-05-20 1654 DL3SYA        599 168    S57WJ         599 012
QSO:  7000 CW 2023-05-20 1655 DL3SYA        599 169    DL2NBU        599 041
QSO:  7000 CW 2023-05-20 1656 DL3SYA        599 170    OK2HBR        599 066
QSO:  7000 CW 2023-05-20 1657 DL3SYA        599 171    OE1CIW        599 020
QSO:  7000 CW 2023-05-20 1658 DL3SYA        599 172    OK2EA         599 205
QSO:  7000 CW 2023-05-20 1659 DL3SYA        599 173    YQ6A          599 219
QSO:  7000 CW 2023-05-20 1700 DL3SYA        599 174    ES3BH         599 022
QSO:  7000 CW 2023-05-20 1700 DL3SYA        599 175    S52A          599 094
QSO:  7000 CW 2023-05-20 1702 DL3SYA        599 176    F6AUS         599 127
QSO:  7000 CW 2023-05-20 1704 DL3SYA        599 177    YT3K          599 071
QSO:  7000 CW 2023-05-20 1704 DL3SYA        599 178    EA6UP         599 IB
QSO:  7000 CW 2023-05-20 1705 DL3SYA        599 179    EA1WH         599 C
QSO:  7000 CW 2023-05-20 1706 DL3SYA        599 180    IU0ITX        599 077
QSO:  7000 CW 2023-05-20 1709 DL3SYA        599 181    DJ4MX         599 088
QSO:  7000 CW 2023-05-20 1710 DL3SYA        599 182    RU1AC         599 226
QSO:  7000 CW 2023-05-20 1711 DL3SYA        599 183    YU1RA         599 017
QSO:  7000 CW 2023-05-20 1716 DL3SYA        599 184    EA5GIE        599 V
QSO:  7000 CW 2023-05-20 1717 DL3SYA        599 185    9A3YT         599 255
QSO:  7000 CW 2023-05-20 1717 DL3SYA        599 186    OK1AY         599 041
QSO:  7000 CW 2023-05-20 1718 DL3SYA        599 187    HA5OV         599 030
QSO:  7000 CW 2023-05-20 1724 DL3SYA        599 188    PA3GDD        599 020
QSO:  7000 CW 2023-05-20 1726 DL3SYA        599 189    IZ4OSH        599 034
QSO:  7000 CW 2023-05-20 1727 DL3SYA        599 190    ZA1EM         599 036
QSO:  7000 CW 2023-05-20 1728 DL3SYA        599 191    LZ1BP         599 130
QSO:  7000 CW 2023-05-20 1730 DL3SYA        599 192    EA3X          599 B
QSO:  7000 CW 2023-05-20 1733 DL3SYA        599 193    EA5IFY        599 CS
QSO:  7000 CW 2023-05-20 1734 DL3SYA        599 194    DL5ARM        599 107
QSO:  7000 CW 2023-05-20 1735 DL3SYA        599 195    UT9L          599 L17
QSO:  7000 CW 2023-05-20 1737 DL3SYA        599 196    HA8TP         599 064
QSO:  7000 CW 2023-05-20 1738 DL3SYA        599 197    IK1PMR        599 129
QSO:  7000 CW 2023-05-20 1739 DL3SYA        599 198    SE5E          599 239
QSO:  7000 CW 2023-05-20 1740 DL3SYA        599 199    YO4NF         599 210
QSO:  7000 CW 2023-05-20 1740 DL3SYA        599 200    OH1NA         599 215
QSO:  7000 CW 2023-05-20 1741 DL3SYA        599 201    EA5M          599 MU
QSO:  7000 CW 2023-05-20 1742 DL3SYA        599 202    PA4O          599 143
QSO:  7000 CW 2023-05-20 1744 DL3SYA        599 203    LZ1ZJ         599 217
QSO: 28000 CW 2023-05-20 1744 DL3SYA        599 204    EF0F          599 SMR
QSO: 28000 CW 2023-05-20 1745 DL3SYA        599 205    ED1B          599 O
QSO: 28000 CW 2023-05-20 1748 DL3SYA        599 206    LT6M          599 103
QSO: 28000 CW 2023-05-20 1752 DL3SYA        599 207    LW1F          599 118
QSO: 21000 CW 2023-05-20 1753 DL3SYA        599 208    ED7W          599 CO
QSO: 21000 CW 2023-05-20 1757 DL3SYA        599 209    EA5NY         599 V
QSO: 21000 CW 2023-05-20 1758 DL3SYA        599 210    ED8M          599 TF
QSO: 21000 CW 2023-05-20 1801 DL3SYA        599 211    ED1B          599 O
QSO: 28000 CW 2023-05-20 1804 DL3SYA        599 212    F6IRA         599 021
QSO: 14000 CW 2023-05-20 1809 DL3SYA        599 213    LZ2CJ         599 014
QSO: 14000 CW 2023-05-20 1810 DL3SYA        599 214    YU1YV         599 102
QSO: 14000 CW 2023-05-20 1813 DL3SYA        599 215    TA3RT         599 011
QSO: 14000 CW 2023-05-20 1814 DL3SYA        599 216    EA5XA         599 V
QSO: 14000 CW 2023-05-20 1815 DL3SYA        599 217    Z3100TC       599 029
QSO: 14000 CW 2023-05-20 1819 DL3SYA        599 218    EC4TA         599 M
QSO: 14000 CW 2023-05-20 1820 DL3SYA        599 219    EC7K          599 CA
QSO:  7000 CW 2023-05-20 1826 DL3SYA        599 220    YT4T          599 083
QSO:  7000 CW 2023-05-20 1826 DL3SYA        599 221    LZ8E          599 407
QSO:  7000 CW 2023-05-20 1827 DL3SYA        599 222    F5IN          599 196
QSO:  7000 CW 2023-05-20 1829 DL3SYA        599 223    EC5K          599 V
QSO:  7000 CW 2023-05-20 1830 DL3SYA        599 224    DL1NKS        599 111
QSO:  7000 CW 2023-05-20 1832 DL3SYA        599 225    DL1DQW        599 029
QSO:  7000 CW 2023-05-20 1834 DL3SYA        599 226    SP2QG         599 032
QSO:  7000 CW 2023-05-20 1836 DL3SYA        599 227    EC6AAE        599 IB
QSO:  7000 CW 2023-05-20 1836 DL3SYA        599 228    LA0CX         599 167
QSO:  7000 CW 2023-05-20 1837 DL3SYA        599 229    HA5BMS        599 087
QSO:  7000 CW 2023-05-20 1838 DL3SYA        599 230    HA7UI         599 200
QSO:  7000 CW 2023-05-20 1839 DL3SYA        599 231    Z39A          599 009
QSO:  7000 CW 2023-05-20 1840 DL3SYA        599 232    LZ3QE         599 226
QSO:  7000 CW 2023-05-20 1841 DL3SYA        599 233    EF5K          599 V
QSO:  7000 CW 2023-05-20 1843 DL3SYA        599 234    LY1M          599 050
QSO:  7000 CW 2023-05-20 1844 DL3SYA        599 235    I6FDJ         599 111
QSO:  7000 CW 2023-05-20 1845 DL3SYA        599 236    Z3100TC       599 056
QSO:  7000 CW 2023-05-20 1846 DL3SYA        599 237    I5MXX         599 060
QSO: 21000 CW 2023-05-20 1849 DL3SYA        599 238    EA2KV         599 Z
QSO: 21000 CW 2023-05-20 1850 DL3SYA        599 239    F5VKT         599 162
QSO: 21000 CW 2023-05-20 1852 DL3SYA        599 240    EA7URC        599 CO
QSO: 14000 CW 2023-05-20 1858 DL3SYA        599 241    VE2FK         599 098
QSO: 14000 CW 2023-05-20 1900 DL3SYA        599 242    RC2O          599 157
QSO:  3500 CW 2023-05-20 1903 DL3SYA        599 243    SV1JG         599 326
QSO:  3500 CW 2023-05-20 1904 DL3SYA        599 244    Z35F          599 034
QSO:  3500 CW 2023-05-20 1905 DL3SYA        599 245    OK2EA         599 262
QSO:  3500 CW 2023-05-20 1906 DL3SYA        599 246    ES1BH         599 057
QSO:  3500 CW 2023-05-20 1907 DL3SYA        599 247    SM6TOL        599 201
QSO:  3500 CW 2023-05-20 1908 DL3SYA        599 248    EF0F          599 SMR
QSO:  3500 CW 2023-05-20 1909 DL3SYA        599 249    YT1WA         599 046
QSO:  3500 CW 2023-05-20 1910 DL3SYA        599 250    RO5X          599 010
QSO:  3500 CW 2023-05-20 1912 DL3SYA        599 251    SN6E          599 007
QSO:  3500 CW 2023-05-20 1913 DL3SYA        599 252    E79D          599 028
QSO:  3500 CW 2023-05-20 1913 DL3SYA        599 253    SM6TOL        599 206
QSO:  3500 CW 2023-05-20 1915 DL3SYA        599 254    T7SR          599 044
QSO:  3500 CW 2023-05-20 1920 DL3SYA        599 255    YU1VDG        599 038
QSO:  3500 CW 2023-05-20 1920 DL3SYA        599 256    LZ5R          599 1030
QSO:  3500 CW 2023-05-20 1922 DL3SYA        599 257    HA7UI         599 252
QSO:  3500 CW 2023-05-20 1922 DL3SYA        599 258    OK1DOL        599 018
QSO:  3500 CW 2023-05-20 1924 DL3SYA        599 259    HG3C          599 143
QSO:  3500 CW 2023-05-20 1929 DL3SYA        599 260    SG3M          599 245
QSO:  3500 CW 2023-05-20 1930 DL3SYA        599 261    PA4O          599 244
QSO:  3500 CW 2023-05-20 1931 DL3SYA        599 262    F5IN          599 243
QSO:  3500 CW 2023-05-20 1932 DL3SYA        599 263    IU1JCZ        599 017
QSO:  3500 CW 2023-05-20 1933 DL3SYA        599 264    S53M          599 253
QSO: 21000 CW 2023-05-20 1936 DL3SYA        599 265    PT9DX         599 033
QSO: 14000 CW 2023-05-20 1941 DL3SYA        599 266    EA1DP         599 BI
QSO: 14000 CW 2023-05-20 1942 DL3SYA        599 267    EA1R          599 O
QSO: 14000 CW 2023-05-20 1943 DL3SYA        599 268    IU8RQW        599 073
QSO: 14000 CW 2023-05-20 1945 DL3SYA        599 269    VE9HF         599 023
QSO: 14000 CW 2023-05-20 1945 DL3SYA        599 270    ED7W          599 CO
QSO: 14000 CW 2023-05-20 1949 DL3SYA        599 271    ZL1IF         599 016
QSO: 14000 CW 2023-05-20 1952 DL3SYA        599 272    EA6SX         599 IB
QSO: 14000 CW 2023-05-20 1953 DL3SYA        599 273    DM1T          599 84
QSO:  1800 CW 2023-05-20 2020 DL3SYA        599 274    OZ2TF         599 187
QSO:  1800 CW 2023-05-20 2021 DL3SYA        599 275    SQ7U          599 017
QSO:  1800 CW 2023-05-20 2024 DL3SYA        599 276    EF0F          599 SMR
QSO:  1800 CW 2023-05-20 2026 DL3SYA        599 277    DL5KVV        599 015
QSO:  1800 CW 2023-05-20 2028 DL3SYA        599 278    S51W          599 020
QSO:  1800 CW 2023-05-20 2029 DL3SYA        599 279    HA1TI         599 012
QSO:  1800 CW 2023-05-20 2029 DL3SYA        599 280    HA7MF         599 243
QSO:  1800 CW 2023-05-20 2030 DL3SYA        599 281    DJ8QP         599 137
QSO:  1800 CW 2023-05-20 2037 DL3SYA        599 282    HB9BXE        599 202
QSO:  1800 CW 2023-05-20 2038 DL3SYA        599 283    DL7YS         599 046
QSO:  1800 CW 2023-05-20 2039 DL3SYA        599 284    LY0UKR        599 181
QSO:  1800 CW 2023-05-20 2040 DL3SYA        599 285    OM7SR         599 065
QSO:  1800 CW 2023-05-20 2042 DL3SYA        599 286    LZ5R          599 1140
QSO:  1800 CW 2023-05-20 2044 DL3SYA        599 287    OZ3SM         599 336
QSO: 21000 CW 2023-05-20 2048 DL3SYA        599 288    EF5D          599 A
QSO: 14000 CW 2023-05-20 2050 DL3SYA        599 289    K9OM          599 150
QSO: 14000 CW 2023-05-20 2053 DL3SYA        599 290    EA4M          599 M
QSO: 14000 CW 2023-05-20 2054 DL3SYA        599 291    SO5CW         599 134
QSO: 14000 CW 2023-05-20 2056 DL3SYA        599 292    EA4GWG        599 M
QSO: 14000 CW 2023-05-20 2058 DL3SYA        599 293    PY5AMF        599 179
QSO: 14000 CW 2023-05-20 2100 DL3SYA        599 294    YU1RA         599 162
QSO: 14000 CW 2023-05-20 2101 DL3SYA        599 295    CR5O          599 255
QSO: 14000 CW 2023-05-20 2103 DL3SYA        599 296    AA3B          599 139
QSO: 14000 CW 2023-05-20 2104 DL3SYA        599 297    VR2XAN        599 140
QSO: 14000 CW 2023-05-20 2106 DL3SYA        599 298    EA9EU         599 CE
QSO:  1800 CW 2023-05-20 2109 DL3SYA        599 299    UI7D          599 156
QSO:  1800 CW 2023-05-20 2111 DL3SYA        599 300    IK1PMR        599 307
QSO:  1800 CW 2023-05-20 2115 DL3SYA        599 301    OK1CZ         599 004
QSO:  1800 CW 2023-05-20 2116 DL3SYA        599 302    SD6F          599 200
QSO:  1800 CW 2023-05-20 2118 DL3SYA        599 303    EA7URC        599 CO
QSO:  1800 CW 2023-05-20 2119 DL3SYA        599 304    SN1T          599 061
QSO:  1800 CW 2023-05-20 2119 DL3SYA        599 305    EV6Z          599 206
QSO:  1800 CW 2023-05-20 2120 DL3SYA        599 306    YL4WRTC       599 581
QSO: 14000 CW 2023-05-20 2125 DL3SYA        599 307    3G3R          599 146
QSO: 14000 CW 2023-05-20 2126 DL3SYA        599 308    K3IE          599 074
QSO: 14000 CW 2023-05-20 2127 DL3SYA        599 309    AI4WW         599 064
QSO:  7000 CW 2023-05-20 2131 DL3SYA        599 310    CR5O          599 281
QSO:  7000 CW 2023-05-20 2131 DL3SYA        599 311    EA5ITT        599 A
QSO:  7000 CW 2023-05-20 2133 DL3SYA        599 312    F5SGI         599 213
QSO:  7000 CW 2023-05-20 2135 DL3SYA        599 313    SM5CSS        599 127
QSO:  7000 CW 2023-05-20 2136 DL3SYA        599 314    IK5MEP        599 192
QSO:  7000 CW 2023-05-20 2137 DL3SYA        599 315    IW3FVZ        599 032
QSO:  7000 CW 2023-05-20 2140 DL3SYA        599 316    R1MJ          599 062
QSO:  7000 CW 2023-05-20 2142 DL3SYA        599 317    EA4EM         599 TO
QSO:  7000 CW 2023-05-20 2143 DL3SYA        599 318    F5ICC         599 138
QSO:  7000 CW 2023-05-20 2146 DL3SYA        599 319    EA4GWG        599 M
QSO:  7000 CW 2023-05-20 2148 DL3SYA        599 320    EC5AGM        599 A
QSO:  7000 CW 2023-05-20 2148 DL3SYA        599 321    ON4LDP        599 103
QSO:  7000 CW 2023-05-20 2150 DL3SYA        599 322    YL4WRTC       599 599
QSO:  7000 CW 2023-05-20 2150 DL3SYA        599 323    IK1SPR        599 003
