START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: EA6SX
CLUB: EA CONTEST CLUB
CONTEST: EA-RTTY
CATEGORY: SINGLE-OP ALL HIGH
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: 
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: OVER-50
CLAIMED-SCORE: 275940
OPERATORS: EA6SX
SOAPBOX: En mi linea, arreglando todo a ultima hora (Rotor, torre, 
SOAPBOX: coax...), luego empiezo 1h antes por el maldito cambio de hora, 
SOAPBOX: (gracias al que me aviso. 8 qso,s borrados). RF que me bloquea el 
SOAPBOX: microkeyer por lo cual 1/2 HP (500w). Llame a varios EA,s que no 
SOAPBOX: me escuchaban y me llegaban 559, (¿tanta es la diferencia a 
SOAPBOX: 1kw?....). Propagacion mas que pesima. El sueño que ya cuesta no 
SOAPBOX: dormir... En fin a pesar de todo, sigue siendo muy divertido y se 
SOAPBOX: olvida todo. Muchas gracias a todos y el año que viene mas y 
SOAPBOX: mejor. 73,s Miguel EA6SX
NAME: Miguel Garcia Castaner
CREATED-BY: N1MM Logger+ 1.0.8744.0
QSO:  7042 RY 2021-04-03 1602 EA6SX         599 IB     HA7XC         599 0001     
QSO:  7042 RY 2021-04-03 1604 EA6SX         599 IB     IK3SSJ        599 0011     
QSO:  7042 RY 2021-04-03 1606 EA6SX         599 IB     YT4TT         599 0001     
QSO:  7042 RY 2021-04-03 1607 EA6SX         599 IB     EA1O          599 SG       
QSO:  7042 RY 2021-04-03 1608 EA6SX         599 IB     EA7KJJ        599 CA       
QSO:  7042 RY 2021-04-03 1609 EA6SX         599 IB     SP6SOZ        599 0002     
QSO:  7042 RY 2021-04-03 1610 EA6SX         599 IB     OK1MDK        599 0003     
QSO:  7042 RY 2021-04-03 1611 EA6SX         599 IB     EA4FME        599 M        
QSO:  7042 RY 2021-04-03 1612 EA6SX         599 IB     EA7RCS        599 SE       
QSO:  7042 RY 2021-04-03 1612 EA6SX         599 IB     F4FHV         599 0001     
QSO:  7042 RY 2021-04-03 1613 EA6SX         599 IB     IW2MXY        599 0007     
QSO:  7042 RY 2021-04-03 1613 EA6SX         599 IB     F4FDR         599 0002     
QSO:  7042 RY 2021-04-03 1614 EA6SX         599 IB     EA7HS         599 CO       
QSO:  7042 RY 2021-04-03 1615 EA6SX         599 IB     EA4ZM         599 BA       
QSO:  7042 RY 2021-04-03 1617 EA6SX         599 IB     LY2F          599 0020     
