START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: OF4BCS
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
OPERATORS: OH1ZAA
CLUB: CONTEST CLUB FINLAND
CLAIMED-SCORE: 131546
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: NONE
CATEGORY-MODE: CW
NAME: Zaba
SOAPBOX: solar minimum x-rays still. variable conditions. verticals used
SOAPBOX: for a fair multiplier count. part time operation due to technical
SOAPBOX: complications.. .cheers/73, zaba oh1zaa
QSO: 14027 CW 2021-09-18 1201 OF4BCS        599      1 K1ZZ          599      1 0
QSO: 14027 CW 2021-09-18 1205 OF4BCS        599      2 HA6OZ         599      3 0
QSO: 14027 CW 2021-09-18 1206 OF4BCS        599      3 UN7CN         599      4 0
QSO: 14027 CW 2021-09-18 1206 OF4BCS        599      4 ON4CAS        599      5 0
QSO: 14027 CW 2021-09-18 1206 OF4BCS        599      5 IK2UEX        599      5 0
QSO: 14027 CW 2021-09-18 1207 OF4BCS        599      6 G0AJJ         599      1 0
QSO: 14027 CW 2021-09-18 1207 OF4BCS        599      7 ON6LO         599      2 0
QSO: 14027 CW 2021-09-18 1208 OF4BCS        599      8 RG9A          599     11 0
QSO: 14027 CW 2021-09-18 1209 OF4BCS        599      9 YU5T          599      8 0
QSO: 14027 CW 2021-09-18 1209 OF4BCS        599     10 PA7RA         599      4 0
QSO: 14027 CW 2021-09-18 1210 OF4BCS        599     11 YQ6A          599      8 0
QSO: 14027 CW 2021-09-18 1210 OF4BCS        599     12 DL5JQ         599     10 0
QSO: 14027 CW 2021-09-18 1211 OF4BCS        599     13 DF5EG         599     11 0
QSO: 14027 CW 2021-09-18 1211 OF4BCS        599     14 EX8MJ         599      4 0
QSO: 14027 CW 2021-09-18 1211 OF4BCS        599     15 ON6NL         599      6 0
QSO: 14027 CW 2021-09-18 1212 OF4BCS        599     16 RA4ACX        599      3 0
QSO: 14027 CW 2021-09-18 1213 OF4BCS        599     17 UW7EF         599      3 0
QSO: 14027 CW 2021-09-18 1213 OF4BCS        599     18 F5JU          599      3 0
QSO: 14027 CW 2021-09-18 1214 OF4BCS        599     19 DG9SEH        599      7 0
QSO: 14027 CW 2021-09-18 1214 OF4BCS        599     20 F6HDI         599      5 0
QSO: 14027 CW 2021-09-18 1215 OF4BCS        599     21 UV1IX         599     18 0
QSO: 14027 CW 2021-09-18 1215 OF4BCS        599     22 F5IND         599      5 0
QSO: 14027 CW 2021-09-18 1215 OF4BCS        599     23 UA9R          599      3 0
QSO: 14027 CW 2021-09-18 1215 OF4BCS        599     24 LZ6E          599     24 0
QSO: 14027 CW 2021-09-18 1216 OF4BCS        599     25 PA0JLS        599      6 0
QSO: 14027 CW 2021-09-18 1216 OF4BCS        599     26 IV3JCC        599     20 0
QSO: 14027 CW 2021-09-18 1217 OF4BCS        599     27 RM4F          599     12 0
QSO: 14027 CW 2021-09-18 1217 OF4BCS        599     28 HG7T          599     21 0
QSO: 14027 CW 2021-09-18 1218 OF4BCS        599     29 K8MFO         599      8 0
QSO: 14027 CW 2021-09-18 1218 OF4BCS        599     30 F5OHM         599     26 0
QSO: 14027 CW 2021-09-18 1218 OF4BCS        599     31 I2WIJ         599     20 0
QSO: 14027 CW 2021-09-18 1219 OF4BCS        599     32 JG6YLY        599      6 0
QSO: 14027 CW 2021-09-18 1219 OF4BCS        599     33 OK2SG         599      5 0
QSO: 14027 CW 2021-09-18 1220 OF4BCS        599     34 HB9EBC        599      8 0
QSO: 14027 CW 2021-09-18 1220 OF4BCS        599     35 HL2ZN         599      1 0
QSO: 14027 CW 2021-09-18 1221 OF4BCS        599     36 HB9HQX        599      6 0
QSO: 14027 CW 2021-09-18 1221 OF4BCS        599     37 RD0A          599     29 0
QSO: 14027 CW 2021-09-18 1221 OF4BCS        599     38 UR2VA         599     12 0
QSO: 14027 CW 2021-09-18 1222 OF4BCS        599     39 UR5EDX        599     21 0
QSO: 14027 CW 2021-09-18 1222 OF4BCS        599     40 LZ3QE         599     16 0
QSO: 14027 CW 2021-09-18 1223 OF4BCS        599     41 WB9Z          599     15 0
QSO: 14027 CW 2021-09-18 1223 OF4BCS        599     42 F6AUS         599     25 0
QSO: 14027 CW 2021-09-18 1223 OF4BCS        599     43 OK2TJ         599      6 0
QSO: 14027 CW 2021-09-18 1224 OF4BCS        599     44 I6FDJ         599     22 0
QSO: 14027 CW 2021-09-18 1224 OF4BCS        599     45 UN9GD         599     22 0
QSO: 14027 CW 2021-09-18 1229 OF4BCS        599     46 P3X           599     35 0
QSO: 14027 CW 2021-09-18 1230 OF4BCS        599     47 PA5WT         599      1 0
QSO: 14027 CW 2021-09-18 1230 OF4BCS        599     48 IU0ITX        599     13 0
QSO: 14027 CW 2021-09-18 1231 OF4BCS        599     49 DS5ACV        599      4 0
QSO: 14027 CW 2021-09-18 1231 OF4BCS        599     50 UR7MZ         599     41 0
QSO: 14027 CW 2021-09-18 1232 OF4BCS        599     51 UG4A          599     11 0
QSO: 14027 CW 2021-09-18 1232 OF4BCS        599     52 F5VHY         599      6 0
QSO: 14027 CW 2021-09-18 1232 OF4BCS        599     53 F8KLY         599     30 0
QSO: 14027 CW 2021-09-18 1233 OF4BCS        599     54 K1AR          599     40 0
QSO: 14027 CW 2021-09-18 1233 OF4BCS        599     55 UR7HY         599     13 0
QSO: 14027 CW 2021-09-18 1234 OF4BCS        599     56 R4IO          599     37 0
QSO: 14027 CW 2021-09-18 1236 OF4BCS        599     57 IK2AUK        599      3 0
QSO: 14027 CW 2021-09-18 1236 OF4BCS        599     58 IK2NUX        599     14 0
QSO: 14027 CW 2021-09-18 1237 OF4BCS        599     59 ON7XN         599      3 0
QSO: 14027 CW 2021-09-18 1237 OF4BCS        599     60 ON4DN         599     41 0
QSO: 14027 CW 2021-09-18 1238 OF4BCS        599     61 F5NZY         599     21 0
QSO: 14027 CW 2021-09-18 1238 OF4BCS        599     62 UR7GO         599     45 0
