START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: OH2BO
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
OPERATORS: OH2BO
CLUB: CONTEST CLUB FINLAND
CLAIMED-SCORE: 133694
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: NONE
CATEGORY-MODE: CW
NAME: Ilmo Anttila
QSO: 21015 CW 2021-09-18 1209 OH2BO         599      1 HA3DX         599      0 0
QSO: 14030 CW 2021-09-18 1221 OH2BO         599      2 F5NZY         599      7 0
QSO: 14015 CW 2021-09-18 1224 OH2BO         599      3 N4BP          599     27 0
QSO: 14005 CW 2021-09-18 1226 OH2BO         599      4 UA9R          599     10 0
QSO: 14056 CW 2021-09-18 1229 OH2BO         599      5 NP2X          599      2 0
QSO: 14057 CW 2021-09-18 1232 OH2BO         599      6 SV9RNG        599     15 0
QSO: 14025 CW 2021-09-18 1237 OH2BO         599      7 VA2EBI        599     22 0
QSO: 14041 CW 2021-09-18 1242 OH2BO         599      8 SV1ENG        599     45 0
QSO: 21032 CW 2021-09-18 1245 OH2BO         599      9 EA8/OG60BBM   599     27 0
QSO: 14049 CW 2021-09-18 1254 OH2BO         599     10 IN3FHE        599     25 0
QSO: 14049 CW 2021-09-18 1254 OH2BO         599     11 RN6A          599     81 0
QSO: 14049 CW 2021-09-18 1254 OH2BO         599     12 R4IO          599     62 0
QSO: 14049 CW 2021-09-18 1255 OH2BO         599     13 RA4ACX        599     32 0
QSO: 14049 CW 2021-09-18 1256 OH2BO         599     14 JG6YLY        599     23 0
QSO: 14049 CW 2021-09-18 1256 OH2BO         599     15 M0CYR         599      9 0
QSO: 14049 CW 2021-09-18 1257 OH2BO         599     16 RG9A          599     70 0
QSO: 14049 CW 2021-09-18 1258 OH2BO         599     17 JQ3ALW        599     18 0
QSO: 14049 CW 2021-09-18 1258 OH2BO         599     18 JA6FFK        599     17 0
QSO: 14049 CW 2021-09-18 1259 OH2BO         599     19 JK8PBO        599     12 0
QSO: 14049 CW 2021-09-18 1259 OH2BO         599     20 ON6QS         599     24 0
QSO: 14049 CW 2021-09-18 1300 OH2BO         599     21 UW7EF         599     17 0
QSO: 14049 CW 2021-09-18 1300 OH2BO         599     22 K1AR          599     64 0
QSO: 14049 CW 2021-09-18 1302 OH2BO         599     23 RZ5R          599     71 0
QSO: 14049 CW 2021-09-18 1302 OH2BO         599     24 LZ5R          599     71 0
QSO: 14049 CW 2021-09-18 1303 OH2BO         599     25 JH4UYB        599     52 0
QSO: 14049 CW 2021-09-18 1303 OH2BO         599     26 WX4G          599     52 0
QSO: 14049 CW 2021-09-18 1304 OH2BO         599     27 RD0A          599     62 0
QSO: 14049 CW 2021-09-18 1305 OH2BO         599     28 JE1NVD        599     30 0
QSO: 14049 CW 2021-09-18 1305 OH2BO         599     29 UR3QX         599     30 0
QSO: 14049 CW 2021-09-18 1306 OH2BO         599     30 YU5T          599     61 0
QSO: 14049 CW 2021-09-18 1306 OH2BO         599     31 G4OZG         599      4 0
QSO: 14055 CW 2021-09-18 1429 OH2BO         599     32 EI5KF         599    558 0
QSO: 14010 CW 2021-09-18 1433 OH2BO         599     33 IK2UEX        599     78 0
QSO: 14057 CW 2021-09-18 1438 OH2BO         599     34 N4ZR          599     11 0
QSO: 14057 CW 2021-09-18 1439 OH2BO         599     35 IK7RVY        599    102 0
QSO: 14057 CW 2021-09-18 1439 OH2BO         599     36 M1X           599    128 0
QSO: 14057 CW 2021-09-18 1439 OH2BO         599     37 UR7HY         599     64 0
QSO: 14057 CW 2021-09-18 1439 OH2BO         599     38 HA1DAE        599     76 0
