START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: N5AW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
OPERATORS: N5AW
CLUB: CENTRAL TEXAS DX AND CONTEST CLUB
CLAIMED-SCORE: 8772
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: NONE
CATEGORY-MODE: CW
NAME: Marvin Bloomquist
SOAPBOX: one of my favorite contests. please leave it as is!
QSO: 14022 CW 2021-09-18 1230 N5AW          599      1 SM7RYR        599     11 0
QSO: 14007 CW 2021-09-18 1232 N5AW          599      2 OH7R          599     71 0
QSO: 14000 CW 2021-09-18 1233 N5AW          599      3 OF1D          599     46 0
QSO: 14010 CW 2021-09-18 1237 N5AW          599      4 SJ0X          599     85 0
QSO: 14010 CW 2021-09-18 1239 N5AW          599      5 SM6F          599     53 0
QSO: 14014 CW 2021-09-18 1241 N5AW          599      6 SD6M          599     51 0
QSO: 14016 CW 2021-09-18 1242 N5AW          599      7 LN8W          599     81 0
QSO: 14016 CW 2021-09-18 1242 N5AW          599      8 SB7S          599     59 0
QSO: 14018 CW 2021-09-18 1243 N5AW          599      9 OZ8SW         599     85 0
QSO: 14019 CW 2021-09-18 1244 N5AW          599     10 OZ0B          599     64 0
QSO: 14021 CW 2021-09-18 1244 N5AW          599     11 SM6CVX        599     20 0
QSO: 14022 CW 2021-09-18 1246 N5AW          599     12 LA8OM         599    139 0
QSO: 14025 CW 2021-09-18 1248 N5AW          599     13 SC7DX         599     85 0
QSO: 14026 CW 2021-09-18 1248 N5AW          599     14 OH1VR         599     83 0
QSO: 14027 CW 2021-09-18 1250 N5AW          599     15 SK3W          599    100 0
QSO: 14027 CW 2021-09-18 1250 N5AW          599     16 OF2BH         599    115 0
QSO: 14027 CW 2021-09-18 1250 N5AW          599     17 OZ0MF         599     92 0
QSO: 14029 CW 2021-09-18 1251 N5AW          599     18 OG3G          599    101 0
QSO: 14030 CW 2021-09-18 1251 N5AW          599     19 OF5Z          599    151 0
QSO: 14031 CW 2021-09-18 1252 N5AW          599     20 SM2U          599    121 0
QSO: 14032 CW 2021-09-18 1252 N5AW          599     21 SE0B          599     24 0
QSO: 14033 CW 2021-09-18 1253 N5AW          599     22 SC3A          599     96 0
QSO: 14035 CW 2021-09-18 1254 N5AW          599     23 OH3Z          599     17 0
QSO: 14035 CW 2021-09-18 1257 N5AW          599     24 OF8L          599    125 0
QSO: 14037 CW 2021-09-18 1259 N5AW          599     25 SJ2W          599    174 0
QSO: 14037 CW 2021-09-18 1300 N5AW          599     26 LB6GG         599     91 0
QSO: 14038 CW 2021-09-18 1301 N5AW          599     27 OZ2TF         599    101 0
QSO: 14040 CW 2021-09-18 1303 N5AW          599     28 OH8X          599    151 0
QSO: 14043 CW 2021-09-18 1304 N5AW          599     29 OF5LF         599    105 0
QSO: 14045 CW 2021-09-18 1305 N5AW          599     30 OG4X          599    119 0
QSO: 14046 CW 2021-09-18 1306 N5AW          599     31 SM6NT         599     56 0
QSO: 14046 CW 2021-09-18 1306 N5AW          599     32 OF1F          599    142 0
QSO: 14047 CW 2021-09-18 1307 N5AW          599     33 LA9OI         599     92 0
QSO: 14052 CW 2021-09-18 1311 N5AW          599     34 SM5CIL        599     51 0
QSO: 14053 CW 2021-09-18 1313 N5AW          599     35 OG2X          599     99 0
QSO: 14059 CW 2021-09-18 1316 N5AW          599     36 OH0V          599     96 0
QSO: 14047 CW 2021-09-18 1319 N5AW          599     37 OF9W          599    165 0
QSO: 14042 CW 2021-09-18 1321 N5AW          599     38 OZ1IKY        599    148 0
QSO: 14041 CW 2021-09-18 1321 N5AW          599     39 SK0QO         599     79 0
QSO: 14038 CW 2021-09-18 1322 N5AW          599     40 OH7K          599    179 0
QSO: 14038 CW 2021-09-18 1322 N5AW          599     41 OF5TS         599    156 0
QSO: 14038 CW 2021-09-18 1323 N5AW          599     42 OH3WS         599     54 0
QSO: 14034 CW 2021-09-18 1325 N5AW          599     43 OF3FM         599    140 0
QSO: 14026 CW 2021-09-18 1329 N5AW          599     44 OZ3SM         599    140 0
QSO: 14022 CW 2021-09-18 1332 N5AW          599     45 SM0HRP        599    167 0
