START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: LZ6E
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
OPERATORS: LZ1GU
CLAIMED-SCORE: 74226
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: NONE
CATEGORY-MODE: CW
NAME: Hajrabed Ashickyan
QSO: 14060 CW 2021-09-18 1200 LZ6E          599      1 OH0V          599      2 0
QSO: 14018 CW 2021-09-18 1201 LZ6E          599      2 SM6M          599      8 0
QSO: 14019 CW 2021-09-18 1202 LZ6E          599      3 SE5E          599      8 0
QSO: 14020 CW 2021-09-18 1202 LZ6E          599      4 OF1TX         599      9 0
QSO: 14010 CW 2021-09-18 1203 LZ6E          599      5 SJ0X          599     11 0
QSO: 14023 CW 2021-09-18 1203 LZ6E          599      6 LA8OM         599     13 0
QSO: 14022 CW 2021-09-18 1204 LZ6E          599      7 OH2PM         599      7 0
QSO: 14021 CW 2021-09-18 1204 LZ6E          599      8 LA7GIA        599      4 0
QSO: 14024 CW 2021-09-18 1205 LZ6E          599      9 LC0C          599      5 0
QSO: 14026 CW 2021-09-18 1206 LZ6E          599     10 OZ3SM         599      9 0
QSO: 14027 CW 2021-09-18 1207 LZ6E          599     11 OF2CV         599     12 0
QSO: 14028 CW 2021-09-18 1207 LZ6E          599     12 SM5CCE        599      7 0
QSO: 14016 CW 2021-09-18 1208 LZ6E          599     13 OU4N          599      4 0
QSO: 14019 CW 2021-09-18 1208 LZ6E          599     14 OH6BA         599     14 0
QSO: 14014 CW 2021-09-18 1209 LZ6E          599     15 OZ6SYL        599      3 0
QSO: 14002 CW 2021-09-18 1210 LZ6E          599     16 OG7A          599     34 0
QSO: 14006 CW 2021-09-18 1211 LZ6E          599     17 SE0X          599     22 0
QSO: 14003 CW 2021-09-18 1211 LZ6E          599     18 OH2XX         599     36 0
QSO: 14000 CW 2021-09-18 1212 LZ6E          599     19 OF4X          599     20 0
QSO: 14004 CW 2021-09-18 1213 LZ6E          599     20 SE0B          599      4 0
QSO: 14000 CW 2021-09-18 1214 LZ6E          599     21 OF1D          599     10 0
QSO: 14007 CW 2021-09-18 1214 LZ6E          599     22 OH7R          599     36 0
QSO: 14008 CW 2021-09-18 1215 LZ6E          599     23 OH0T          599     50 0
QSO: 14009 CW 2021-09-18 1215 LZ6E          599     24 OF4BCS        599     24 0
QSO: 14008 CW 2021-09-18 1216 LZ6E          599     25 SD6F          599     31 0
QSO: 14010 CW 2021-09-18 1216 LZ6E          599     26 SM5IMO        599     30 0
QSO: 14012 CW 2021-09-18 1217 LZ6E          599     27 OH0Z          599     57 0
QSO: 14010 CW 2021-09-18 1217 LZ6E          599     28 SM5S          599      8 0
QSO: 14011 CW 2021-09-18 1218 LZ6E          599     29 SM6F          599     25 0
QSO: 14012 CW 2021-09-18 1219 LZ6E          599     30 SI6T          599      6 0
QSO: 14013 CW 2021-09-18 1220 LZ6E          599     31 OH1CX         599     19 0
QSO: 14014 CW 2021-09-18 1221 LZ6E          599     32 SD6M          599     21 0
QSO: 14019 CW 2021-09-18 1222 LZ6E          599     33 LC4C          599      1 0
QSO: 14020 CW 2021-09-18 1223 LZ6E          599     34 OZ0B          599     30 0
QSO: 14024 CW 2021-09-18 1224 LZ6E          599     35 OH8WR         599     19 0
QSO: 14022 CW 2021-09-18 1225 LZ6E          599     36 LC5T          599     42 0
QSO: 14029 CW 2021-09-18 1226 LZ6E          599     37 OY1CT         599     61 0
QSO: 14030 CW 2021-09-18 1227 LZ6E          599     38 OG3G          599     51 0
QSO: 14029 CW 2021-09-18 1227 LZ6E          599     39 SK3W          599     76 0
QSO: 14031 CW 2021-09-18 1228 LZ6E          599     40 OF5Z          599     75 0
QSO: 14028 CW 2021-09-18 1228 LZ6E          599     41 OZ0MF         599     56 0
QSO: 14031 CW 2021-09-18 1229 LZ6E          599     42 OZ1AAR        599     24 0
QSO: 14032 CW 2021-09-18 1229 LZ6E          599     43 SM2U          599     74 0
QSO: 14017 CW 2021-09-18 1230 LZ6E          599     44 SB7S          599     44 0
QSO: 14012 CW 2021-09-18 1232 LZ6E          599     45 LA5LJA        599     46 0
QSO: 14016 CW 2021-09-18 1233 LZ6E          599     46 LN8W          599     57 0
QSO: 14015 CW 2021-09-18 1233 LZ6E          599     47 OH2KI         599     46 0
QSO: 14025 CW 2021-09-18 1234 LZ6E          599     48 OZ3MC         599     13 0
QSO: 14033 CW 2021-09-18 1235 LZ6E          599     49 LA0CX         599     77 0
QSO: 14026 CW 2021-09-18 1235 LZ6E          599     50 SC7DX         599     73 0
QSO: 14033 CW 2021-09-18 1236 LZ6E          599     51 SC3A          599     60 0
QSO: 14034 CW 2021-09-18 1237 LZ6E          599     52 OF3FM         599     56 0
QSO: 14018 CW 2021-09-18 1237 LZ6E          599     53 OZ8SW         599     73 0
QSO: 14037 CW 2021-09-18 1239 LZ6E          599     54 OH2BKX        599     22 0
QSO: 14035 CW 2021-09-18 1239 LZ6E          599     55 SK5AA         599     24 0
QSO: 14036 CW 2021-09-18 1240 LZ6E          599     56 OF8L          599     93 0
QSO: 14037 CW 2021-09-18 1240 LZ6E          599     57 LA7AK         599     44 0
QSO: 14035 CW 2021-09-18 1241 LZ6E          599     58 SE4E          599     96 0
QSO: 14038 CW 2021-09-18 1241 LZ6E          599     59 LB6GG         599     67 0
QSO: 14012 CW 2021-09-18 1241 LZ6E          599     60 LA2AB         599     42 0
QSO: 14039 CW 2021-09-18 1242 LZ6E          599     61 OZ2TF         599     70 0
QSO: 14028 CW 2021-09-18 1243 LZ6E          599     62 SJ3A          599     26 0
QSO: 14041 CW 2021-09-18 1243 LZ6E          599     63 OH8X          599    105 0
QSO: 14038 CW 2021-09-18 1244 LZ6E          599     64 SJ2W          599    128 0
QSO: 14027 CW 2021-09-18 1245 LZ6E          599     65 OH1VR         599     79 0
