START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: OP0P
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OP0P
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 0932 OP0P          59 0021 F6EVG         59 08
QSO:  7000 PH 2012-02-25 0945 OP0P          59 001 F8CNX         59 85
QSO:  7000 PH 2012-02-25 0946 OP0P          59 0002 F4DPW         59 95
QSO:  7000 PH 2012-02-25 0947 OP0P          59 003 F5POJ         59 02
QSO:  7000 PH 2012-02-25 0949 OP0P          59 004 F6APE         59 49
QSO:  7085 PH 2012-02-25 0950 OP0P          59 005 F5UTN         59 27
QSO:  7000 PH 2012-02-25 1003 OP0P          59 007 TM44RT        59 67
QSO:  7093 PH 2012-02-25 1004 OP0P          59 006 F5KMB/P       59 60
QSO:  7147 PH 2012-02-25 1007 OP0P          59 008 F6KNB         59 33
QSO:  7151 PH 2012-02-25 1007 OP0P          59 009 TM2T          59 13
QSO:  7000 PH 2012-02-25 1010 OP0P          59 010 F8FSC         59 39
QSO:  7000 PH 2012-02-25 1019 OP0P          59 011 F4FMG         59 79
QSO:  7000 PH 2012-02-25 1020 OP0P          59 012 TM0L          59 46
QSO:  7000 PH 2012-02-25 1023 OP0P          59 013 F8KHO         59 51
QSO:  7000 PH 2012-02-25 1024 OP0P          59 014 F1AGR/P       59 78
QSO:  7000 PH 2012-02-25 1025 OP0P          59 015 F6BHI         59 19
QSO:  7180 PH 2012-02-25 1026 OP0P          59 016 F6REF         59 00
QSO:  7093 PH 2012-02-25 1030 OP0P          59 018 F5VV          59 01
QSO:  7000 PH 2012-02-25 1034 OP0P          59 23 F6BXD         59 59
QSO:  7000 PH 2012-02-25 1039 OP0P          59 024 TM1T          59 44
QSO:  7152 PH 2012-02-25 1039 OP0P          59 025 TM2OP         59 86
QSO:  7122 PH 2012-02-25 1041 OP0P          59 026 F4GTD         59 45
QSO:  7000 PH 2012-02-25 1046 OP0P          59 027 TM9WAP        59 42
QSO:  7143 PH 2012-02-25 1051 OP0P          59 28 F1NZC         59 63
QSO:  7000 PH 2012-02-25 1052 OP0P          59 029 F5BQV         59 56
QSO:  7000 PH 2012-02-25 1054 OP0P          59 031 F5KLP         59 49
QSO:  7000 PH 2012-02-25 1056 OP0P          59 032 F4ELD         59 51
QSO:  7000 PH 2012-02-25 1057 OP0P          59 033 F5RFS         59 85
QSO:  7000 PH 2012-02-25 1058 OP0P          59 034 F5PPG         59 57
QSO:  7000 PH 2012-02-25 1100 OP0P          59 035 F5SHN         59 03
QSO:  7000 PH 2012-02-25 1101 OP0P          59 037 F4BYB         59 02
QSO:  7166 PH 2012-02-25 1101 OP0P          59 036 F4GPB         59 10
QSO:  7125 PH 2012-02-25 1103 OP0P          59 038 F5ADH         59 60
QSO:  7000 PH 2012-02-25 1108 OP0P          59 039 F8DQY         59 28
QSO:  7000 PH 2012-02-25 1144 OP0P          59 040 F4DVO         59 45
QSO:  7000 PH 2012-02-25 1145 OP0P          59 041 F8KGZ         59 54
QSO:  7000 PH 2012-02-25 1146 OP0P          59 042 F1DBE         59 95
QSO:  7000 PH 2012-02-25 1150 OP0P          59 044 F1ROA         59 87
QSO:  7000 PH 2012-02-25 1151 OP0P          59 045 F5KRY         59 42
QSO:  7000 PH 2012-02-25 1151 OP0P          59 046 F6HOR         59 68
QSO:  7000 PH 2012-02-25 1155 OP0P          59 047 F4GVP         59 67
QSO:  7000 PH 2012-02-25 1212 OP0P          59 048 F4AWZ         59 49
QSO:  7136 PH 2012-02-25 1212 OP0P          59 050 F6HRL         59 86
QSO:  7000 PH 2012-02-25 1219 OP0P          59 052 F4FHY         59 90
QSO:  7000 PH 2012-02-25 1223 OP0P          59 054 F5GBS         59 49
QSO:  7000 PH 2012-02-25 1223 OP0P          59 0054 F5GN          59 81
QSO:  7000 PH 2012-02-25 1225 OP0P          59 055 F4GLN         59 27
QSO:  7000 PH 2012-02-25 1227 OP0P          59 059 F1GLJ         59 19
QSO:  7000 PH 2012-02-25 1227 OP0P          59 058 F6FTB         59 21
QSO:  7000 PH 2012-02-25 1228 OP0P          59 060 F4AQG         59 13
QSO:  7000 PH 2012-02-25 1228 OP0P          59 061 F8CUY         59 27
QSO:  7000 PH 2012-02-25 1230 OP0P          59 063 F6KJG         59 10
QSO:  7000 PH 2012-02-25 1232 OP0P          59 065 F5NXU         59 49
QSO:  7000 PH 2012-02-25 1233 OP0P          59 066 F1IHL         59 49
QSO: 14000 PH 2012-02-25 1300 OP0P          59 067 TK5XN         59 2A
QSO: 14000 PH 2012-02-25 1304 OP0P          59 0069 F6DZU         59 40
QSO: 14152 PH 2012-02-25 1304 OP0P          59 070 F6CXJ         59 47
