START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: IZ2JQP
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: IZ2JQP
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 14000 PH 2012-02-25 1228 IZ2JQP        59 0001 F6DZU         59 40
QSO: 14159 PH 2012-02-25 1237 IZ2JQP        59 002 F4FFH         59 50
QSO:  7048 PH 2012-02-25 1251 IZ2JQP        59 3 F4FSY         59 69
QSO:  7000 PH 2012-02-25 1258 IZ2JQP        59 004 F5OJN         59 87
QSO:  7000 PH 2012-02-25 1301 IZ2JQP        59 005 TM0L          59 46
QSO:  7000 PH 2012-02-25 1304 IZ2JQP        59 006 F5BLC         59 12
QSO:  7000 PH 2012-02-25 1305 IZ2JQP        59 007 F6KJX         59 41
QSO:  7000 PH 2012-02-25 1307 IZ2JQP        59 008 F4EIK         59 52
QSO:  7121 PH 2012-02-25 1308 IZ2JQP        59 009 F8DZU         59 63
QSO:  7000 PH 2012-02-25 1309 IZ2JQP        59 010 F5KCC         59 89
QSO:  7000 PH 2012-02-25 1311 IZ2JQP        59 011 F8EMH         59 54
QSO:  7000 PH 2012-02-25 1311 IZ2JQP        59 013 TM44RT        59 67
QSO:  7000 PH 2012-02-25 1313 IZ2JQP        59 012 F6IPQ         59 47
QSO:  7000 PH 2012-02-25 1314 IZ2JQP        59 014 F6GDO         59 73
QSO:  7160 PH 2012-02-25 1315 IZ2JQP        59 015 F5OWT         59 45
QSO:  7000 PH 2012-02-25 1317 IZ2JQP        59 016 F1AGR/P       59 78
QSO:  7000 PH 2012-02-25 1330 IZ2JQP        59 017 F5ISY         59 11
QSO:  7000 PH 2012-02-25 1332 IZ2JQP        59 018 F6KCI         59 37
QSO: 14149 PH 2012-02-25 1727 IZ2JQP        59 019 TM2B          59 03
QSO:  7053 PH 2012-02-25 1731 IZ2JQP        59 020 F5OTZ         59 83
QSO:  7000 PH 2012-02-25 1734 IZ2JQP        59 021 F5OEQ/P       59 49
QSO:  7000 PH 2012-02-25 1737 IZ2JQP        59 022 TM9FL         59 86
QSO: 14182 PH 2012-02-25 1918 IZ2JQP        59 025 TM1T          59 44
QSO:  7000 PH 2012-02-25 1922 IZ2JQP        59 026 F4GGQ         59 29
QSO:  7000 PH 2012-02-25 1930 IZ2JQP        59 027 F6CNM         59 29
END-OF-LOG:
