START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F6ACD
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F6ACD
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  3500 PH 2012-02-25 0852 F6ACD         59 85 F4DNK         59 76
QSO:  3500 PH 2012-02-25 0855 F6ACD         59 85 F1UGK         59 79
QSO:  3703 PH 2012-02-25 0856 F6ACD         59 85 F1RHS         59 82
QSO:  3500 PH 2012-02-25 0857 F6ACD         59 85 F1DLZ         59 60
QSO:  3500 PH 2012-02-25 0859 F6ACD         59 85 F6DEO         59 95
QSO:  3500 PH 2012-02-25 0900 F6ACD         59 85 F1TMY         59 12
QSO:  3720 PH 2012-02-25 0902 F6ACD         59 85 F4ENJ         59 53
QSO:  3500 PH 2012-02-25 0905 F6ACD         59 85 F6BHI         59 19
QSO:  3500 PH 2012-02-25 0907 F6ACD         59 85 F5BQV         59 56
QSO:  3500 PH 2012-02-25 0909 F6ACD         59 85 F5OEQ/P       59 49
QSO:  3500 PH 2012-02-25 0913 F6ACD         59 85 TM9FL         59 86
QSO:  3500 PH 2012-02-25 0915 F6ACD         59 85 F5OJN         59 87
QSO:  3500 PH 2012-02-25 0915 F6ACD         59 85 F5OJN         59 87
QSO:  7000 PH 2012-02-25 1010 F6ACD         59 85 F4EQH         59 85
QSO:  7000 PH 2012-02-25 1014 F6ACD         59 85 F5KED/P       59 36
QSO:  7000 PH 2012-02-25 1016 F6ACD         59 85 F1PKH         59 40
QSO:  7085 PH 2012-02-25 1016 F6ACD         59 85 F5UTN         59 27
QSO:  7000 PH 2012-02-25 1018 F6ACD         59 85 F6BKD         59 47
QSO:  7000 PH 2012-02-25 1019 F6ACD         59 85 F6APE         59 49
QSO:  7076 PH 2012-02-25 1020 F6ACD         59 85 F6HRL         59 86
QSO:  7000 PH 2012-02-25 1023 F6ACD         59 85 F4CVA/P       59 76
QSO:  7000 PH 2012-02-25 1026 F6ACD         59 85 F8ATM         59 81
QSO:  7000 PH 2012-02-25 1029 F6ACD         59 85 F5SSQ         59 86
QSO:  7000 PH 2012-02-25 1032 F6ACD         59 85 F6FTB         59 21
QSO:  7000 PH 2012-02-25 1141 F6ACD         59 85 F1ELA         59 59
QSO:  7000 PH 2012-02-25 1241 F6ACD         59 85 F1ELA         59 067
QSO:  7000 PH 2012-02-25 1242 F6ACD         59 85 F4EMK         59 64
QSO:  7000 PH 2012-02-25 1244 F6ACD         59 85 F5SZB         59 16
QSO:  7090 PH 2012-02-25 1244 F6ACD         59 85 F5GFA         59 47
QSO:  7000 PH 2012-02-25 1247 F6ACD         59 85 F5OJN         59 87
QSO:  7000 PH 2012-02-25 1248 F6ACD         59 85 F6KJX         59 41
QSO:  7000 PH 2012-02-25 1249 F6ACD         59 85 F5IHZ         59 76
QSO:  7000 PH 2012-02-25 1252 F6ACD         59 85 F5KMY         59 25
QSO:  7074 PH 2012-02-25 1254 F6ACD         59 85 F4GPB         59 10
QSO:  7000 PH 2012-02-25 1257 F6ACD         59 85 F4EAT         59 77
QSO:  7000 PH 2012-02-25 1258 F6ACD         59 85 TM0L          59 46
QSO:  7000 PH 2012-02-25 1259 F6ACD         59 85 F6KTR         59 52
QSO:  7000 PH 2012-02-25 1300 F6ACD         59 85 TM9FL         59 86
QSO:  7048 PH 2012-02-25 1302 F6ACD         59 85 F4FSY         59 69
QSO:  7000 PH 2012-02-25 1305 F6ACD         59 85 F6GNG         59 27
QSO:  7000 PH 2012-02-25 1311 F6ACD         59 85 F5BLC         59 12
QSO: 14126 PH 2012-02-25 1319 F6ACD         59 85 TK5KP         59 2A
QSO: 14000 PH 2012-02-25 1321 F6ACD         59 85 TK5XN         59 2A
QSO: 14115 PH 2012-02-25 1322 F6ACD         59 85 YO3CZW        59 0190
QSO: 14165 PH 2012-02-25 1323 F6ACD         59 85 SK7OA         59 099
QSO: 21203 PH 2012-02-25 1605 F6ACD         59 85 F6KNB         59 33
QSO: 21000 PH 2012-02-25 1607 F6ACD         59 85 F6KJX         59 41
QSO: 21000 PH 2012-02-25 1608 F6ACD         59 85 SV3GKU        59 048
QSO: 21000 PH 2012-02-25 1611 F6ACD         59 85 ER3CT         59 0062
QSO: 21215 PH 2012-02-25 1622 F6ACD         59 85 SV1JGX        59 0169
QSO: 21000 PH 2012-02-25 1627 F6ACD         59 85 F5UTN         59 27
QSO: 21000 PH 2012-02-25 1629 F6ACD         59 85 6V7A          59 464
QSO: 21000 PH 2012-02-25 1632 F6ACD         59 85 YP3A          59 176
QSO: 21253 PH 2012-02-25 1635 F6ACD         59 85 TM1T          59 44
QSO: 21000 PH 2012-02-25 1636 F6ACD         59 85 YO5KER        59 40
QSO: 14149 PH 2012-02-25 1648 F6ACD         59 85 TM2B          59 03
QSO: 21250 PH 2012-02-25 1809 F6ACD         59 85 ZW7REF        59 0293
QSO: 14182 PH 2012-02-25 1927 F6ACD         59 85 TM1T          59 44
QSO: 14175 PH 2012-02-25 1930 F6ACD         59 85 ZW7REF        59 0338
QSO:  3500 PH 2012-02-26 0728 F6ACD         59 85 F5AGO         59 86
QSO:  3500 PH 2012-02-26 0728 F6ACD         59 85 F6KCI         59 37
QSO:  3500 PH 2012-02-26 0730 F6ACD         59 85 F5KDC         59 63
QSO:  3500 PH 2012-02-26 0732 F6ACD         59 85 F5SUL         59 44
QSO:  3500 PH 2012-02-26 0732 F6ACD         59 85 F6KJX         59 41
QSO:  3500 PH 2012-02-26 0734 F6ACD         59 85 F5KOU         59 80
QSO:  3500 PH 2012-02-26 0737 F6ACD         59 85 F2QH          59 95
QSO:  3776 PH 2012-02-26 0739 F6ACD         59 85 F2FZ          59 47
QSO:  3500 PH 2012-02-26 0740 F6ACD         59 85 F8KOU/P       59 23
QSO:  3500 PH 2012-02-26 0742 F6ACD         59 85 F5OEQ/P       59 49
