START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: TM1E
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: TM1E
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  3500 PH 2012-02-25 0601 TM1E          59 34 F1UGK         59 79
QSO:  3679 PH 2012-02-25 0604 TM1E          59 34 TK5KP         59 2A
QSO:  3699 PH 2012-02-25 0605 TM1E          59 34 TM7X          59 12
QSO:  3707 PH 2012-02-25 0608 TM1E          59 34 F5KDK/P       59 11
QSO:  3500 PH 2012-02-25 0609 TM1E          59 34 F6APE         59 49
QSO:  3734 PH 2012-02-25 0610 TM1E          59 34 TM2T          59 13
QSO:  3682 PH 2012-02-25 0616 TM1E          59 34 F5KMB/P       59 60
QSO:  3500 PH 2012-02-25 0618 TM1E          59 34 F1RCH         59 13
QSO:  3643 PH 2012-02-25 0620 TM1E          59 34 F4FFH         59 50
QSO:  3694 PH 2012-02-25 0621 TM1E          59 34 TM2B          59 03
QSO:  3500 PH 2012-02-25 0623 TM1E          59 34 F6KKN         59 42
QSO:  3500 PH 2012-02-25 0624 TM1E          59 34 TM55M         59 55
QSO:  3771 PH 2012-02-25 0624 TM1E          59 34 F1RHS         59 82
QSO:  3500 PH 2012-02-25 0625 TM1E          59 34 F1MOZ         59 40
QSO:  3500 PH 2012-02-25 0626 TM1E          59 34 F5BLC         59 12
QSO:  3500 PH 2012-02-25 0626 TM1E          59 34 F5OHM         59 36
QSO:  3673 PH 2012-02-25 0631 TM1E          59 34 TM6GGR        59 37
QSO:  3500 PH 2012-02-25 0632 TM1E          59 34 F6BHI         59 19
