START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: LA7USA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: LA7USA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7070 PH 2012-02-25 1846 LA7USA        59 001 F8KCF         59 74
QSO:  7159 PH 2012-02-26 0114 LA7USA        59 02 TM2T          59 13
QSO:  7168 PH 2012-02-26 0125 LA7USA        59 003 F6KNB         59 33
QSO: 21000 PH 2012-02-26 1318 LA7USA        59 004 F6KLO         59 19
QSO: 21200 PH 2012-02-26 1326 LA7USA        59 005 F6BZQ         59 84
QSO: 21244 PH 2012-02-26 1352 LA7USA        59 007 TM1T          59 44
QSO: 21000 PH 2012-02-26 1354 LA7USA        59 008 F6DRP         59 85
QSO: 21000 PH 2012-02-26 1356 LA7USA        59 009 F6GPT         59 33
QSO: 21000 PH 2012-02-26 1400 LA7USA        59 010 F6APE         59 49
QSO: 21000 PH 2012-02-26 1403 LA7USA        59 011 F8ATM         59 81
QSO: 21032 PH 2012-02-26 1427 LA7USA        59 012 F5HIJ         59 33
QSO: 21194 PH 2012-02-26 1431 LA7USA        59 013 TM6GGR        59 37
QSO: 14000 PH 2012-02-26 1457 LA7USA        59 014 F6GPT         59 33
QSO: 14162 PH 2012-02-26 1459 LA7USA        59 015 TM5FFT        59 56
QSO: 14183 PH 2012-02-26 1504 LA7USA        59 016 F5KDK/P       59 11
QSO: 14000 PH 2012-02-26 1510 LA7USA        59 017 F4DSE         59 16
QSO: 21373 PH 2012-02-26 1600 LA7USA        58 018 F5VNB         59 47
QSO: 21000 PH 2012-02-26 1605 LA7USA        59 019 F6KEH         59 34
QSO: 21208 PH 2012-02-26 1609 LA7USA        59 020 TK5KP         59 2A
QSO: 21000 PH 2012-02-26 1701 LA7USA        59 0021 F6DZU         59 40
QSO: 14000 PH 2012-02-26 1710 LA7USA        59 023 F2GL          59 89
QSO: 14000 PH 2012-02-26 1722 LA7USA        59 024 F8BPN         59 19
QSO: 14000 PH 2012-02-26 1726 LA7USA        59 025 F4GGQ         59 29
END-OF-LOG:
