START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: G3RTU
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: G3RTU
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 0648 G3RTU         59 001 F6CLQ         59 89
QSO:  7122 PH 2012-02-25 0651 G3RTU         59 002 F4GTD         59 45
QSO:  7000 PH 2012-02-25 0653 G3RTU         59 003 F8EMH         59 54
QSO:  7000 PH 2012-02-25 0703 G3RTU         59 004 F8CNX         59 85
QSO:  7000 PH 2012-02-25 0718 G3RTU         59 004 F5RXL         59 33
QSO:  7000 PH 2012-02-25 0808 G3RTU         59 0006 F5ZK          59 44
QSO:  7000 PH 2012-02-25 0812 G3RTU         59 0007 F6DZU         59 40
QSO:  7151 PH 2012-02-25 0821 G3RTU         59 008 TM2T          59 13
QSO:  7157 PH 2012-02-25 0824 G3RTU         59 09 F4FFH         59 50
QSO:  7147 PH 2012-02-25 0827 G3RTU         59 010 F6KNB         59 33
QSO:  7085 PH 2012-02-25 0841 G3RTU         59 011 F5UTN         59 27
QSO:  7000 PH 2012-02-25 0849 G3RTU         59 012 TM1T          59 44
QSO: 14220 PH 2012-02-25 1048 G3RTU         59 013 F2FZ          59 47
QSO: 14000 PH 2012-02-25 1051 G3RTU         59 014 F4CUI         59 43
QSO: 14000 PH 2012-02-25 1120 G3RTU         59 015 F6GPT         59 33
QSO: 14178 PH 2012-02-25 1127 G3RTU         59 016 TM6D          59 38
QSO:  3762 PH 2012-02-26 0607 G3RTU         59 017 F6KHM         59 29
QSO:  3500 PH 2012-02-26 0613 G3RTU         59 018 F8DRE         59 28
QSO:  3769 PH 2012-02-26 0619 G3RTU         59 019 TM6GGR        59 37
QSO:  3500 PH 2012-02-26 0630 G3RTU         59 020 F4EQH         59 85
QSO:  3745 PH 2012-02-26 0632 G3RTU         59 021 TM2B          59 03
QSO:  3500 PH 2012-02-26 0637 G3RTU         59 022 F4FJH         59 22
QSO:  3718 PH 2012-02-26 0639 G3RTU         59 023 F6KNB         59 33
QSO:  3500 PH 2012-02-26 0643 G3RTU         59 024 F4FGY         59 79
QSO:  3728 PH 2012-02-26 0646 G3RTU         59 25 F4FFH         59 50
QSO:  7000 PH 2012-02-26 0735 G3RTU         59 006 F6KDL         59 68
QSO:  7000 PH 2012-02-26 0736 G3RTU         59 027 F6APE         59 49
QSO:  7000 PH 2012-02-26 0740 G3RTU         59 028 F4FJH         59 22
QSO:  7000 PH 2012-02-26 0743 G3RTU         59 029 F4FMG         59 79
QSO:  7000 PH 2012-02-26 0749 G3RTU         59 030 F5AMH         59 41
QSO:  7000 PH 2012-02-26 0800 G3RTU         59 031 F4CVA/P       59 76
QSO:  7000 PH 2012-02-26 0803 G3RTU         59 072 F4FGY         59 79
QSO:  7125 PH 2012-02-26 0806 G3RTU         59 033 TM6GGR        59 37
END-OF-LOG:
