START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F5PCV
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F5PCV
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 21000 PH 2012-02-25 1535 F5PCV         59 62 6V7A          59 405
QSO: 21000 PH 2012-02-25 1546 F5PCV         59 62 FM5AN         59 FM
QSO: 28480 PH 2012-02-25 1551 F5PCV         59 62 ZW7REF        59 0227
QSO: 28497 PH 2012-02-25 1557 F5PCV         59 62 FG1PP         59 FG
QSO: 21000 PH 2012-02-25 1602 F5PCV         59 62 F6BXD         59 59
QSO: 21000 PH 2012-02-25 1602 F5PCV         59 62 N8DE          59 097
QSO: 21261 PH 2012-02-25 1605 F5PCV         59 62 F6KNB         59 33
QSO: 21261 PH 2012-02-25 1605 F5PCV         59 62 F8KCF         59 74
QSO: 21261 PH 2012-02-25 1606 F5PCV         59 62 ON7USB        59 0362
QSO: 21261 PH 2012-02-25 1607 F5PCV         59 62 F2FZ          59 47
QSO: 21261 PH 2012-02-25 1607 F5PCV         59 62 VE1BVD        59 0021
QSO: 21261 PH 2012-02-25 1607 F5PCV         59 62 VE2EBK        59 0081
QSO: 21200 PH 2012-02-25 1608 F5PCV         59 62 F4BDV         59 82
QSO: 21261 PH 2012-02-25 1609 F5PCV         59 62 VE2QH         59 0024
QSO: 21000 PH 2012-02-25 1611 F5PCV         59 62 F5UTN         59 27
QSO: 21000 PH 2012-02-25 1612 F5PCV         59 62 F4FJH         59 22
QSO: 21261 PH 2012-02-25 1613 F5PCV         59 62 TK5KP         59 2A
QSO: 21261 PH 2012-02-25 1614 F5PCV         59 62 LZ2JA         59 0128
QSO: 28000 PH 2012-02-25 1624 F5PCV         59 62 F5GN          59 81
QSO: 28000 PH 2012-02-25 1625 F5PCV         59 62 FG4NO         59 FG
QSO:  3500 PH 2012-02-25 2103 F5PCV         59 62 F4FJH         59 22
QSO: 28000 PH 2012-02-26 1415 F5PCV         59 62 FM5AN         59 FM
QSO: 28466 PH 2012-02-26 1430 F5PCV         59 62 TK5KP         59 2A
QSO: 28000 PH 2012-02-26 1432 F5PCV         59 62 F4FJH         59 22
QSO: 28490 PH 2012-02-26 1443 F5PCV         59 62 F6KHM         59 29
QSO: 21243 PH 2012-02-26 1446 F5PCV         59 62 TM1T          59 44
QSO: 21194 PH 2012-02-26 1449 F5PCV         59 62 TM6GGR        59 37
QSO: 21000 PH 2012-02-26 1450 F5PCV         59 62 OH4BNP        59 0182
QSO: 21222 PH 2012-02-26 1454 F5PCV         59 62 TM2OP         59 86
QSO: 21281 PH 2012-02-26 1456 F5PCV         59 62 YO3CZW        59 0782
QSO: 21293 PH 2012-02-26 1501 F5PCV         59 62 TM2B          59 03
QSO: 21000 PH 2012-02-26 1503 F5PCV         59 62 F1OKV         59 19
QSO: 21293 PH 2012-02-26 1503 F5PCV         59 62 AE1T          59 0026
QSO: 21293 PH 2012-02-26 1503 F5PCV         59 14 VE2ESU        59 0008
QSO: 21000 PH 2012-02-26 1505 F5PCV         59 62 F6IPQ         59 47
QSO: 21000 PH 2012-02-26 1506 F5PCV         59 62 YP3A          59 464
QSO: 21000 PH 2012-02-26 1508 F5PCV         59 62 TM57M         59 57
QSO: 21292 PH 2012-02-26 1509 F5PCV         59 62 R3DL          59 117
QSO: 14182 PH 2012-02-26 1512 F5PCV         59 62 RU4SO         59 0105
QSO: 14000 PH 2012-02-26 1513 F5PCV         59 62 F5PVX/P       59 83
QSO: 14182 PH 2012-02-26 1514 F5PCV         59 62 CT1DZY        59 0062
QSO: 14000 PH 2012-02-26 1517 F5PCV         59 62 TM55M         59 55
QSO: 14000 PH 2012-02-26 1519 F5PCV         59 62 IV3KKW        59 094
QSO: 14000 PH 2012-02-26 1523 F5PCV         59 62 F4CVA/P       59 76
QSO: 14000 PH 2012-02-26 1524 F5PCV         59 62 IZ5MMB        59 218
QSO: 14000 PH 2012-02-26 1529 F5PCV         59 62 F8VNU         59 34
QSO: 14137 PH 2012-02-26 1533 F5PCV         59 62 F8KGH         59 83
QSO: 14000 PH 2012-02-26 1535 F5PCV         59 62 CN8GE         59 053
QSO: 14000 PH 2012-02-26 1536 F5PCV         59 62 F4EUG         59 22
QSO: 14000 PH 2012-02-26 1537 F5PCV         59 62 F6KED         59 13
QSO:  7000 PH 2012-02-26 1542 F5PCV         59 62 F4FJH         59 22
QSO:  7000 PH 2012-02-26 1543 F5PCV         59 62 TM22P         59 22
QSO:  7000 PH 2012-02-26 1545 F5PCV         59 62 F5KOU         59 80
QSO:  7168 PH 2012-02-26 1546 F5PCV         59 62 F6FDR         59 84
QSO:  7000 PH 2012-02-26 1547 F5PCV         59 62 F6KMB         59 59
QSO:  7083 PH 2012-02-26 1551 F5PCV         59 62 F8KCF         59 74
QSO:  7184 PH 2012-02-26 1553 F5PCV         59 62 F5UTN         59 27
QSO: 14000 PH 2012-02-26 1603 F5PCV         59 62 F4FJH         59 22
QSO: 14000 PH 2012-02-26 1603 F5PCV         59 62 IZ0UME        59 029
QSO: 14162 PH 2012-02-26 1604 F5PCV         59 62 F5OTZ         59 83
QSO: 14000 PH 2012-02-26 1608 F5PCV         59 62 F5AAR         59 49
QSO: 14000 PH 2012-02-26 1609 F5PCV         59 52 EA2DT         59 406
QSO: 14172 PH 2012-02-26 1610 F5PCV         59 62 9A206SJZ      59 0084
QSO: 14000 PH 2012-02-26 1613 F5PCV         59 62 SP3DRM        59 064
QSO: 14162 PH 2012-02-26 1613 F5PCV         59 62 EA3AYQ        59 0077
QSO: 14000 PH 2012-02-26 1614 F5PCV         59 62 UA6LCG        59 112
QSO: 14000 PH 2012-02-26 1615 F5PCV         59 62 OM4KK         59 258
QSO: 14124 PH 2012-02-26 1619 F5PCV         59 62 YO3CZW        59 0840
QSO: 14000 PH 2012-02-26 1622 F5PCV         59 62 FR1LB         59 FR
QSO: 14162 PH 2012-02-26 1623 F5PCV         59 62 LZ2XF         59 0108
QSO: 21220 PH 2012-02-26 1630 F5PCV         59 62 SV1JGX        59 0304
QSO: 21230 PH 2012-02-26 1630 F5PCV         59 62 CN8SG         59 0412
QSO: 14163 PH 2012-02-26 1632 F5PCV         59 62 9A2UZ         59 0318
QSO: 14000 PH 2012-02-26 1635 F5PCV         59 62 F5UTN         59 27
QSO: 14000 PH 2012-02-26 1636 F5PCV         59 62 FM5AN         59 FM
QSO: 14000 PH 2012-02-26 1640 F5PCV         59 62 6V7A          59 1059
QSO: 14161 PH 2012-02-26 1641 F5PCV         59 62 TK5KP         59 2A
QSO: 14151 PH 2012-02-26 1642 F5PCV         59 62 OK2BZE        59 0253
QSO: 14151 PH 2012-02-26 1642 F5PCV         59 62 OM8DD         59 066
QSO: 14151 PH 2012-02-26 1644 F5PCV         59 62 ON7USB        59 0865
QSO: 14000 PH 2012-02-26 1645 F5PCV         59 62 F6KJX         59 41
QSO: 14000 PH 2012-02-26 1645 F5PCV         59 62 OM7JM         59 090
QSO: 14000 PH 2012-02-26 1646 F5PCV         59 62 N8DE          59 182
QSO: 14000 PH 2012-02-26 1647 F5PCV         59 62 F6IPQ         59 47
QSO: 14151 PH 2012-02-26 1647 F5PCV         59 62 FG4NW         59 FG
QSO: 14000 PH 2012-02-26 1648 F5PCV         59 62 SM6FKF        59 083
