START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: G8HBS
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: G8HBS
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 0628 G8HBS         59 001 F6AXN         59 28
QSO:  7000 PH 2012-02-25 0639 G8HBS         59 002 F8EMH         59 54
QSO:  7000 PH 2012-02-25 0645 G8HBS         59 003 F6CLQ         59 89
QSO:  7000 PH 2012-02-25 0648 G8HBS         59 004 F4FTV         59 63
QSO:  7122 PH 2012-02-25 0653 G8HBS         59 005 F4GTD         59 45
QSO:  7000 PH 2012-02-25 0656 G8HBS         59 006 F5KUG         59 31
QSO:  7000 PH 2012-02-25 0700 G8HBS         59 007 TM22P         59 22
QSO:  7000 PH 2012-02-25 0704 G8HBS         59 008 F8CNX         59 85
QSO:  7000 PH 2012-02-25 0707 G8HBS         59 009 F8AEE         59 10
QSO:  7000 PH 2012-02-25 0717 G8HBS         59 010 F5RXL         59 33
QSO:  7072 PH 2012-02-25 0721 G8HBS         59 011 F6CXJ         59 47
QSO:  7120 PH 2012-02-25 0724 G8HBS         59 012 F4EEI         59 52
QSO:  7000 PH 2012-02-25 0727 G8HBS         59 013 F8BUO         59 68
QSO:  7000 PH 2012-02-25 0733 G8HBS         59 014 F4FMG         59 79
QSO:  7000 PH 2012-02-25 0739 G8HBS         59 015 F6GPT         59 33
QSO:  7087 PH 2012-02-25 0746 G8HBS         59 017 F5KEK         59 03
QSO:  7000 PH 2012-02-25 0748 G8HBS         59 008 F4EMK         59 64
QSO:  7137 PH 2012-02-25 0758 G8HBS         59 019 F6KHM         59 29
QSO:  7000 PH 2012-02-25 0803 G8HBS         59 020 F5TLZ         59 54
QSO:  7156 PH 2012-02-25 0812 G8HBS         59 021 F4FFH         59 50
QSO:  7000 PH 2012-02-25 0820 G8HBS         59 022 F6KDL         59 68
QSO:  7063 PH 2012-02-25 0827 G8HBS         59 024 TM5FFT        59 56
QSO:  7000 PH 2012-02-25 0837 G8HBS         59 036 F5OHM         59 36
QSO:  7000 PH 2012-02-25 1653 G8HBS         59 028 TM5KFU        59 24
QSO:  7000 PH 2012-02-25 1654 G8HBS         59 029 F6KWP         59 54
QSO:  7000 PH 2012-02-25 1658 G8HBS         59 030 F4CVA/P       59 76
QSO:  7000 PH 2012-02-25 1701 G8HBS         59 031 TM9WAP        59 42
QSO:  7000 PH 2012-02-25 1710 G8HBS         59 032 F4EAT         59 77
QSO:  7000 PH 2012-02-25 1723 G8HBS         59 034 F4GIB         59 85
QSO:  7163 PH 2012-02-25 1727 G8HBS         59 035 TM70TRS       59 63
QSO:  7000 PH 2012-02-25 1735 G8HBS         59 036 TM9FL         59 86
QSO:  7000 PH 2012-02-25 1748 G8HBS         59 037 F4FGY         59 79
QSO:  7000 PH 2012-02-25 1752 G8HBS         59 0038 F6ARS         59 77
QSO:  7000 PH 2012-02-25 1758 G8HBS         59 0039 F4DPW         59 95
QSO:  7158 PH 2012-02-26 0444 G8HBS         59 041 TM2T          59 13
QSO:  7170 PH 2012-02-26 0552 G8HBS         59 042 F5KDK/P       59 11
QSO:  7000 PH 2012-02-26 0555 G8HBS         59 043 F6DXY         59 13
QSO:  7000 PH 2012-02-26 0609 G8HBS         59 044 F1MOZ         59 40
QSO:  7000 PH 2012-02-26 0616 G8HBS         59 045 F5XX          59 81
QSO:  7131 PH 2012-02-26 0619 G8HBS         59 26 F5OTZ         59 83
QSO:  7000 PH 2012-02-26 0640 G8HBS         59 018 F6KUC         59 16
QSO:  7000 PH 2012-02-26 0652 G8HBS         59 049 F5MMF         59 24
QSO:  7155 PH 2012-02-26 0652 G8HBS         59 050 F5RAB         59 28
QSO:  7000 PH 2012-02-26 0657 G8HBS         59 051 F4CLO         59 81
QSO:  7000 PH 2012-02-26 0700 G8HBS         59 052 F6KLO         59 19
QSO:  7000 PH 2012-02-26 0702 G8HBS         59 053 F6APE         59 49
QSO:  7178 PH 2012-02-26 0706 G8HBS         59 054 F6BZQ         59 84
QSO:  7167 PH 2012-02-26 0708 G8HBS         59 055 TM2B          59 03
QSO:  7125 PH 2012-02-26 0713 G8HBS         59 056 TM6GGR        59 37
QSO:  7090 PH 2012-02-26 0718 G8HBS         59 057 F6KMX         59 94
QSO:  7084 PH 2012-02-26 0719 G8HBS         59 058 F5OWT         59 45
QSO:  7163 PH 2012-02-26 0823 G8HBS         59 061 TM1T          59 44
QSO:  7000 PH 2012-02-26 0834 G8HBS         59 062 TM55M         59 55
QSO:  7000 PH 2012-02-26 0932 G8HBS         59 064 F4GLK         59 60
QSO:  7095 PH 2012-02-26 1000 G8HBS         59 066 F5KMB/P       59 60
QSO: 14000 PH 2012-02-26 1015 G8HBS         59 068 F5BOY         59 73
QSO: 14208 PH 2012-02-26 1021 G8HBS         59 069 TM7X          59 12
QSO:  7000 PH 2012-02-26 1221 G8HBS         59 078 F5KLP         59 49
QSO:  7000 PH 2012-02-26 1227 G8HBS         59 071 F6AWU         59 44
