START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: SQ9LOM
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: SQ9LOM
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 0657 SQ9LOM        59 001 F8EMH         59 54
QSO:  7000 PH 2012-02-25 0658 SQ9LOM        59 002 TM22P         59 22
QSO:  7000 PH 2012-02-25 0703 SQ9LOM        59 003 F8CNX         59 85
QSO:  7000 PH 2012-02-25 0718 SQ9LOM        59 004 F8AEE         59 10
QSO:  7000 PH 2012-02-25 0724 SQ9LOM        59 005 F5RXL         59 33
QSO:  7000 PH 2012-02-25 0730 SQ9LOM        59 006 F8BUO         59 68
QSO:  7000 PH 2012-02-25 0739 SQ9LOM        59 007 F6CLQ         59 89
QSO:  7171 PH 2012-02-25 0741 SQ9LOM        59 008 F6BZQ         59 84
QSO:  7000 PH 2012-02-25 0746 SQ9LOM        59 009 F6GPT         59 33
QSO:  7000 PH 2012-02-25 0750 SQ9LOM        59 010 F4FGY         59 79
QSO: 14000 PH 2012-02-25 0803 SQ9LOM        59 011 F5DRD         59 80
QSO: 14125 PH 2012-02-25 1110 SQ9LOM        59 012 F6KNB         59 33
QSO: 14000 PH 2012-02-25 1111 SQ9LOM        59 013 F5JFU         59 58
QSO: 14148 PH 2012-02-25 1114 SQ9LOM        59 014 F5UTN         59 27
QSO: 14153 PH 2012-02-25 1115 SQ9LOM        59 015 F6KHM         59 29
QSO: 14000 PH 2012-02-25 1118 SQ9LOM        59 016 TM55M         59 55
QSO: 14000 PH 2012-02-25 1121 SQ9LOM        59 017 F5AMH         59 41
QSO: 14000 PH 2012-02-25 1123 SQ9LOM        59 018 F4AQG         59 13
QSO: 14000 PH 2012-02-25 1126 SQ9LOM        59 019 F8BDQ         59 18
QSO: 14000 PH 2012-02-25 1238 SQ9LOM        59 020 F6KTM         59 59
QSO: 14000 PH 2012-02-25 1242 SQ9LOM        59 021 F6KLO         59 19
QSO: 14000 PH 2012-02-25 1243 SQ9LOM        59 22 F6BXD         59 59
QSO: 14159 PH 2012-02-25 1247 SQ9LOM        59 023 F4FFH         59 50
QSO: 14000 PH 2012-02-25 1258 SQ9LOM        59 024 F6KDL         59 68
QSO: 14000 PH 2012-02-25 1317 SQ9LOM        59 025 F2QH          59 95
QSO: 14126 PH 2012-02-25 1319 SQ9LOM        59 026 TK5KP         59 2A
QSO: 21206 PH 2012-02-25 1522 SQ9LOM        59 027 F6KHM         59 29
QSO: 21000 PH 2012-02-25 1526 SQ9LOM        59 028 FM5AN         59 FM
QSO: 21000 PH 2012-02-25 1553 SQ9LOM        59 029 F4FSV         59 64
QSO: 14000 PH 2012-02-25 1604 SQ9LOM        59 030 F6KUQ         59 33
QSO: 14000 PH 2012-02-25 1611 SQ9LOM        59 031 F2GL          59 89
QSO: 14000 PH 2012-02-25 1619 SQ9LOM        59 032 TM9FL         59 86
QSO: 14166 PH 2012-02-25 1620 SQ9LOM        59 033 F5OWT         59 45
QSO: 14181 PH 2012-02-25 1624 SQ9LOM        59 034 TM70TRS       59 63
QSO: 14000 PH 2012-02-25 1626 SQ9LOM        59 035 F6KGL         59 93
QSO: 14244 PH 2012-02-25 1629 SQ9LOM        59 036 F4GNS         59 72
QSO:  7000 PH 2012-02-25 1640 SQ9LOM        59 037 F5PPG         59 57
QSO:  7000 PH 2012-02-25 1957 SQ9LOM        59 038 F4GGQ         59 29
QSO:  7125 PH 2012-02-25 1958 SQ9LOM        59 039 TM6GGR        59 37
QSO:  7000 PH 2012-02-25 2001 SQ9LOM        59 040 F6CNM         59 29
QSO:  7000 PH 2012-02-25 2042 SQ9LOM        59 0041 F5ZK          59 44
QSO:  3775 PH 2012-02-25 2055 SQ9LOM        59 042 F4BDV         59 82
QSO:  3500 PH 2012-02-25 2138 SQ9LOM        59 043 F6JSP         59 49
QSO:  3500 PH 2012-02-25 2140 SQ9LOM        59 044 TM55M         59 55
QSO:  3500 PH 2012-02-25 2144 SQ9LOM        59 045 F6CZQ         59 73
QSO:  3792 PH 2012-02-25 2146 SQ9LOM        59 046 F8CRS/P       59 05
QSO:  3500 PH 2012-02-25 2150 SQ9LOM        59 048 F5KDB/P       59 59
QSO:  3500 PH 2012-02-25 2154 SQ9LOM        59 049 F5HHW         59 27
QSO:  3500 PH 2012-02-25 2156 SQ9LOM        59 050 F6BXD         59 59
QSO:  3500 PH 2012-02-25 2159 SQ9LOM        59 051 F6CXV         59 69
QSO:  3500 PH 2012-02-25 2207 SQ9LOM        59 053 F6CLQ         59 89
QSO:  3500 PH 2012-02-25 2209 SQ9LOM        59 054 F5PPG         59 57
QSO:  3500 PH 2012-02-25 2213 SQ9LOM        59 055 TM57M         59 57
QSO:  3500 PH 2012-02-25 2215 SQ9LOM        59 056 TM9WAP        59 42
QSO:  3724 PH 2012-02-25 2219 SQ9LOM        59 057 F8KCF         59 74
QSO:  3500 PH 2012-02-25 2227 SQ9LOM        59 058 F4BDG         59 77
QSO:  3500 PH 2012-02-25 2232 SQ9LOM        59 0059 F6KMB         59 59
QSO:  3500 PH 2012-02-25 2236 SQ9LOM        59 060 F1TMY         59 12
QSO:  3500 PH 2012-02-25 2237 SQ9LOM        59 061 F4AIF         59 01
QSO:  7160 PH 2012-02-26 0616 SQ9LOM        59 062 F5KMB/P       59 60
QSO:  7155 PH 2012-02-26 0638 SQ9LOM        59 063 F5RAB         59 28
QSO:  7000 PH 2012-02-26 0642 SQ9LOM        59 064 F6KUC         59 16
QSO:  7093 PH 2012-02-26 0644 SQ9LOM        59 065 F8UNF         59 57
QSO:  7000 PH 2012-02-26 0646 SQ9LOM        59 066 F5BLC         59 12
QSO:  7000 PH 2012-02-26 0650 SQ9LOM        59 067 F4CVA/P       59 76
QSO:  7000 PH 2012-02-26 0653 SQ9LOM        59 068 F6GDO         59 73
QSO:  7000 PH 2012-02-26 0655 SQ9LOM        59 069 F5AGQ         59 81
QSO:  7174 PH 2012-02-26 0657 SQ9LOM        59 070 TK5KP         59 2A
QSO:  7000 PH 2012-02-26 0700 SQ9LOM        59 071 F6APE         59 49
QSO:  7000 PH 2012-02-26 0730 SQ9LOM        59 072 F4FGB         59 73
QSO:  7167 PH 2012-02-26 0733 SQ9LOM        59 073 TM2B          59 03
QSO:  7000 PH 2012-02-26 0736 SQ9LOM        59 074 F6EQZ         59 51
QSO:  7000 PH 2012-02-26 0747 SQ9LOM        59 076 F4KIP         59 57
QSO: 14125 PH 2012-02-26 0818 SQ9LOM        59 077 F6BZQ         59 84
QSO: 14000 PH 2012-02-26 0819 SQ9LOM        59 0078 F6DZU         59 40
QSO: 14148 PH 2012-02-26 0827 SQ9LOM        59 079 F8DHB         59 60
QSO: 14000 PH 2012-02-26 0832 SQ9LOM        59 080 F4FMG         59 79
QSO: 14000 PH 2012-02-26 0834 SQ9LOM        59 081 F5XX          59 81
QSO: 14000 PH 2012-02-26 0837 SQ9LOM        59 082 F4FJH         59 22
QSO: 14195 PH 2012-02-26 0842 SQ9LOM        59 083 F6FDR         59 84
QSO: 14000 PH 2012-02-26 0846 SQ9LOM        59 084 F8DRE         59 28
QSO: 21237 PH 2012-02-26 1542 SQ9LOM        59 085 F6KNB         59 33
QSO: 21000 PH 2012-02-26 1554 SQ9LOM        59 0086 F6DZU         59 40
QSO: 14116 PH 2012-02-26 1604 SQ9LOM        59 087 F6KBF         59 78
QSO: 14130 PH 2012-02-26 1608 SQ9LOM        59 088 TM6GGR        59 37
QSO: 14000 PH 2012-02-26 1611 SQ9LOM        59 089 F5BLC         59 12
QSO: 14000 PH 2012-02-26 1613 SQ9LOM        59 090 F6APE         59 49
QSO: 14000 PH 2012-02-26 1616 SQ9LOM        59 091 F5KDB/P       59 59
QSO: 14000 PH 2012-02-26 1622 SQ9LOM        59 093 F6KJX         59 41
QSO: 14123 PH 2012-02-26 1635 SQ9LOM        59 096 F8KGH         59 83
QSO: 14000 PH 2012-02-26 1636 SQ9LOM        59 097 F4GMW         59 77
QSO: 21000 PH 2012-02-26 1636 SQ9LOM        59 098 F5KKD         59 93
QSO: 14123 PH 2012-02-26 1638 SQ9LOM        59 099 F1UIJ/P       59 91
QSO: 14000 PH 2012-02-26 1639 SQ9LOM        59 0100 F5LMG         59 27
QSO: 14000 PH 2012-02-26 1639 SQ9LOM        59 101 F5NXU         59 49
QSO: 14129 PH 2012-02-26 1655 SQ9LOM        59 103 F6KMX         59 94
QSO: 14140 PH 2012-02-26 1657 SQ9LOM        59 104 F5KMB/P       59 60
QSO: 14000 PH 2012-02-26 1700 SQ9LOM        59 105 F5RD          59 03
QSO: 14000 PH 2012-02-26 1702 SQ9LOM        59 106 F9OJ          59 13
QSO: 14000 PH 2012-02-26 1703 SQ9LOM        59 107 F8BPN         59 19
QSO: 14182 PH 2012-02-26 1708 SQ9LOM        59 108 TM1T          59 44
QSO: 14187 PH 2012-02-26 1711 SQ9LOM        59 110 TM2OP         59 86
QSO:  7000 PH 2012-02-26 1725 SQ9LOM        59 111 F4GLK         59 60
QSO:  7000 PH 2012-02-26 1749 SQ9LOM        59 112 F1DUZ         59 49
QSO:  7178 PH 2012-02-26 1750 SQ9LOM        59 113 F4FSY         59 69
END-OF-LOG:
