START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F4EWU
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F4EWU
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 0944 F4EWU         59 07 F4FJH         59 22
QSO:  7085 PH 2012-02-25 0948 F4EWU         59 07 F5UTN         59 27
QSO:  7000 PH 2012-02-25 0951 F4EWU         59 07 F6BKD         59 47
QSO:  7000 PH 2012-02-25 0951 F4EWU         59 07 F6DXY         59 13
QSO:  7076 PH 2012-02-25 0959 F4EWU         59 07 F6HRL         59 86
QSO:  7000 PH 2012-02-25 1007 F4EWU         59 07 F5KMY         59 25
QSO:  7084 PH 2012-02-25 1013 F4EWU         59 07 F4FFH         59 50
QSO:  7000 PH 2012-02-25 1015 F4EWU         59 07 F1PKH         59 40
QSO:  7000 PH 2012-02-25 1018 F4EWU         59 07 F5KKD         59 93
QSO:  7000 PH 2012-02-25 1020 F4EWU         59 07 F6FTB         59 21
QSO:  7000 PH 2012-02-25 1036 F4EWU         59 07 F6KCI         59 37
QSO:  7110 PH 2012-02-25 1039 F4EWU         59 07 TM70TRS       59 63
QSO:  7000 PH 2012-02-25 1047 F4EWU         59 07 F8KHP         59 88
QSO:  7121 PH 2012-02-25 1052 F4EWU         59 07 F8KCF         59 74
QSO:  7000 PH 2012-02-25 1055 F4EWU         59 07 TM44RT        59 67
QSO:  7000 PH 2012-02-25 1057 F4EWU         59 07 F4GGQ         59 29
QSO:  7000 PH 2012-02-25 1112 F4EWU         59 07 F6CZQ         59 73
QSO:  7000 PH 2012-02-25 1114 F4EWU         59 07 F5JSQ         59 51
QSO:  7000 PH 2012-02-25 1117 F4EWU         59 07 F6KUC         59 16
QSO:  7000 PH 2012-02-25 1118 F4EWU         59 07 F8BPN         59 19
QSO:  7000 PH 2012-02-25 1122 F4EWU         59 07 F8EMH         59 54
QSO:  7000 PH 2012-02-25 1124 F4EWU         59 07 F4EQH         59 85
QSO:  7000 PH 2012-02-25 1127 F4EWU         59 07 F5KOU         59 80
