START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: SJ7M
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: SJ7M
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 14000 PH 2012-02-25 0935 SJ7M          59 002 F8BUO         59 68
QSO: 14125 PH 2012-02-25 0935 SJ7M          59 001 F6BZQ         59 84
QSO: 14000 PH 2012-02-25 0939 SJ7M          59 003 F4DSE         59 16
QSO: 14000 PH 2012-02-25 0947 SJ7M          59 005 F6KEH         59 34
QSO: 14000 PH 2012-02-25 1652 SJ7M          59 006 F6KUQ         59 33
QSO: 14130 PH 2012-02-25 1654 SJ7M          59 007 TM2T          59 13
QSO: 14000 PH 2012-02-25 1656 SJ7M          59 008 F6GPT         59 33
QSO: 14153 PH 2012-02-25 1657 SJ7M          59 009 TM6D          59 38
QSO: 14000 PH 2012-02-25 1659 SJ7M          59 010 F6KJX         59 41
QSO: 14186 PH 2012-02-25 1709 SJ7M          59 011 TM2OP         59 86
QSO: 14000 PH 2012-02-25 1715 SJ7M          59 012 F5KLP         59 49
QSO: 14000 PH 2012-02-25 1718 SJ7M          59 013 F6APE         59 49
QSO: 14000 PH 2012-02-25 1734 SJ7M          59 014 F1DUZ         59 49
QSO: 14000 PH 2012-02-25 1748 SJ7M          59 015 F5MMF         59 24
QSO: 14000 PH 2012-02-25 1750 SJ7M          59 016 F8ATM         59 81
QSO: 14182 PH 2012-02-25 1801 SJ7M          59 017 TM1T          59 44
QSO:  7000 PH 2012-02-25 1815 SJ7M          59 018 F6KDL         59 68
QSO:  7166 PH 2012-02-25 1821 SJ7M          59 019 TK5KP         59 2A
QSO:  7000 PH 2012-02-25 1824 SJ7M          59 020 TM57M         59 57
QSO:  7000 PH 2012-02-25 1827 SJ7M          59 021 F4FGY         59 79
QSO:  7000 PH 2012-02-25 1829 SJ7M          59 022 TM44RT        59 67
QSO:  7000 PH 2012-02-25 1833 SJ7M          59 023 F6GPT         59 33
QSO:  7000 PH 2012-02-25 2045 SJ7M          59 0024 F5ZK          59 44
QSO:  7000 PH 2012-02-26 0725 SJ7M          59 025 F4FJH         59 22
QSO:  7167 PH 2012-02-26 0727 SJ7M          59 026 TM2B          59 03
QSO:  7000 PH 2012-02-26 0805 SJ7M          59 028 F6APE         59 49
QSO:  7118 PH 2012-02-26 0806 SJ7M          59 029 F4GTD         59 45
QSO:  7079 PH 2012-02-26 0816 SJ7M          59 030 F6KHM         59 29
QSO: 14000 PH 2012-02-26 0822 SJ7M          59 131 F5ADE         59 36
QSO: 14000 PH 2012-02-26 0822 SJ7M          59 0032 F6DZU         59 40
QSO: 14000 PH 2012-02-26 0827 SJ7M          59 033 F5AMH         59 41
QSO: 14148 PH 2012-02-26 0828 SJ7M          59 034 F8DHB         59 60
QSO: 14162 PH 2012-02-26 0828 SJ7M          59 035 F4FFH         59 50
QSO: 14000 PH 2012-02-26 0832 SJ7M          59 036 F4FJH         59 22
QSO: 14183 PH 2012-02-26 0832 SJ7M          59 037 F5OWT         59 45
QSO: 14209 PH 2012-02-26 0837 SJ7M          59 38 F1NZC         59 63
QSO: 14000 PH 2012-02-26 0839 SJ7M          59 040 F4AIF         59 01
QSO: 14000 PH 2012-02-26 0839 SJ7M          59 039 F5KCC         59 89
QSO: 14000 PH 2012-02-26 0843 SJ7M          59 041 F6IPQ         59 47
QSO: 14181 PH 2012-02-26 0849 SJ7M          59 043 F6KNB         59 33
QSO: 14000 PH 2012-02-26 0850 SJ7M          59 044 F6AXN         59 28
QSO: 14000 PH 2012-02-26 0851 SJ7M          59 045 F6DRP         59 85
QSO: 14000 PH 2012-02-26 0852 SJ7M          59 046 F8DRE         59 28
QSO: 14144 PH 2012-02-26 0858 SJ7M          59 047 TM2B          59 03
QSO: 14164 PH 2012-02-26 0900 SJ7M          59 048 F6KHM         59 29
QSO: 14189 PH 2012-02-26 0907 SJ7M          59 050 F5UTN         59 27
QSO: 14000 PH 2012-02-26 0908 SJ7M          59 049 F6KDL         59 68
QSO: 14000 PH 2012-02-26 0909 SJ7M          59 051 TM57M         59 57
QSO: 14210 PH 2012-02-26 0910 SJ7M          59 052 F6REF         59 00
QSO: 14160 PH 2012-02-26 0914 SJ7M          59 043 F5OAM         59 47
QSO: 14000 PH 2012-02-26 0932 SJ7M          59 054 F6BXD         59 59
QSO: 14000 PH 2012-02-26 0934 SJ7M          59 055 F4FGY         59 79
QSO: 14171 PH 2012-02-26 0935 SJ7M          59 056 F4EEI         59 52
QSO: 14000 PH 2012-02-26 0940 SJ7M          59 057 F6KTM         59 59
QSO: 14268 PH 2012-02-26 0940 SJ7M          59 058 F5RAB         59 28
QSO: 14000 PH 2012-02-26 0943 SJ7M          59 059 F5KHP         59 32
QSO: 14000 PH 2012-02-26 0947 SJ7M          59 060 F1RCH         59 13
QSO: 14000 PH 2012-02-26 0947 SJ7M          59 061 TM55M         59 55
QSO: 14000 PH 2012-02-26 0951 SJ7M          59 069 F5JFU         59 58
QSO: 14000 PH 2012-02-26 0953 SJ7M          59 063 F5FDC         59 82
QSO: 21000 PH 2012-02-26 0953 SJ7M          59 066 F5XX          59 81
QSO: 21000 PH 2012-02-26 0954 SJ7M          59 065 F6KLO         59 19
QSO: 21000 PH 2012-02-26 0957 SJ7M          59 067 F5KED/P       59 36
QSO: 21000 PH 2012-02-26 0958 SJ7M          59 0068 F6GLJ         59 33
QSO: 21000 PH 2012-02-26 0959 SJ7M          59 069 TM0L          59 46
QSO: 21000 PH 2012-02-26 1002 SJ7M          59 070 F8BPN         59 19
QSO: 21000 PH 2012-02-26 1024 SJ7M          59 071 F5BLC         59 12
QSO: 14000 PH 2012-02-26 1204 SJ7M          59 072 F2QH          59 95
QSO: 14000 PH 2012-02-26 1639 SJ7M          59 073 F6CLQ         59 89
QSO: 14000 PH 2012-02-26 1643 SJ7M          59 075 F8CNX         59 85
QSO: 14161 PH 2012-02-26 1643 SJ7M          59 074 TK5KP         59 2A
QSO: 14000 PH 2012-02-26 1648 SJ7M          59 076 F6KGL         59 93
QSO: 14130 PH 2012-02-26 1649 SJ7M          59 077 TM6GGR        59 37
QSO: 14127 PH 2012-02-26 1655 SJ7M          59 078 F8KCF         59 74
QSO: 14000 PH 2012-02-26 1656 SJ7M          59 079 TM9FL         59 86
QSO: 14000 PH 2012-02-26 1725 SJ7M          59 080 F6KTW         59 87
QSO: 14000 PH 2012-02-26 1727 SJ7M          59 081 F5RD          59 03
QSO:  7062 PH 2012-02-26 1736 SJ7M          59 82 F5CCX         59 91
QSO:  7000 PH 2012-02-26 1738 SJ7M          59 0038 F6GNG         59 27
END-OF-LOG:
