START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F4FJZ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F4FJZ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 1000 F4FJZ         59 34 F6GOE         59 19
QSO: 14115 PH 2012-02-25 1057 F4FJZ         59 34 YO3CZW        59 0089
QSO: 14000 PH 2012-02-25 1103 F4FJZ         59 11 CN2JF         59 053
QSO: 14182 PH 2012-02-25 1110 F4FJZ         59 14 RU4SO         59 0034
QSO: 14182 PH 2012-02-25 1112 F4FJZ         59 15 PA7BAS        59 0020
QSO: 14000 PH 2012-02-25 1116 F4FJZ         59 18 OK1KZ         59 016
QSO: 14182 PH 2012-02-25 1117 F4FJZ         59 19 S59T          59 0056
QSO: 14000 PH 2012-02-25 1126 F4FJZ         59 44 9A1SZ         59 012
QSO: 14182 PH 2012-02-25 1126 F4FJZ         59 34 9A206SJZ      59 0006
QSO: 14182 PH 2012-02-25 1127 F4FJZ         59 25 YL3GAO        59 27
QSO: 14000 PH 2012-02-25 1148 F4FJZ         59 34 IK8UND        59 028
QSO: 14100 PH 2012-02-25 1148 F4FJZ         59 34 SO9G          59 029
QSO: 14000 PH 2012-02-25 1150 F4FJZ         59 34 OM1XL         59 060
QSO: 14183 PH 2012-02-25 1150 F4FJZ         59 34 HG8C          59 0058
QSO: 14183 PH 2012-02-25 1156 F4FJZ         59 34 S57DX         59 0023
QSO: 14000 PH 2012-02-25 1203 F4FJZ         59 34 OK1VHV        59 037
QSO: 14183 PH 2012-02-25 1205 F4FJZ         59 34 SK7OA         59 059
QSO: 14000 PH 2012-02-25 1206 F4FJZ         59 34 UR4PWC        59 1
QSO: 14000 PH 2012-02-25 1213 F4FJZ         59 34 RK9DM         59 027
