START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F6EPO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F6EPO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 1107 F6EPO         59 85 F6APE         59 49
QSO:  7000 PH 2012-02-25 1110 F6EPO         59 49 F5OEQ/P       59 49
QSO:  7000 PH 2012-02-25 1112 F6EPO         59 85 F4EQH         59 85
QSO:  7195 PH 2012-02-25 1117 F6EPO         59 85 F6DYX         59 49
QSO:  7000 PH 2012-02-25 1121 F6EPO         59 85 F3VX          59 49
QSO:  7000 PH 2012-02-25 1122 F6EPO         59 49 F6GLJ         59 33
QSO: 21000 PH 2012-02-25 1530 F6EPO         59 85 6V7A          59 398
QSO: 21000 PH 2012-02-25 1534 F6EPO         59 85 F5UTN         59 27
QSO: 21000 PH 2012-02-25 1548 F6EPO         59 85 FM5AN         59 FM
QSO: 14200 PH 2012-02-25 1553 F6EPO         59 85 CN8PA         59 0123
QSO: 14000 PH 2012-02-25 1606 F6EPO         59 28 OK1VHV        59 051
QSO:  7000 PH 2012-02-25 1634 F6EPO         59 85 F4GIB         59 85
QSO:  3500 PH 2012-02-25 1720 F6EPO         59 85 F6ANW         59 86
QSO:  3500 PH 2012-02-25 1722 F6EPO         59 85 F5GN          59 81
QSO:  3788 PH 2012-02-25 1723 F6EPO         59 85 F4FHZ         59 56
QSO:  3500 PH 2012-02-25 1725 F6EPO         59 49 F4FFS         59 45
QSO:  3500 PH 2012-02-25 1728 F6EPO         59 49 F1UGK         59 79
QSO:  3500 PH 2012-02-25 1729 F6EPO         59 85 F1BMX         59 35
QSO:  3500 PH 2012-02-25 1739 F6EPO         59 85 F4GLN         59 27
QSO:  3500 PH 2012-02-25 1740 F6EPO         59 85 F4EUG         59 44
QSO:  3500 PH 2012-02-25 1741 F6EPO         59 85 F4EUG         59 22
QSO:  3500 PH 2012-02-25 1820 F6EPO         59 85 F6APE         59 49
QSO:  7000 PH 2012-02-26 1715 F6EPO         59 85 F1DUZ         59 49
QSO:  7000 PH 2012-02-26 1720 F6EPO         59 85 F6AHB         59 86
QSO:  7000 PH 2012-02-26 1721 F6EPO         59 85 F1TZM         59 72
QSO:  7000 PH 2012-02-26 1721 F6EPO         59 85 F6KGI         59 11
QSO:  7000 PH 2012-02-26 1723 F6EPO         59 85 F1SKR         59 10
QSO:  7000 PH 2012-02-26 1724 F6EPO         59 85 EA2DT         59 437
QSO:  7000 PH 2012-02-26 1725 F6EPO         59 85 F5LHV         59 44
QSO:  7000 PH 2012-02-26 1725 F6EPO         59 49 F5LTU         59 47
QSO:  7000 PH 2012-02-26 1726 F6EPO         59 85 F6EQE         59 44
QSO:  7000 PH 2012-02-26 1726 F6EPO         59 85 F8GGO         59 95
QSO:  7000 PH 2012-02-26 1727 F6EPO         59 85 F4GLJ         59 95
QSO:  7000 PH 2012-02-26 1728 F6EPO         59 85 F4FWI         59 47
QSO:  7000 PH 2012-02-26 1728 F6EPO         59 85 F5KUG         59 31
QSO:  7000 PH 2012-02-26 1728 F6EPO         59 85 F6BOA         59 93
QSO:  7000 PH 2012-02-26 1728 F6EPO         59 85 F6GOE         59 19
QSO:  7180 PH 2012-02-26 1729 F6EPO         59 85 F6KNB         59 33
QSO:  7000 PH 2012-02-26 1730 F6EPO         59 85 F5SHM         59 03
QSO:  7000 PH 2012-02-26 1730 F6EPO         59 85 F6CMS         59 44
QSO:  7000 PH 2012-02-26 1731 F6EPO         59 85 F6EMJ         59 14
QSO:  7000 PH 2012-02-26 1732 F6EPO         59 85 F5RXL         59 33
QSO:  7000 PH 2012-02-26 1732 F6EPO         59 85 F8DQY         59 28
QSO:  7000 PH 2012-02-26 1732 F6EPO         59 85 F8DVC         59 47
QSO:  7000 PH 2012-02-26 1733 F6EPO         59 85 F6IPG         59 44
QSO:  7000 PH 2012-02-26 1734 F6EPO         59 85 F5KED/P       59 36
QSO:  7000 PH 2012-02-26 1738 F6EPO         59 85 F4FBP         59 75
QSO:  7000 PH 2012-02-26 1739 F6EPO         59 85 F6HEQ         59 28
END-OF-LOG:
