START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: K1QS
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K1QS
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 14237 PH 2012-02-25 1613 K1QS          59 001 TM1T          59 44
QSO: 14000 PH 2012-02-25 1643 K1QS          59 004 F2GL          59 89
QSO: 14000 PH 2012-02-25 1710 K1QS          59 005 TM55M         59 55
QSO: 14000 PH 2012-02-25 1711 K1QS          59 006 F5UTN         59 27
QSO: 14000 PH 2012-02-25 1720 K1QS          59 007 F8AEE         59 10
QSO: 14186 PH 2012-02-25 1726 K1QS          59 008 TM2OP         59 86
QSO: 14000 PH 2012-02-25 1729 K1QS          59 009 F6KGL         59 93
QSO: 14000 PH 2012-02-25 1747 K1QS          59 010 F6DRP         59 85
QSO: 14197 PH 2012-02-25 1748 K1QS          59 011 F6KHM         59 29
QSO: 14000 PH 2012-02-25 1753 K1QS          59 012 F6KLO         59 19
QSO: 14000 PH 2012-02-25 1843 K1QS          59 015 TM57M         59 57
QSO: 14000 PH 2012-02-25 1858 K1QS          59 016 TM9WAP        59 42
QSO: 14000 PH 2012-02-25 2045 K1QS          59 019 FM5AN         59 FM
QSO: 14202 PH 2012-02-26 1520 K1QS          59 020 TM5FFT        59 56
QSO: 14000 PH 2012-02-26 1523 K1QS          59 0021 F5LMG         59 27
QSO: 21000 PH 2012-02-26 1533 K1QS          59 022 F6CLQ         59 89
QSO: 21243 PH 2012-02-26 1535 K1QS          59 023 TM1T          59 44
QSO: 21235 PH 2012-02-26 1539 K1QS          59 024 F5UTN         59 27
QSO: 21000 PH 2012-02-26 1545 K1QS          59 026 F4FGY         59 79
QSO: 14000 PH 2012-02-26 1722 K1QS          59 027 FR1LB         59 FR
END-OF-LOG:
