START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: OK2GU
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OK2GU
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 0903 OK2GU         59 002 TM55M         59 55
QSO:  7000 PH 2012-02-25 0905 OK2GU         59 003 F6CLQ         59 89
QSO: 14000 PH 2012-02-25 0914 OK2GU         59 004 F5DRD         59 80
QSO: 14126 PH 2012-02-25 0919 OK2GU         59 005 F6BZQ         59 84
QSO: 14135 PH 2012-02-25 0929 OK2GU         59 006 F6CXJ         59 47
QSO: 14000 PH 2012-02-25 0930 OK2GU         59 007 F5OHM         59 36
QSO: 14000 PH 2012-02-25 0937 OK2GU         59 008 F4DSE         59 16
QSO: 14000 PH 2012-02-25 0943 OK2GU         59 009 F6KEH         59 34
QSO: 14000 PH 2012-02-25 0958 OK2GU         59 010 F5AGQ         59 81
QSO: 14119 PH 2012-02-25 1050 OK2GU         59 011 F8KGH         59 83
QSO: 14125 PH 2012-02-25 1054 OK2GU         59 012 F6KNB         59 33
QSO: 14000 PH 2012-02-25 1057 OK2GU         59 093 F5AMH         59 41
QSO: 14119 PH 2012-02-25 1207 OK2GU         59 014 F5KEK         59 03
QSO: 14136 PH 2012-02-25 1213 OK2GU         59 015 TM7X          59 12
QSO: 14000 PH 2012-02-25 1216 OK2GU         59 048 F6KGI         59 11
QSO: 14000 PH 2012-02-25 1216 OK2GU         59 017 F6KLO         59 19
QSO: 14000 PH 2012-02-25 1219 OK2GU         59 0018 F6DZU         59 40
QSO: 14160 PH 2012-02-25 1222 OK2GU         59 019 F5KMB/P       59 60
QSO: 14165 PH 2012-02-25 1223 OK2GU         59 020 TM6GGR        59 37
QSO: 14184 PH 2012-02-25 1228 OK2GU         59 021 TM2OP         59 86
QSO: 14000 PH 2012-02-25 1234 OK2GU         59 032 F6KTM         59 59
QSO: 14000 PH 2012-02-25 1247 OK2GU         59 024 F4PCM         59 84
QSO: 14159 PH 2012-02-25 1249 OK2GU         59 025 F4FFH         59 50
QSO: 14000 PH 2012-02-25 1252 OK2GU         59 026 F6KKA         59 30
