START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: IZ0TTE
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: IZ0TTE
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  7000 PH 2012-02-25 1332 IZ0TTE        59 002 TM44RT        59 67
QSO: 14163 PH 2012-02-25 1340 IZ0TTE        59 002 F5OAM         59 47
QSO: 14000 PH 2012-02-25 1343 IZ0TTE        59 003 TM1T          59 44
QSO: 14000 PH 2012-02-25 1345 IZ0TTE        59 004 F6KLO         59 19
QSO: 14152 PH 2012-02-25 1350 IZ0TTE        59 5 F6KMX         59 94
QSO: 14000 PH 2012-02-25 1353 IZ0TTE        59 006 F1MOZ         59 40
QSO: 14000 PH 2012-02-25 1355 IZ0TTE        59 007 TM57M         59 57
QSO: 14000 PH 2012-02-25 1400 IZ0TTE        59 0008 F5ZK          59 44
QSO: 14000 PH 2012-02-25 1644 IZ0TTE        59 009 FR1LB         59 FR
QSO: 21000 PH 2012-02-25 1653 IZ0TTE        59 010 FM5AN         59 FM
QSO: 14131 PH 2012-02-26 1217 IZ0TTE        59 011 TM6D          59 38
QSO: 14203 PH 2012-02-26 1244 IZ0TTE        59 012 TM6GGR        59 37
QSO: 21252 PH 2012-02-26 1644 IZ0TTE        59 013 FM1HN         59 FM
QSO: 14187 PH 2012-02-26 1654 IZ0TTE        59 014 TM2OP         59 86
QSO: 14140 PH 2012-02-26 1703 IZ0TTE        59 015 F5KMB/P       59 60
QSO: 14000 PH 2012-02-26 1708 IZ0TTE        59 017 F8CNX         59 85
QSO: 14000 PH 2012-02-26 1749 IZ0TTE        59 018 FM5AN         59 FM
QSO: 14000 PH 2012-02-26 1755 IZ0TTE        59 018 F4GGQ         59 29
END-OF-LOG:
