START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: DL4HBF
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DL4HBF
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 14000 PH 2012-02-26 0857 DL4HBF        59 001 F1PKH         59 40
QSO:  7000 PH 2012-02-26 0906 DL4HBF        59 002 F4GGQ         59 29
QSO:  7000 PH 2012-02-26 0916 DL4HBF        59 004 F8EMH         59 54
QSO:  7000 PH 2012-02-26 0917 DL4HBF        59 003 F8KHP         59 88
QSO:  7000 PH 2012-02-26 0924 DL4HBF        59 005 F5JSQ         59 51
QSO:  7000 PH 2012-02-26 0931 DL4HBF        59 006 F6KWP         59 54
QSO:  7000 PH 2012-02-26 1012 DL4HBF        59 007 F4EKQ         59 86
QSO:  7095 PH 2012-02-26 1015 DL4HBF        59 008 F5KMB/P       59 60
QSO: 14285 PH 2012-02-26 1047 DL4HBF        59 010 F6KNB         59 33
QSO: 14158 PH 2012-02-26 1126 DL4HBF        59 011 TK5KP         59 2A
QSO: 14220 PH 2012-02-26 1307 DL4HBF        59 012 F5HIJ         59 33
QSO:  7000 PH 2012-02-26 1319 DL4HBF        59 013 F4EAT         59 77
QSO:  7000 PH 2012-02-26 1330 DL4HBF        59 015 F5KLP         59 49
QSO:  7184 PH 2012-02-26 1349 DL4HBF        59 016 F5UTN         59 27
QSO:  7000 PH 2012-02-26 1354 DL4HBF        59 017 F5KMY         59 25
QSO:  7000 PH 2012-02-26 1358 DL4HBF        59 018 F6BXD         59 59
QSO:  7000 PH 2012-02-26 1400 DL4HBF        59 019 F6AWU         59 44
QSO:  7000 PH 2012-02-26 1411 DL4HBF        59 020 F5KOU         59 80
QSO:  7000 PH 2012-02-26 1725 DL4HBF        59 021 F1UDC         59 75
QSO:  7000 PH 2012-02-26 1729 DL4HBF        59 002 F4FGY         59 79
QSO:  7000 PH 2012-02-26 1735 DL4HBF        59 023 F4GLK         59 60
QSO:  7178 PH 2012-02-26 1737 DL4HBF        59 24 F4FSY         59 69
QSO:  7185 PH 2012-02-26 1743 DL4HBF        59 025 F6BZQ         59 84
END-OF-LOG:
