START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: F5NIH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F5NIH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO:  3652 PH 2012-02-25 0603 F5NIH         59 66 F5OAM         59 47
QSO:  3500 PH 2012-02-25 0605 F5NIH         59 66 F5KHP         59 32
QSO:  3500 PH 2012-02-25 0614 F5NIH         59 66 F6IGS         59 33
QSO:  3603 PH 2012-02-25 0628 F5NIH         59 66 F6KBF         59 78
QSO:  3500 PH 2012-02-25 0631 F5NIH         59 66 F4AIF         59 01
QSO:  3611 PH 2012-02-25 0649 F5NIH         59 66 F5UTN         59 27
QSO:  3500 PH 2012-02-25 0654 F5NIH         59 66 F4FGY         59 79
QSO:  3500 PH 2012-02-25 0656 F5NIH         59 66 F5JFU         59 58
QSO:  3500 PH 2012-02-25 0709 F5NIH         59 66 F6GDO         59 73
QSO:  3500 PH 2012-02-25 0711 F5NIH         59 66 TM1T          59 44
QSO:  3500 PH 2012-02-25 0715 F5NIH         59 66 TM0L          59 46
QSO:  3500 PH 2012-02-25 0720 F5NIH         59 66 F5AGQ         59 81
QSO:  7028 PH 2012-02-25 1646 F5NIH         59 66 F5HIJ         59 33
QSO:  7000 PH 2012-02-25 1651 F5NIH         59 66 F6CZQ         59 73
QSO:  7000 PH 2012-02-25 1658 F5NIH         59 66 TM22P         59 22
QSO:  7000 PH 2012-02-25 1700 F5NIH         59 66 F6BHI         59 19
QSO:  7000 PH 2012-02-25 1703 F5NIH         59 66 TM9FL         59 86
QSO:  7000 PH 2012-02-25 1704 F5NIH         59 66 F8CNX         59 85
QSO:  7000 PH 2012-02-25 1709 F5NIH         59 66 F4CVA/P       59 76
QSO:  7000 PH 2012-02-25 1709 F5NIH         59 66 F4CVA/P       59 188
QSO:  7000 PH 2012-02-25 1713 F5NIH         59 66 F5KKD         59 93
QSO:  7000 PH 2012-02-25 1717 F5NIH         59 66 F8KGZ         59 54
QSO: 14000 PH 2012-02-25 1726 F5NIH         59 66 OM4KK         59 71
QSO: 14130 PH 2012-02-25 1746 F5NIH         59 66 TM2T          59 13
QSO: 14000 PH 2012-02-25 1758 F5NIH         59 66 6V7A          59 577
QSO: 14152 PH 2012-02-25 1801 F5NIH         59 16 LA9TY         59 0160
QSO: 14000 PH 2012-02-25 1806 F5NIH         59 66 FM5AN         59 FM
QSO:  3500 PH 2012-02-25 1813 F5NIH         59 66 F5IF          59 66
QSO:  3753 PH 2012-02-25 1814 F5NIH         59 66 F6KNB         59 33
QSO:  3500 PH 2012-02-25 1816 F5NIH         59 66 F5KMY         59 25
QSO:  3500 PH 2012-02-25 1818 F5NIH         59 66 F4EIK         59 52
QSO:  3500 PH 2012-02-25 1821 F5NIH         59 66 F6KKA         59 30
QSO:  3500 PH 2012-02-25 1823 F5NIH         59 66 F6APE         59 49
QSO:  3709 PH 2012-02-25 1827 F5NIH         59 66 F1RHS         59 82
QSO:  3706 PH 2012-02-25 1830 F5NIH         59 66 F8DZU         59 63
QSO:  3500 PH 2012-02-26 0548 F5NIH         59 66 F8ATM         59 81
QSO:  3500 PH 2012-02-26 0552 F5NIH         59 66 F6KJX         59 41
QSO:  3500 PH 2012-02-26 0554 F5NIH         59 66 F5KCC         59 89
QSO:  3710 PH 2012-02-26 0557 F5NIH         59 66 F6REF         59 00
QSO:  3712 PH 2012-02-26 0558 F5NIH         59 66 TK5KP         59 2A
QSO:  3500 PH 2012-02-26 0602 F5NIH         59 66 F4EOH         59 84
QSO:  3500 PH 2012-02-26 0604 F5NIH         59 66 F5JSQ         59 51
QSO:  3500 PH 2012-02-26 0606 F5NIH         59 66 F6KMB         59 59
QSO:  3740 PH 2012-02-26 0608 F5NIH         59 66 F4FSY         59 69
QSO:  3745 PH 2012-02-26 0611 F5NIH         59 66 TM2B          59 03
QSO:  3720 PH 2012-02-26 0612 F5NIH         59 66 F4ENJ         59 53
QSO:  3500 PH 2012-02-26 0614 F5NIH         59 66 F6KKH         59 11
QSO:  3754 PH 2012-02-26 0614 F5NIH         59 66 TM2T          59 13
QSO:  3500 PH 2012-02-26 0617 F5NIH         59 66 F5BLC         59 12
QSO:  3500 PH 2012-02-26 0619 F5NIH         59 66 F5FDC         59 82
QSO:  3764 PH 2012-02-26 0623 F5NIH         59 66 ON7USB        59 0659
QSO:  3769 PH 2012-02-26 0625 F5NIH         59 66 TM6GGR        59 37
QSO:  3776 PH 2012-02-26 0627 F5NIH         59 66 F2FZ          59 47
QSO:  3500 PH 2012-02-26 0628 F5NIH         59 66 F4KIP         59 57
QSO:  3500 PH 2012-02-26 0640 F5NIH         59 66 F4EQH         59 85
QSO:  3500 PH 2012-02-26 0641 F5NIH         59 66 F5OHM         59 36
QSO:  3751 PH 2012-02-26 0644 F5NIH         59 66 F8KCF         59 74
QSO:  3500 PH 2012-02-26 0645 F5NIH         59 66 F5RJW         59 71
QSO:  3765 PH 2012-02-26 0646 F5NIH         59 66 F1NZC         59 63
QSO:  3500 PH 2012-02-26 0648 F5NIH         59 66 F4FJH         59 22
QSO:  3728 PH 2012-02-26 0649 F5NIH         59 66 F4FFH         59 50
QSO:  3500 PH 2012-02-26 0651 F5NIH         59 66 F5ISY         59 11
QSO:  3775 PH 2012-02-26 0654 F5NIH         59 66 F4BDV         59 82
QSO:  3795 PH 2012-02-26 0657 F5NIH         59 66 F5HIJ         59 33
QSO:  3500 PH 2012-02-26 0659 F5NIH         59 66 F4FSV         59 64
QSO:  3500 PH 2012-02-26 0700 F5NIH         59 66 F4GWO         59 66
QSO:  3500 PH 2012-02-26 0700 F5NIH         59 66 F8CNX         59 85
QSO:  3600 PH 2012-02-26 0701 F5NIH         59 66 F6CVD         59 47
QSO:  3500 PH 2012-02-26 0704 F5NIH         59 66 TM5KFU        59 24
QSO:  3500 PH 2012-02-26 0713 F5NIH         59 66 F6CLQ         59 89
QSO:  3500 PH 2012-02-26 0716 F5NIH         59 66 F4GRL         59 31
QSO:  3601 PH 2012-02-26 0718 F5NIH         59 66 F6CXJ         59 47
QSO:  7000 PH 2012-02-26 0720 F5NIH         59 66 F8EMH         59 54
QSO:  7091 PH 2012-02-26 0722 F5NIH         59 66 F8UNF         59 57
QSO:  7000 PH 2012-02-26 0725 F5NIH         59 66 F5BLC         59 12
QSO:  7089 PH 2012-02-26 0725 F5NIH         59 66 F6KMX         59 94
QSO:  7084 PH 2012-02-26 0726 F5NIH         59 66 F5OWT         59 45
QSO:  7079 PH 2012-02-26 0727 F5NIH         59 66 F6KHM         59 29
